SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,31,31.15,30.2,30.45,30.5,30.7,24199,741356.9,29-JUL-2013,207,INE144J01027,
3IINFOTECH,EQ,4.4,4.55,4.4,4.45,4.5,4.4,419313,1870599.25,29-JUL-2013,720,INE748C01020,
3MINDIA,EQ,3489,3497.9,3460,3460,3460,3447.35,86,299354.95,29-JUL-2013,12,INE470A01017,
A2ZMES,EQ,10,10.5,9.9,10.2,10.1,10.35,43364,439212.45,29-JUL-2013,308,INE619I01012,
AANJANEYA,EQ,36,38.95,33.25,36.55,36.6,36,63981,2264475.4,29-JUL-2013,607,INE928K01013,
AARTIDRUGS,EQ,209,219.9,200,212.35,210,213.75,5063,1083986.9,29-JUL-2013,209,INE767A01016,
AARTIIND,EQ,77.55,78,76,76.2,76.5,78,2707,207920.1,29-JUL-2013,121,INE769A01020,
AARVEEDEN,EQ,35.75,37.85,35.75,37.35,37.4,36.55,719,26709.15,29-JUL-2013,8,INE273D01019,
ABAN,EQ,232.3,234.9,226.2,229.25,226.75,233.85,84252,19372008.65,29-JUL-2013,2880,INE421A01028,
ABB,EQ,538.65,539.85,521,523.95,523,538.65,15653,8249921.4,29-JUL-2013,1654,INE117A01022,
ABBOTINDIA,EQ,1420,1420,1380,1397.05,1381.1,1414.95,1411,1963156.7,29-JUL-2013,161,INE358A01014,
ABCIL,EQ,72,76.6,69.95,73.75,73.7,72,14794,1072220.65,29-JUL-2013,323,INE605B01016,
ABGSHIP,EQ,268.9,272.9,265.05,270.7,272,269.05,3798,1023812.1,29-JUL-2013,240,INE067H01016,
ABIRLANUVO,EQ,1135,1136,1111.15,1124.75,1123.5,1139.75,130029,146146945.5,29-JUL-2013,12288,INE069A01017,
ACC,EQ,1201.25,1218.7,1191.25,1194.45,1192.3,1211.9,89643,107540260.7,29-JUL-2013,6205,INE012A01025,
ACCELYA,EQ,540,578,521,554.65,553.55,544.2,12681,7014221,29-JUL-2013,1266,INE793A01012,
ACE,EQ,11.9,12,11.2,11.3,11.35,11.15,739390,8506556.1,29-JUL-2013,2775,INE731H01025,
ACROPETAL,EQ,4.4,4.7,4.4,4.55,4.6,4.35,25787,117176.85,29-JUL-2013,95,INE055L01013,
ADANIENT,EQ,190,191.75,180.6,181.25,181.2,191.95,1550187,285454917.1,29-JUL-2013,14465,INE423A01024,
ADANIPORTS,EQ,143,143,137.9,139.45,139.5,143.6,1552283,217580973.75,29-JUL-2013,25552,INE742F01042,
ADANIPOWER,EQ,39.55,40.9,39.1,39.85,39.5,40.15,2080834,83442773.25,29-JUL-2013,8887,INE814H01011,
ADFFOODS,EQ,44.7,45.45,44.45,45.45,45.45,45.1,1038,46632.65,29-JUL-2013,13,INE982B01019,
ADHUNIK,EQ,22.4,23,22,22.5,22.25,22.5,54611,1221256.3,29-JUL-2013,344,INE400H01019,
ADORWELD,EQ,100.1,100.1,93.7,94.55,95,100.1,4428,428389.4,29-JUL-2013,272,INE045A01017,
ADSL,BE,11.5,12.05,11.5,11.8,11.75,11.5,10761,127621.9,29-JUL-2013,61,INE102I01027,
ADVANIHOTR,EQ,28.6,28.6,28.6,28.6,28.6,28.6,1981,56656.6,29-JUL-2013,7,INE199C01026,
ADVANTA,EQ,120.95,120.95,112.1,113,112.4,113.65,18964,2163078.25,29-JUL-2013,596,INE517H01028,
AEGISCHEM,EQ,120.05,120.2,113.5,114.95,113.8,120.45,9135,1066395.5,29-JUL-2013,513,INE208C01017,
AFL,EQ,21,21.7,20.3,20.55,20.5,21.6,4464,92568.5,29-JUL-2013,69,INE020G01017,
AFTEK,EQ,4.15,4.25,4,4.05,4.15,4.15,50722,207599.5,29-JUL-2013,109,INE796A01023,
AHLEAST,EQ,150,150,149,149,149,150.75,6,899,29-JUL-2013,6,INE926K01017,
AHLUCONT,BE,26.8,26.95,25.8,26.95,26.95,26.3,3302,86008.6,29-JUL-2013,9,INE758C01029,
AHMEDFORGE,EQ,89,89.9,84.25,84.8,85,88.05,10534,915885.9,29-JUL-2013,416,INE425A01011,
AIAENG,EQ,302.95,303,293.05,294.55,297.5,299.8,167,49609.45,29-JUL-2013,62,INE212H01026,
AIL,EQ,327,329.9,318.6,325.05,325,328.85,10875,3521139.4,29-JUL-2013,804,INE878A01011,
AJANTPHARM,EQ,1010,1101,965.5,994.55,998.1,1023.95,349504,355989036.85,29-JUL-2013,25929,INE031B01031,
AJMERA,EQ,74.1,76.25,72.7,74.7,74.75,75.1,3680,274496.75,29-JUL-2013,265,INE298G01027,
AKSHOPTFBR,EQ,16.8,17,16,16.8,16.9,16.55,53469,893373,29-JUL-2013,208,INE523B01011,
