SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,58.5,58.95,58,58.4,58.5,58.45,48957,2860339.25,02-DEC-2021,812,INE144J01027,,27580,56.34
21STCENMGM,EQ,54.35,54.35,54.3,54.3,54.3,55.4,2002,108718.85,02-DEC-2021,36,INE253B01015,,2002,100.00
3IINFOLTD,EQ,93.1,97.75,93.1,97.75,97.75,93.1,1639681,157095734.95,02-DEC-2021,9414,INE748C01038,,1065681,64.99
3MINDIA,EQ,24912.7,25134.6,24600,24985.55,25009.65,24745.3,2116,52710032.75,02-DEC-2021,1305,INE470A01017,,1362,64.37
3PLAND,EQ,13.45,13.45,12.65,12.65,12.9,12.9,5880,74928.2,02-DEC-2021,64,INE105C01023,,5381,91.51
5PAISA,EQ,394.45,415,391,405.9,406,388.35,26431,10689066.25,02-DEC-2021,1806,INE618L01018,,11884,44.96
63MOONS,EQ,115.95,115.95,115.95,115.95,115.95,110.45,67128,7783491.6,02-DEC-2021,267,INE111B01023,,62767,93.50
676GS2061,GS,98.5,98.5,98.21,98.21,98.21,98.11,450,44209,02-DEC-2021,2,IN0020200401,,450,100.00
769GS2043,GS,100.78,100.78,100.78,100.78,100.78,106.05,60,6046.8,02-DEC-2021,1,IN0020190040,,60,100.00
772GS2055,GS,109,109,109,109,109,109,1400,152600,02-DEC-2021,2,IN0020150077,,1400,100.00
795GS2032,GS,106.07,106.07,106.07,106.07,106.07,106.07,100,10607,02-DEC-2021,1,IN0020020106,,100,100.00
A2ZINFRA,BE,5.7,5.75,5.4,5.6,5.5,5.65,493339,2758735.2,02-DEC-2021,664,INE619I01012,,-,-
AAKASH,EQ,222.1,226.85,219.75,225.1,225.9,221.7,117367,26340564.55,02-DEC-2021,1239,INE087Z01016,,32976,28.10
AAREYDRUGS,EQ,34.85,37.1,34.15,35.35,35.4,33.85,23038,806455.85,02-DEC-2021,384,INE198H01019,,18153,78.80
AARON,EQ,112.8,116.85,110.15,116.7,116.85,111.3,23495,2705343.45,02-DEC-2021,328,INE721Z01010,,19835,84.42
AARTIDRUGS,EQ,512.8,519.95,507.3,512.55,513.4,512.2,177422,91385656.65,02-DEC-2021,10067,INE767A01016,,49437,27.86
AARTIIND,EQ,952,979,947.15,977.2,977,949.75,1090975,1054001700.15,02-DEC-2021,33317,INE769A01020,,309607,28.38
AARTISURF,EQ,1059,1102,1030.25,1072.35,1078,1038.4,23856,25633463.95,02-DEC-2021,6268,INE09EO01013,,7311,30.65
AARVEEDEN,EQ,22.85,22.85,22.05,22.4,22.65,22.25,8196,183517,02-DEC-2021,99,INE273D01019,,5146,62.79
AARVI,EQ,57.25,58.3,56.7,57.35,56.7,56.35,18555,1061493.6,02-DEC-2021,232,INE754X01016,,9886,53.28
AAVAS,EQ,2835,2835,2752.8,2809.05,2799,2809.35,24082,67241140.25,02-DEC-2021,8359,INE216P01012,,10725,44.54
ABAN,BE,45.85,46.75,44.9,45.3,45.5,45.85,55263,2508264.45,02-DEC-2021,600,INE421A01028,,-,-
ABB,EQ,2017.9,2139,2017.9,2112.85,2130,2017.9,299002,617193142.6,02-DEC-2021,10217,INE117A01022,,235944,78.91
ABBOTINDIA,EQ,19089.95,19192.2,18820.15,19004.9,19058,18947.6,12442,236346540.95,02-DEC-2021,5571,INE358A01014,,4572,36.75
ABCAPITAL,EQ,110,111.7,108.6,111.25,111.2,109.8,3190234,352531676.75,02-DEC-2021,24830,INE674K01013,,1223371,38.35
ABFRL,EQ,259,263.7,257.6,262.2,261.95,260.95,1521302,397799633.1,02-DEC-2021,15712,INE647O01011,,386018,25.37
ABINFRA,SM,6.35,6.35,6.35,6.35,6.35,6.05,8000,50800,02-DEC-2021,2,INE00YB01017,,8000,100.00
ABMINTLLTD,EQ,100.05,107,100.05,105.4,107,102.65,1680,174016.6,02-DEC-2021,57,INE251C01025,,537,31.96
ABSLAMC,EQ,575,579.8,574,577.95,578.05,574.5,118834,68543651.05,02-DEC-2021,8670,INE404A01024,,57826,48.66
ABSLBANETF,EQ,36.8,36.8,36.06,36.36,36.3,36.28,1920,69648.21,02-DEC-2021,97,INF209KB17D5,,1198,62.40
ABSLNN50ET,EQ,43.43,43.43,42.06,42.52,42.51,42.28,8169,348004.73,02-DEC-2021,143,INF209KB16D7,,5607,68.64
ACC,EQ,2248.15,2278.75,2229.6,2264.65,2267.1,2253.45,457153,1027794857.9,02-DEC-2021,27050,INE012A01025,,179699,39.31
ACCELYA,EQ,1058.55,1075,1042.25,1057.3,1069,1053.25,17819,18929058.6,02-DEC-2021,2708,INE793A01012,,7502,42.10
ACCURACY,EQ,194,200,190.85,194.35,195,193.15,39195,7667771.85,02-DEC-2021,928,INE648Z01015,,24296,61.99
ACE,EQ,211.6,219.4,210.9,218.2,219.25,209.5,555301,120156567.95,02-DEC-2021,13717,INE731H01025,,186837,33.65
ACRYSIL,EQ,798.35,838.25,798.15,837.2,838.25,798.35,79663,65991915.85,02-DEC-2021,5112,INE482D01024,,36230,45.48
ADANIENT,EQ,1692.5,1735,1687.65,1732.25,1733,1693.3,2159661,3698286843.05,02-DEC-2021,53449,INE423A01024,,749009,34.68
ADANIGREEN,EQ,1338,1370,1317,1341.6,1349.45,1328.6,454785,610122033.15,02-DEC-2021,33832,INE364U01010,,259446,57.05
ADANIPORTS,EQ,710,742.3,702.3,739.1,740,707.95,8478638,6151982550.45,02-DEC-2021,126465,INE742F01042,,1257097,14.83
ADANIPOWER,EQ,100.8,102,100.4,101.75,101.9,101.25,2745370,278133539.75,02-DEC-2021,25320,INE814H01011,,1354350,49.33
ADANITRANS,BE,1795.1,1887,1760,1885.2,1861.4,1797.15,162346,299429276.8,02-DEC-2021,13999,INE931S01010,,-,-
ADFFOODS,EQ,824.75,831.95,816.6,825.3,825,820.75,5704,4709625.8,02-DEC-2021,833,INE982B01019,,3572,62.62
ADL,BE,51.9,53.05,48.5,52.6,52.6,50.55,8424,429778.95,02-DEC-2021,67,INE0CHO01012,,-,-
ADORWELD,EQ,673,685.5,670,680.1,680,672.85,11413,7762239.95,02-DEC-2021,856,INE045A01017,,8965,78.55
ADROITINFO,EQ,10.8,11,10.1,11,11,10.5,25684,279701.3,02-DEC-2021,139,INE737B01033,,19177,74.67
ADSL,EQ,108,117.8,106.5,113.2,112.7,108.65,431032,48863412.25,02-DEC-2021,8936,INE102I01027,,173776,40.32
ADVANIHOTR,EQ,78.25,80.7,78.25,80,80,79.95,67375,5380362.55,02-DEC-2021,269,INE199C01026,,61910,91.89
ADVENZYMES,EQ,323,328.15,323,325.85,326.65,322.6,59203,19288121.75,02-DEC-2021,3463,INE837H01020,,26777,45.23
AEGISCHEM,EQ,233.6,239,231.05,235,235,234.1,738495,173705487.05,02-DEC-2021,19194,INE208C01025,,296906,40.20
AFFLE,EQ,1117,1139,1111,1114,1113.5,1115.8,264702,296057044.85,02-DEC-2021,32871,INE00WC01027,,147219,55.62
AGARIND,EQ,430,444,418.7,429,429.5,425.95,119981,51526547.55,02-DEC-2021,5155,INE204E01012,,56658,47.22
AGCNET,EQ,906.85,906.85,906.85,906.85,906.85,863.7,1998,1811886.3,02-DEC-2021,32,INE676A01019,,1998,100.00
AGRITECH,BE,66.75,66.75,62.7,62.9,64.5,64.25,3887,249372.85,02-DEC-2021,58,INE449G01018,,-,-
AGROPHOS,EQ,16.4,17.65,16.4,17.2,17.15,16.35,74100,1272489.95,02-DEC-2021,468,INE740V01019,,49691,67.06
AHLADA,EQ,143.95,143.95,138,140.35,140.8,140.65,9632,1352010.4,02-DEC-2021,264,INE00PV01013,,6462,67.09
AHLEAST,EQ,176.55,177.7,169.65,171.2,170.55,176.2,5606,975017.35,02-DEC-2021,471,INE926K01017,,2256,40.24
AHLUCONT,EQ,399,424.4,396.4,419.4,417.9,397.05,51485,21370746,02-DEC-2021,4246,INE758C01029,,20801,40.40
AHLWEST,BZ,218.15,229.8,217.95,217.95,217.95,229.4,1319,289126.55,02-DEC-2021,21,INE915K01010,,-,-
