SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 31-Oct-2024"," 109.14"," 110.00"," 112.00"," 109.99"," 112.00"," 112.00"," 110.21"," 11193"," 12.34"," 9"," 11193"," 100.00"
20MICRONS," BE"," 31-Oct-2024"," 271.60"," 266.55"," 267.10"," 266.20"," 266.20"," 266.20"," 266.60"," 122990"," 327.89"," 934"," -"," -"
21STCENMGM," BE"," 31-Oct-2024"," 108.61"," 110.78"," 110.78"," 110.78"," 110.78"," 110.78"," 110.78"," 823"," 0.91"," 15"," -"," -"
360ONE," EQ"," 31-Oct-2024"," 1061.35"," 1060.05"," 1095.00"," 1048.00"," 1085.25"," 1090.50"," 1075.92"," 464670"," 4999.50"," 40355"," 296612"," 63.83"
3IINFOLTD," EQ"," 31-Oct-2024"," 27.51"," 28.12"," 28.12"," 27.23"," 28.09"," 27.94"," 27.67"," 569692"," 157.64"," 2639"," 255588"," 44.86"
3MINDIA," EQ"," 31-Oct-2024"," 34601.65"," 34610.00"," 36147.70"," 34525.50"," 36130.10"," 36047.60"," 35633.77"," 11265"," 4014.14"," 5687"," 4224"," 37.50"
3PLAND," BE"," 31-Oct-2024"," 39.00"," 40.19"," 40.95"," 38.71"," 39.49"," 39.35"," 39.29"," 15510"," 6.09"," 125"," -"," -"
515GS2025," GS"," 31-Oct-2024"," 91.14"," 95.69"," 95.69"," 91.14"," 91.14"," 93.74"," 93.74"," 175"," 0.16"," 6"," 175"," 100.00"
574GS2026," GS"," 31-Oct-2024"," 99.71"," 100.85"," 100.85"," 100.85"," 100.85"," 100.85"," 100.85"," 136"," 0.14"," 3"," 136"," 100.00"
585GS2030," GS"," 31-Oct-2024"," 96.71"," 96.71"," 96.71"," 96.70"," 96.70"," 96.70"," 96.70"," 2000"," 1.93"," 4"," 2000"," 100.00"
5PAISA," EQ"," 31-Oct-2024"," 513.85"," 516.90"," 519.70"," 509.05"," 513.25"," 513.75"," 514.46"," 31134"," 160.17"," 2317"," 10729"," 34.46"
610GS2031," GS"," 31-Oct-2024"," 92.91"," 96.46"," 96.46"," 88.26"," 88.26"," 88.50"," 92.48"," 182"," 0.17"," 5"," 91"," 50.00"
63MOONS," EQ"," 31-Oct-2024"," 520.70"," 523.90"," 572.75"," 520.05"," 572.75"," 572.75"," 550.21"," 1673079"," 9205.49"," 30925"," 627321"," 37.50"
654GS2032," GS"," 31-Oct-2024"," 100.39"," 100.39"," 100.39"," 100.39"," 100.39"," 100.39"," 100.39"," 1"," 0.00"," 1"," 1"," 100.00"
