SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIIND,EQ,107.1,107.95,100,101.65,102,105.05,18073,1881394.5,25-AUG-2003,
ABANLLOYD,EQ,308.7,308.7,288,288,288,302.95,17670,5140574.7,25-AUG-2003,
ABB,EQ,450,475.1,433,448.6,449,449.15,136132,62367627.3,25-AUG-2003,
ABSHEKINDS,EQ,10.5,10.7,9.6,9.85,9.8,10.15,73805,755857.55,25-AUG-2003,
ABSIND,EQ,102,102,97,98.3,98,103.3,17870,1759858.5,25-AUG-2003,
ACC,EQ,219,219.45,201.1,207.2,205.35,217.5,3089299,653006547.9,25-AUG-2003,
ADANIEXPO,EQ,193.8,195.95,184.25,185.65,185,192.25,36617,6994275.65,25-AUG-2003,
ADLABSFILM,EQ,58,58,54,54.85,55,57.8,24959,1407083.25,25-AUG-2003,
ADVANIORLI,EQ,39,39.8,37.85,37.85,37.85,38.3,15575,596532.5,25-AUG-2003,
AEGISCHEM,EQ,13.95,13.95,13,13,13,13.8,11646,157276.3,25-AUG-2003,
AFTEKINFO,EQ,307.7,307.7,283.6,288,288,305,263347,77893236.2,25-AUG-2003,
AGEEGOLD,EQ,27.7,27.75,25.85,27,27,28.15,2700,73261,25-AUG-2003,
AGREVOIND,EQ,219,220.6,215,216.1,215,224.75,1537,332135.5,25-AUG-2003,
AGRODUTCH,EQ,24,24.8,23.35,23.55,23.75,23.85,76965,1845734.7,25-AUG-2003,
AHMEDELEC,EQ,71.45,71.5,65.1,66.95,66.3,69.75,45738,3114996.4,25-AUG-2003,
AHMEDFORGE,EQ,61.05,61.5,61.05,61.05,61.05,62.25,2115,129228.75,25-AUG-2003,
AJANTPHARM,EQ,42.95,46,40.5,41,41,41.35,167504,7065016.9,25-AUG-2003,
AKSHOPTFBR,EQ,22.8,23.8,21.6,21.75,21.75,22.6,57941,1306917.7,25-AUG-2003,
ALBK,EQ,19.6,20.2,18.5,18.85,18.65,19.4,1684957,32538166.85,25-AUG-2003,
ALEMBICLTD,EQ,287.7,294,270.05,275.3,274,283.1,28661,8190780.6,25-AUG-2003,
ALFALAVAL,EQ,392,392,380,381.15,385,392,1871,715151.25,25-AUG-2003,
ALOKTEXT,EQ,28.25,28.6,25.05,26.05,26.25,28.05,614655,16421679.65,25-AUG-2003,
ALPSINDUS,EQ,29.6,29.6,27.8,28.2,27.8,30.1,1337,38696.1,25-AUG-2003,
AMARAJABAT,EQ,73,74.45,68.5,69.05,69.05,72.65,49877,3546484.55,25-AUG-2003,
