SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
182D070324,TB,96.7,96.75,96.7,96.71,96.7,96.9,1000,96708,28-SEP-2023,4,IN002023Y243,
182D091123,TB,99.19,99.19,99.19,99.19,99.19,99.19,100,9919,28-SEP-2023,1,IN002023Y060,
182D140324,TB,96.8,96.8,96.8,96.8,96.8,96.8,300,29040,28-SEP-2023,1,IN002023Y250,
20MICRONS,BE,126.05,131,126.05,127.4,129.5,129.55,17952,2303437.15,28-SEP-2023,193,INE144J01027,
21STCENMGM,EQ,19.3,19.8,19.3,19.45,19.5,19.5,1105,21574.1,28-SEP-2023,42,INE253B01015,
360ONE,EQ,520,521.85,508.95,510.5,511,514.45,395274,202125525.5,28-SEP-2023,7882,INE466L01038,
364D050924,TB,92.9,92.9,92.9,92.9,92.9,93.75,100,9290,28-SEP-2023,1,IN002023Z257,
364D110424,TB,95.73,95.78,95.73,95.78,95.78,95.78,1200,114910,28-SEP-2023,3,IN002023Z034,
364D110724,TB,94.02,94.07,94.01,94.07,94.07,93.59,15400,1448098,28-SEP-2023,6,IN002023Z166,
3IINFOLTD,EQ,41.6,41.75,40.45,40.75,40.9,41.3,608675,24938146.05,28-SEP-2023,4331,INE748C01038,
3MINDIA,EQ,31225.95,31399.65,30600,30864.75,30608.05,31177.8,1288,40040755.4,28-SEP-2023,978,INE470A01017,
3PLAND,EQ,23.45,24.9,22.9,23.25,23.25,23.25,16618,390085.7,28-SEP-2023,203,INE105C01023,
456GS2023,GS,99.31,99.31,99.31,99.31,99.31,100.75,10,993.1,28-SEP-2023,1,IN0020210210,
522GS2025,GS,97.45,97.45,97.45,97.45,97.45,96.85,100,9745,28-SEP-2023,1,IN0020200112,
574GS2026,GS,99,99,97.98,97.98,97.98,99,467,45757.68,28-SEP-2023,5,IN0020210186,
5PAISA,EQ,441.05,447.85,436.75,438.7,439,439.3,16992,7491185.55,28-SEP-2023,2406,INE618L01018,
601GS2028,GS,95.8,95.82,95.8,95.82,95.82,95.79,30000,2874300,28-SEP-2023,2,IN0020020247,
610GS2031,GS,95,95,94.75,94.75,94.75,95,1034,97972,28-SEP-2023,6,IN0020210095,
63MOONS,EQ,282.35,286.75,273.35,274.75,274.25,287.65,132059,36790662.65,28-SEP-2023,4110,INE111B01023,
654GS2032,GS,98,98,98,98,98,97,2001,196098,28-SEP-2023,4,IN0020210244,
667GS2050,GS,95,95,94.9,95,95,95.95,3494,331881.1,28-SEP-2023,9,IN0020200252,
669GS2024,GS,101.75,101.75,101.05,101.05,101.05,101.5,176,17824.8,28-SEP-2023,10,IN0020220052,
689GS2025,GS,98.97,98.97,98.97,98.97,98.97,98.97,1,98.97,28-SEP-2023,1,IN0020220128,
68GS2060,GS,97.2,97.2,97.2,97.2,97.2,97.45,5,486,28-SEP-2023,1,IN0020200187,
695GS2061,GS,98,98,98,98,98,100.9,100,9800,28-SEP-2023,2,IN0020210202,
698HR31,SG,95,95,95,95,95,100,100,9500,28-SEP-2023,1,IN1620210089,
699GS2051,GS,101.46,103.25,101.46,103.25,103.25,98.99,2,204.71,28-SEP-2023,2,IN0020210194,
706GS2028,GS,103,103,102.89,102.89,102.89,102.98,600,61789,28-SEP-2023,3,IN0020230010,
710GS2029,GS,107.99,107.99,102,102.9,102.9,102.9,2590,264793.69,28-SEP-2023,6,IN0020220011,
716GS2050,GS,99.92,110.42,99.91,100.79,99.91,105.17,13,1309.4,28-SEP-2023,6,IN0020200054,
717GS2030,GS,102.02,103.9,102.02,103,103,103.45,6701,685117.9,28-SEP-2023,11,IN0020230036,
718GJ28,SG,97.5,97.5,97.5,97.5,97.5,97,300,29250,28-SEP-2023,1,IN1520230039,
718GS2037,GS,101.5,101.5,101.5,101.5,101.5,101.5,1000,101500,28-SEP-2023,1,IN0020230077,
725GS2063,GS,101.65,101.65,101.5,101.5,101.5,101,16000,1625525,28-SEP-2023,6,IN0020230044,
726GS2032,GS,101.4,101.4,100.5,100.93,100.96,101.16,15248,1538486.58,28-SEP-2023,16,IN0020220060,
726GS2033,GS,100.1,102,100.05,102,102,102.25,2001,200252,28-SEP-2023,3,IN0020220151,
732GS2024,GS,104.54,104.54,100,100,100,102,30,3006.54,28-SEP-2023,3,IN0020180488,
736GS2052,GS,101.26,101.26,100.75,100.84,101,101.17,8827,892620.38,28-SEP-2023,51,IN0020220086,
738GS2027,GS,102.84,102.84,102.6,102.63,102.6,102.8,125819,12918132.99,28-SEP-2023,72,IN0020220037,
73GS2053,GS,101.02,101.9,101.02,101.9,101.9,101.98,225,22839.5,28-SEP-2023,2,IN0020230051,
741GS2036,GS,103.99,103.99,102.5,103.6,103.6,103.1,18287,1884483.45,28-SEP-2023,12,IN0020220102,
754GS2036,GS,104.93,105.05,104.47,104.6,104.5,104.93,388980,40745954.74,28-SEP-2023,163,IN0020220029,
772GS2055,GS,115.79,115.79,115.79,115.79,115.79,115.75,100,11579,28-SEP-2023,3,IN0020150077,
795GS2032,GS,109.5,109.5,109.5,109.5,109.5,109,1,109.5,28-SEP-2023,1,IN0020020106,
83GS2040,GS,109.77,109.77,109.77,109.77,109.77,104.55,5000,548850,28-SEP-2023,5,IN0020100031,
91D071223,TB,98.64,98.65,98.64,98.65,98.65,98.5,1700,167691,28-SEP-2023,5,IN002023X245,
91D091123,TB,99.18,99.18,99.18,99.18,99.18,99.03,300,29754,28-SEP-2023,3,IN002023X195,
