SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 17-Apr-2025"," 106.20"," 106.75"," 106.75"," 106.00"," 106.75"," 106.75"," 106.66"," 2224"," 2.37"," 11"," 1696"," 76.26"
20MICRONS," EQ"," 17-Apr-2025"," 206.24"," 207.90"," 224.45"," 206.24"," 219.89"," 218.38"," 217.51"," 333590"," 725.58"," 9871"," 131211"," 39.33"
21STCENMGM," EQ"," 17-Apr-2025"," 74.52"," 76.00"," 76.01"," 76.00"," 76.01"," 76.01"," 76.01"," 4252"," 3.23"," 46"," 4252"," 100.00"
360ONE," EQ"," 17-Apr-2025"," 943.75"," 954.95"," 990.60"," 950.05"," 953.00"," 956.80"," 972.85"," 2754876"," 26800.72"," 90431"," 1713163"," 62.19"
3IINFOLTD," EQ"," 17-Apr-2025"," 22.23"," 22.30"," 22.45"," 22.10"," 22.23"," 22.25"," 22.30"," 292672"," 65.26"," 2080"," 142095"," 48.55"
3MINDIA," EQ"," 17-Apr-2025"," 30715.00"," 30720.00"," 30840.00"," 30150.00"," 30170.00"," 30335.00"," 30420.58"," 2590"," 787.89"," 1651"," 1108"," 42.78"
3PLAND," EQ"," 17-Apr-2025"," 42.76"," 42.01"," 43.32"," 40.15"," 41.85"," 42.31"," 42.20"," 10089"," 4.26"," 124"," 6508"," 64.51"
574GS2026," GS"," 17-Apr-2025"," 101.49"," 101.40"," 101.49"," 101.20"," 101.44"," 101.44"," 101.42"," 2037"," 2.07"," 8"," 2037"," 100.00"
579GS2030," GS"," 17-Apr-2025"," 99.35"," 98.40"," 98.40"," 98.40"," 98.40"," 98.40"," 98.40"," 101"," 0.10"," 1"," 101"," 100.00"
5PAISA," EQ"," 17-Apr-2025"," 385.75"," 385.00"," 387.90"," 376.60"," 380.70"," 380.60"," 381.23"," 23610"," 90.01"," 2488"," 8744"," 37.04"
610GS2031," GS"," 17-Apr-2025"," 98.31"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 99.00"," 500"," 0.50"," 1"," 500"," 100.00"
63MOONS," EQ"," 17-Apr-2025"," 741.10"," 727.05"," 739.00"," 712.00"," 718.00"," 717.20"," 724.18"," 122805"," 889.33"," 4883"," 76530"," 62.32"
654GS2032," GS"," 17-Apr-2025"," 101.50"," 102.01"," 102.01"," 102.01"," 102.01"," 102.01"," 102.01"," 20009"," 20.41"," 2"," 20009"," 100.00"
667GS2035," GS"," 17-Apr-2025"," 114.45"," 119.00"," 119.00"," 119.00"," 119.00"," 119.00"," 119.00"," 1"," 0.00"," 1"," 1"," 100.00"
667GS2050," GS"," 17-Apr-2025"," 99.50"," 99.80"," 100.00"," 99.80"," 100.00"," 100.00"," 99.81"," 100"," 0.10"," 2"," 100"," 100.00"
675GS2029," GS"," 17-Apr-2025"," 102.24"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 1100"," 1.13"," 2"," 1100"," 100.00"
679GS2034," GS"," 17-Apr-2025"," 101.45"," 101.90"," 101.90"," 101.90"," 101.90"," 101.90"," 101.90"," 200"," 0.20"," 2"," 200"," 100.00"
690GS2065," GS"," 17-Apr-2025"," 100.00"," 100.50"," 100.50"," 100.10"," 100.10"," 100.10"," 100.49"," 5100"," 5.13"," 2"," 5000"," 98.04"
692GS2039," GS"," 17-Apr-2025"," 107.50"," 106.00"," 107.40"," 106.00"," 106.04"," 106.04"," 106.40"," 11510"," 12.25"," 6"," 10300"," 89.49"
695GS2061," GS"," 17-Apr-2025"," 103.50"," 104.25"," 105.50"," 101.15"," 105.50"," 105.47"," 104.42"," 9490"," 9.91"," 6"," 9238"," 97.34"
698GR2054," GS"," 17-Apr-2025"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 98.80"," 871"," 0.86"," 2"," 871"," 100.00"
699GS2026," GS"," 17-Apr-2025"," 100.90"," 101.00"," 101.25"," 100.51"," 100.51"," 100.93"," 100.99"," 4200"," 4.24"," 5"," 4200"," 100.00"
699GS2051," GS"," 17-Apr-2025"," 102.22"," 104.75"," 104.75"," 104.75"," 104.75"," 104.75"," 104.75"," 8"," 0.01"," 1"," 8"," 100.00"
702GS2027," GS"," 17-Apr-2025"," 103.60"," 103.60"," 103.60"," 103.40"," 103.45"," 103.45"," 103.48"," 12119"," 12.54"," 6"," 12119"," 100.00"
702GS2031," GS"," 17-Apr-2025"," 105.00"," 105.00"," 105.00"," 104.35"," 104.35"," 104.35"," 104.68"," 200"," 0.21"," 2"," 200"," 100.00"
704GS2029," GS"," 17-Apr-2025"," 104.50"," 104.50"," 105.00"," 104.10"," 105.00"," 105.00"," 104.62"," 601"," 0.63"," 7"," 601"," 100.00"
706GS2028," GS"," 17-Apr-2025"," 102.13"," 102.29"," 102.92"," 102.29"," 102.80"," 102.80"," 102.50"," 55118"," 56.49"," 12"," 55118"," 100.00"
706GS2046," GS"," 17-Apr-2025"," 100.00"," 101.30"," 101.30"," 101.30"," 101.30"," 101.30"," 101.30"," 3"," 0.00"," 1"," 3"," 100.00"
709GS2054," GS"," 17-Apr-2025"," 103.94"," 103.05"," 103.34"," 103.05"," 103.33"," 103.33"," 103.20"," 8268"," 8.53"," 9"," 8268"," 100.00"
709GS2074," GS"," 17-Apr-2025"," 106.30"," 106.30"," 106.30"," 106.30"," 106.30"," 106.30"," 106.30"," 2000"," 2.13"," 2"," 2000"," 100.00"
710GS2029," GS"," 17-Apr-2025"," 106.99"," 105.00"," 105.00"," 103.00"," 103.00"," 103.26"," 103.52"," 54636"," 56.56"," 38"," 37386"," 68.43"
716GS2050," GS"," 17-Apr-2025"," 105.53"," 105.52"," 105.52"," 105.52"," 105.52"," 105.52"," 105.52"," 18"," 0.02"," 1"," 18"," 100.00"
717GS2030," GS"," 17-Apr-2025"," 102.50"," 102.50"," 103.20"," 102.50"," 103.20"," 103.20"," 103.20"," 3401"," 3.51"," 6"," 3401"," 100.00"
718GS2033," GS"," 17-Apr-2025"," 106.98"," 105.55"," 105.55"," 105.55"," 105.55"," 105.55"," 105.55"," 100"," 0.11"," 1"," 100"," 100.00"
718GS2037," GS"," 17-Apr-2025"," 106.00"," 107.80"," 107.80"," 107.01"," 107.30"," 107.01"," 107.02"," 103"," 0.11"," 3"," 102"," 99.03"
719GS2060," GS"," 17-Apr-2025"," 103.70"," 103.70"," 103.70"," 103.70"," 103.70"," 103.70"," 103.70"," 150"," 0.16"," 1"," 150"," 100.00"
723GS2039," GS"," 17-Apr-2025"," 104.75"," 106.90"," 106.90"," 106.90"," 106.90"," 106.90"," 106.90"," 10989"," 11.75"," 1"," 10989"," 100.00"
725GS2063," GS"," 17-Apr-2025"," 107.69"," 108.00"," 108.25"," 107.85"," 108.10"," 108.21"," 108.12"," 210580"," 227.68"," 16"," 208880"," 99.19"
726GS2032," GS"," 17-Apr-2025"," 105.86"," 106.00"," 106.20"," 106.00"," 106.20"," 106.20"," 106.02"," 17351"," 18.40"," 6"," 17351"," 100.00"
