SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 13-Mar-2025"," 104.63"," 105.90"," 105.99"," 105.50"," 105.95"," 105.94"," 105.83"," 26570"," 28.12"," 16"," 26570"," 100.00"
20MICRONS," EQ"," 13-Mar-2025"," 195.53"," 199.77"," 199.77"," 191.00"," 191.80"," 193.66"," 196.17"," 51022"," 100.09"," 1726"," 31826"," 62.38"
21STCENMGM," BE"," 13-Mar-2025"," 66.69"," 66.69"," 67.90"," 65.35"," 66.00"," 65.45"," 65.93"," 2468"," 1.63"," 35"," -"," -"
360ONE," EQ"," 13-Mar-2025"," 846.35"," 848.75"," 884.95"," 825.00"," 869.85"," 864.85"," 863.97"," 1427481"," 12332.98"," 98211"," 378221"," 26.50"
3IINFOLTD," EQ"," 13-Mar-2025"," 22.56"," 22.57"," 22.80"," 22.12"," 22.38"," 22.28"," 22.40"," 563276"," 126.16"," 2874"," 348741"," 61.91"
3MINDIA," EQ"," 13-Mar-2025"," 27950.30"," 27950.30"," 28111.85"," 27460.50"," 27970.00"," 27880.30"," 27807.50"," 2796"," 777.50"," 1710"," 1245"," 44.53"
3PLAND," BE"," 13-Mar-2025"," 41.55"," 39.70"," 41.55"," 39.47"," 40.90"," 40.89"," 40.45"," 12353"," 5.00"," 91"," -"," -"
563GS2026," GS"," 13-Mar-2025"," 101.35"," 101.35"," 101.35"," 101.35"," 101.35"," 101.35"," 101.35"," 21"," 0.02"," 2"," 21"," 100.00"
574GS2026," GS"," 13-Mar-2025"," 99.60"," 99.50"," 99.50"," 99.22"," 99.22"," 99.22"," 99.34"," 7"," 0.01"," 4"," 7"," 100.00"
5PAISA," EQ"," 13-Mar-2025"," 337.45"," 334.15"," 338.00"," 324.95"," 328.40"," 327.40"," 331.38"," 24915"," 82.56"," 2876"," 10995"," 44.13"
63MOONS," EQ"," 13-Mar-2025"," 687.00"," 687.90"," 704.00"," 676.45"," 680.50"," 679.00"," 687.87"," 123713"," 850.99"," 4171"," 63876"," 51.63"
664GS2027," GS"," 13-Mar-2025"," 100.90"," 100.90"," 101.35"," 100.90"," 101.35"," 101.35"," 101.35"," 21700"," 21.99"," 2"," 21700"," 100.00"
667GS2035," GS"," 13-Mar-2025"," 100.23"," 99.99"," 99.99"," 99.08"," 99.26"," 99.26"," 99.12"," 2204"," 2.18"," 5"," 2099"," 95.24"
667GS2050," GS"," 13-Mar-2025"," 97.00"," 97.00"," 97.00"," 96.02"," 96.31"," 96.31"," 96.30"," 8813"," 8.49"," 9"," 8813"," 100.00"
675GS2029," GS"," 13-Mar-2025"," 100.95"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 100"," 0.10"," 1"," 100"," 100.00"
676GS2061," GS"," 13-Mar-2025"," 96.55"," 95.50"," 96.75"," 95.50"," 96.75"," 96.75"," 95.83"," 2738"," 2.62"," 11"," 2238"," 81.74"
68GS2060," GS"," 13-Mar-2025"," 98.25"," 97.20"," 97.20"," 97.20"," 97.20"," 97.20"," 97.20"," 1833"," 1.78"," 1"," 1833"," 100.00"
695GS2061," GS"," 13-Mar-2025"," 103.00"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 1571"," 1.57"," 3"," 1571"," 100.00"
698GR2054," GS"," 13-Mar-2025"," 98.70"," 98.60"," 98.70"," 98.60"," 98.70"," 98.70"," 98.63"," 400"," 0.39"," 3"," 400"," 100.00"
699GS2026," GS"," 13-Mar-2025"," 102.50"," 102.61"," 102.75"," 102.61"," 102.75"," 102.75"," 102.66"," 7800"," 8.01"," 4"," 7800"," 100.00"
702GS2027," GS"," 13-Mar-2025"," 102.00"," 102.01"," 102.70"," 102.01"," 102.01"," 102.01"," 102.02"," 249"," 0.25"," 3"," 249"," 100.00"
702GS2031," GS"," 13-Mar-2025"," 101.40"," 101.40"," 101.55"," 101.40"," 101.55"," 101.55"," 101.41"," 4400"," 4.46"," 2"," 4400"," 100.00"
704GS2029," GS"," 13-Mar-2025"," 102.66"," 103.50"," 103.50"," 103.50"," 103.50"," 103.50"," 103.50"," 780"," 0.81"," 1"," 780"," 100.00"
706GS2028," GS"," 13-Mar-2025"," 103.42"," 103.42"," 104.01"," 103.42"," 104.01"," 104.00"," 103.95"," 38301"," 39.82"," 9"," 38301"," 100.00"
709GS2054," GS"," 13-Mar-2025"," 101.20"," 101.20"," 101.74"," 101.15"," 101.74"," 101.74"," 101.32"," 5275"," 5.34"," 14"," 5275"," 100.00"
709GS2074," GS"," 13-Mar-2025"," 102.50"," 102.75"," 102.75"," 101.20"," 102.50"," 102.50"," 102.50"," 614"," 0.63"," 5"," 600"," 97.72"
710GS2029," GS"," 13-Mar-2025"," 104.40"," 103.89"," 103.99"," 103.89"," 103.99"," 103.99"," 103.90"," 3709"," 3.85"," 7"," 3709"," 100.00"
716GS2050," GS"," 13-Mar-2025"," 104.49"," 104.49"," 109.49"," 104.49"," 109.49"," 109.49"," 109.01"," 312"," 0.34"," 3"," 312"," 100.00"
717GS2030," GS"," 13-Mar-2025"," 104.80"," 105.15"," 105.15"," 105.13"," 105.13"," 105.13"," 105.15"," 4975"," 5.23"," 3"," 4975"," 100.00"
718GS2033," GS"," 13-Mar-2025"," 103.29"," 103.00"," 103.60"," 103.00"," 103.60"," 103.60"," 103.59"," 5001"," 5.18"," 3"," 5001"," 100.00"
719GS2060," GS"," 13-Mar-2025"," 104.50"," 101.45"," 101.45"," 100.00"," 101.45"," 101.45"," 101.00"," 986"," 1.00"," 4"," 986"," 100.00"
725GS2063," GS"," 13-Mar-2025"," 103.80"," 103.95"," 104.69"," 103.95"," 104.00"," 104.00"," 103.99"," 48817"," 50.76"," 19"," 48807"," 99.98"
726GS2032," GS"," 13-Mar-2025"," 103.20"," 103.21"," 103.50"," 103.21"," 103.50"," 103.50"," 103.29"," 74500"," 76.95"," 7"," 54500"," 73.15"
726GS2033," GS"," 13-Mar-2025"," 103.69"," 103.45"," 103.50"," 103.45"," 103.50"," 103.50"," 103.47"," 699"," 0.72"," 2"," 699"," 100.00"
732GS2030," GS"," 13-Mar-2025"," 104.01"," 104.05"," 104.60"," 104.05"," 104.60"," 104.60"," 104.59"," 21188"," 22.16"," 7"," 21188"," 100.00"
734GS2064," GS"," 13-Mar-2025"," 106.48"," 106.00"," 106.95"," 106.00"," 106.90"," 106.90"," 106.84"," 1787"," 1.91"," 8"," 1787"," 100.00"
737GS2028," GS"," 13-Mar-2025"," 104.00"," 104.35"," 104.50"," 104.35"," 104.50"," 104.50"," 104.47"," 2838"," 2.96"," 7"," 2838"," 100.00"
738GS2027," GS"," 13-Mar-2025"," 103.35"," 103.30"," 103.45"," 103.26"," 103.35"," 103.35"," 103.38"," 17490"," 18.08"," 12"," 17490"," 100.00"
741GS2036," GS"," 13-Mar-2025"," 105.97"," 105.90"," 106.00"," 105.90"," 106.00"," 106.00"," 106.00"," 5011"," 5.31"," 6"," 5011"," 100.00"
746GS2073," GS"," 13-Mar-2025"," 107.11"," 107.01"," 108.50"," 107.01"," 108.50"," 107.12"," 107.09"," 388"," 0.42"," 3"," 368"," 94.85"
74GS2062," GS"," 13-Mar-2025"," 106.85"," 112.19"," 112.19"," 112.19"," 112.19"," 112.19"," 112.19"," 3"," 0.00"," 1"," 3"," 100.00"
754GS2036," GS"," 13-Mar-2025"," 107.52"," 107.49"," 107.95"," 107.37"," 107.95"," 107.87"," 107.81"," 291786"," 314.56"," 88"," 255934"," 87.71"
