SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,50.7,52.3,50.6,51.8,52,50.7,36501,1873848.5,26-JUL-2011,260,INE144J01019,
3IINFOTECH,EQ,43.3,43.5,42.55,42.9,43.05,43.3,562724,24169147,26-JUL-2011,4134,INE748C01020,
3MINDIA,EQ,4632,4632,4351,4481.6,4461,4528.7,365,1630390,26-JUL-2011,91,INE470A01017,
A2ZMES,EQ,280.15,283.7,268.6,270.15,270.7,279.95,177298,48779924.2,26-JUL-2011,4664,INE619I01012,
AANJANEYA,EQ,410,410.05,386.9,387.75,387,386.5,85062,33184622.05,26-JUL-2011,1868,INE928K01013,
AARTIDRUGS,EQ,138,138,133.3,134.55,136,137.1,6062,819337.45,26-JUL-2011,215,INE767A01016,
AARTIIND,EQ,53.85,54,51.9,52.1,52,53.25,17381,919026.45,26-JUL-2011,224,INE769A01020,
AARVEEDEN,EQ,49.2,50.25,48.6,49,49,49.35,1872,92755.75,26-JUL-2011,40,INE273D01019,
ABAN,EQ,524.95,527.95,514.2,516.55,514.7,523.8,347730,180656160.95,26-JUL-2011,9847,INE421A01028,
ABB,EQ,894,897.45,864.05,874.65,876,892.15,49811,44101826.45,26-JUL-2011,3300,INE117A01022,
ABBOTINDIA,EQ,1489.9,1489.95,1469.35,1473.5,1469.45,1479.55,480,707228.15,26-JUL-2011,66,INE358A01014,
ABCIL,EQ,127.5,129.85,127.4,129.55,129.85,127.9,5383,694607.9,26-JUL-2011,114,INE605B01016,
ABGSHIP,EQ,373.65,374.3,365.3,372.1,370.3,372.9,72676,26993415.7,26-JUL-2011,2102,INE067H01016,
ABHISHEK,EQ,13.6,14,13.6,14,14,13.6,26334,368492.4,26-JUL-2011,10,INE004I01017,
ABIRLANUVO,EQ,955,965.9,945,951.55,949.55,954.9,198995,190481850.9,26-JUL-2011,6226,INE069A01017,
ACC,EQ,1000.15,1012.15,987.6,994.65,995,999.75,248982,248511505.1,26-JUL-2011,8271,INE012A01025,
ACE,EQ,50,50,47,47.2,47.15,48.1,110732,5304540.6,26-JUL-2011,1118,INE731H01025,
ACKRUTI,EQ,188.5,190.95,187,187.5,187.1,189.65,15684,2949587.1,26-JUL-2011,430,INE703H01016,
ACROPETAL,EQ,17.15,17.15,17,17,17,17.1,156057,2660498.5,26-JUL-2011,433,INE055L01013,
ADANIENT,EQ,749.95,766.5,749.95,761.3,760,750.4,305047,232161859.6,26-JUL-2011,8936,INE423A01024,
ADANIPOWER,EQ,113.5,115.2,112.15,114.1,114,113.9,598735,68163944.85,26-JUL-2011,4801,INE814H01011,
ADFFOODS,EQ,77.5,79,73.6,73.95,74.45,75.9,75408,5705906.5,26-JUL-2011,819,INE982B01019,
ADHUNIK,EQ,77,77.25,74.5,75.1,74.5,76,31571,2395557.25,26-JUL-2011,601,INE400H01019,
ADORWELD,EQ,186.5,189.5,181,182.2,181,187,28165,5223603.75,26-JUL-2011,599,INE045A01017,
ADSL,EQ,45.9,45.9,43.8,44.45,44.8,45.65,72844,3244860.7,26-JUL-2011,1031,INE102I01027,
ADVANIHOTR,EQ,36.5,36.55,36.25,36.25,36.25,36.9,600,21873,26-JUL-2011,4,INE199C01026,
ADVANTA,EQ,301,306.55,282.6,288.2,288.15,302.4,240040,71458313.95,26-JUL-2011,6175,INE517H01010,
AEGISCHEM,EQ,243.15,246.95,230.25,232.6,231.8,243.15,22032,5227713.3,26-JUL-2011,763,INE208C01017,
AFL,EQ,44,47.85,43.55,45.45,45.1,44.6,21114,972872.45,26-JUL-2011,232,INE020G01017,
AFTEK,EQ,13.9,14,13.45,13.55,13.55,13.9,124840,1696864.4,26-JUL-2011,902,INE796A01023,
AGCNET,EQ,165.65,168.95,163,163,163,166.05,73,12067.3,26-JUL-2011,11,INE676A01019,
AGRE,EQ,51.85,52.75,48,49.8,49.65,51.8,13622,672833.9,26-JUL-2011,164,INE360L01017,
AGRODUTCH,EQ,11.6,11.9,10.9,11.1,10.95,11.95,166572,1906024.75,26-JUL-2011,463,INE135B01014,
AHLEAST,EQ,308.1,319.95,308.05,311.15,308.05,310.2,391,121711.9,26-JUL-2011,36,INE926K01017,
AHLUCONT,EQ,138,138,131.25,133.7,131.25,138.6,17928,2432445.5,26-JUL-2011,300,INE758C01029,
AHLWEST,EQ,193,196.6,193,193.6,193.7,193.7,436,84468.25,26-JUL-2011,25,INE915K01010,
AHMEDFORGE,EQ,121.75,122.6,120.05,120.8,120.1,122,10534,1273602.9,26-JUL-2011,139,INE425A01011,
AIAENG,EQ,374,380,374,376.15,376,374.8,4179,1572363.6,26-JUL-2011,189,INE212H01026,
AICHAMP,BE,28.65,28.65,26,26.2,28.2,27.3,221,6218.95,26-JUL-2011,7,INE768E01024,
AJANTPHARM,EQ,358.5,366.95,355.1,356.4,357,357.3,32180,11591799.75,26-JUL-2011,1231,INE031B01015,
AJMERA,EQ,157,158.9,145.6,148.65,149,157.05,49137,7374902.65,26-JUL-2011,1318,INE298G01027,
AKSHOPTFBR,EQ,7.25,7.35,7.1,7.2,7.15,7.15,537026,3896552.7,26-JUL-2011,431,INE523B01011,
AKZOINDIA,EQ,978.8,1002,967,972.8,975,978.8,49667,48949109.85,26-JUL-2011,2432,INE133A01011,
ALBK,EQ,220.4,222,214.1,215.4,215.1,220.25,707415,153065047.55,26-JUL-2011,13416,INE428A01015,
ALCHEM,EQ,229,231.2,229,229.65,229.5,229.1,197279,45283245.3,26-JUL-2011,682,INE964B01033,
ALEMBICLTD,EQ,21.9,25.35,21.4,23.1,23.1,21.9,1571403,37867125,26-JUL-2011,9257,INE426A01027,
ALFALAVAL,EQ,1640,1670,1630.1,1631.2,1630.5,1641.3,1087,1781165.9,26-JUL-2011,70,INE427A01017,
ALICON,BE,70,70,70,70,70,67,50,3500,26-JUL-2011,2,INE062D01024,
ALKALI,EQ,54.5,55.3,53.2,53.45,53.5,55.05,16161,866129.1,26-JUL-2011,278,INE773I01017,
ALKYLAMINE,EQ,91.45,92.8,91.45,91.65,91.65,92.8,2165,200290.45,26-JUL-2011,17,INE150B01013,
