SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1018GS2026,GS,102,102,102,102,102,102,1,102,30-SEP-2021,1,IN0020010081,,1,100.00
20MICRONS,EQ,60.95,65.15,60.7,61.2,60.95,58.55,784831,49152202.05,30-SEP-2021,10955,INE144J01027,,261303,33.29
21STCENMGM,EQ,48.25,48.25,48.25,48.25,48.25,47.35,1411,68080.75,30-SEP-2021,21,INE253B01015,,1411,100.00
3MINDIA,EQ,24720,24980.05,24462.5,24832.5,24626.65,24685.65,1845,45629558.45,30-SEP-2021,1352,INE470A01017,,925,50.14
3PLAND,BE,13.6,14,13.25,13.7,13.7,13.85,5667,77750.95,30-SEP-2021,51,INE105C01023,,-,-
509GS2022,GS,98.25,98.25,98.25,98.25,98.25,98.25,100,9825,30-SEP-2021,1,IN0020200021,,100,100.00
5PAISA,EQ,464,464,454.05,458.35,460,459.4,9141,4198822.95,30-SEP-2021,624,INE618L01018,,3077,33.66
63MOONS,EQ,93,94.35,92.25,92.8,92.8,93,35295,3283626.8,30-SEP-2021,831,INE111B01023,,22270,63.10
664GS2035,GS,102.21,102.26,102.21,102.25,102.26,102.26,2000,204513.25,30-SEP-2021,4,IN0020210020,,2000,100.00
667GS2035,GS,100,100,100,100,100,100.2,700,70000,30-SEP-2021,1,IN0020210152,,700,100.00
667GS2050,GS,98.51,99.45,97.2,97.55,98,98.51,11096,1084743.32,30-SEP-2021,49,IN0020200252,,9860,88.86
676GS2061,GS,99,99.25,99,99.1,99.1,99.49,4200,416461.25,30-SEP-2021,12,IN0020200401,,4200,100.00
762GS2039,GS,110,110.75,110,110.75,110.75,110.61,900,99075,30-SEP-2021,2,IN0020190024,,900,100.00
A2ZINFRA,EQ,4.3,4.3,4.2,4.2,4.25,4.3,391012,1655958.8,30-SEP-2021,297,INE619I01012,,251709,64.37
AAATECH,SM,52,52,52,52,52,50,3000,156000,30-SEP-2021,1,INE0D0U01013,,3000,100.00
AAKASH,EQ,246,246,222.5,223.9,224.5,245.55,315954,73629677.1,30-SEP-2021,1591,INE087Z01016,,213848,67.68
AAREYDRUGS,EQ,37.4,37.5,36,36.2,36.1,37.2,54174,1971221.95,30-SEP-2021,634,INE198H01019,,33941,62.65
AARON,EQ,98,100,97.15,98.3,98,98.4,4220,414825.15,30-SEP-2021,120,INE721Z01010,,2993,70.92
AARTIDRUGS,EQ,610.2,615,606.15,607.3,607,608.8,95787,58436342.1,30-SEP-2021,5189,INE767A01016,,51152,53.40
AARTIIND,EQ,941.7,947.4,927.85,929.85,929,937.65,714066,667213695.95,30-SEP-2021,23978,INE769A01020,,373994,52.38
AARTISURF,EQ,1471,1476.8,1440,1443.75,1442.5,1470.8,18247,26476991.9,30-SEP-2021,5576,INE09EO01013,,9346,51.22
AARVEEDEN,EQ,23.3,23.3,22.25,23.3,23.3,22.2,87647,2001851.7,30-SEP-2021,450,INE273D01019,,55458,63.27
AARVI,EQ,57.5,61.2,57.5,59.8,60.35,57.5,48704,2897510.75,30-SEP-2021,830,INE754X01016,,28762,59.05
AAVAS,EQ,2630,2633.2,2530.35,2560,2559,2612.45,117083,299351676,30-SEP-2021,25264,INE216P01012,,74603,63.72
ABAN,EQ,42.7,43.35,42.25,42.6,42.55,42.9,101634,4342373.45,30-SEP-2021,959,INE421A01028,,61383,60.40
ABB,EQ,1834.7,1879,1821.3,1870.6,1868,1820.55,70990,131899004.8,30-SEP-2021,10052,INE117A01022,,29411,41.43
ABBOTINDIA,EQ,19800,20642,19703.2,20517.8,20580,19555.8,50607,1028925893.25,30-SEP-2021,18471,INE358A01014,,10359,20.47
ABCAPITAL,EQ,114.8,114.9,112.3,112.75,112.8,114.15,2350461,266024227.4,30-SEP-2021,15145,INE674K01013,,1159662,49.34
ABFRL,EQ,233.2,249.9,229.3,246.35,246.5,231.65,20051452,4891126061.4,30-SEP-2021,156806,INE647O01011,,4350393,21.70
ABMINTLLTD,EQ,119.5,119.5,119.5,119.5,119.5,113.85,2708,323606,30-SEP-2021,14,INE251C01025,,2708,100.00
ABSLBANETF,EQ,375,376.89,372.63,372.69,372.63,376.72,346,129566.16,30-SEP-2021,33,INF209KB1O58,,95,27.46
ABSLNN50ET,EQ,435,435,431,433.02,433.05,432.94,151,65395.52,30-SEP-2021,18,INF209KB1B87,,146,96.69
ACC,EQ,2270.2,2276.9,2251.2,2254.5,2251.2,2271.1,300368,679050478.85,30-SEP-2021,26890,INE012A01025,,153235,51.02
ACCELYA,EQ,1286.25,1294.5,1261,1265.05,1265,1276.6,15830,20132520.15,30-SEP-2021,2085,INE793A01012,,9582,60.53
ACCURACY,EQ,133.8,136.95,131.2,132.75,135,132.25,66913,8891756.55,30-SEP-2021,6135,INE648Z01015,,10976,16.40
ACE,EQ,255.9,263.3,255.25,258.15,257.6,254.4,756241,196254999.65,30-SEP-2021,21558,INE731H01025,,218446,28.89
ACRYSIL,EQ,760,794.4,758,794.4,794.4,756.6,48967,38296677.6,30-SEP-2021,3231,INE482D01024,,36824,75.20
ADANIENT,EQ,1484.7,1519,1463.35,1468.1,1464,1485.65,2072145,3086379375.85,30-SEP-2021,47931,INE423A01024,,314185,15.16
ADANIGREEN,EQ,1139,1159,1125,1146.6,1144.9,1138.65,1551279,1771630853.1,30-SEP-2021,18372,INE364U01010,,1076769,69.41
ADANIPORTS,EQ,745.8,756.5,736,737.9,737.4,742,4356469,3244538977.55,30-SEP-2021,64273,INE742F01042,,975165,22.38
ADANIPOWER,EQ,99.25,99.4,96.9,97.1,97.1,98.3,5402480,528829978.9,30-SEP-2021,30015,INE814H01011,,3206232,59.35
ADANITRANS,BE,1540,1564,1511,1558.5,1552.6,1530.6,156084,241449515.15,30-SEP-2021,13179,INE931S01010,,-,-
ADFFOODS,EQ,886.05,900,872.35,882.65,875,886.05,5961,5257385.65,30-SEP-2021,1307,INE982B01019,,3343,56.08
ADL,BE,41.3,45.1,41.3,42.4,42.4,43,1347,56954.85,30-SEP-2021,19,INE0CHO01012,,-,-
ADORWELD,EQ,684.9,693.4,678,680.6,680.6,683,2950,2020580.5,30-SEP-2021,300,INE045A01017,,1913,64.85
ADROITINFO,BE,9.95,10.4,9.75,9.9,10,9.95,11618,114554.6,30-SEP-2021,54,INE737B01033,,-,-
ADSL,EQ,71.6,74,70.55,73.3,73.1,71.6,287928,20954354.8,30-SEP-2021,2949,INE102I01027,,152173,52.85
ADVANIHOTR,EQ,83.5,84.5,82,82.45,83.3,82.1,26404,2191375.8,30-SEP-2021,559,INE199C01026,,14356,54.37
ADVENZYMES,EQ,394.4,395.85,387.15,388.55,389.5,390.9,235983,92460349.95,30-SEP-2021,8177,INE837H01020,,82355,34.90
AEGISCHEM,EQ,229.4,235.5,227,227.6,228.9,229.4,706687,163185996.85,30-SEP-2021,15175,INE208C01025,,372773,52.75
AFFLE,EQ,5341,5455,5305,5344.45,5341.55,5291.75,87218,470535508.7,30-SEP-2021,18680,INE00WC01019,,48494,55.60
AGARIND,EQ,350.7,358.95,336.2,350.85,352.9,347.3,55420,19493800.55,30-SEP-2021,2498,INE204E01012,,27346,49.34
AGCNET,BE,1010,1045,994,1006.85,1025,1004.45,3553,3607632.05,30-SEP-2021,183,INE676A01019,,-,-
AGRITECH,BE,75,76,72.8,74.1,73.2,76.4,18191,1339638.9,30-SEP-2021,196,INE449G01018,,-,-
AGROPHOS,EQ,16.25,16.25,15.3,15.5,15.55,15.7,37020,577253.1,30-SEP-2021,255,INE740V01019,,25144,67.92
AHLADA,EQ,136,141.25,133.55,141.25,141.25,134.55,56692,7854896.7,30-SEP-2021,707,INE00PV01013,,51633,91.08
AHLEAST,EQ,186.3,190.15,186.3,188.25,187,186.3,4593,862729.1,30-SEP-2021,171,INE926K01017,,3494,76.07
AHLUCONT,EQ,364.2,364.2,353.05,355.4,355.15,358.3,31910,11406913.85,30-SEP-2021,2016,INE758C01029,,18664,58.49
AHLWEST,EQ,273.6,287.9,273,276.55,276.55,276.85,2259,624401.1,30-SEP-2021,100,INE915K01010,,1552,68.70
AIAENG,EQ,1944.95,1968.5,1910.9,1955.3,1951.5,1921,31905,61950094.15,30-SEP-2021,4766,INE212H01026,,20518,64.31
AILIMITED,SM,24.8,24.8,24.8,24.8,24.8,26.1,6000,148800,30-SEP-2021,2,INE0CAJ01017,,6000,100.00
