SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,31,31.25,29.25,30.3,30.25,31.25,99504,2967996.3,27-JUL-2020,1199,INE144J01027,
21STCENMGM,EQ,10.65,10.65,10.45,10.65,10.65,10.65,460,4831.65,27-JUL-2020,10,INE253B01015,
3IINFOTECH,EQ,2.5,2.55,2.35,2.45,2.45,2.45,3995761,9716493,27-JUL-2020,1485,INE748C01020,
3MINDIA,EQ,21360,21582.7,21160.05,21522.65,21555,21492.2,2427,52158995.5,27-JUL-2020,1125,INE470A01017,
3PLAND,EQ,8.1,8.1,8.05,8.05,8.05,8.1,255,2060.5,27-JUL-2020,4,INE105C01023,
5PAISA,EQ,456.8,465,422.45,422.45,422.45,444.65,70092,30562611.25,27-JUL-2020,2107,INE618L01018,
617GS2021,GS,104.74,104.74,104.74,104.74,104.74,104.75,4,418.96,27-JUL-2020,1,IN0020190099,
63MOONS,BE,71.2,72.9,69,69.4,70,71.2,25183,1756214.05,27-JUL-2020,297,INE111B01023,
757GS2033,GS,115.7,115.7,115.7,115.7,115.7,115,100,11570,27-JUL-2020,1,IN0020190065,
A2ZINFRA,EQ,4.4,4.55,4.3,4.3,4.3,4.5,547593,2364956.15,27-JUL-2020,274,INE619I01012,
AAKASH,SM,38,38,37.65,37.9,37.9,36.5,33000,1248600,27-JUL-2020,5,INE087Z01016,
AARON,SM,44.3,44.5,44.3,44.5,44.5,44.6,13200,585420,27-JUL-2020,3,INE721Z01010,
AARTIDRUGS,EQ,1677,1805,1632.35,1745.05,1751.45,1586.55,779575,1346519174.8,27-JUL-2020,38108,INE767A01016,
AARTIIND,EQ,959.9,978,940,954.85,954,950.2,643761,621106309.75,27-JUL-2020,28296,INE769A01020,
AARTISURF,BE,301.95,301.95,301.95,301.95,301.95,317.8,2403,725585.85,27-JUL-2020,72,INE09EO01013,
AARVEEDEN,BE,10.3,10.75,10.3,10.3,10.3,10.3,814,8392.45,27-JUL-2020,14,INE273D01019,
AARVI,EQ,31.75,31.75,31,31.4,31.4,30.35,545,17252.6,27-JUL-2020,10,INE754X01016,
AAVAS,EQ,1397,1419,1330.55,1342.5,1334.1,1392.7,62378,85707022.85,27-JUL-2020,5557,INE216P01012,
ABAN,EQ,25,25.1,24.1,24.25,24.4,25.1,43226,1057726.45,27-JUL-2020,450,INE421A01028,
ABB,EQ,912.1,912.1,890,893.55,894,912.6,106000,94927077.9,27-JUL-2020,7021,INE117A01022,
ABBOTINDIA,EQ,15224.3,15224.3,14933,14947.8,14950,15136.65,11891,178263254.45,27-JUL-2020,5078,INE358A01014,
ABCAPITAL,EQ,58.9,59.1,57.15,57.35,57.2,58.85,1651030,95551034.95,27-JUL-2020,7437,INE674K01013,
ABFRL,EQ,128.8,130.25,122.85,125,125,128.05,1174775,147003985.45,27-JUL-2020,14941,INE647O01011,
ABMINTLTD,BE,12.75,12.75,12.7,12.7,12.7,12.15,86,1096.25,27-JUL-2020,4,INE251C01017,
ABSLBANETF,EQ,226.04,226.04,216,219,219,225.04,423,93120.55,27-JUL-2020,32,INF209KB1O58,
ABSLNN50ET,EQ,271.45,271.46,265.01,270.04,270.19,271,42,11376.21,27-JUL-2020,7,INF209KB1B87,
ABSLRIF6RG,MF,6.26,6.27,6.26,6.26,6.27,5.9,30000,188050,27-JUL-2020,6,INF209KB1LL4,
ACC,EQ,1353,1372.95,1338,1363.4,1359,1343.8,1271972,1727167776.85,27-JUL-2020,36854,INE012A01025,
ACCELYA,EQ,980.25,996.4,971.05,982.85,983.5,980.7,45343,44778895.45,27-JUL-2020,3813,INE793A01012,
ACCURACY,SM,39.05,39.05,36.9,36.9,36.9,38.8,17600,670000,27-JUL-2020,11,INE648Z01015,
ACE,EQ,59.05,59.05,55.55,56.25,55.95,58.65,201117,11532423.55,27-JUL-2020,1826,INE731H01025,
ADANIENT,EQ,168.65,169.05,163,165.95,164.1,168.75,1156539,191370142.8,27-JUL-2020,9906,INE423A01024,
ADANIGAS,EQ,149.5,149.9,144,144.7,144.35,147.7,805757,117480091.8,27-JUL-2020,8211,INE399L01023,
ADANIGREEN,EQ,345.95,353.1,325.25,342.2,343.2,336.3,1835725,632492387.4,27-JUL-2020,38586,INE364U01010,
ADANIPORTS,EQ,309,310.7,298,309.05,309.7,309.4,5465737,1671173185.5,27-JUL-2020,39366,INE742F01042,
ADANIPOWER,EQ,35,35.7,35,35.25,35.35,35,3375946,119373161.65,27-JUL-2020,7547,INE814H01011,
ADANITRANS,EQ,237,237.5,223.2,225.1,226.4,233.05,375005,84787291.4,27-JUL-2020,9737,INE931S01010,
ADFFOODS,EQ,333,341.6,330.05,341.2,341.6,325.35,237418,80377289.1,27-JUL-2020,3480,INE982B01019,
ADHUNIKIND,BE,21,21,19.45,19.5,20,20.15,4096,80956.3,27-JUL-2020,51,INE452L01012,
ADORWELD,EQ,254,254,248.95,251.65,251.9,253.85,4896,1230958.85,27-JUL-2020,640,INE045A01017,
ADROITINFO,BE,8.85,9.05,8.85,9.05,9.05,9.05,200,1787.7,27-JUL-2020,7,INE737B01033,
ADSL,EQ,17.75,18.9,17.7,18.9,18.9,18,58618,1089393.55,27-JUL-2020,273,INE102I01027,
ADVANIHOTR,EQ,40,42,40,40.4,40.05,40.9,1243,50428.75,27-JUL-2020,71,INE199C01026,
ADVENZYMES,EQ,163,164,158,159.5,158.4,162.25,86447,13878535.5,27-JUL-2020,2892,INE837H01020,
AEGISCHEM,EQ,188.15,191.8,185.1,186.8,187,188,158328,29915728.35,27-JUL-2020,6684,INE208C01025,
AFFLE,EQ,1723.95,1723.95,1645,1664.95,1670.25,1712.55,48329,80772986.9,27-JUL-2020,9734,INE00WC01019,
AGARIND,EQ,81.75,83.05,78.2,79.7,80,81.6,7726,614794.2,27-JUL-2020,204,INE204E01012,
AGCNET,EQ,349.85,351.4,324.9,339.3,344,341.95,71005,23781446.55,27-JUL-2020,611,INE676A01019,
AGRITECH,BE,29.95,29.95,28.1,28.7,29.3,28.85,5623,163514.35,27-JUL-2020,78,INE449G01018,
AGROPHOS,EQ,10.3,10.65,10.3,10.3,10.3,10.8,20843,215711.7,27-JUL-2020,115,INE740V01019,
AHLEAST,EQ,140,141.6,133.8,137.7,137.5,143.95,1028,141951.5,27-JUL-2020,66,INE926K01017,
AHLUCONT,EQ,222,224.8,213.75,219.25,217.8,220,16671,3629005.95,27-JUL-2020,904,INE758C01029,
AHLWEST,EQ,258.5,258.5,245.1,253.85,254.9,251.45,1363,341289.25,27-JUL-2020,42,INE915K01010,
AIAENG,EQ,1699.75,1699.75,1652.25,1692.75,1695,1695.15,101719,170036886.45,27-JUL-2020,2987,INE212H01026,
AIONJSW,EQ,13.8,14.25,13.5,13.5,13.55,13.9,29303,400081.55,27-JUL-2020,154,INE743C01021,
AIRAN,BE,13,13,12.2,12.7,12.7,12.8,14474,181739.7,27-JUL-2020,87,INE645W01026,
AISL,SM,18.3,18.3,18.3,18.3,18.3,18.45,1200,21960,27-JUL-2020,1,INE635Y01015,
AJANTPHARM,EQ,1524.6,1524.8,1465.1,1483.55,1475,1516.75,89894,133803680.45,27-JUL-2020,7948,INE031B01049,
AJMERA,EQ,77.5,78.7,76.25,76.85,77.05,77.45,40712,3136461.85,27-JUL-2020,790,INE298G01027,
AJOONI,SM,15.25,16,15.25,16,16,15.25,28000,442400,27-JUL-2020,5,INE820Y01013,
AKASH,BE,153.5,157,149,154.3,155,153.6,9050,1377673.85,27-JUL-2020,206,INE737W01013,
AKSHARCHEM,EQ,217,218.85,210.95,212.15,212,216.1,19155,4079096.25,27-JUL-2020,1303,INE542B01011,
AKSHOPTFBR,BE,5.8,5.8,5.4,5.4,5.4,5.65,73710,402833.7,27-JUL-2020,196,INE523B01011,
AKZOINDIA,EQ,1876.95,1877,1820.85,1826.45,1829,1847.85,8137,14939511.55,27-JUL-2020,1710,INE133A01011,
ALANKIT,EQ,16.25,16.6,15.3,15.55,15.4,16.3,212002,3327830.95,27-JUL-2020,625,INE914E01040,
ALBERTDAVD,EQ,392,394.95,382,389.75,385.6,395.2,23318,9046646.95,27-JUL-2020,1006,INE155C01010,
ALCHEM,EQ,4.9,5.25,4.75,5,5.1,5,33127,162587.35,27-JUL-2020,174,INE964B01033,
ALEMBICLTD,EQ,81.5,81.5,74,76.7,76.65,81.4,1169007,90055633,27-JUL-2020,9156,INE426A01027,
ALICON,EQ,268.9,272.9,250,257.6,250,265.65,8013,2101310.2,27-JUL-2020,645,INE062D01024,
ALKALI,EQ,44.35,45.75,43.6,45.25,45.35,44.35,17873,798100.9,27-JUL-2020,468,INE773I01017,
ALKEM,EQ,2485,2499.2,2423.35,2449.95,2460,2489.5,141444,346548333.55,27-JUL-2020,8171,INE540L01014,
ALKYLAMINE,EQ,2340,2413,2260,2272.3,2263,2332.6,29678,68161862.9,27-JUL-2020,5156,INE150B01021,
ALLCARGO,EQ,94.2,95.75,92.4,93.8,94,95.05,167851,15822770.45,27-JUL-2020,2373,INE418H01029,
ALLSEC,EQ,192,197.3,181.2,186,186,194.25,5032,941637,27-JUL-2020,320,INE835G01018,
ALMONDZ,EQ,11.35,11.8,10.8,11,11,11.35,11046,122237.65,27-JUL-2020,53,INE326B01027,
ALOKINDS,EQ,28.7,28.7,28.7,28.7,28.7,27.35,489029,14035132.3,27-JUL-2020,1129,INE270A01029,
ALPA,EQ,21,21.7,20.6,20.8,20.95,20.6,138543,2946158.75,27-JUL-2020,918,INE385I01010,
ALPHAGEO,EQ,173.4,173.4,164.9,166.2,166.5,170.8,23145,3854660,27-JUL-2020,753,INE137C01018,
ALPSINDUS,BE,1.35,1.35,1.25,1.25,1.25,1.3,8339,10462.95,27-JUL-2020,23,INE093B01015,
AMARAJABAT,EQ,706.9,707.25,678,684.75,680,708.1,918250,632809341.3,27-JUL-2020,16973,INE885A01032,
AMBER,EQ,1466,1505,1462,1472.45,1470.25,1477.15,41235,60838815.4,27-JUL-2020,3661,INE371P01015,
AMBIKCO,EQ,661.1,663.95,645.1,649.2,654.3,659.8,3017,1979321.5,27-JUL-2020,423,INE540G01014,
AMBUJACEM,EQ,205.9,208.95,202.05,207.15,206.75,200.95,11855464,2443095520.45,27-JUL-2020,97096,INE079A01024,
AMDIND,EQ,14.45,14.45,13.7,13.8,14,13.9,10999,155519.3,27-JUL-2020,55,INE005I01014,
AMJLAND,EQ,19,20,18.9,19.3,19.3,19.6,4813,93394.5,27-JUL-2020,72,INE606A01024,
AMJUMBO,SM,8.05,8.05,8.05,8.05,8.05,8.45,8000,64400,27-JUL-2020,1,INE749Y01014,
AMRUTANJAN,EQ,397,397.1,382,386.85,385.2,395.1,54200,21083851.45,27-JUL-2020,2881,INE098F01031,
ANANTRAJ,EQ,22,22.65,21.65,21.9,21.75,22,205121,4511433.7,27-JUL-2020,850,INE242C01024,
ANDHRACEMT,BE,5.4,5.4,5.4,5.4,5.4,5.65,106203,573496.2,27-JUL-2020,422,INE666E01012,
ANDHRAPAP,EQ,224.5,224.5,215.25,219.6,220,223.75,66239,14596612.35,27-JUL-2020,2599,INE435A01028,
ANDHRSUGAR,EQ,299,301.35,290,290.5,290.8,298.1,42825,12557518.4,27-JUL-2020,1372,INE715B01013,
ANIKINDS,EQ,13.7,14.4,13.25,13.85,13.35,13.8,8159,111642.65,27-JUL-2020,271,INE087B01017,
ANKITMETAL,BE,0.7,0.8,0.7,0.7,0.7,0.75,102599,72419.7,27-JUL-2020,54,INE106I01010,
ANSALAPI,BE,4.15,4.15,3.95,4.1,4.1,4.15,34700,139905.95,27-JUL-2020,59,INE436A01026,
