SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,53.8,54.55,48.45,49.45,49.1,52.9,151801,7696814.1,23-AUG-2021,2298,INE144J01027,,97559,64.27
21STCENMGM,EQ,29.95,29.95,29.95,29.95,29.95,29.4,4049,121267.55,23-AUG-2021,26,INE253B01015,,4049,100.00
3IINFOTECH,BE,7.35,7.5,6.95,7,7.05,7.3,5562142,39399049.1,23-AUG-2021,8518,INE748C01020,,-,-
3MINDIA,EQ,23199.65,23272.5,22741.95,22799.9,22828.8,22839.65,3628,82923902.1,23-AUG-2021,1535,INE470A01017,,2591,71.42
3PLAND,BE,13.3,13.95,13.25,13.25,13.25,13.9,6084,81502.35,23-AUG-2021,41,INE105C01023,,-,-
585GS2030,GS,95.05,95.05,95.05,95.05,95.05,95.05,100,9505,23-AUG-2021,1,IN0020200294,,100,100.00
5PAISA,EQ,461,469.95,423.55,431.45,431,459.55,32398,14217213.2,23-AUG-2021,1500,INE618L01018,,16338,50.43
63MOONS,EQ,94.9,94.9,87.2,88.3,87.2,91.6,60488,5410922,23-AUG-2021,1151,INE111B01023,,36618,60.54
667GS2050,GS,96,96,95.95,95.95,95.95,96,3983,382231.67,23-AUG-2021,9,IN0020200252,,3983,100.00
676GS2061,GS,98.2,98.2,97,97.3,97,98.5,1303,127364.6,23-AUG-2021,11,IN0020200401,,1303,100.00
727GS2026,GS,103.6,103.6,103.55,103.55,103.55,109,99,10252,23-AUG-2021,3,IN0020190016,,99,100.00
A2ZINFRA,EQ,4.25,4.3,4.05,4.05,4.1,4.25,345655,1421313.7,23-AUG-2021,398,INE619I01012,,193641,56.02
AAATECH,SM,44.2,45.15,44,45.15,45.15,44,30000,1325250,23-AUG-2021,8,INE0D0U01013,,15000,50.00
AAKASH,EQ,249,261.95,235.25,238.45,240.8,248.3,28215,6882548.15,23-AUG-2021,1164,INE087Z01016,,17221,61.03
AAREYDRUGS,EQ,37.15,39,31.15,35.8,36.9,37.15,73751,2668317.45,23-AUG-2021,1007,INE198H01019,,34847,47.25
AARON,EQ,99.8,103,95,96.9,100,99.8,4546,445110.3,23-AUG-2021,192,INE721Z01010,,2691,59.19
AARTIDRUGS,EQ,607,609.8,580,586.55,586,603.3,250300,148134151.25,23-AUG-2021,15215,INE767A01016,,103809,41.47
AARTIIND,EQ,936,942.3,893.95,910.9,908,930.05,1157287,1052675847.2,23-AUG-2021,47324,INE769A01020,,473378,40.90
AARTISURF,EQ,1415,1418.45,1290,1298.05,1309.75,1395.15,32068,42746916.6,23-AUG-2021,5240,INE09EO01013,,21153,65.96
AARVEEDEN,EQ,18.5,18.6,17.6,17.6,17.6,18.5,14043,251723.8,23-AUG-2021,100,INE273D01019,,10624,75.65
AARVI,EQ,52,53.85,50.3,50.6,51,53.05,28832,1498560.45,23-AUG-2021,434,INE754X01016,,18997,65.89
AAVAS,EQ,2415,2438,2301.55,2378,2345.1,2381.65,254478,605926782.7,23-AUG-2021,21576,INE216P01012,,84196,33.09
ABAN,EQ,38.75,39.7,37.05,37.9,38,37.85,99767,3834291.9,23-AUG-2021,1584,INE421A01028,,51728,51.85
ABB,EQ,1715,1731.9,1624.35,1674.95,1663,1714.65,82244,137567325.6,23-AUG-2021,9674,INE117A01022,,34080,41.44
ABBOTINDIA,EQ,19050,19101,18804,18945.45,19000,19074.4,7464,141878352.9,23-AUG-2021,3566,INE358A01014,,2894,38.77
ABCAPITAL,EQ,108,109.6,98,99.05,98.7,108.75,5359937,547546011.45,23-AUG-2021,42909,INE674K01013,,2190479,40.87
ABFRL,EQ,202,203.7,192.45,194,194.2,200.05,1542994,302420026.85,23-AUG-2021,12725,INE647O01011,,318452,20.64
ABSLBANETF,EQ,346.19,356.57,346.19,350.01,352.04,349,666,232839.44,23-AUG-2021,18,INF209KB1O58,,461,69.22
ABSLNN50ET,EQ,406.2,406.2,395.2,398,398,399.1,89,35523.1,23-AUG-2021,18,INF209KB1B87,,71,79.78
ABSLRIF6RG,MF,10.19,10.19,10.19,10.19,10.19,10.26,5000,50950,23-AUG-2021,1,INF209KB1LL4,,5000,100.00
ACC,EQ,2300,2320,2230.55,2261.45,2260,2290.55,477873,1088109177.7,23-AUG-2021,26302,INE012A01025,,112649,23.57
ACCELYA,EQ,1289,1298,1212.2,1223.15,1220.5,1260.35,49657,61880388.5,23-AUG-2021,4684,INE793A01012,,23983,48.30
ACCURACY,EQ,119.75,127,107.3,111.2,111.8,114.6,320520,37658201.65,23-AUG-2021,6085,INE648Z01015,,90335,28.18
ACE,EQ,211.9,214.5,192.05,194.55,194,208.15,1279145,255774324.6,23-AUG-2021,28125,INE731H01025,,385411,30.13
ACRYSIL,EQ,577,612,565.05,578,572,590.9,83264,48618136.55,23-AUG-2021,5172,INE482D01024,,48775,58.58
ADANIENT,EQ,1415.05,1427.75,1361.55,1396.7,1394,1430.1,4866080,6824397123.75,23-AUG-2021,95718,INE423A01024,,727565,14.95
ADANIGREEN,BE,935,953,914,933.65,930,935.85,2179201,2027939400.3,23-AUG-2021,15691,INE364U01010,,-,-
ADANIPORTS,EQ,691.8,691.8,665,668.3,668.1,687.2,6636881,4489463887.1,23-AUG-2021,99258,INE742F01042,,871404,13.13
ADANIPOWER,BE,77.45,78,73.6,73.6,73.6,77.45,3332697,247907627,23-AUG-2021,32082,INE814H01011,,-,-
ADANITRANS,BE,1157,1179.6,1150,1179.6,1179.6,1123.45,160423,188543776.8,23-AUG-2021,8845,INE931S01010,,-,-
ADFFOODS,EQ,779.6,788.5,710,735.85,736,767.7,46305,33769850.9,23-AUG-2021,4311,INE982B01019,,29203,63.07
ADL,BE,36.1,37.35,36,37.35,37.35,36,3727,134462.5,23-AUG-2021,20,INE0CHO01012,,-,-
ADORWELD,EQ,675.4,709.95,651,653.05,651,670.4,15702,10428184.5,23-AUG-2021,1916,INE045A01017,,9611,61.21
ADROITINFO,EQ,9.8,9.8,9.35,9.35,9.35,9.8,532,4974.65,23-AUG-2021,16,INE737B01033,,532,100.00
ADSL,EQ,59.5,63.5,57.5,57.9,58,58.1,171645,10212147.75,23-AUG-2021,2000,INE102I01027,,112081,65.30
ADVANIHOTR,EQ,74.8,74.8,67.8,69,69,72.5,50513,3551458.5,23-AUG-2021,698,INE199C01026,,28981,57.37
ADVENZYMES,EQ,385,385,353.3,368.6,367,375.25,396837,145231063.45,23-AUG-2021,17985,INE837H01020,,157269,39.63
AEGISCHEM,EQ,277,277.05,263.1,270.75,269.9,272.5,557820,149707096.4,23-AUG-2021,15665,INE208C01025,,251479,45.08
AFFLE,BE,4000,4022.05,3815.1,3836.15,3824,4005.55,104297,404974493.4,23-AUG-2021,25771,INE00WC01019,,-,-
AGARIND,EQ,315,315,293.45,293.45,293.45,308.85,39207,11647525.65,23-AUG-2021,920,INE204E01012,,32078,81.82
AGCNET,BE,1098.9,1098.9,1027,1040.1,1027,1081.05,1554,1617053.65,23-AUG-2021,98,INE676A01019,,-,-
AGRITECH,EQ,43.4,45.35,42.6,43.75,43,43.4,13212,573418.6,23-AUG-2021,276,INE449G01018,,6162,46.64
AGROPHOS,EQ,16.35,16.9,15.1,15.8,15.75,16.6,58505,925637.9,23-AUG-2021,359,INE740V01019,,36365,62.16
AHLADA,EQ,175.7,175.7,159,159,159,167.35,51040,8312895.15,23-AUG-2021,1334,INE00PV01013,,34779,68.14
AHLEAST,EQ,172.2,174.95,171,171.25,171.25,175.7,3941,677408.35,23-AUG-2021,135,INE926K01017,,2410,61.15
AHLUCONT,EQ,375.95,375.95,367.35,370.7,370,370.05,35605,13185636.6,23-AUG-2021,1199,INE758C01029,,30384,85.34
AHLWEST,EQ,283.4,286.7,282.95,283.35,283,283.4,1986,562795.55,23-AUG-2021,101,INE915K01010,,1736,87.41
AIAENG,EQ,1974,1988.95,1920.05,1928.55,1928.95,1960.1,114414,221405657.3,23-AUG-2021,3238,INE212H01026,,108309,94.66
AILIMITED,SM,24.45,24.45,23.35,23.35,23.35,23.3,6000,143400,23-AUG-2021,2,INE0CAJ01017,,6000,100.00
AIRAN,BE,20.4,20.9,19.75,20,20.15,20.75,54045,1082694.45,23-AUG-2021,495,INE645W01026,,-,-
AIROLAM,SM,49.75,49.75,45,45,45,45,42000,1933050,23-AUG-2021,13,INE801L01010,,30000,71.43
AISL,SM,46,46,44,45.85,45.85,43.5,24000,1090140,23-AUG-2021,16,INE635Y01015,,1200,5.00
AJANTPHARM,EQ,2240.15,2270,2205,2235.75,2227.55,2240.4,59793,134197320.8,23-AUG-2021,8088,INE031B01049,,34036,56.92
AJMERA,BE,344,344,325.2,329,331,338.55,17774,5876248.05,23-AUG-2021,488,INE298G01027,,-,-
AJOONI,EQ,54.95,55.65,51.45,53.45,53.3,53,105649,5612741.35,23-AUG-2021,807,INE820Y01013,,29676,28.09
AJRINFRA,BE,1.55,1.6,1.55,1.55,1.55,1.6,312090,483779.5,23-AUG-2021,402,INE181G01025,,-,-
AKASH,EQ,165,165,153.75,155.3,154.35,161.05,6469,1025643.4,23-AUG-2021,339,INE737W01013,,3589,55.48
AKG,EQ,23.4,23.4,21.5,22.55,22.3,23.45,1627,36054.95,23-AUG-2021,79,INE00Y801016,,1160,71.30
AKSHARCHEM,EQ,420.25,435,385,393.5,406,417.95,53581,21436100.95,23-AUG-2021,4499,INE542B01011,,21448,40.03
AKSHOPTFBR,BE,8.65,8.9,8.25,8.25,8.35,8.65,167929,1407499.8,23-AUG-2021,482,INE523B01011,,-,-
AKZOINDIA,EQ,2263,2263,2160.2,2188.1,2194,2214.4,11034,24236358.4,23-AUG-2021,2162,INE133A01011,,5347,48.46
ALANKIT,EQ,15.35,15.45,14.15,14.6,14.7,15.05,375922,5518755.9,23-AUG-2021,1596,INE914E01040,,234842,62.47
ALBERTDAVD,EQ,570,584,542,547.15,552,569.05,39227,21958223,23-AUG-2021,2730,INE155C01010,,15454,39.40
ALCHEM,BZ,3.3,3.3,3.3,3.3,3.3,3.45,585,1930.5,23-AUG-2021,6,INE964B01033,,-,-
ALEMBICLTD,EQ,104.25,104.3,98.8,99.05,99,102.4,281755,28193405.5,23-AUG-2021,6132,INE426A01027,,127667,45.31
ALICON,EQ,760,794.95,730.05,773.35,775,763.45,23603,17954998.35,23-AUG-2021,2170,INE062D01024,,10728,45.45
ALKALI,EQ,69.1,70.8,62.6,64.75,65,69.3,26349,1727175.1,23-AUG-2021,657,INE773I01017,,15252,57.88
ALKEM,EQ,3820,3856.3,3770.55,3796.55,3824,3804.45,121111,461729337.75,23-AUG-2021,16601,INE540L01014,,25123,20.74
ALKYLAMINE,EQ,4098,4120.8,3975,3996.4,3988,4098.8,86635,349627104.8,23-AUG-2021,20484,INE150B01039,,53293,61.51
ALLCARGO,EQ,208.5,213.95,195.65,199.1,200,205.05,2094117,431633350.7,23-AUG-2021,20882,INE418H01029,,520273,24.84
ALLSEC,EQ,416.8,418.95,398.05,402.55,402.4,413.8,17985,7293056.45,23-AUG-2021,694,INE835G01018,,13687,76.10
ALMONDZ,EQ,69,71.35,67,70.7,69.35,69.2,13917,956349.2,23-AUG-2021,365,INE326B01027,,9730,69.91
ALOKINDS,EQ,21.5,21.7,20.65,20.85,20.8,21.4,5493778,115497405.4,23-AUG-2021,11741,INE270A01029,,2583967,47.03
ALPA,EQ,55.9,55.9,49.15,50.85,50,53.9,46272,2378303.1,23-AUG-2021,716,INE385I01010,,28055,60.63
ALPHAGEO,EQ,343.75,345.15,315,319.15,315,342.15,48152,15774055.2,23-AUG-2021,2480,INE137C01018,,24682,51.26
ALPSINDUS,BE,2.2,2.4,2.2,2.2,2.2,2.3,54729,125005.4,23-AUG-2021,54,INE093B01015,,-,-
AMARAJABAT,EQ,703.3,703.4,675.2,680.5,678,697.25,1343726,927197546.95,23-AUG-2021,42946,INE885A01032,,400569,29.81
AMBER,EQ,2809,2809,2710.75,2742.8,2769,2795.4,47431,130309928.25,23-AUG-2021,13163,INE371P01015,,25355,53.46
AMBICAAGAR,EQ,18,18,16.25,16.25,16.25,18.05,66025,1095358.6,23-AUG-2021,246,INE792B01012,,44624,67.59
AMBIKCO,EQ,1507.9,1527,1425,1446.95,1440,1502.2,43295,63621501.4,23-AUG-2021,6440,INE540G01014,,19130,44.19
AMBUJACEM,EQ,396.7,396.7,381.25,390.65,390.85,391.8,5438059,2119851214.85,23-AUG-2021,78919,INE079A01024,,2277629,41.88
AMDIND,EQ,26.75,27.85,26.75,27.5,27.5,27.45,28230,768310.45,23-AUG-2021,182,INE005I01014,,17293,61.26
AMJLAND,EQ,29.6,30.3,27.4,27.95,28.5,29.55,28913,823958.85,23-AUG-2021,485,INE606A01024,,16278,56.30
AMRUTANJAN,EQ,683.1,700,665,678.05,672.25,682.8,36428,24761856.15,23-AUG-2021,3107,INE098F01031,,13477,37.00
ANANTRAJ,BE,58,59.3,55.5,58.45,57.75,58,166336,9478290.25,23-AUG-2021,781,INE242C01024,,-,-
ANDHRACEMT,BE,24.5,26,23.65,26,26,24.8,874018,22259037.1,23-AUG-2021,1665,INE666E01012,,-,-
