SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,29.55,29.55,28.5,28.65,28.6,29.25,14699,424375.45,18-JUL-2016,141,INE144J01027,
3IINFOTECH,EQ,5.1,5.2,5,5,5,5.1,1390525,7125230.8,18-JUL-2016,525,INE748C01020,
3MINDIA,EQ,13614,13741.35,13480,13499.95,13500,13614.2,437,5953035.4,18-JUL-2016,183,INE470A01017,
8KMILES,EQ,1896,1920,1871.1,1878.45,1871.15,1884.3,15131,28640024.4,18-JUL-2016,1622,INE650K01013,
A2ZINFRA,EQ,40.2,41.5,39.1,39.95,40,40,780698,31505429,18-JUL-2016,4558,INE619I01012,
AARTIDRUGS,EQ,502.35,504,487.15,495.15,495,496.1,10473,5217262.2,18-JUL-2016,1107,INE767A01016,
AARTIIND,EQ,534.45,537.45,528,530.55,530.4,534.4,264041,140704249.85,18-JUL-2016,2110,INE769A01020,
AARVEEDEN,EQ,68.95,73,68.15,70.6,71,70.5,3814,270031.1,18-JUL-2016,84,INE273D01019,
ABAN,EQ,229,232.4,225.1,225.7,225.55,227.9,745982,170346515.95,18-JUL-2016,10142,INE421A01028,
ABB,EQ,1274.9,1292,1246.75,1271.8,1265.4,1271.15,62985,80224671.6,18-JUL-2016,6531,INE117A01022,
ABBOTINDIA,EQ,4690.05,4720,4620.15,4642.2,4622.15,4684.8,627,2923309.45,18-JUL-2016,224,INE358A01014,
ABFRL,EQ,139.45,146.5,139.25,143.35,143.6,139.3,3147501,445851704.35,18-JUL-2016,7081,INE647O01011,
ABGSHIP,EQ,32.55,32.65,30.8,30.95,31,32.25,494551,15676626.95,18-JUL-2016,2433,INE067H01016,
ABIRLANUVO,EQ,1224.9,1257.8,1201.8,1246.4,1244.5,1219.65,682669,845394274.4,18-JUL-2016,30284,INE069A01017,
ACC,EQ,1619,1619,1590.2,1595.5,1594.9,1613,182531,292841669.3,18-JUL-2016,15764,INE012A01025,
ACCELYA,EQ,1221,1221.1,1186.2,1200.55,1200.25,1205.25,5530,6629135,18-JUL-2016,257,INE793A01012,
ACE,EQ,44.25,45.35,43.25,43.45,43.6,44.25,85421,3779984.1,18-JUL-2016,540,INE731H01025,
ACROPETAL,BE,2.55,2.55,2.5,2.5,2.5,2.45,15311,39042.6,18-JUL-2016,11,INE055L01013,
ADANIENT,EQ,81.5,84.1,80.1,81.1,80.2,80.9,3433362,283291838.5,18-JUL-2016,11077,INE423A01024,
ADANIPORTS,EQ,221.65,222.9,216.25,217.95,216.75,220.5,3449057,757518858.75,18-JUL-2016,32846,INE742F01042,
ADANIPOWER,EQ,29.15,29.2,28.15,28.25,28.25,28.9,5761433,165588335.75,18-JUL-2016,11269,INE814H01011,
