SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,29.95,30.25,29.2,29.6,29.75,30,17920,532372.15,12-JUL-2016,129,INE144J01027,
3IINFOTECH,EQ,5.3,5.4,5.15,5.25,5.3,5.3,1693493,8878077.7,12-JUL-2016,730,INE748C01020,
3MINDIA,EQ,13789.95,13800,13650.05,13717.3,13700,13667.85,387,5315637.6,12-JUL-2016,139,INE470A01017,
549,MF,9.5,9.5,9.5,9.5,9.5,10.28,20,190,12-JUL-2016,4,INF903J01O26,
8KMILES,EQ,1985,2003.65,1930,1936.7,1933,1985.65,51087,100139752.9,12-JUL-2016,4478,INE650K01013,
A2ZINFRA,EQ,43.6,45.4,42.45,44.25,44,43.35,2513125,110625775,12-JUL-2016,10292,INE619I01012,
AARTIDRUGS,EQ,501.7,501.7,490.05,491.75,494,497.4,9235,4552951.65,12-JUL-2016,610,INE767A01016,
AARTIIND,EQ,535.25,541,531,533.55,533.15,536.95,21065,11274054.2,12-JUL-2016,864,INE769A01020,
AARVEEDEN,EQ,76.45,77.45,74.55,74.65,74.9,75.7,10403,785690.65,12-JUL-2016,181,INE273D01019,
ABAN,EQ,230.35,235.5,227.3,231.8,231.95,230.35,1761058,408682245.75,12-JUL-2016,19393,INE421A01028,
ABB,EQ,1279.65,1285,1261,1277.75,1276,1279.65,65471,83562637.1,12-JUL-2016,4196,INE117A01022,
ABBOTINDIA,EQ,4721.45,4795,4721.4,4780.15,4790,4757.35,861,4105810.7,12-JUL-2016,255,INE358A01014,
ABFRL,EQ,145,145,140.5,143.85,143,143.95,487773,69623103.35,12-JUL-2016,2392,INE647O01011,
ABGSHIP,EQ,33.85,33.85,33,33.1,33.05,33.25,220553,7325683.1,12-JUL-2016,904,INE067H01016,
ABIRLANUVO,EQ,1298,1307.3,1268.05,1271.15,1274,1292.4,380142,487570608.7,12-JUL-2016,20652,INE069A01017,
ACC,EQ,1616.2,1629.95,1607.8,1620.1,1620,1616.8,144382,233887297.55,12-JUL-2016,7439,INE012A01025,
ACCELYA,EQ,1185.25,1209.8,1185.25,1205.7,1209.8,1201.55,3378,4061831.85,12-JUL-2016,193,INE793A01012,
ACE,EQ,46.15,46.2,45.2,45.45,45.75,45.9,105925,4827886.25,12-JUL-2016,441,INE731H01025,
ACROPETAL,BE,2.45,2.65,2.45,2.55,2.55,2.55,29468,77653.95,12-JUL-2016,28,INE055L01013,
ADANIENT,EQ,84.3,84.85,83.15,83.95,84,83.7,2688265,225738690.8,12-JUL-2016,8711,INE423A01024,
ADANIPORTS,EQ,219.2,219.9,215.4,218,216.9,217.45,5113880,1117112615.25,12-JUL-2016,50715,INE742F01042,
ADANIPOWER,EQ,29.7,29.75,29.1,29.45,29.45,29.6,4402477,129761196.3,12-JUL-2016,7130,INE814H01011,
ADANITRANS,EQ,38.9,38.95,37.8,38.4,38.45,38.65,564429,21640766.05,12-JUL-2016,1779,INE931S01010,
ADFFOODS,EQ,89.35,91.9,89.3,90.1,89.9,89.2,82480,7481113.8,12-JUL-2016,765,INE982B01019,
ADHUNIK,EQ,8.4,8.8,8.3,8.7,8.7,8.55,190904,1624120,12-JUL-2016,965,INE400H01019,
ADHUNIKIND,EQ,94,102,93,99.8,101,92.8,36154,3429670.6,12-JUL-2016,263,INE452L01012,
ADI,EQ,381.1,400,381.1,392.55,392,381.8,32580,12792997,12-JUL-2016,1412,INE959A01019,
ADLABS,EQ,84,84.5,82.1,82.75,82.7,84.25,466093,38873534.4,12-JUL-2016,1749,INE172N01012,
ADORWELD,EQ,287,294.35,286.2,288.1,287.4,291,2448,706515.7,12-JUL-2016,157,INE045A01017,
ADSL,EQ,34.25,34.95,33.5,33.95,33.95,34.3,160474,5493611.55,12-JUL-2016,937,INE102I01027,
ADVANIHOTR,EQ,57.85,59.75,56.5,56.8,56.5,56.75,11188,650768.95,12-JUL-2016,137,INE199C01026,
ADVANTA,EQ,571.75,575,561.7,572.4,571,570.1,4680,2676949.65,12-JUL-2016,279,INE517H01028,
