SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 22-Jul-2025"," 108.65"," 108.70"," 108.70"," 108.00"," 108.60"," 108.03"," 108.13"," 6902"," 7.46"," 17"," 6000"," 86.93"
20MICRONS," EQ"," 22-Jul-2025"," 258.52"," 261.10"," 280.00"," 257.43"," 275.70"," 274.28"," 271.78"," 1055797"," 2869.43"," 20275"," 292376"," 27.69"
21STCENMGM," EQ"," 22-Jul-2025"," 59.17"," 58.38"," 60.00"," 58.00"," 58.22"," 58.36"," 58.98"," 11456"," 6.76"," 317"," 6126"," 53.47"
360ONE," EQ"," 22-Jul-2025"," 1221.20"," 1175.90"," 1175.90"," 1130.00"," 1144.90"," 1144.10"," 1157.87"," 28185822"," 326356.15"," 147806"," 18066216"," 64.10"
3IINFOLTD," EQ"," 22-Jul-2025"," 24.59"," 24.80"," 24.94"," 24.40"," 24.41"," 24.50"," 24.63"," 260184"," 64.07"," 1265"," 117616"," 45.20"
3MINDIA," EQ"," 22-Jul-2025"," 30210.00"," 30215.00"," 31950.00"," 30215.00"," 31200.00"," 31230.00"," 31194.72"," 22307"," 6958.61"," 8123"," 9493"," 42.56"
3PLAND," EQ"," 22-Jul-2025"," 47.73"," 47.01"," 50.50"," 47.01"," 48.10"," 48.09"," 48.69"," 8316"," 4.05"," 216"," 4992"," 60.03"
574GS2026," GS"," 22-Jul-2025"," 100.35"," 97.84"," 101.25"," 97.84"," 101.25"," 101.25"," 99.55"," 2"," 0.00"," 2"," 1"," 50.00"
5PAISA," EQ"," 22-Jul-2025"," 396.05"," 399.95"," 399.95"," 394.00"," 394.40"," 395.30"," 396.21"," 17732"," 70.26"," 1134"," 9045"," 51.01"
613GS2028," GS"," 22-Jul-2025"," 101.25"," 99.75"," 99.75"," 99.75"," 99.75"," 99.75"," 99.75"," 3"," 0.00"," 1"," 3"," 100.00"
622GS2035," GS"," 22-Jul-2025"," 98.01"," 100.25"," 100.25"," 100.25"," 100.25"," 100.25"," 100.25"," 49"," 0.05"," 1"," 49"," 100.00"
633GS2035," GS"," 22-Jul-2025"," 100.60"," 100.60"," 100.60"," 100.60"," 100.60"," 100.60"," 100.60"," 100"," 0.10"," 1"," 100"," 100.00"
