SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,68.6,69.4,67.15,68.3,69.4,68.6,35337,2406378.05,01-JUL-2022,777,INE144J01027,,15306,43.31
21STCENMGM,EQ,25.25,25.7,24.7,24.75,25.65,25.2,3399,85238.45,01-JUL-2022,73,INE253B01015,,3138,92.32
364D290623,TB,94.31,94.31,94.31,94.31,94.31,94.13,35100,3310281,01-JUL-2022,3,IN002022Z135,,,
3IINFOLTD,EQ,41.6,42.25,40.7,41.25,41.15,41.6,174856,7225608.4,01-JUL-2022,2878,INE748C01038,,102738,58.76
3MINDIA,EQ,21950,21999,21126.05,21905.55,21575,21854.05,4159,89653580.95,01-JUL-2022,2221,INE470A01017,,1630,39.19
3PLAND,EQ,14.55,14.55,14.1,14.2,14.2,14.55,197,2795.85,01-JUL-2022,19,INE105C01023,,132,67.01
5PAISA,EQ,292,299.1,292,296.4,298.5,294.15,5721,1693789.25,01-JUL-2022,430,INE618L01018,,2887,50.46
63MOONS,EQ,169.85,169.85,160.35,163.85,164.75,167.55,42490,6942221.25,01-JUL-2022,1054,INE111B01023,,25590,60.23
667GS2050,GS,94.49,94.5,94.49,94.49,94.5,94.49,4,377.98,01-JUL-2022,3,IN0020200252,,2,50.00
695GS2061,GS,93.95,94.2,93.95,94.2,94.2,93.2,5,470.5,01-JUL-2022,4,IN0020210202,,3,60.00
699GS2051,GS,93.5,94.25,93.5,94.25,94.25,93.13,5147,481745.91,01-JUL-2022,14,IN0020210194,,5147,100.00
710GS2029,GS,103.17,103.17,100,100,100,103.17,366,36603.17,01-JUL-2022,2,IN0020220011,,366,100.00
716GS2050,GS,107.95,107.95,107.95,107.95,107.95,107.95,32,3454.4,01-JUL-2022,2,IN0020200054,,32,100.00
719GS2060,GS,90.25,90.25,90.25,90.25,90.25,95,93,8393.25,01-JUL-2022,1,IN0020200039,,93,100.00
754GS2036,GS,100.75,100.75,100.75,100.75,100.75,100.5,1500,151125,01-JUL-2022,2,IN0020220029,,1500,100.00
795GS2032,GS,105.06,110.24,105.06,110.24,110.24,110.58,101,10616.24,01-JUL-2022,2,IN0020020106,,101,100.00
826GS2027,GS,108.28,108.28,108.28,108.28,108.28,107.94,20000,2165600,01-JUL-2022,1,IN0020070036,,20000,100.00
897GS2030,GS,109.68,109.68,109.68,109.68,109.68,110.74,20000,2193600,01-JUL-2022,1,IN0020110055,,20000,100.00
91D290922,TB,98.84,98.84,98.8,98.8,98.8,98.74,25100,2480880,01-JUL-2022,2,IN002022X130,,,
A2ZINFRA,EQ,9.7,10.2,9.7,10.05,10,10,109706,1099444.8,01-JUL-2022,244,INE619I01012,,85080,77.55
AAATECH,SM,70,70,70,70,70,72.75,3000,210000,01-JUL-2022,1,INE0D0U01013,,3000,100.00
AAKASH,EQ,14.85,15.6,14.3,15.4,15.45,14.95,376337,5724160.5,01-JUL-2022,691,INE087Z01024,,144702,38.45
AAREYDRUGS,EQ,32.3,33.4,32.3,33.25,33.35,32.95,4440,145297.35,01-JUL-2022,127,INE198H01019,,2563,57.73
AARON,EQ,114.45,115.65,110.15,114.7,115.65,111.15,2671,302116.1,01-JUL-2022,117,INE721Z01010,,1277,47.81
