SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
21STCENMGM,BE,0.6,0.6,0.6,0.6,0.6,1.1,400,240,17-APR-2001,
AARTIDRUGS,EQ,14.15,15.5,14.05,14.75,14.75,14.95,1725,25326.25,17-APR-2001,
AARTIIND,EQ,32.9,32.9,30.1,30.1,30.1,30.6,592,18730.8,17-APR-2001,
ABANLLOYD,EQ,32.7,34.95,32,34.95,34.95,32.85,4700,157761,17-APR-2001,
ABB,EQ,228.9,229,223.5,226.85,226.55,226.4,8113,1835515.2,17-APR-2001,
ABBALPO,EQ,32.1,32.55,32,32.15,32.2,32.6,8284,267324.6,17-APR-2001,
ABBOTTLAB,EQ,142,151.9,141.5,151.9,151.9,141.9,300,43820.7,17-APR-2001,
ABGHEAVY,EQ,14.75,15,14.65,14.85,14.85,14.65,1200,17690,17-APR-2001,
ABSIND,EQ,20.95,20.95,20,20,20,20.95,949,19157.5,17-APR-2001,
ACC,EQ,131.75,142.7,131.5,139.7,137.4,130.95,2722388,377876146.3,17-APR-2001,
ADANIEXPO,EQ,204,232.4,203,229.85,229,203.15,66013,14789615.05,17-APR-2001,
ADLABSFILM,EQ,32.5,34,32.5,33.95,34,32.5,2770,93077,17-APR-2001,
ADVANIORLI,EQ,12.05,12.7,12.05,12.7,12.7,12,2722,33349.2,17-APR-2001,
AFTEKINFO,BE,88,92.9,80,81.5,85,86,13838,1201971.7,17-APR-2001,
AGREVOIND,EQ,105,105,100.2,100.2,100.2,108.9,3440,355194.5,17-APR-2001,
AGRODUTCH,EQ,21.45,23.55,21.45,23.35,23.45,21.95,7676,177846.2,17-APR-2001,
AHMEDELEC,EQ,35,37.3,35,35.75,35.7,37.35,1235,44198.15,17-APR-2001,
AHMEDFORGE,EQ,5.1,5.1,5.1,5.1,5.1,5,200,1020,17-APR-2001,
AJANTPHARM,EQ,77.35,77.4,74,74.55,74,77.65,985,74475.95,17-APR-2001,
AKSHOPTFBR,EQ,83.95,84.6,81,84.6,84.6,78.3,10201,858284.35,17-APR-2001,
ALEMBICLTD,EQ,125.5,129,122.1,124.4,125,123.5,3210,400823.95,17-APR-2001,
ALFALAVAL,EQ,122,125.95,120,124.2,124.9,122.5,1449,179575.45,17-APR-2001,
ALKYLAMINE,EQ,8.4,8.4,7.1,7.8,7.1,7.9,450,3690,17-APR-2001,
ALOKTEXT,EQ,10.4,11.15,10.05,10.9,10.9,10.45,24309,256236.15,17-APR-2001,
ALPICFIN,EQ,12.6,12.6,11.4,12,11.6,12.65,4779,57752.4,17-APR-2001,
AMARAJABAT,EQ,72.3,76.95,72.3,74.25,74,74.2,19484,1451763.8,17-APR-2001,
AMBASARABH,EQ,5.4,5.45,5,5.05,5.05,4.85,2175,11526.25,17-APR-2001,
AMFORGEIND,EQ,7.5,7.5,7.5,7.5,7.5,5,1,7.5,17-APR-2001,
AMTEKAUTO,EQ,342.55,367.95,342.05,362.75,364.95,343.35,13892,4952151.85,17-APR-2001,
AMTREXAPPL,EQ,13.7,14.75,13.7,14.25,14.1,13.6,1050,14925,17-APR-2001,
ANDHRABANK,EQ,8,8.1,7.8,7.9,8,7.95,86269,689154.4,17-APR-2001,
ANDHRAPET,EQ,2.5,3,2.5,2.95,3,2.5,5000,14415,17-APR-2001,
ANDHRSUGAR,EQ,21.6,21.65,20.5,20.55,20.55,20.05,1960,41017.5,17-APR-2001,
ANTGRAPHIC,EQ,2.6,2.75,2.45,2.7,2.75,2.45,3250,8547.8,17-APR-2001,
APCOTEXLAT,EQ,11.2,11.2,11.15,11.15,11.15,11.25,100,1117.5,17-APR-2001,
APOLLOHOSP,EQ,94,100,92,97.1,99.5,94.1,13858,1330339.45,17-APR-2001,
APOLLOTYRE,EQ,49.35,50.85,48.7,50.05,50,49.25,39273,1958977.3,17-APR-2001,
APOWERTOOL,EQ,0.55,0.55,0.5,0.55,0.55,0.55,11000,5900,17-APR-2001,
APPAPER,EQ,44.8,44.8,44.8,44.8,44.8,43.8,50,2240,17-APR-2001,
APPLECREDT,EQ,1.7,1.9,1.65,1.65,1.65,1.65,2701,4636.9,17-APR-2001,
APPLEIND,EQ,1.3,1.35,1.25,1.25,1.25,1.25,14830,19512.5,17-APR-2001,
APTECH,EQ,115,124.7,112.65,119.2,119.4,116.25,480776,57769707.85,17-APR-2001,
ARCHIES,BE,67.5,72.9,67,69.95,70,68.65,2887,200748,17-APR-2001,
ARHAMFISCL,EQ,4.75,5.75,4.5,5,5,4.3,2300,11090,17-APR-2001,
ARIHANTCRE,BE,6,6.5,6,6.35,6.4,6,13272,82470.5,17-APR-2001,
ARVINDMILL,EQ,7.7,7.75,7.5,7.55,7.55,7.5,63807,485282.8,17-APR-2001,
ASAHIINDIA,EQ,282,287,280,280.35,280,275,48,13493,17-APR-2001,
ASHAPURMIN,EQ,63,63,61,61.15,61,64.75,1000,61225,17-APR-2001,
ASHIMASYN,EQ,33.05,33.05,33,33,33,33,1000,33001.55,17-APR-2001,
ASHKLEYFIN,BE,25.5,29,25.5,28.6,28.9,26.2,10235,285926.1,17-APR-2001,
ASHOKLEY,EQ,43.5,50.9,43.5,49.8,50.9,43.85,129409,6110341.75,17-APR-2001,
ASIANELEC,EQ,19.45,19.5,17.7,18.2,17.7,18.75,1449,27022.3,17-APR-2001,
ASIANHOTEL,EQ,91,94,91,91.5,91.5,92,1262,115612.5,17-APR-2001,
ASIANPAINT,EQ,254.9,265,248,262.75,264,253.75,14503,3727815.2,17-APR-2001,
ASSAMCO,EQ,28.5,28.5,27.5,28.1,28.1,28.1,780,22104,17-APR-2001,
ASSAMFRONT,EQ,74.95,74.95,74,74.1,74.1,70,550,40936.75,17-APR-2001,
ASTRAIDL,EQ,375,382,370,382,382,375,1070,402890,17-APR-2001,
