SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,79.3,83.7,79.1,79.55,79.75,78.1,195771,15896317.5,13-MAY-2022,4029,INE144J01027,,65772,33.60
21STCENMGM,EQ,26.95,26.95,26.45,26.45,26.45,26.95,1704,45572.7,13-MAY-2022,35,INE253B01015,,1618,94.95
3IINFOLTD,EQ,46.6,52.75,45.95,49.65,49.4,44.75,1389002,68683209.65,13-MAY-2022,11364,INE748C01038,,448190,32.27
3MINDIA,EQ,18113.7,18500,17862.7,17988.85,17910,17980.25,2254,40619659.2,13-MAY-2022,1272,INE470A01017,,1271,56.39
3PLAND,BE,14.75,15.35,14.1,14.65,14.65,14.75,2427,35900.65,13-MAY-2022,19,INE105C01023,,-,-
426GS2023,GS,97.5,97.5,97.5,97.5,97.5,102.57,5,487.5,13-MAY-2022,1,IN0020210046,,5,100.00
5PAISA,EQ,315.6,319,305,307,306,302.75,14636,4581145.2,13-MAY-2022,872,INE618L01018,,7316,49.99
610GS2031,GS,98,98,97.5,97.5,97.5,99,37,3625.5,13-MAY-2022,3,IN0020210095,,37,100.00
622GS2035,GS,85.45,87.5,85.45,87.5,87.5,85.45,203,17352.5,13-MAY-2022,2,IN0020200245,,200,98.52
63MOONS,EQ,150.25,158.3,147.6,147.6,147.6,155.35,287094,43102068.8,13-MAY-2022,3674,INE111B01023,,145680,50.74
654GS2032,GS,97,97,96.5,96.5,96.5,96.5,68,6590,13-MAY-2022,6,IN0020210244,,68,100.00
667GS2035,GS,96.95,96.95,96.95,96.95,96.95,95.5,3,290.85,13-MAY-2022,3,IN0020210152,,2,66.67
667GS2050,GS,93.59,93.6,93,93.45,93.45,93.59,4153,388219.19,13-MAY-2022,15,IN0020200252,,4153,100.00
676GS2061,GS,96.5,96.5,94,94,94,97,209,19798.5,13-MAY-2022,5,IN0020200401,,209,100.00
68GS2060,GS,93.31,93.31,92.99,93,93,93.3,1890,175935,13-MAY-2022,22,IN0020200187,,1890,100.00
695GS2061,GS,96.1,96.75,96.1,96.75,96.75,96.1,1122,108540.5,13-MAY-2022,6,IN0020210202,,1122,100.00
699GS2051,GS,96.93,96.93,96.93,96.93,96.93,96,13,1260.09,13-MAY-2022,4,IN0020210194,,13,100.00
716GS2050,GS,96.77,101.6,96.77,101.6,101.6,96.77,1051,101710.1,13-MAY-2022,5,IN0020200054,,1051,100.00
719GS2060,GS,97.01,97.01,97.01,97.01,97.01,97.01,580,56265.8,13-MAY-2022,2,IN0020200039,,580,100.00
727GS2026,GS,104.79,104.79,104.79,104.79,104.79,104.79,2,209.58,13-MAY-2022,1,IN0020190016,,2,100.00
772GS2055,GS,110.5,112,110.5,112,112,110.5,700,77811.5,13-MAY-2022,4,IN0020150077,,700,100.00
A2ZINFRA,EQ,10.15,10.95,10.1,10.65,10.35,10.45,451303,4796984.15,13-MAY-2022,899,INE619I01012,,270347,59.90
AAKASH,EQ,21,21.3,19.75,19.75,19.75,20.75,219943,4362776.5,13-MAY-2022,504,INE087Z01024,,198911,90.44
AAREYDRUGS,EQ,36.2,38.4,36.2,37.3,37.6,36.2,31359,1173398.55,13-MAY-2022,412,INE198H01019,,17214,54.89
AARON,EQ,115.25,115.3,110,115.3,115.3,109.85,3682,419801.65,13-MAY-2022,120,INE721Z01010,,2541,69.01
AARTIDRUGS,EQ,421,429,417.25,424.5,424,414.7,71756,30407398.35,13-MAY-2022,4953,INE767A01016,,31787,44.30
AARTIIND,EQ,760,771.4,745,751.95,752,740.7,804792,613011958.15,13-MAY-2022,26025,INE769A01020,,419982,52.19
AARTISURF,EQ,678,689.8,668.2,671.6,678.35,668.2,11513,7773758.05,13-MAY-2022,1291,INE09EO01013,,7114,61.79
AARVEEDEN,EQ,24.75,24.75,23.1,24.25,24.3,23.7,4576,111156.8,13-MAY-2022,96,INE273D01019,,3771,82.41
AARVI,EQ,95.05,99.6,94.4,97.1,95.1,94.95,8414,808513.5,13-MAY-2022,147,INE754X01016,,5336,63.42
AAVAS,EQ,2159.85,2200,2026.6,2075.85,2108,2148.55,113516,241314577.55,13-MAY-2022,19343,INE216P01012,,59173,52.13
ABAN,EQ,47.25,49.9,47.25,48.15,48.2,46.9,191588,9295290.7,13-MAY-2022,2680,INE421A01028,,87332,45.58
