SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,65.45,65.45,59,60.3,60.2,63.9,202877,12576146.05,10-AUG-2021,3524,INE144J01027,,132936,65.53
21STCENMGM,EQ,25.75,25.75,25.75,25.75,25.75,25.25,1503,38702.25,10-AUG-2021,17,INE253B01015,,1503,100.00
3IINFOTECH,BE,8.9,9,8.35,8.5,8.65,8.75,4731953,40976096,10-AUG-2021,7656,INE748C01020,,-,-
3MINDIA,EQ,24500,24500,23700,23922.7,23937.15,24319.6,12585,301604969.2,10-AUG-2021,1438,INE470A01017,,11417,90.72
3PLAND,BE,15,15.85,14.75,15,15,15.2,7202,108607,10-AUG-2021,60,INE105C01023,,-,-
5PAISA,EQ,502,521.65,484.6,490.35,493.9,507.35,51013,25551445.65,10-AUG-2021,2383,INE618L01018,,23027,45.14
63MOONS,EQ,102,103.9,95.7,96.8,96.3,100.7,154570,15238956.65,10-AUG-2021,2296,INE111B01023,,86467,55.94
667GS2050,GS,97,97,96.45,97,97,97.7,6637,643727.95,10-AUG-2021,8,IN0020200252,,6636,99.98
676GS2061,GS,98.99,98.99,98.5,98.8,98.8,98.56,412,40614.86,10-AUG-2021,8,IN0020200401,,412,100.00
A2ZINFRA,EQ,4.8,4.8,4.6,4.6,4.6,4.8,273129,1269425.2,10-AUG-2021,420,INE619I01012,,154695,56.64
AAATECH,SM,44,47,44,44.1,44.1,45.05,66000,3018900,10-AUG-2021,11,INE0D0U01013,,60000,90.91
AAKASH,EQ,274.35,276.9,261,263.75,267,274.25,78835,21233449.8,10-AUG-2021,721,INE087Z01016,,46866,59.45
AAREYDRUGS,EQ,41.1,42.9,38,39.95,39.95,41.35,133733,5398541.45,10-AUG-2021,1840,INE198H01019,,94943,70.99
AARON,EQ,106.25,115,104.5,104.85,104.5,109.95,22396,2386343.9,10-AUG-2021,718,INE721Z01010,,15727,70.22
AARTIDRUGS,EQ,664.05,666.85,646.2,650.35,650.8,663.1,201810,132459214.1,10-AUG-2021,16768,INE767A01016,,103833,51.45
AARTIIND,EQ,952,959.05,912,923.5,925,951.65,1313911,1231652565.1,10-AUG-2021,39273,INE769A01020,,729158,55.50
AARTISURF,EQ,1767,1787,1560,1600.2,1580.4,1735.35,100419,166257273.4,10-AUG-2021,14715,INE09EO01013,,51761,51.55
AARVEEDEN,EQ,24.75,24.75,22.7,22.7,22.7,23.85,46348,1066760.15,10-AUG-2021,227,INE273D01019,,34907,75.32
AARVI,EQ,68.65,69.95,63.6,64.6,64.85,68.65,48378,3234847.8,10-AUG-2021,582,INE754X01016,,40297,83.30
AAVAS,EQ,2583.55,2626.9,2530,2553.4,2566.5,2565.05,59435,153267840.4,10-AUG-2021,8150,INE216P01012,,23091,38.85
