SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
21STCENMGM,EQ,3.8,3.9,3.1,3.3,3.1,2.7,7500,27435,18-OCT-1999,
AARTIDRUGS,EQ,40,40.25,37.55,39.1,40,37.25,41600,1640035,18-OCT-1999,
AARTIIND,EQ,54,56.05,53,56.05,56.05,51.9,7200,393590,18-OCT-1999,
ABANLLOYD,EQ,37.25,37.4,36.1,36.2,36.1,36.3,11300,411865,18-OCT-1999,
ABB,EQ,406.8,424,396,419.65,420,405,21469,8974413.55,18-OCT-1999,
ABBOTTLAB,EQ,1050,1080,1000,1065.25,1066,1000,1750,1849277.5,18-OCT-1999,
ABGHEAVY,EQ,42.15,46,42.15,45.5,46,44.6,17300,768555,18-OCT-1999,
ABSIND,EQ,66.8,66.8,61.7,63.8,64.9,63,10000,630607.5,18-OCT-1999,
ACC,AE,233,243.2,230.1,241.7,243,227.8,142803,34421122.95,18-OCT-1999,
ACC,EQ,229.9,242,226.8,239.5,240.5,225.15,3655536,865721801.6,18-OCT-1999,
ADANIEXPO,EQ,882,883,851,861.5,872.5,870,2600,2261350,18-OCT-1999,
ADVANIORLI,EQ,28.6,28.6,27,27.85,28,28.5,11300,313375,18-OCT-1999,
AEGISCHEM,EQ,30,30.25,26.1,28.05,27.6,28,48300,1400577.5,18-OCT-1999,
AGREVOIND,EQ,675,675,650.15,652,652,665,600,396620,18-OCT-1999,
AHMEDELEC,EQ,63.5,66.95,62.05,63.95,63,64,4850,313617.5,18-OCT-1999,
AHMEDFORGE,EQ,26,26.45,24.2,25.9,25.5,24.75,1500,38260,18-OCT-1999,
AIMCOPEST,EQ,11.2,12.8,10.25,11,11,11.9,7600,84510,18-OCT-1999,
AKAIMPEX,EQ,6.35,6.4,5.5,5.85,5.8,6.45,15500,93215,18-OCT-1999,
AKARLAMIN,EQ,9.55,10.5,9.55,9.75,9.75,10.3,51300,515455,18-OCT-1999,
ALBRMORARJ,EQ,335,345,335,335.15,335,340,800,270300,18-OCT-1999,
ALEMBICLTD,EQ,530,580.05,530,580.05,580.05,537.05,26450,15117582.5,18-OCT-1999,
ALFALAVAL,EQ,205.55,208.45,191.1,192.85,191.1,203.25,4450,877870,18-OCT-1999,
ALKYLAMINE,EQ,63.1,67.65,63,67.65,67.65,62.6,8000,532557.5,18-OCT-1999,
ALOKTEXT,EQ,22.25,23.35,21.6,21.6,21.6,23.4,10800,237970,18-OCT-1999,
ALPHADRUG,EQ,35,35,30.05,31.05,31,32.65,154500,4797680,18-OCT-1999,
ALPICFIN,EQ,47.25,47.25,47.25,47.25,47.25,43.75,32700,1545075,18-OCT-1999,
ALPINEIND,EQ,7.2,7.2,6.25,7,7,7.4,14850,102820,18-OCT-1999,
ALPSINDUS,EQ,54,57.7,52,55.45,56,54,9500,523580,18-OCT-1999,
AMARAJABAT,EQ,227,234,220,225.1,228.85,226.15,132800,30076775,18-OCT-1999,
AMBASARABH,EQ,16.55,16.75,15.05,16.2,16.5,16.65,81850,1330712.5,18-OCT-1999,
AMERICADRY,EQ,12.5,13.8,12.3,13.3,13.75,13.35,20600,270905,18-OCT-1999,
AMFORGEIND,EQ,30,31,28.3,28.8,28.6,30.1,11200,327955,18-OCT-1999,
AMITSPIN,EQ,4.5,4.9,4.5,4.9,4.9,4.9,200,940,18-OCT-1999,
AMTEKAUTO,EQ,44.5,44.85,42,42.2,42,44.05,18500,791145,18-OCT-1999,
AMTREXAPPL,EQ,39.5,40,37.5,37.85,37.5,39.25,23800,913940,18-OCT-1999,
ANAMALFIN,EQ,5.6,6.25,5.5,6.05,5.9,7.45,1700,9790,18-OCT-1999,
ANDHRAPET,EQ,9.3,10.45,9,10.2,10.35,8.95,239700,2341770,18-OCT-1999,
ANDHRSUGAR,EQ,24,27.5,24,27.25,27.5,25.5,4300,113580,18-OCT-1999,
ANDRAVALLY,EQ,48.2,48.4,47.3,47.55,47.5,48.6,20600,981677.5,18-OCT-1999,
ANDREWYULE,EQ,10.95,11.5,10.95,11.3,11.5,10,1000,11280,18-OCT-1999,
ANSALHOUS,EQ,11.25,11.9,11.15,11.5,11.15,11.2,4500,51355,18-OCT-1999,
ANSALPROP,EQ,20.95,21.05,20.3,20.3,20.3,19.55,7200,149810,18-OCT-1999,
ANTFRIBEAR,EQ,14.6,15,14.1,14.5,14.5,14.6,6050,90135,18-OCT-1999,
ANTGRAPHIC,EQ,9.05,13.25,9,13.25,13.25,10.6,230300,2821130,18-OCT-1999,
APCOTEXLAT,EQ,40,43,40,41.5,41.5,40.5,1050,43437.5,18-OCT-1999,
APOLLOHOSP,EQ,135,138.8,132.05,138.45,138.8,128.5,94800,13048565,18-OCT-1999,
APOLLOTYRE,EQ,203.95,214.45,196.5,204.05,207,199.45,708500,145598982.5,18-OCT-1999,
APOWERTOOL,EQ,5.05,6,5.05,5.4,5.9,5.75,179400,995690,18-OCT-1999,
APPAPER,EQ,695,720,695,715,720,700,75,53220,18-OCT-1999,
APPLECREDT,EQ,15.5,16.2,15.2,15.4,15.7,15.55,24300,380250,18-OCT-1999,
APPLEIND,EQ,7.25,8.1,6.5,7.9,7.9,7.25,66000,512620,18-OCT-1999,
APRAYON,EQ,21.3,22,20.7,20.7,20.7,22.5,53700,1178040,18-OCT-1999,
APTECH,AE,1250,1300,1219,1243.45,1300,832,860,1060435,18-OCT-1999,
APTECH,EQ,1240,1274,1131.05,1199.15,1189,1227.05,84778,102588459.25,18-OCT-1999,
ARCHIES,EQ,641.05,675,641,667.5,661,658.75,4500,2967630,18-OCT-1999,
ARIHANTCOT,EQ,2.4,2.4,2,2.05,2.05,2.5,4400,9205,18-OCT-1999,
ARIHANTCRE,EQ,16.8,18.3,16.05,17.45,17.75,17.15,220800,3916275,18-OCT-1999,
ARIHANTIND,EQ,2.1,2.4,2.05,2.4,2.35,2.1,13350,30342.5,18-OCT-1999,
ARIHANTRED,EQ,3.3,3.3,2.5,2.85,2.5,3.2,3900,11595,18-OCT-1999,
ARTSONENGG,EQ,8.5,9.15,8.5,9,9,8.5,4100,36780,18-OCT-1999,
ARUNASUGAR,EQ,6.5,6.5,5.55,6.2,6.2,6.05,13650,80932.5,18-OCT-1999,
ARVINDMILL,AE,26.25,30.25,26.25,29.4,28.6,29.1,1500,42550,18-OCT-1999,
ARVINDMILL,EQ,28.5,28.75,28,28.1,28.15,28.3,268963,7606708.1,18-OCT-1999,
ARVINDPOLY,EQ,6.6,7,6.25,6.85,6.85,6.95,10800,72235,18-OCT-1999,
ARYAFINFAB,EQ,5,5.5,4.3,5.1,5,4.9,9100,45725,18-OCT-1999,
ASAHIINDIA,EQ,670,710,670,706,700,700,600,420000,18-OCT-1999,
ASHIMASYN,EQ,32.5,33.5,32.5,32.85,32.85,33.85,1300,42680,18-OCT-1999,
ASHKLEYFIN,EQ,35,35.5,34.05,35.3,35,34.95,31100,1080800,18-OCT-1999,
ASHOKALCO,EQ,23,24.4,23,23.5,23.5,23.5,800,18970,18-OCT-1999,
ASHOKLEY,BE,117,117,117,117,117,120.75,42,4914,18-OCT-1999,
ASHOKLEY,EQ,116.5,125.35,116.2,125.35,125.35,116.05,191900,23167040,18-OCT-1999,
ASIANCOFFE,EQ,26.7,27.65,25,26.4,26.9,26.85,13500,365840,18-OCT-1999,
ASIANELEC,EQ,80,82,76.2,80.35,79.4,78.8,13150,1055317.5,18-OCT-1999,
ASIANHOTEL,EQ,130.5,131.7,128,128.65,128.5,130.1,2700,349062.5,18-OCT-1999,
ASIANPAINT,EQ,392,397,382.1,388.15,385,389.75,11344,4429123.45,18-OCT-1999,
ASSAMCO,EQ,29,29,27.2,27.2,27.2,28.75,700,19230,18-OCT-1999,
ASSAMFRONT,EQ,109.8,109.8,97,104.9,104.9,104.1,1000,102495,18-OCT-1999,
ASTRAIDL,EQ,321.1,321.1,301.15,301.15,301.15,327.3,10850,3307797.5,18-OCT-1999,
ATCOIND,EQ,70,70,68.05,68.05,68.05,73.95,19900,1357310,18-OCT-1999,
ATLANTSPG,EQ,10.4,10.4,10.4,10.4,10.4,10.25,200,2080,18-OCT-1999,
ATLASCOPCO,EQ,246,258.25,244,255.35,257.75,239.1,33200,8480012.5,18-OCT-1999,
ATLASCYCLE,EQ,177,183,172.1,178.95,177.2,173.65,4750,852050,18-OCT-1999,
ATULPROD,EQ,35,36.1,34.5,36.1,36.1,33.4,19800,702707.5,18-OCT-1999,
ATVPETRO,EQ,4.6,5.25,4.45,4.8,4.9,4.85,74600,371980,18-OCT-1999,
AURANPAPER,EQ,6.5,7,6.5,7,7,7.5,3300,23050,18-OCT-1999,
