SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
182D060624,TB,97.2,97.2,97.2,97.2,97.2,97.15,200,19440,15-JAN-2024,2,IN002023Y375,,,
182D070324,TB,98.81,98.81,98.81,98.81,98.81,98.94,200,19762,15-JAN-2024,2,IN002023Y243,,,
182D090524,TB,97.6,97.6,97.6,97.6,97.6,97.65,100,9760,15-JAN-2024,1,IN002023Y334,,,
182D110724,TB,97.1,97.1,97.1,97.1,97.1,96.56,100,9710,15-JAN-2024,1,IN002023Y425,,,
182D130624,TB,96.89,97.09,96.89,96.9,96.89,97,3600,348910,15-JAN-2024,6,IN002023Y383,,,
182D180424,TB,98,98,98,98,98,98.04,500,49000,15-JAN-2024,1,IN002023Y300,,,
182D200624,TB,96.8,96.9,96.75,96.75,96.75,96.9,1700,164600,15-JAN-2024,4,IN002023Y391,,,
182D230524,TB,97.49,97.49,97.49,97.49,97.49,97.4,500,48745,15-JAN-2024,1,IN002023Y359,,,
182D270624,TB,96.62,96.62,96.62,96.62,96.62,96.62,200,19324,15-JAN-2024,2,IN002023Y409,,,
182D300524,TB,97.35,97.4,97.35,97.4,97.4,97.27,200,19475,15-JAN-2024,2,IN002023Y367,,,
20MICRONS,EQ,181.65,183,175.25,176.65,175.5,178.15,136183,24404822.45,15-JAN-2024,6246,INE144J01027,,50490,37.08
21STCENMGM,BE,34.8,34.8,34.8,34.8,34.8,34.15,5973,207860.4,15-JAN-2024,24,INE253B01015,,-,-
360ONE,EQ,673.9,673.9,658.25,660.55,659.6,669.7,140091,92763731.95,15-JAN-2024,12930,INE466L01038,,88937,63.49
364D080224,TB,99.39,99.39,99.39,99.39,99.39,99.39,400,39756,15-JAN-2024,1,IN002022Z457,,,
364D110424,TB,98.15,98.15,98.15,98.15,98.15,98.15,1000,98150,15-JAN-2024,1,IN002023Z034,,,
364D140324,TB,98.82,98.82,98.82,98.82,98.82,98.82,100,9882,15-JAN-2024,1,IN002022Z507,,,
364D180124,TB,99.75,99.8,99.71,99.74,99.75,99.68,12000,1197010,15-JAN-2024,10,IN002022Z424,,,
364D180424,TB,98.32,98.32,98.32,98.32,98.32,97.87,400,39328,15-JAN-2024,2,IN002023Z042,,,
364D180724,TB,96.26,96.26,96.26,96.26,96.26,95.82,1100,105886,15-JAN-2024,1,IN002023Z174,,,
364D220224,TB,99.09,99.09,99.09,99.09,99.09,98.75,300,29727,15-JAN-2024,1,IN002022Z473,,,
364D250724,TB,96.13,96.13,96.13,96.13,96.13,95.55,100,9613,15-JAN-2024,1,IN002023Z182,,,
364D261224,TB,93.29,93.29,93.29,93.29,93.29,93.29,100,9329,15-JAN-2024,1,IN002023Z414,,,
3IINFOLTD,EQ,55.75,57.1,55.25,56.1,56.3,55,2678608,150086458.95,15-JAN-2024,11615,INE748C01038,,1240836,46.32
