SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 10-Jul-2025"," 107.21"," 107.51"," 108.20"," 107.51"," 108.20"," 108.20"," 108.20"," 3694"," 4.00"," 4"," 3694"," 100.00"
20MICRONS," EQ"," 10-Jul-2025"," 220.75"," 223.00"," 232.20"," 221.17"," 228.00"," 227.61"," 228.04"," 251129"," 572.66"," 4218"," 100029"," 39.83"
21STCENMGM," EQ"," 10-Jul-2025"," 61.98"," 62.00"," 63.21"," 60.74"," 61.60"," 61.55"," 62.09"," 10746"," 6.67"," 303"," 7893"," 73.45"
360ONE," EQ"," 10-Jul-2025"," 1194.60"," 1194.60"," 1206.40"," 1185.40"," 1190.10"," 1194.40"," 1193.56"," 735700"," 8781.05"," 30909"," 502754"," 68.34"
3IINFOLTD," EQ"," 10-Jul-2025"," 24.09"," 24.19"," 24.68"," 23.90"," 24.01"," 24.05"," 24.16"," 461459"," 111.48"," 1807"," 170633"," 36.98"
3MINDIA," EQ"," 10-Jul-2025"," 29495.00"," 29550.00"," 29850.00"," 29425.00"," 29700.00"," 29740.00"," 29699.88"," 4017"," 1193.04"," 1730"," 1933"," 48.12"
3PLAND," EQ"," 10-Jul-2025"," 50.49"," 50.83"," 51.50"," 49.23"," 49.75"," 49.88"," 50.08"," 5262"," 2.64"," 342"," 2812"," 53.44"
563GS2026," GS"," 10-Jul-2025"," 101.35"," 101.99"," 101.99"," 101.99"," 101.99"," 101.99"," 101.99"," 3"," 0.00"," 2"," 3"," 100.00"
585GS2030," GS"," 10-Jul-2025"," 98.00"," 96.75"," 96.75"," 96.75"," 96.75"," 96.75"," 96.75"," 1017"," 0.98"," 2"," 1017"," 100.00"
591GS2028," GS"," 10-Jul-2025"," 99.50"," 99.15"," 100.30"," 99.15"," 100.30"," 100.30"," 99.21"," 1200"," 1.19"," 3"," 1000"," 83.33"
5PAISA," EQ"," 10-Jul-2025"," 412.90"," 415.00"," 416.20"," 407.00"," 407.00"," 409.65"," 409.23"," 36153"," 147.95"," 2247"," 10783"," 29.83"
610GS2031," GS"," 10-Jul-2025"," 101.50"," 101.50"," 101.50"," 97.35"," 97.35"," 97.35"," 97.35"," 1902"," 1.85"," 2"," 1902"," 100.00"
