SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
182D070324,TB,98.02,98.02,98.02,98.02,98.02,98,300,29406,07-DEC-2023,1,IN002023Y243,,,
182D080224,TB,98.59,98.59,98.59,98.59,98.59,98.14,100,9859,07-DEC-2023,1,IN002023Y193,,,
182D090524,TB,96.97,97,96.95,97,97,96.95,4300,416940,07-DEC-2023,7,IN002023Y334,,,
182D141223,TB,99.75,99.88,99.75,99.88,99.88,99.75,200,19963,07-DEC-2023,2,IN002023Y110,,,
182D180124,TB,99.05,99.05,99.05,99.05,99.05,98.7,300,29715,07-DEC-2023,1,IN002023Y169,,,
182D211223,TB,99.62,99.62,99.62,99.62,99.62,99.58,600,59772,07-DEC-2023,1,IN002023Y128,,,
182D230524,TB,96.68,96.68,96.68,96.68,96.68,96.65,800,77344,07-DEC-2023,4,IN002023Y359,,,
182D300524,TB,96.68,96.68,96.68,96.68,96.68,96.3,9900,957132,07-DEC-2023,1,IN002023Y367,,,
20MICRONS,EQ,167.05,182,164.65,179.05,179.05,167.05,120028,20996367.05,07-DEC-2023,7709,INE144J01027,,68732,57.26
21STCENMGM,EQ,26.2,26.2,26.2,26.2,26.2,25.7,17496,458395.2,07-DEC-2023,36,INE253B01015,,17496,100.00
360ONE,EQ,650,650,637.55,641,640,649.45,719592,462314799.5,07-DEC-2023,14905,INE466L01038,,577595,80.27
364D010824,TB,95.46,95.46,95.35,95.35,95.35,95.49,6900,657970,07-DEC-2023,5,IN002023Z190,,,
364D071124,TB,93.69,93.69,93.69,93.69,93.69,93.7,1000,93690,07-DEC-2023,1,IN002023Z349,,,
364D080824,TB,95.33,95.33,95.22,95.22,95.22,95.36,1500,142885,07-DEC-2023,2,IN002023Z208,,,
364D110424,TB,97.49,97.49,97.49,97.49,97.49,97.5,1100,107239,07-DEC-2023,2,IN002023Z034,,,
364D110724,TB,95.83,95.83,95.78,95.78,95.78,95.52,22000,2107225,07-DEC-2023,4,IN002023Z166,,,
364D130624,TB,96.5,96.5,96.5,96.5,96.5,96.35,100,9650,07-DEC-2023,1,IN002023Z125,,,
364D141124,TB,93.57,93.66,93.43,93.66,93.66,93.6,114700,10722701,07-DEC-2023,8,IN002023Z356,,,
364D180724,TB,95.5,95.5,95.5,95.5,95.5,95.31,20000,1910000,07-DEC-2023,1,IN002023Z174,,,
364D220224,TB,98.33,98.33,98.33,98.33,98.33,98.29,100,9833,07-DEC-2023,1,IN002022Z473,,,
364D280624,TB,95.87,95.87,95.87,95.87,95.87,95.89,400,38348,07-DEC-2023,1,IN002023Z141,,,
3IINFOLTD,EQ,46.45,47.8,45.25,45.65,45.75,46.2,1340382,61592093.5,07-DEC-2023,5799,INE748C01038,,661306,49.34
3MINDIA,EQ,31100,31648.95,30900.3,31496.1,31500,30843.85,2320,72619653.4,07-DEC-2023,1195,INE470A01017,,1238,53.36
3PLAND,EQ,27.05,27.8,26,26.85,26.7,27.15,24625,659242.25,07-DEC-2023,373,INE105C01023,,18366,74.58
515GS2025,GS,97,97,97,97,97,97,511,49567,07-DEC-2023,7,IN0020200278,,511,100.00
563GS2026,GS,97.58,100.05,97.58,100.05,100.05,100.08,11,1098.08,07-DEC-2023,3,IN0020210012,,11,100.00
577GS2030,GS,92.34,92.34,92.34,92.34,92.34,93.3,100,9234,07-DEC-2023,1,IN0020200153,,100,100.00
5PAISA,EQ,505.7,512,500.55,506.1,505.45,505.7,60153,30447082.55,07-DEC-2023,5284,INE618L01018,,25066,41.67
618GS2024,GS,102,102,102,102,102,102,13,1326,07-DEC-2023,1,IN0020190396,,13,100.00
63MOONS,EQ,626.6,626.6,626.6,626.6,626.6,596.8,174916,109602365.6,07-DEC-2023,1040,INE111B01023,,171779,98.21
654GS2032,GS,98.25,98.25,97.05,97.05,97.05,97.7,201,19508.25,07-DEC-2023,2,IN0020210244,,200,99.50
667GS2035,GS,97.98,98.1,97.98,98.06,98.1,100.45,278,27250.5,07-DEC-2023,4,IN0020210152,,139,50.00
667GS2050,GS,96.5,97,96.5,96.95,97,96.5,1281,123845.55,07-DEC-2023,5,IN0020200252,,1281,100.00
669GS2024,GS,102.8,102.8,102.5,102.75,102.5,102.5,62,6358.3,07-DEC-2023,5,IN0020220052,,51,82.26
676GS2061,GS,96.79,96.79,96.79,96.79,96.79,96.8,1358,131440.82,07-DEC-2023,1,IN0020200401,,1358,100.00
68GS2060,GS,99.5,99.5,99.5,99.5,99.5,99.5,1,99.5,07-DEC-2023,1,IN0020200187,,1,100.00
695GS2061,GS,99.95,99.95,98,98,98,98,2200,215810,07-DEC-2023,6,IN0020210202,,2200,100.00
699GS2026,GS,100.02,100.05,100,100.05,100.05,100.02,100,10002.6,07-DEC-2023,3,IN0020230028,,100,100.00
699GS2051,GS,96.53,96.53,96.53,96.53,96.53,99,1,96.53,07-DEC-2023,1,IN0020210194,,1,100.00
706GS2028,GS,100.7,101.3,100.45,101.16,100.45,100.59,66936,6752346.1,07-DEC-2023,26,IN0020230010,,66936,100.00
710GS2029,GS,100.3,101,100.03,100.33,100.4,100.39,28631,2879268.55,07-DEC-2023,24,IN0020220011,,25151,87.85
716GS2050,GS,99.32,99.32,99.32,99.32,99.32,99.32,500,49660,07-DEC-2023,1,IN0020200054,,500,100.00
717GS2030,GS,100.8,100.8,100.5,100.79,100.8,100.8,46442,4681293.6,07-DEC-2023,8,IN0020230036,,46442,100.00
718GS2033,GS,101.42,102.1,101.42,102.07,102.1,101.42,5420,552934,07-DEC-2023,8,IN0020230085,,5120,94.46
718GS2037,GS,101.1,101.45,101,101,101,101.1,11300,1141465,07-DEC-2023,5,IN0020230077,,11200,99.12
719GS2060,GS,99.8,99.8,99.8,99.8,99.8,105,1,99.8,07-DEC-2023,1,IN0020200039,,1,100.00
725GS2063,GS,101.5,101.5,101,101.4,101.4,101,41148,4160988.95,07-DEC-2023,41,IN0020230044,,37059,90.06
726GS2032,GS,102,102.09,101.7,102,102,102,20534,2091456.55,07-DEC-2023,13,IN0020220060,,20444,99.56
726GS2033,GS,101.7,101.72,101.7,101.72,101.72,101.71,23150,2354655,07-DEC-2023,5,IN0020220151,,23150,100.00
727GS2026,GS,100.44,100.44,100.44,100.44,100.44,100.45,1000,100440,07-DEC-2023,1,IN0020190016,,1000,100.00
732GS2030,GS,102,102,102,102,102,100,100,10200,07-DEC-2023,1,IN0020230135,,100,100.00
733GS2026,GS,101.2,101.2,100.2,100.25,100.25,101.2,800,80201,07-DEC-2023,5,IN0020230119,,800,100.00
736GS2052,GS,100.99,101,100.99,101,101,100.87,107,10806.93,07-DEC-2023,3,IN0020220086,,107,100.00
737GS2028,GS,101.27,101.7,101.24,101.7,101.7,101.27,34902,3549223.4,07-DEC-2023,15,IN0020230101,,34902,100.00
738GS2027,GS,103.8,104,103.8,103.96,103.9,103.85,64431,6696171.3,07-DEC-2023,45,IN0020220037,,56604,87.85
73GS2053,GS,101.38,101.5,101.38,101.5,101.5,101.38,720,73038,07-DEC-2023,10,IN0020230051,,720,100.00
741GS2036,GS,104.19,104.19,103.8,104.19,104.19,104.19,1594,165464.54,07-DEC-2023,4,IN0020220102,,1594,100.00
746GS2073,GS,101.5,102.25,101.5,102.25,102.25,101.5,600,61275,07-DEC-2023,2,IN0020230127,,600,100.00
74GJ27,SG,95,95,95,95,95,95,100,9500,07-DEC-2023,1,IN1520230062,,,
74GS2062,GS,101.2,103.5,100.5,103.49,100.65,105.5,26920,2781442.85,07-DEC-2023,5,IN0020220094,,26920,100.00
754GS2036,GS,101.75,101.84,101.7,101.81,101.82,101.72,733289,74642906.15,07-DEC-2023,213,IN0020220029,,691629,94.32
758GJ26,SG,100.1,100.1,100.1,100.1,100.1,100.8,100,10010,07-DEC-2023,1,IN1520230104,,,
768GS2023,GS,103.8,103.8,103.26,103.8,103.8,103.7,8,828.38,07-DEC-2023,6,IN0020150010,,5,62.50
772GS2055,GS,110.25,110.25,110.25,110.25,110.25,116,438,48289.5,07-DEC-2023,5,IN0020150077,,438,100.00
77MH33A,SG,95,95,95,95,95,100,100,9500,07-DEC-2023,1,IN2220230154,,,
897GS2030,GS,111,111,111,111,111,111,7100,788100,07-DEC-2023,15,IN0020110055,,7100,100.00
91D080224,TB,98.61,98.79,98.61,98.66,98.66,98.61,1400,138132,07-DEC-2023,6,IN002023X336,,,
91D150224,TB,98.55,98.55,98.55,98.55,98.55,98.55,800,78840,07-DEC-2023,4,IN002023X344,,,
91D220224,TB,98.42,98.48,98.35,98.35,98.35,98.39,900,88560,07-DEC-2023,8,IN002023X351,,,
91D290224,TB,98.3,98.3,98.2,98.2,98.2,98.2,300,29470,07-DEC-2023,3,IN002023X369,,,
91D291223,TB,99.5,99.51,99.5,99.51,99.51,99.5,600,59705,07-DEC-2023,5,IN002023X278,,,
92GS2030,GS,113,113,113,113,113,113,1952,220576,07-DEC-2023,2,IN0020130053,,1952,100.00
A2ZINFRA,BE,9.95,9.95,9.95,9.95,9.95,9.95,146862,1461276.9,07-DEC-2023,146,INE619I01012,,-,-
AAATECH,EQ,74,74,72.3,72.85,72.85,73.25,32096,2341968.3,07-DEC-2023,512,INE0D0U01013,,20760,64.68
AAKASH,EQ,9.7,10.65,9.7,10.65,10.65,8.9,4193941,44017768.35,07-DEC-2023,4793,INE087Z01024,,2829467,67.47
AAREYDRUGS,BE,43.45,43.45,42.85,42.85,42.85,43.7,18678,801189.5,07-DEC-2023,62,INE198H01019,,-,-
AARON,EQ,273.8,283.85,271.6,277.55,277,272.35,10648,2955258.4,07-DEC-2023,699,INE721Z01010,,6358,59.71
AARTECH,BE,148.75,148.75,144.5,146.65,146.8,147.6,4385,640603.65,07-DEC-2023,112,INE01C001018,,-,-
AARTIDRUGS,EQ,488.25,492.85,484.55,490.65,490.5,485.8,117141,57409601.9,07-DEC-2023,8154,INE767A01016,,53449,45.63
AARTIIND,EQ,578.2,580,569.05,575.35,575,575.7,1628258,936910375.35,07-DEC-2023,46542,INE769A01020,,749802,46.05
AARTIPHARM,EQ,470.3,497,465,472.8,471,469.15,328797,158053038.15,07-DEC-2023,21916,INE0LRU01027,,147277,44.79
AARTIPP,E1,295,306,293,293,293,300,147,43593,07-DEC-2023,24,IN909EO01012,,125,85.03
AARTISURF,EQ,620,639,612.95,632.9,637,616.5,31206,19684614.25,07-DEC-2023,2469,INE09EO01013,,18838,60.37
AARTISURF,P1,158,158,158,158,158,158,1,158,07-DEC-2023,1,INE09EO04017,,1,100.00
AARVEEDEN,EQ,25.15,25.45,24.25,24.8,24.25,25.1,16791,419481.5,07-DEC-2023,256,INE273D01019,,11195,66.67
AARVI,EQ,158.55,158.55,148,150.4,150.3,148.75,35598,5383658.1,07-DEC-2023,780,INE754X01016,,18831,52.90
AATMAJ,SM,41.3,41.3,41.3,41.3,41.3,41,2000,82600,07-DEC-2023,1,INE0OB201016,,2000,100.00
AAVAS,EQ,1491.75,1516,1490,1503.2,1508.5,1503.1,299672,450227172.4,07-DEC-2023,20509,INE216P01012,,220539,73.59
ABAN,BE,52.5,52.5,51.2,51.7,52.1,52.45,80797,4172422.5,07-DEC-2023,569,INE421A01028,,-,-
ABB,EQ,4750.05,4790.25,4699.55,4744.8,4760,4738.4,177991,842972084.15,07-DEC-2023,26589,INE117A01022,,89941,50.53
ABBOTINDIA,EQ,23020,23271.75,22960.1,23073.4,23100,23078.05,22327,515118906.35,07-DEC-2023,5630,INE358A01014,,13947,62.47
ABCAPITAL,EQ,173,173,160.8,166.6,166.7,173.05,17268913,2850681967.65,07-DEC-2023,83446,INE674K01013,,6583250,38.12
ABFL,N0,1009,1009,983.78,1000.01,1000.01,984.46,34,33749.65,07-DEC-2023,6,INE860H07IQ0,,,
ABFL,N5,1011.02,1011.02,1011,1011,1011,1017,50,50550.5,07-DEC-2023,3,INE860H07IS6,,,
ABFRL,EQ,239.5,242.05,235.7,239.25,239.7,237.65,2951511,708136721.85,07-DEC-2023,24351,INE647O01011,,1040117,35.24
ABMINTLLTD,BE,46.7,48.9,46,48.75,48.85,46.6,1833,87353.1,07-DEC-2023,27,INE251C01025,,-,-
ABSLAMC,EQ,464.35,467.25,458,466.75,466.1,464.35,90166,41802572.85,07-DEC-2023,3555,INE404A01024,,56250,62.38
ABSLBANETF,EQ,47.54,47.54,46.43,47.23,47.22,47.15,2376705,112486096.48,07-DEC-2023,565,INF209KB17D5,,2331192,98.09
ABSLLIQUID,EQ,1000,1000.01,999.99,1000.01,1000.01,1000,2956,2956012.75,07-DEC-2023,11,INF209KB18T9,,1928,65.22
ABSLNN50ET,EQ,52.16,52.6,52.16,52.52,52.6,52.16,4182,219144.21,07-DEC-2023,139,INF209KB16D7,,2820,67.43
ACC,EQ,2143.95,2153.55,2118.6,2141.55,2140.3,2128.25,558084,1193537930.8,07-DEC-2023,47448,INE012A01025,,209838,37.60
ACCELYA,EQ,1400.95,1412,1388,1390.65,1392,1400.75,29757,41624211.05,07-DEC-2023,2620,INE793A01012,,17273,58.05
ACCURACY,BE,8.2,8.25,8.1,8.25,8.25,7.9,940140,7752531.75,07-DEC-2023,554,INE648Z01023,,-,-
ACE,EQ,798.95,842,798.7,835.85,832.9,798.7,327255,270795397.55,07-DEC-2023,23883,INE731H01025,,170851,52.21
ACEINTEG,EQ,35.75,36.9,35.7,36.2,36.45,35,28290,1023989.5,07-DEC-2023,226,INE543V01017,,20852,73.71
ACI,EQ,589.35,617,586.05,612.1,613,589.35,303585,184006592.7,07-DEC-2023,17039,INE128X01021,,130905,43.12
ACL,EQ,94.4,103,93.7,96.8,96.7,94.15,100390,9763252,07-DEC-2023,2722,INE666E01020,,33867,33.74
ACLGATI,EQ,138.7,138.95,137,137.5,137.8,138.35,220003,30346970.65,07-DEC-2023,3719,INE152B01027,,115781,52.63
ACSAL,SM,53.6,54.8,53.1,53.3,53.25,54.85,72000,3862500,07-DEC-2023,24,INE0P4T01013,,54000,75.00
ADANIENSOL,EQ,1164.3,1240,1154.95,1198.7,1197,1164.3,13902767,16732787111.3,07-DEC-2023,371233,INE931S01010,,2207594,15.88
ADANIENT,EQ,2900,2945.9,2853.05,2887.15,2892.3,2883.95,6325887,18336199561.95,07-DEC-2023,265235,INE423A01024,,952711,15.06
ADANIGREEN,EQ,1580,1700,1565,1624.15,1631,1563.45,10884637,17701409006.8,07-DEC-2023,331961,INE364U01010,,2641380,24.27
ADANIPORTS,EQ,1029,1058.75,1021.65,1039.65,1044,1017.95,14840081,15456504885.3,07-DEC-2023,312297,INE742F01042,,3018352,20.34
ADANIPOWER,EQ,567.95,574.7,552.35,562.4,562.25,560.45,16013868,9020516517,07-DEC-2023,219760,INE814H01011,,4296982,26.83
ADFFOODS,EQ,210.2,212.3,205.1,206.4,206.9,209.25,253079,52675564.2,07-DEC-2023,9689,INE982B01027,,160903,63.58
ADL,BE,90,92,85,91.8,92,89.3,3308,301199.8,07-DEC-2023,35,INE0CHO01012,,-,-
ADORWELD,EQ,1478,1493,1435.15,1444.15,1444,1477.75,55077,80109169.4,07-DEC-2023,10622,INE045A01017,,14157,25.70
ADROITINFO,BE,20.85,20.85,20.45,20.5,20.5,20.85,11131,229026.85,07-DEC-2023,43,INE737B01033,,-,-
ADSL,EQ,120.95,126.8,120.15,125.7,125.55,120.85,687099,85537604.95,07-DEC-2023,7228,INE102I01027,,339602,49.43
ADVANIHOTR,EQ,110.55,114.9,108.7,112.2,112.45,109.7,290519,32574311.7,07-DEC-2023,3553,INE199C01026,,152690,52.56
ADVENZYMES,EQ,363.45,365.25,352,353.2,352.5,359.5,790418,282929899.35,07-DEC-2023,25284,INE837H01020,,400724,50.70
AEGISCHEM,EQ,358.3,378.9,354.1,375.4,375,357.8,1376817,509475154.3,07-DEC-2023,30071,INE208C01025,,600005,43.58
AEROFLEX,EQ,155.05,157.55,154.4,155.8,156.15,155.4,446511,69633967.2,07-DEC-2023,10184,INE024001021,,207769,46.53
AETHER,EQ,799.95,799.95,789,794.75,794.5,792.85,169750,134729847.65,07-DEC-2023,20609,INE0BWX01014,,107596,63.38
AFFLE,EQ,1135,1150,1129,1139.5,1138,1129.55,273908,313058264.55,07-DEC-2023,19553,INE00WC01027,,124089,45.30
AGARIND,EQ,980,985.45,952.35,956.7,959.9,976.95,52724,50886028.75,07-DEC-2023,5450,INE204E01012,,24926,47.28
AGARWALFT,SM,60.4,66,60.4,65.3,66,60.05,45000,2841600,07-DEC-2023,15,INE0MLA01012,,42000,93.33
AGI,EQ,928,934.4,912.5,916.65,919,928,105063,96766723.55,07-DEC-2023,6774,INE415A01038,,55749,53.06
AGNI,SM,26,26.5,25.15,25.4,25.15,25.5,35000,897750,07-DEC-2023,7,INE0LF301013,,30000,85.71
AGRITECH,EQ,205.55,211.45,203.5,204.9,204.65,208.15,8096,1675533.05,07-DEC-2023,495,INE449G01018,,5655,69.85
AGROPHOS,EQ,40,40,38.4,39,38.75,39.2,92777,3627172.4,07-DEC-2023,596,INE740V01019,,62354,67.21
AGSTRA,EQ,97.5,97.5,95.65,96.1,96.75,97.9,426981,41138055,07-DEC-2023,3970,INE583L01014,,268824,62.96
AGUL,ST,94.45,94.45,94.45,94.45,94.45,99.4,2000,188900,07-DEC-2023,1,INE0O6N01012,,2000,100.00
AHL,EQ,330,333.7,323,325.65,324.5,330,71924,23515462.15,07-DEC-2023,2413,INE00ZE01026,,31392,43.65
AHLADA,EQ,113.1,113.75,111.95,112.5,112.95,112.5,37622,4240670.3,07-DEC-2023,294,INE00PV01013,,30164,80.18
AHLEAST,EQ,147.7,152.95,145.2,145.9,146.05,146.9,48320,7232998.3,07-DEC-2023,1085,INE926K01017,,39328,81.39
