SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.4,36.4,35,35.8,36,35.6,17255,617381.75,18-SEP-2019,328,INE144J01027,
21STCENMGM,EQ,12.3,12.3,12.2,12.2,12.2,12.3,4,48.9,18-SEP-2019,2,INE253B01015,
3IINFOTECH,EQ,2.25,2.45,2.25,2.4,2.45,2.25,910187,2121694.8,18-SEP-2019,453,INE748C01020,
3MINDIA,EQ,19400,19499.7,18905.05,19170.3,18995,19207.1,5019,97061653.35,18-SEP-2019,1459,INE470A01017,
3PLAND,EQ,5.85,5.85,5.85,5.85,5.85,6.15,10,58.5,18-SEP-2019,1,INE105C01023,
5PAISA,EQ,138.05,142.35,134.2,139.7,139.2,137.6,4444,617139.45,18-SEP-2019,252,INE618L01018,
63MOONS,EQ,139,140.35,135.5,140.35,140.35,133.7,646434,90254260,18-SEP-2019,4729,INE111B01023,
726GS2029,GS,99,99,96,96,96,95,200,19500,18-SEP-2019,2,IN0020180454,
757GS2033,GS,104,104,104,104,104,100,500,52000,18-SEP-2019,1,IN0020190065,
769GS2043,GS,100,100,100,100,100,100,100,10000,18-SEP-2019,3,IN0020190040,
808GS2022,GS,100.29,100.29,100.29,100.29,100.29,105.5,1,100.29,18-SEP-2019,1,IN0020070028,
8KMILES,EQ,68.8,68.8,64.75,64.75,64.75,68.15,84634,5548540.65,18-SEP-2019,846,INE650K01021,
A2ZINFRA,EQ,10.2,10.35,10.1,10.15,10.15,10.1,95703,975100.15,18-SEP-2019,190,INE619I01012,
AARON,SM,45.3,45.3,45.3,45.3,45.3,45,3300,149490,18-SEP-2019,1,INE721Z01010,
AARTIDRUGS,EQ,443.4,476.55,439,455.4,455.75,439.9,25341,11692919.75,18-SEP-2019,2159,INE767A01016,
AARTIIND,EQ,1558,1563,1525.2,1559.5,1558,1545.6,42095,65228026.25,18-SEP-2019,4315,INE769A01020,
AARVEEDEN,EQ,17.95,18.95,17.15,17.5,17.75,17.3,6153,109736.45,18-SEP-2019,235,INE273D01019,
AARVI,SM,29.9,29.9,29.9,29.9,29.9,28.5,6000,179400,18-SEP-2019,3,INE754X01016,
AAVAS,EQ,1485,1539,1451,1471.75,1468,1481.65,16866,25073920.65,18-SEP-2019,2313,INE216P01012,
ABAN,EQ,33.4,33.95,32.5,33.95,33.95,32.35,213510,7196968.4,18-SEP-2019,1417,INE421A01028,
ABB,EQ,1333.1,1339.5,1324,1325.9,1326,1336.25,26589,35362518.3,18-SEP-2019,1909,INE117A01022,
ABBOTINDIA,EQ,9775,9960,9775,9936.15,9941.8,9746,13899,137871383.3,18-SEP-2019,3096,INE358A01014,
ABCAPITAL,EQ,92.15,92.55,90.45,90.8,90.8,91.5,724851,66146984.9,18-SEP-2019,7038,INE674K01013,
ABFRL,EQ,185.55,189.5,184.5,188.7,189.15,184.4,423694,79651585.2,18-SEP-2019,9538,INE647O01011,
ABSLNN50ET,EQ,261,261,260,260.61,260.61,261.95,5025,1306801.35,18-SEP-2019,788,INF209KB1B87,
ABSLRIF6RG,MF,6.3,6.54,6.3,6.54,6.54,6.75,11000,71720,18-SEP-2019,14,INF209KB1LL4,
ACC,EQ,1493.5,1510,1488,1490.7,1491,1491.65,693925,1040119442.25,18-SEP-2019,27015,INE012A01025,
ACCELYA,EQ,851.3,861.25,850,850.1,853.7,850.45,4131,3512811.95,18-SEP-2019,162,INE793A01012,
ACCURACY,SM,35,35.7,35,35.65,35.6,34,6400,226400,18-SEP-2019,4,INE648Z01015,
ACE,EQ,66.6,68.4,66.35,66.65,66.55,66.2,107584,7220059.65,18-SEP-2019,2164,INE731H01025,
ACEINTEG,SM,24.5,24.5,24.5,24.5,24.5,25.7,3000,73500,18-SEP-2019,1,INE543V01017,
ADANIENT,EQ,144,146,142.1,144.15,145,143.75,3465608,499550406.85,18-SEP-2019,18688,INE423A01024,
ADANIGAS,EQ,140.95,141.5,138,138.35,138.3,139.5,227492,31750124.6,18-SEP-2019,2621,INE399L01023,
ADANIGREEN,EQ,55.6,55.7,52,53.05,52.85,54.85,1049757,56429764.65,18-SEP-2019,5439,INE364U01010,
ADANIPORTS,EQ,365,368.3,364.2,366.35,366.6,365.3,1469778,538263742.2,18-SEP-2019,21819,INE742F01042,
ADANIPOWER,EQ,64.4,64.95,62.95,64.25,64.35,63.8,9861516,631114684.95,18-SEP-2019,37135,INE814H01011,
ADANITRANS,EQ,220.45,227,220.45,223.7,224,222.45,48095,10803835.55,18-SEP-2019,1245,INE931S01010,
ADFFOODS,EQ,273.5,291.7,273.5,281.15,284,272.4,146660,41905978.65,18-SEP-2019,6035,INE982B01019,
ADHUNIK,BE,1.1,1.1,1.05,1.05,1.05,1.1,18481,19786.05,18-SEP-2019,29,INE400H01019,
ADHUNIKIND,EQ,89.2,90,88,89.15,89.35,88.9,49167,4378537.7,18-SEP-2019,354,INE452L01012,
ADLABS,EQ,3.3,3.5,3.3,3.3,3.3,3.4,49104,163164.8,18-SEP-2019,215,INE172N01012,
ADORWELD,EQ,312,315.5,305,306.85,306.15,311,5456,1687579.05,18-SEP-2019,367,INE045A01017,
ADROITINFO,BE,9.45,9.45,8.6,9.3,9.3,9,3229,29559.65,18-SEP-2019,18,INE737B01033,
ADSL,EQ,13.55,14.3,13.5,14.25,14.3,13.5,62949,883386,18-SEP-2019,188,INE102I01027,
ADVANIHOTR,EQ,63.5,64.4,57,60.2,61.45,54.1,127724,7823272.6,18-SEP-2019,1918,INE199C01026,
ADVENZYMES,EQ,164.55,168.7,162.05,167.15,167,164.95,66994,11144094.05,18-SEP-2019,1467,INE837H01020,
