SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,30.3,30.7,30.15,30.3,30.35,30.35,27886,845456.5,10-JUL-2013,156,INE144J01027,
3IINFOTECH,EQ,5,5.1,4.95,5,5,4.95,506756,2542730.9,10-JUL-2013,928,INE748C01020,
3MINDIA,EQ,3524,3524,3452,3514.1,3520,3468.6,229,796202.25,10-JUL-2013,30,INE470A01017,
A2ZMES,EQ,13.25,13.25,12.4,12.9,12.9,12.8,45273,583568.25,10-JUL-2013,366,INE619I01012,
AANJANEYA,EQ,46.5,47.6,45.3,47.15,46.95,46.6,15147,711355.4,10-JUL-2013,247,INE928K01013,
AARTIDRUGS,EQ,202,203,197.95,198.95,200,197.85,1915,382888.6,10-JUL-2013,95,INE767A01016,
AARTIIND,EQ,76.75,77.9,76.05,77.65,77.9,76.75,3415,263003.25,10-JUL-2013,146,INE769A01020,
AARVEEDEN,EQ,37.9,37.9,36.5,37.3,37.4,37,1497,56168.85,10-JUL-2013,25,INE273D01019,
ABAN,EQ,246.2,246.75,241.25,243.3,243.85,244.45,87383,21319989.95,10-JUL-2013,3216,INE421A01028,
ABB,EQ,599,601,587.85,589.7,591.2,594.6,26933,15964983.35,10-JUL-2013,2025,INE117A01022,
ABBOTINDIA,EQ,1445.05,1445.05,1409.5,1418.4,1429,1434.65,2898,4126425.75,10-JUL-2013,564,INE358A01014,
ABCIL,EQ,74.9,76,73.6,74.2,75,73.55,1133,84212.05,10-JUL-2013,57,INE605B01016,
ABGSHIP,EQ,283.5,286,270.1,274.7,271,282.25,18904,5257848.45,10-JUL-2013,870,INE067H01016,
ABIRLANUVO,EQ,1037,1048.5,1014,1020.65,1022.8,1034.25,68335,70288605.05,10-JUL-2013,5738,INE069A01017,
ACC,EQ,1252,1259.6,1245,1249.9,1249,1250.75,190543,238339025.2,10-JUL-2013,9746,INE012A01025,
ACCELYA,EQ,559,564,529,533,532,547.2,43172,23755198.65,10-JUL-2013,2708,INE793A01012,
ACE,EQ,11.7,12,11.6,11.7,11.6,12,49768,586941.3,10-JUL-2013,233,INE731H01025,
ACROPETAL,EQ,4.9,5.2,4.9,5.1,5.15,4.95,16198,82141.85,10-JUL-2013,51,INE055L01013,
ADANIENT,EQ,204.8,206.25,198.6,200.1,200,204.8,969062,195882731.65,10-JUL-2013,15741,INE423A01024,
ADANIPORTS,EQ,149.3,152.45,149,149.25,149.5,149.3,764498,114670886.15,10-JUL-2013,19921,INE742F01042,
ADANIPOWER,EQ,40.75,40.75,39.2,39.8,39.7,40.5,3366593,134387832.4,10-JUL-2013,13383,INE814H01011,
ADFFOODS,EQ,44.8,47,44.5,45.75,45.5,45.2,4772,219185.7,10-JUL-2013,116,INE982B01019,
ADHUNIK,EQ,23.5,24,23.25,23.55,23.5,23.5,39880,935549.15,10-JUL-2013,181,INE400H01019,
ADORWELD,EQ,122.95,123.95,122.5,123.4,123,122.45,2684,330804.15,10-JUL-2013,81,INE045A01017,
ADSL,EQ,12.75,12.75,12.75,12.75,12.75,12.15,10307,131414.25,10-JUL-2013,23,INE102I01027,
ADVANTA,EQ,155,156,150.25,151.35,151.4,155.2,30026,4604286.4,10-JUL-2013,1205,INE517H01028,
AEGISCHEM,EQ,128.4,130.9,126.5,127.25,126.5,128.45,4896,624860,10-JUL-2013,169,INE208C01017,
AFL,EQ,22.85,23.45,22.85,23.1,23.35,22.9,54,1248.9,10-JUL-2013,7,INE020G01017,
AFTEK,EQ,4.8,4.8,4.65,4.75,4.7,4.7,52455,247739.6,10-JUL-2013,128,INE796A01023,
AGCNET,EQ,90.45,90.45,90.45,90.45,90.45,86.15,4144,374824.8,10-JUL-2013,51,INE676A01019,
AGRODUTCH,EQ,2.7,3.2,2.5,2.5,2.5,2.75,41,115.2,10-JUL-2013,5,INE135B01014,
AHLEAST,EQ,155,155,155,155,155,154.45,14,2170,10-JUL-2013,2,INE926K01017,
AHLUCONT,BE,27.05,28.85,27.05,28.6,28.6,27.95,2051,56043.6,10-JUL-2013,10,INE758C01029,
AHMEDFORGE,EQ,101,101,96.6,97.1,96.8,98.45,5964,583225.65,10-JUL-2013,164,INE425A01011,
AIAENG,EQ,324,327.85,321,322.8,321,325.8,1631,528721.15,10-JUL-2013,183,INE212H01026,
AIL,EQ,346.9,354,342.25,347.65,346.5,344.8,10641,3713268.2,10-JUL-2013,766,INE878A01011,
AJANTPHARM,EQ,1007,1043.95,1006.25,1027.65,1034,999,157588,161688723,10-JUL-2013,9945,INE031B01031,
AJMERA,EQ,82,82,76.3,77,76.4,80.4,4996,387474.9,10-JUL-2013,283,INE298G01027,
AKSHOPTFBR,EQ,17,17.6,16.85,17.25,17,17.1,120841,2084756.65,10-JUL-2013,534,INE523B01011,
AKZOINDIA,EQ,1110,1133.95,1097.9,1099.9,1097.9,1100.8,5330,5906924.25,10-JUL-2013,505,INE133A01011,
ALBK,EQ,92.5,92.85,88.25,88.75,88.45,91.65,1787710,161663927.3,10-JUL-2013,18602,INE428A01015,
ALCHEM,EQ,27.8,28.4,26.4,27,26.75,28,6147,166717.65,10-JUL-2013,127,INE964B01033,
ALEMBICLTD,EQ,22.85,23.1,22.25,22.35,22.4,22.8,48077,1080466.75,10-JUL-2013,560,INE426A01027,
ALICON,EQ,53.55,57.85,53,57.85,57.85,59,788,41941.7,10-JUL-2013,7,INE062D01024,
ALKALI,EQ,18.35,19.4,18.25,18.5,18.25,18.65,2822,52713.6,10-JUL-2013,59,INE773I01017,
ALLCARGO,EQ,83.95,84.75,81.5,81.55,81.95,83,1102,90839.5,10-JUL-2013,152,INE418H01029,
ALLSEC,EQ,32.25,32.25,32.25,32.25,32.25,33,2650,85462.5,10-JUL-2013,2,INE835G01018,
ALMONDZ,BE,8.15,8.95,8.15,8.95,8.95,8.55,590,4885.3,10-JUL-2013,9,INE326B01027,
ALOKTEXT,EQ,7.15,7.2,7.1,7.2,7.1,7.15,5205253,37433521.9,10-JUL-2013,3866,INE270A01011,
ALPHAGEO,EQ,23.9,24.9,23.55,24.1,24.1,24.55,2449,58215.5,10-JUL-2013,42,INE137C01018,
ALPSINDUS,EQ,1.3,1.3,1.3,1.3,1.3,1.35,100,130,10-JUL-2013,1,INE093B01015,
ALSTOMT&D,EQ,163.05,165.95,160.4,163.25,165.95,163.15,10251,1670726.45,10-JUL-2013,231,INE200A01026,
AMAR,EQ,7.15,7.15,6.85,7,6.9,6.85,27550,192530.6,10-JUL-2013,123,INE787G01011,
AMARAJABAT,EQ,260,262.65,256.9,257.75,258,261.1,233941,60608938.15,10-JUL-2013,6981,INE885A01032,
AMBUJACEM,EQ,195.25,195.95,192.05,193.95,193.5,195.15,1258428,244373000.95,10-JUL-2013,14523,INE079A01024,
AMRUTANJAN,EQ,120.5,126.6,120.5,124.05,124,121.55,45548,5660769.9,10-JUL-2013,1242,INE098F01023,
AMTEKAUTO,EQ,69.1,70.25,69,69.5,69,69.9,85015,5926165.1,10-JUL-2013,494,INE130C01021,
AMTEKINDIA,EQ,65.25,66.9,65.25,65.6,65.6,65.6,17052,1122896,10-JUL-2013,545,INE068D01021,
AMTL,EQ,20.75,20.75,20.75,20.75,20.75,20.8,200,4150,10-JUL-2013,1,INE436N01029,
ANANTRAJ,EQ,56.25,58.4,54.55,55.3,55.75,55.45,4324213,246020371,10-JUL-2013,27962,INE242C01024,
ANDHRABANK,EQ,87,87.5,85.6,85.9,85.85,86.5,1518703,131126906.25,10-JUL-2013,11126,INE434A01013,
ANDHRACEMT,EQ,6.05,6.05,6,6,6,6,5720,34338,10-JUL-2013,4,INE666E01012,
ANDHRSUGAR,EQ,118.1,120.75,117.55,119.85,120,118.5,3337,396790.75,10-JUL-2013,108,INE715B01013,
ANIKINDS,EQ,19.7,19.75,18.55,18.65,18.8,18.75,743,13860.25,10-JUL-2013,28,INE087B01017,
ANKITMETAL,EQ,9.15,9.15,9.15,9.15,9.15,9.65,30,274.5,10-JUL-2013,1,INE106I01010,
ANKURDRUGS,EQ,6.45,6.6,6.3,6.45,6.45,6.5,5470,34863.75,10-JUL-2013,41,INE238D01012,
ANSALAPI,EQ,18.05,18.5,18,18.1,18,17.95,39212,713525.9,10-JUL-2013,290,INE436A01026,
ANSALHSG,EQ,17.8,18.5,17.1,17.5,17.5,17,8122,144827.35,10-JUL-2013,129,INE880B01015,
ANTGRAPHIC,EQ,0.25,0.25,0.2,0.25,0.25,0.25,13855,3277.95,10-JUL-2013,59,INE414B01021,
APARINDS,EQ,105.6,106.7,104,104.7,105.4,105.6,3792,399698.2,10-JUL-2013,110,INE372A01015,
APCOTEXIND,EQ,217,221.3,216.15,216.8,216.8,219,708,154791.6,10-JUL-2013,94,INE116A01016,
APLAPOLLO,EQ,176,179.8,169.45,174.05,175.65,179.85,1560,269244.45,10-JUL-2013,139,INE702C01019,
APLLTD,EQ,162.55,164.8,157.1,158.2,157.65,163.7,179014,28822857.4,10-JUL-2013,2805,INE901L01018,
APOLLOHOSP,EQ,970,987.85,965,971.2,971,969.95,194953,190397150.3,10-JUL-2013,18276,INE437A01024,
APOLLOTYRE,EQ,63.4,64.2,62.15,63.25,63.1,63.2,9891019,626678409.55,10-JUL-2013,57115,INE438A01022,
APPAPER,EQ,275.4,286.4,275.4,279.5,279.05,274.85,81048,22862533.05,10-JUL-2013,2209,INE435A01028,
APTECHT,EQ,63.4,64.6,62.55,62.95,62.55,62.35,410455,26152788.7,10-JUL-2013,3822,INE266F01018,
