SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,67.5,67.9,66.05,66.65,67,66.25,101745,6801699.1,22-JUL-2021,2034,INE144J01027,
21STCENMGM,EQ,21.95,21.95,21.95,21.95,21.95,22.35,1111,24386.45,22-JUL-2021,20,INE253B01015,
3IINFOTECH,BE,9.25,9.3,8.9,9,9.1,9.05,4691682,42612380.1,22-JUL-2021,7752,INE748C01020,
3MINDIA,EQ,24449,24720.55,24071,24108,24120,24258.7,4016,97180777.45,22-JUL-2021,2793,INE470A01017,
3PLAND,BE,17.05,17.05,16.2,16.65,16.7,17.05,19305,317067.75,22-JUL-2021,109,INE105C01023,
5PAISA,EQ,537,537,519.55,524.85,528,514.1,43838,23026762.3,22-JUL-2021,1930,INE618L01018,
63MOONS,EQ,108.65,109.35,106.1,109.35,109.35,104.15,142443,15532320.2,22-JUL-2021,1017,INE111B01023,
667GS2050,GS,96.55,97,94.5,96.52,96.89,95.5,18796,1797607.3,22-JUL-2021,66,IN0020200252,
676GS2061,GS,98,98,96,98,98,98,10690,1041702.85,22-JUL-2021,30,IN0020200401,
706GS2046,GS,96.05,98.05,96.05,98.05,98.05,101.05,200,19590,22-JUL-2021,3,IN0020160068,
726GS2029,GS,105,105,105,105,105,101.5,1100,115500,22-JUL-2021,1,IN0020180454,
737GS2023,GS,104.88,104.88,104.7,104.7,104.7,100.77,35,3669,22-JUL-2021,2,IN0020180025,
75GS2034,GS,93.2,93.2,93.2,93.2,93.2,98.05,100,9320,22-JUL-2021,2,IN0020040039,
763GS2059,GS,119.71,119.71,115,115,115,114.01,105,12122.1,22-JUL-2021,2,IN0020190057,
772GS2049,GS,114.85,115.11,114.85,115.11,115.11,112,109,12531.39,22-JUL-2021,2,IN0020190032,
772GS2055,GS,115,115,114,114,114,114,16,1825,22-JUL-2021,4,IN0020150077,
A2ZINFRA,EQ,5.45,5.75,5.45,5.75,5.75,5.5,616615,3507117,22-JUL-2021,466,INE619I01012,
AAATECH,SM,55.75,55.75,55.75,55.75,55.75,54,3000,167250,22-JUL-2021,1,INE0D0U01013,
AAKASH,EQ,232,235,227.25,229.55,230.75,228.8,111749,25626070.65,22-JUL-2021,887,INE087Z01016,
AARON,EQ,106,116.75,106,113.5,114,111.55,25408,2851685.7,22-JUL-2021,537,INE721Z01010,
AARTIDRUGS,EQ,719.6,726.7,713.5,722.7,721.6,713.05,233113,168035516,22-JUL-2021,7960,INE767A01016,
AARTIIND,EQ,873,882.85,862.15,880.85,881,862.15,1251334,1096298030.45,22-JUL-2021,35095,INE769A01020,
AARTISURF,EQ,1409.3,1448,1409.3,1413.6,1414.95,1409.3,10630,15184706.15,22-JUL-2021,2114,INE09EO01013,
AARVEEDEN,EQ,25.85,27.25,25.6,25.7,25.6,26.9,78531,2053474.85,22-JUL-2021,553,INE273D01019,
AARVI,EQ,72.95,75,72,73.2,73.5,71.25,100361,7391864.3,22-JUL-2021,1501,INE754X01016,
AAVAS,EQ,2876.7,2876.7,2706.6,2728.9,2746,2804.5,62652,176373692.9,22-JUL-2021,8065,INE216P01012,
ABAN,EQ,47.85,47.85,47.2,47.85,47.85,45.6,178298,8530799.15,22-JUL-2021,1122,INE421A01028,
ABB,EQ,1726.45,1735,1702.25,1711.1,1708.7,1719,131419,226419694.45,22-JUL-2021,14501,INE117A01022,
ABBOTINDIA,EQ,17470,17600,17355.3,17529.65,17524,17469.4,11590,203363035.25,22-JUL-2021,2539,INE358A01014,
ABCAPITAL,EQ,121,122.25,118.75,120.45,120.4,119.9,2995176,360860277.4,22-JUL-2021,19338,INE674K01013,
ABFRL,EQ,210.9,221.7,210.35,220,220.05,208.55,5342484,1161721362.1,22-JUL-2021,44086,INE647O01011,
ABINFRA,SM,6.55,7.15,6.55,7.15,7.15,6.85,44000,309800,22-JUL-2021,11,INE00YB01017,
ABMINTLTD,EQ,103.6,103.6,103.6,103.6,103.6,98.7,312,32323.2,22-JUL-2021,15,INE251C01017,
ABSLBANETF,EQ,349,349,345.32,345.49,345.5,343.25,278,96404.18,22-JUL-2021,24,INF209KB1O58,
ABSLNN50ET,EQ,399.6,402,387,398.25,398.25,391,5240,2067446.57,22-JUL-2021,406,INF209KB1B87,
ABSLRIF6RG,MF,10.12,10.16,10.12,10.15,10.15,10.12,50500,512565,22-JUL-2021,11,INF209KB1LL4,
ACC,EQ,2340,2340,2271.1,2290.25,2291.8,2308.85,1010305,2325299206.5,22-JUL-2021,46876,INE012A01025,
ACCELYA,EQ,1378.45,1448,1366.05,1436.5,1430,1355.7,96548,135865920.65,22-JUL-2021,6370,INE793A01012,
ACCURACY,EQ,87,93.7,84.55,92.55,92.8,86.7,83180,7484733.25,22-JUL-2021,1029,INE648Z01015,
ACE,EQ,234,234.75,228.6,229.85,229.7,228.35,385960,89122594.9,22-JUL-2021,10587,INE731H01025,
ACEINTEG,SM,15.9,15.9,15.9,15.9,15.9,15.15,12000,190800,22-JUL-2021,1,INE543V01017,
ACRYSIL,EQ,594.4,610,592.6,604.05,608.4,585.25,37883,22890644.55,22-JUL-2021,2005,INE482D01024,
ADANIENT,EQ,1375,1424.9,1340.5,1416.75,1420.3,1365.7,5009804,6931275794.25,22-JUL-2021,100191,INE423A01024,
ADANIGREEN,BE,920,992.35,900,988.25,992.35,945.1,296802,276185952.35,22-JUL-2021,17073,INE364U01010,
ADANIPORTS,EQ,678,695,666.7,691.8,692.7,672.6,9740403,6628284705.95,22-JUL-2021,135345,INE742F01042,
ADANIPOWER,BE,92.2,101.9,92.2,101.8,101.9,97.05,6077944,575584030.95,22-JUL-2021,56683,INE814H01011,
