SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,64,64.6,62,62.35,62.5,63.35,111980,7055712.25,14-OCT-2021,1626,INE144J01027,,78722,70.30
21STCENMGM,EQ,50.1,50.1,50.1,50.1,50.1,51.1,1516,75951.6,14-OCT-2021,41,INE253B01015,,1288,84.96
3MINDIA,EQ,26362,26500,25795,26013.1,26060,26158.95,5776,150402047.7,14-OCT-2021,3389,INE470A01017,,3330,57.65
3PLAND,EQ,14,14.5,13.65,13.75,13.9,13.95,12181,169499.05,14-OCT-2021,86,INE105C01023,,10230,83.98
522GS2025,GS,95.05,95.05,95.05,95.05,95.05,95.05,100,9505,14-OCT-2021,1,IN0020200112,,100,100.00
579GS2030,GS,99.77,105.75,99.76,105.75,105.75,105,15,1526.4,14-OCT-2021,3,IN0020200070,,15,100.00
5PAISA,EQ,510.2,519.7,510.2,514.2,513.5,516.2,33539,17252328.55,14-OCT-2021,2354,INE618L01018,,18410,54.89
63MOONS,EQ,103.6,105.75,100,100.5,100,102.7,131537,13500233.05,14-OCT-2021,3096,INE111B01023,,73562,55.92
667GS2035,GS,98.01,98.01,95,95.41,95,98,5255,508210.5,14-OCT-2021,19,IN0020210152,,4955,94.29
667GS2050,GS,98,98.45,97.9,98.45,98.45,98,5349,524277.01,14-OCT-2021,8,IN0020200252,,5349,100.00
676GS2061,GS,99.2,99.2,97.5,98.26,98.1,98.95,12839,1260825.43,14-OCT-2021,36,IN0020200401,,12839,100.00
68GS2060,GS,97,97,96.51,96.51,96.51,98,101,9762.21,14-OCT-2021,2,IN0020200187,,101,100.00
719KL51,SG,99.6,99.6,99.6,99.6,99.6,99.8,100,9960,14-OCT-2021,1,IN2020210117,,,
A2ZINFRA,EQ,4.9,4.9,4.6,4.65,4.65,4.85,885812,4216932.75,14-OCT-2021,700,INE619I01012,,729675,82.37
AAATECH,SM,51,58,51,58,58,51,33000,1785000,14-OCT-2021,11,INE0D0U01013,,27000,81.82
AAKASH,EQ,205,207,194.8,200.2,199,199.9,32165,6470102.95,14-OCT-2021,572,INE087Z01016,,24505,76.19
AAREYDRUGS,EQ,37.1,39.6,37,37.2,37,37.1,86565,3259192.75,14-OCT-2021,662,INE198H01019,,46148,53.31
AARON,EQ,107.35,112.35,104.8,107.05,106.55,109.35,8936,961735.65,14-OCT-2021,273,INE721Z01010,,5577,62.41
AARTIDRUGS,EQ,625,627.9,621.3,624.6,625,623.95,157551,98387561.9,14-OCT-2021,9545,INE767A01016,,87893,55.79
AARTIIND,EQ,1109.9,1127,1101.6,1107.45,1107.1,1108,608663,677731202.5,14-OCT-2021,24632,INE769A01020,,322373,52.96
AARTISURF,EQ,1460,1490,1447.4,1456.9,1460,1457.95,28961,42513489.2,14-OCT-2021,3665,INE09EO01013,,5872,20.28
