SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
ABANLLOYD,EQ,143.25,143.25,143.05,143.05,143.05,140,200,28630,11-SEP-1995,
ABB,EQ,640,660,640,655.15,655.15,650,1450,951170,11-SEP-1995,
ABSIND,EQ,93,94,93,94,94,93,1800,168750,11-SEP-1995,
ACC,EQ,3350,3350,3319,3336.5,3330,3322,895,2984510.75,11-SEP-1995,
ADARSHCHEM,EQ,12.25,12.25,12.25,12.25,12.25,12.5,500,6125,11-SEP-1995,
ADITYASPIN,EQ,7.5,8,7.5,8,8,7.25,600,4750,11-SEP-1995,
ADVANIORLI,EQ,153,153,153,153,153,153.25,300,45900,11-SEP-1995,
AEGISCHEM,EQ,42.5,42.5,42.5,42.5,42.5,43.5,100,4250,11-SEP-1995,
AGRODUTCH,EQ,11,11.5,11,11.5,11.5,10.5,1000,11200,11-SEP-1995,
AHMEDELEC,EQ,78.25,86,78,84.9,85.6,78.35,296800,24405087.5,11-SEP-1995,
AKARLAMIN,EQ,16,16.1,16,16,16,16.5,1200,19260,11-SEP-1995,
ALFALAVAL,EQ,270,270,266.05,266.05,266.05,269.5,200,53605,11-SEP-1995,
ALPHADRUG,EQ,13,14.5,13,13.75,13.75,13.25,6200,87525,11-SEP-1995,
ALPICFIN,EQ,155,158,154,158,158,146,900,140545,11-SEP-1995,
ALPINEIND,EQ,35.25,36,35.25,36,36,36,350,12450,11-SEP-1995,
ALTOS,EQ,71.25,75.5,71,74.05,74.05,74,4600,339900,11-SEP-1995,
AMARAJABAT,EQ,80.4,81,80.4,80.75,80.75,81.95,600,48415,11-SEP-1995,
AMBASARABH,EQ,17.5,18.2,17.5,18.15,18.2,18,12650,225780,11-SEP-1995,
AMERICADRY,EQ,36.5,39,36.5,39,39,38,300,11200,11-SEP-1995,
AMRUTIND,EQ,36,37.25,31,34.5,31,37.5,17100,599615,11-SEP-1995,
ANAMALFIN,EQ,27.5,27.5,27.5,27.5,27.5,28,300,8250,11-SEP-1995,
