SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,38.9,39.75,33.05,35.15,35.1,38.25,232740,8539522.55,29-SEP-2016,1013,INE144J01027,
3IINFOTECH,EQ,5.9,6.15,5.25,5.35,5.45,5.8,8784804,50182101.55,29-SEP-2016,3044,INE748C01020,
3MINDIA,EQ,13318,13320,12600,12757,12780,13188.25,2706,34978202.15,29-SEP-2016,716,INE470A01017,
8KMILES,EQ,2024,2049.8,1871.05,1903.3,1901,1999.45,53497,106127649.45,29-SEP-2016,5034,INE650K01013,
A2ZINFRA,EQ,38.1,38.6,33.95,34.9,35.1,38,749504,26994522.55,29-SEP-2016,4733,INE619I01012,
AARTIDRUGS,EQ,650,666.95,580,595.45,598.8,638.65,146453,93003183.7,29-SEP-2016,6260,INE767A01016,
AARTIIND,EQ,614.9,617,582.7,605.85,604.9,608.3,132687,80814037.35,29-SEP-2016,1544,INE769A01020,
AARVEEDEN,EQ,77.35,79,70.5,72.2,72.4,77.5,8794,650370.5,29-SEP-2016,137,INE273D01019,
ABAN,EQ,210,212.8,189.35,191.2,191.5,203.85,1762911,357295939.95,29-SEP-2016,24362,INE421A01028,
ABB,EQ,1156.95,1167.95,1107,1123.2,1124.95,1156.95,30052,34235124.05,29-SEP-2016,4856,INE117A01022,
ABBOTINDIA,EQ,4700,4750,4511.1,4610.95,4636,4698,3568,16693516.5,29-SEP-2016,663,INE358A01014,
ABFRL,EQ,141.8,143.3,137,138.05,137.75,141.9,1349616,187912642.55,29-SEP-2016,7987,INE647O01011,
ABGSHIP,EQ,30.7,34,29.25,29.45,29.5,30.45,1314700,41633306.15,29-SEP-2016,8548,INE067H01016,
ABIRLANUVO,EQ,1394.95,1399.3,1315.6,1326.4,1349,1387.1,541851,732863994.35,29-SEP-2016,20734,INE069A01017,
ACC,EQ,1620,1627.4,1577.35,1588.4,1601,1616.15,718082,1149269941,29-SEP-2016,27506,INE012A01025,
ACCELYA,EQ,1388,1395,1300,1320.3,1325.05,1388.75,5777,7750144.1,29-SEP-2016,639,INE793A01012,
ACE,EQ,46.3,46.6,41,42.6,42.85,46.2,393617,16950585.9,29-SEP-2016,1991,INE731H01025,
ACROPETAL,BZ,1.85,1.85,1.85,1.85,1.85,1.9,1015,1877.75,29-SEP-2016,3,INE055L01013,
ADANIENT,EQ,71.7,72.1,64.1,64.9,64.7,71.15,5058328,338835362.9,29-SEP-2016,14476,INE423A01024,
ADANIPORTS,EQ,273.3,273.7,254.45,256.8,260,271,7369816,1919782661.85,29-SEP-2016,39800,INE742F01042,
ADANIPOWER,EQ,27.45,27.65,24.8,25.05,25,27.35,9492886,245857044.1,29-SEP-2016,15919,INE814H01011,
ADANITRANS,EQ,40,40.9,36.35,37.8,38.2,40.05,1565713,59830595.7,29-SEP-2016,4707,INE931S01010,
ADFFOODS,EQ,130.55,130.55,122.2,124.6,124.15,129.7,152565,19146568.2,29-SEP-2016,1765,INE982B01019,
ADHUNIK,EQ,7.7,7.9,7.25,7.35,7.45,7.75,67690,508660.5,29-SEP-2016,651,INE400H01019,
ADHUNIKIND,EQ,103.75,103.75,97,97.15,97,101.95,26831,2710900.05,29-SEP-2016,89,INE452L01012,
ADI,EQ,433.5,449,401,408.9,410,425.3,62458,27073877.45,29-SEP-2016,1962,INE959A01019,
ADLABS,EQ,109.8,111.9,97.85,97.85,97.85,108.7,1756988,182231565.05,29-SEP-2016,14906,INE172N01012,
ADORWELD,EQ,278.7,281.9,259,259.95,260,281.95,11805,3138133.1,29-SEP-2016,405,INE045A01017,
ADSL,EQ,32.9,33.45,28.65,29.25,29.5,32.5,376391,11588784.45,29-SEP-2016,2095,INE102I01027,
ADVANIHOTR,EQ,56,56.5,52.6,53.95,53.95,55.8,2621,141785.5,29-SEP-2016,54,INE199C01026,
ADVENZYMES,EQ,1744.55,1749.1,1515,1662.6,1640,1742.25,192445,324978935.2,29-SEP-2016,11833,INE837H01012,
AEGISCHEM,EQ,162.55,164,141.25,150.75,149.85,162.2,977047,149474180.25,29-SEP-2016,7809,INE208C01025,
AFL,EQ,61.6,62.05,56,56.65,57,61.9,17934,1047802.75,29-SEP-2016,134,INE020G01017,
AGARIND,EQ,233.1,236.1,205,229.15,234,233.25,47835,10814793.2,29-SEP-2016,791,INE204E01012,
AGCNET,EQ,84.7,84.7,72.1,77.9,79.2,83.35,8413,664838.3,29-SEP-2016,339,INE676A01019,
AGRITECH,BE,27.7,28.95,26.4,26.4,26.4,27.7,5025,137228.9,29-SEP-2016,35,INE449G01018,
AHLEAST,EQ,206,206,195,195,195,200,4975,970354.55,29-SEP-2016,25,INE926K01017,
AHLUCONT,EQ,304.45,306,296,298.1,298,302.1,40691,12147157.6,29-SEP-2016,490,INE758C01029,
AHLWEST,EQ,175,183.5,175,179.85,183.4,175.05,1411,249388.9,29-SEP-2016,27,INE915K01010,
AIAENG,EQ,1271,1312.9,1245,1284.75,1289.95,1282.7,86259,111003669.5,29-SEP-2016,11942,INE212H01026,
AICHAMP,BE,28.2,29,28.2,28.2,28.2,29.65,2151,61048.2,29-SEP-2016,14,INE768E01024,
AIFL,EQ,353.75,360.75,342,350.9,348,353.95,57967,20409950.65,29-SEP-2016,885,INE428O01016,
AJANTPHARM,EQ,2075,2095.9,1965.8,2004.95,2033,2074.9,170434,346954196.9,29-SEP-2016,10810,INE031B01049,
AJMERA,EQ,147.5,147.5,132,135.35,136.45,145.35,56960,7917713.95,29-SEP-2016,975,INE298G01027,
