SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,56.5,58,53.4,54.35,54.35,57.1,112212,6220028.75,18-AUG-2021,1616,INE144J01027,,77996,69.51
21STCENMGM,EQ,28.85,28.85,28.8,28.85,28.85,28.3,57173,1649391.05,18-AUG-2021,173,INE253B01015,,55543,97.15
3IINFOTECH,BE,8,8,7.6,7.65,7.75,7.95,3721398,28775222.05,18-AUG-2021,6873,INE748C01020,,-,-
3MINDIA,EQ,23827.05,23835.35,23440,23477,23460,23780.3,15171,356769120.75,18-AUG-2021,3145,INE470A01017,,13433,88.54
3PLAND,BE,15.25,15.25,14,14.45,14,14.6,4014,57637.4,18-AUG-2021,45,INE105C01023,,-,-
5PAISA,EQ,481,482.55,467.95,471.85,471.5,478.45,22724,10770131.2,18-AUG-2021,984,INE618L01018,,9097,40.03
622GS2035,GS,93.63,93.63,93.63,93.63,93.63,93.63,200,18726,18-AUG-2021,1,IN0020200245,,200,100.00
63MOONS,EQ,94.9,94.9,90.2,91.25,92.6,92.8,51402,4776540.65,18-AUG-2021,1029,INE111B01023,,31888,62.04
667GS2050,GS,96,96.15,95.97,95.97,95.97,96.5,17683,1697940.36,18-AUG-2021,32,IN0020200252,,17683,100.00
676GS2061,GS,98.98,101,98.5,98.5,98.5,98.99,2000,198856.03,18-AUG-2021,4,IN0020200401,,2000,100.00
68GS2060,GS,99,99,99,99,99,100,100,9900,18-AUG-2021,1,IN0020200187,,100,100.00
716GS2050,GS,106.43,115,106.43,115,115,112,201,21401,18-AUG-2021,5,IN0020200054,,201,100.00
75GS2034,GS,106.9,106.9,106.4,106.79,106.4,101.85,600,64122.5,18-AUG-2021,6,IN0020040039,,600,100.00
772GS2049,GS,113,115.72,113,115.72,115.72,116.41,248,28154.56,18-AUG-2021,2,IN0020190032,,248,100.00
A2ZINFRA,EQ,4.35,4.35,4.2,4.25,4.3,4.4,296582,1263822.1,18-AUG-2021,398,INE619I01012,,180182,60.75
AAATECH,SM,45,45,45,45,45,45,3000,135000,18-AUG-2021,1,INE0D0U01013,,3000,100.00
AAKASH,EQ,266.4,266.4,253,258.6,257.05,265.8,164093,43093255.2,18-AUG-2021,758,INE087Z01016,,89192,54.35
AAREYDRUGS,EQ,38.05,38.9,37.45,37.9,37.8,38.8,57220,2175433,18-AUG-2021,657,INE198H01019,,30655,53.57
AARON,EQ,100.6,104.95,100.6,103.55,104,100.6,2746,282751.75,18-AUG-2021,128,INE721Z01010,,1983,72.21
AARTIDRUGS,EQ,624.95,627.85,615.05,617.6,616.3,622.05,255786,158362110.05,18-AUG-2021,12852,INE767A01016,,138915,54.31
AARTIIND,EQ,959.95,967,952.5,957.2,957.5,952.7,881754,846449556.85,18-AUG-2021,37518,INE769A01020,,330943,37.53
AARTISURF,EQ,1447,1467.15,1405.05,1425.8,1431.4,1445.05,23814,34042001.75,18-AUG-2021,3716,INE09EO01013,,14476,60.79
AARVEEDEN,EQ,21,21,19.4,19.45,19.55,20.4,71668,1405065.65,18-AUG-2021,307,INE273D01019,,54266,75.72
AARVI,EQ,57.05,57.75,54.2,54.7,55,57.6,101250,5635006.9,18-AUG-2021,1295,INE754X01016,,60361,59.62
AAVAS,EQ,2608.95,2799.9,2426.1,2479.15,2488.6,2656.4,2443216,6046562665.5,18-AUG-2021,70174,INE216P01012,,1019569,41.73
ABAN,EQ,42,42.35,38.5,39,39.1,41.95,242537,9635351.6,18-AUG-2021,2431,INE421A01028,,158537,65.37
ABB,EQ,1739,1765.8,1705,1761.3,1765,1745.45,79837,138598801.45,18-AUG-2021,10101,INE117A01022,,42281,52.96
ABBOTINDIA,EQ,18900,19125.4,18820,18886.7,18825,19045.3,5775,109565406.55,18-AUG-2021,2574,INE358A01014,,2201,38.11
ABCAPITAL,EQ,113.05,114.2,111.1,113.2,112.85,112.5,1857563,209190469.3,18-AUG-2021,14038,INE674K01013,,646607,34.81
ABFRL,EQ,208,208,203.15,205.9,205.75,206.35,1242325,255157190.95,18-AUG-2021,16695,INE647O01011,,447295,36.00
ABINFRA,SM,7.25,7.25,7.25,7.25,7.25,7.6,4000,29000,18-AUG-2021,1,INE00YB01017,,4000,100.00
ABSLBANETF,EQ,358.8,358.8,353.76,355.12,354.49,356.9,527,187256.69,18-AUG-2021,18,INF209KB1O58,,400,75.90
ABSLNN50ET,EQ,403,408.5,402.55,402.55,402.55,403,83,33637.09,18-AUG-2021,9,INF209KB1B87,,74,89.16
ABSLRIF6RD,MF,10.1,10.1,9.44,9.44,9.44,9.36,2520,25445.4,18-AUG-2021,3,INF209KB1LM2,,2510,99.60
ABSLRIF6RG,MF,10.21,10.26,10.2,10.23,10.23,10.3,10500,107168,18-AUG-2021,4,INF209KB1LL4,,10500,100.00
ACC,EQ,2315.15,2363.85,2311.2,2356.3,2361.95,2308.75,965286,2261366209.1,18-AUG-2021,62911,INE012A01025,,316046,32.74
ACCELYA,EQ,1308.8,1318,1252,1278.4,1285,1297.8,50076,63883459.95,18-AUG-2021,4872,INE793A01012,,26996,53.91
ACCORD,SM,21.15,21.15,21.15,21.15,21.15,22.25,6000,126900,18-AUG-2021,3,INE113X01015,,6000,100.00
ACCURACY,EQ,104.85,104.85,102,103.25,103.15,103.25,17106,1771108.15,18-AUG-2021,329,INE648Z01015,,11985,70.06
ACE,EQ,219.25,221.45,213,214.35,214.7,217.95,270269,58433454.25,18-AUG-2021,6819,INE731H01025,,120543,44.60
ACRYSIL,EQ,618.35,627.85,597.85,603.6,609,618.35,48548,29599561.05,18-AUG-2021,3189,INE482D01024,,28884,59.50
ADANIENT,EQ,1441.9,1496.8,1432.6,1460,1456,1441.65,4738820,6934288398,18-AUG-2021,88757,INE423A01024,,894362,18.87
ADANIGREEN,BE,950,955,929.05,942.5,939,936.85,2934048,2748424813.5,18-AUG-2021,54552,INE364U01010,,-,-
ADANIPORTS,EQ,696.45,708.3,688.7,705.4,704.5,692.65,7354758,5149043235.8,18-AUG-2021,95134,INE742F01042,,911197,12.39
ADANIPOWER,BE,79.95,80,76.5,77.3,77.3,79.95,5336843,415571370.75,18-AUG-2021,47235,INE814H01011,,-,-
ADANITRANS,BE,1010,1075.2,1010,1075.2,1075.2,1024,112115,120174179.1,18-AUG-2021,6785,INE931S01010,,-,-
ADFFOODS,EQ,807,820.75,797,807.4,811,813.6,7684,6201729.3,18-AUG-2021,1105,INE982B01019,,5093,66.28
ADL,BE,35.55,38.9,35.55,37.85,36.25,37.05,8549,327527.7,18-AUG-2021,29,INE0CHO01012,,-,-
ADORWELD,EQ,714,714,676.55,691.55,696,705.35,14058,9724755.05,18-AUG-2021,1407,INE045A01017,,7261,51.65
