SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIIND,EQ,57,57,57,57,57,57.3,400,22800,31-MAR-2003,
ABANLLOYD,EQ,130.15,132,127.15,127.4,128.6,131.45,6884,886916.75,31-MAR-2003,
ABB,EQ,299.5,300,280,286.25,290,295.55,19786,5765449.25,31-MAR-2003,
ABBALPO,EQ,47.25,48.1,45.5,45.75,45.75,48.1,15240,709956.35,31-MAR-2003,
ABSHEKINDS,EQ,6,6,6,6,6,6,200,1200,31-MAR-2003,
ABSIND,EQ,59.95,61,58,59.95,61,58.85,5300,311609,31-MAR-2003,
ACC,EQ,137,139,136.1,138.5,138.25,138.7,258068,35505901.55,31-MAR-2003,
ADANIEXPO,EQ,123.35,123.5,121.25,122.8,123.05,123.2,52855,6495044.35,31-MAR-2003,
ADLABSFILM,EQ,38,38,35,35.3,35.4,38.05,21189,765494.3,31-MAR-2003,
ADVANIORLI,EQ,30.15,30.2,30.15,30.15,30.15,31.45,298,8990.3,31-MAR-2003,
AFTEKINFO,EQ,154.9,154.9,140.2,143.6,142,156.9,945310,140326293.35,31-MAR-2003,
AGEEGOLD,EQ,39.5,46.2,39.5,43.65,46.2,42,2539,110870.7,31-MAR-2003,
AGRODUTCH,EQ,7.1,7.1,6.9,7,6.95,7.15,25324,176217.85,31-MAR-2003,
AHMEDELEC,EQ,47,47.5,45.6,47.5,47.5,47.75,372,17504.45,31-MAR-2003,
AHMEDFORGE,EQ,17.25,18.05,17,17,17,18.45,1238,21423.75,31-MAR-2003,
AJANTPHARM,EQ,21,22.15,21,21.6,21.7,22.35,4700,102577.5,31-MAR-2003,
AKSHOPTFBR,EQ,15.95,16,14.4,14.85,15.35,15.15,17704,269417.35,31-MAR-2003,
ALBK,EQ,13.4,13.6,13.05,13.1,13.15,13.55,244968,3238701.65,31-MAR-2003,
ALEMBICLTD,EQ,136.25,142,136.25,140.8,140.05,141.05,2046,284416.25,31-MAR-2003,
ALFALAVAL,EQ,243,243,235,235.65,237.45,240,285,67588.15,31-MAR-2003,
ALOKTEXT,EQ,9.95,10,9.75,9.8,9.75,9.9,44604,437684.5,31-MAR-2003,
ALPSINDUS,EQ,16,18.5,15.55,17.1,17.1,17.15,368,6159,31-MAR-2003,
AMARAJABAT,EQ,50,50.25,47.15,47.9,47.3,50.4,9756,475586.15,31-MAR-2003,
AMBUJARAJN,EQ,2.75,2.8,2.65,2.8,2.8,2.75,62317,171859.95,31-MAR-2003,
AMITSPIN,EQ,2.5,2.5,2.1,2.35,2.35,2.1,401,907.5,31-MAR-2003,
AMTEKAUTO,BE,0,0,0,192.7,469,191.6,2280,438963,31-MAR-2003,
AMTREXAPPL,EQ,20.25,20.75,20.25,20.5,20.5,20.6,2625,53760.85,31-MAR-2003,
ANDHRABANK,EQ,27.8,27.8,26.45,26.65,26.6,27.75,1609783,43338092.25,31-MAR-2003,
ANDHRSUGAR,EQ,21.55,22.1,21.5,21.6,21.55,21.65,4250,92390,31-MAR-2003,
ANTGRAPHIC,EQ,1.55,1.55,1.55,1.55,1.55,1.6,1300,2015,31-MAR-2003,
APCOTEXLAT,EQ,23,23,21.8,21.85,21.85,23.85,283,6412.3,31-MAR-2003,
APOLLOHOSP,EQ,97,97,92.25,92.55,92.25,96.55,79095,7409793,31-MAR-2003,
APOLLOTYRE,EQ,122,125.5,119.3,124.1,124.9,122.05,63184,7769515,31-MAR-2003,
APTECHT,EQ,31.65,32.25,30.3,30.75,30.3,31.6,145126,4501771.2,31-MAR-2003,
ARCHIES,EQ,54,54,47.05,48.5,48.1,52.7,24020,1179690.3,31-MAR-2003,
ARHAMFISCL,EQ,5.05,5.2,4.95,5,4.95,5.3,9645,48555.25,31-MAR-2003,
ARIHANTCRE,EQ,1.9,1.95,1.7,1.75,1.75,1.9,56926,101700.6,31-MAR-2003,
ARL,EQ,3,3.2,3,3.2,3.2,3.1,101056,312208.25,31-MAR-2003,
ARVINDMILL,EQ,19,19,18.45,18.55,18.5,18.95,164747,3075193.95,31-MAR-2003,
ASAHIINDIA,EQ,35.55,37,34,35.4,35.5,35.3,27585,954493.75,31-MAR-2003,
ASHIMASYN,EQ,12,12,12,12,12,11.65,200,2400,31-MAR-2003,
ASHKLEYFIN,EQ,47.6,47.75,46.55,47,46.55,47.8,17078,806315.75,31-MAR-2003,
ASHOKLEY,EQ,97,99.95,95.05,96.55,96.65,97.6,21951,2123247.45,31-MAR-2003,
ASIANELEC,EQ,22.4,22.4,19.25,20.4,20.4,20.5,5211,104559.1,31-MAR-2003,
ASIANHOTEL,EQ,72,78.8,71.1,75.55,72.5,72.7,2152,157614.75,31-MAR-2003,
ASIANPAINT,EQ,332,335,328.3,330,329,333.1,17994,5951767.75,31-MAR-2003,
ATCOIND,EQ,9.9,10,9.3,9.5,9.85,9.95,11261,108136.7,31-MAR-2003,
ATFL,EQ,26.8,27.4,26.7,27.2,27.4,27.3,15324,413991.6,31-MAR-2003,
ATLASCOPCO,EQ,255,276.9,255,272.15,273.5,241,5096,1381011.05,31-MAR-2003,
ATLASCYCLE,EQ,67,67,62.4,65.3,65.25,63.75,380,24384.5,31-MAR-2003,
ATULPROD,EQ,26.75,29,26.75,28,28,29.6,5555,153679.55,31-MAR-2003,
AUROPHARMA,EQ,215.15,215.15,208.1,211.8,211.65,217.05,10919,2307858.75,31-MAR-2003,
AZTEC,EQ,15.1,15.75,13.55,14.05,14,15.9,66716,967960.15,31-MAR-2003,
BAJAJAUTO,EQ,488,488,475,480,486,489.35,149299,71722900.85,31-MAR-2003,
BAJAJHIND,EQ,65.15,66,65.1,65.95,65.95,67.5,142,9328.35,31-MAR-2003,
BAJAJPLAST,EQ,2.05,2.5,2,2,2.4,2.3,3926,7899.3,31-MAR-2003,
BAJAUTOFIN,EQ,48.25,48.25,47.05,47.55,47.5,48.1,3836,183024.75,31-MAR-2003,
BALAJIDIST,EQ,4.2,4.4,3.2,3.9,3.95,4,13527,51554,31-MAR-2003,
BALAJITELE,EQ,58,58,54,55.15,54,59.25,55674,3143607.85,31-MAR-2003,
BALMLAWRIE,EQ,71.3,72.2,70,70.2,70.5,72.85,3452,243315.7,31-MAR-2003,
BALRAMCHIN,EQ,110,111.5,108.3,110.95,111,110.9,10314,1127273.05,31-MAR-2003,
BANKBARODA,EQ,87.4,88,83.85,85.75,86,88.8,909698,78217815.65,31-MAR-2003,
BANKINDIA,EQ,38.55,39,37.55,37.95,38,38.6,656113,24985922.1,31-MAR-2003,
BANKPUNJAB,EQ,13.1,14.5,13.1,14.35,14.4,14.35,52494,755383.75,31-MAR-2003,
BANKRAJAS,EQ,14,14,13.7,13.75,13.85,13.9,74084,1029262.85,31-MAR-2003,
BASF,EQ,91.15,93.5,90,90.8,90.7,93.3,3814,348859.8,31-MAR-2003,
BATAINDIA,EQ,26.75,27.05,26,26.1,26.2,27.15,33884,894740.15,31-MAR-2003,
BAUSCHLOMB,EQ,47,48,46.65,47.25,48,48.1,161086,7592319.65,31-MAR-2003,
BAYER,EQ,926,926,896,898.9,896,905,28,25388,31-MAR-2003,
BBTC,EQ,37,37,37,37,37,38,100,3700,31-MAR-2003,
BEL,EQ,177,182,177,180,180,181.85,56498,10159003.15,31-MAR-2003,
BEML,EQ,58.6,58.6,56.05,56.2,56.15,58.25,56126,3178661.65,31-MAR-2003,
BERGEPAINT,EQ,65.3,71.5,63,69.7,71.4,65,6443,444446.8,31-MAR-2003,
BFLSOFTWAR,EQ,635,660.7,627.25,646.8,660,641.75,13712,8703738.35,31-MAR-2003,
BGFL,EQ,11.6,11.6,11.2,11.5,11.5,11.6,2560,29432,31-MAR-2003,
BHARATFORG,EQ,237.1,241.75,237.1,241,241,241.45,16971,4071355.95,31-MAR-2003,
BHARATHOT,EQ,26.05,27.5,26.05,26.8,26.8,26.65,1423,38089.8,31-MAR-2003,
BHARATRAS,EQ,21.6,21.6,21.6,21.6,21.6,21.5,200,4320,31-MAR-2003,
BHARTI,EQ,29.4,29.4,27.1,28.2,28.4,29.8,214573,6061441.25,31-MAR-2003,
BHEL,EQ,219.9,225.4,217.4,223.15,223.45,221.3,673269,149764619.1,31-MAR-2003,
BIL,EQ,19.15,20.35,18.55,19.6,19.6,20.6,5603,106887.95,31-MAR-2003,
BILT,EQ,37.1,37.2,36,36.05,36.05,36.5,118045,4311144.6,31-MAR-2003,
BINDALAGRO,EQ,3.95,3.95,3.45,3.45,3.45,3.45,7565,26238.7,31-MAR-2003,
BIRLA3M,EQ,240,246,240,240.95,240,253,4166,1017615.7,31-MAR-2003,
BIRLAERIC,EQ,9,9.25,8.6,8.6,8.6,9.15,2765,24238.85,31-MAR-2003,
BIRLAJUTE,EQ,12.4,12.45,11.85,11.9,11.85,12.6,57102,696158.15,31-MAR-2003,
BLBLIMITED,EQ,2.85,3.3,2.8,2.8,2.8,2.75,600,1879.5,31-MAR-2003,
BLUECHIP,EQ,13.2,13.2,13.2,13.2,13.2,12.9,10503,138639.6,31-MAR-2003,
BLUEDART,EQ,67,67,54.5,54.85,54.55,55.8,4615,256097.9,31-MAR-2003,
BLUESTARCO,EQ,82.15,83,81.2,81.95,82,82.4,2373,195020.3,31-MAR-2003,
BLUESTINFO,EQ,109,110.45,103,104.6,104.75,111,6662,706945.7,31-MAR-2003,
BOMDYEING,EQ,44.8,45.05,43.95,44.4,44.65,45,23732,1063960,31-MAR-2003,
BONGAIREFN,EQ,14.05,14.5,13.95,14.05,14.2,14.25,121671,1731328.2,31-MAR-2003,
BOOTSPHARM,EQ,276,276.1,268.25,269.65,268.55,280.1,2286,617953.55,31-MAR-2003,
BPCL,EQ,222.1,223.8,220.5,221.95,222.5,224.7,563321,125188604.2,31-MAR-2003,
BPL,EQ,25.95,25.95,23.75,24.3,24.9,26,12650,315199.8,31-MAR-2003,
