SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.5,36.95,35.45,35.95,36.65,36.3,115064,4171177.6,01-JUL-2014,1043,INE144J01027,
3IINFOTECH,BE,11.05,11.4,11.05,11.4,11.35,10.9,2203336,24959383.8,01-JUL-2014,2288,INE748C01020,
3MINDIA,EQ,4578.95,4578.95,4501,4511.25,4512,4500.9,468,2110502.4,01-JUL-2014,50,INE470A01017,
8KMILES,EQ,183.9,187.7,182.1,183.95,182.5,184.6,11148,2065729.3,01-JUL-2014,109,INE650K01013,
A2ZMES,EQ,19,19,18.65,19,19,18.1,454221,8615132.9,01-JUL-2014,530,INE619I01012,
AARTIDRUGS,EQ,526.15,548.95,526.05,544.15,543.4,529.15,9333,5040185.1,01-JUL-2014,707,INE767A01016,
AARTIIND,EQ,204,213,202.15,210.95,212.1,202.75,74449,15513081.65,01-JUL-2014,1714,INE769A01020,
AARVEEDEN,EQ,57.05,57.25,54.65,55.55,55.4,55.55,8016,447242.9,01-JUL-2014,181,INE273D01019,
ABAN,EQ,755.75,770,747.05,760.3,760,760.6,1166194,886798315.2,01-JUL-2014,26237,INE421A01028,
ABB,EQ,1120.05,1169.9,1120,1149.3,1150,1121.1,185708,213281384.4,01-JUL-2014,7371,INE117A01022,
ABBOTINDIA,EQ,2170,2220,2161.1,2206.15,2205,2172,2382,5203087.75,01-JUL-2014,275,INE358A01014,
ABCIL,EQ,178,179,172.1,173.2,173.5,174.6,13094,2285761.7,01-JUL-2014,370,INE605B01016,
ABGSHIP,EQ,281.05,283.8,277.1,278.7,279,281.6,54831,15372045.75,01-JUL-2014,1340,INE067H01016,
ABIRLANUVO,EQ,1368,1414,1368,1398.65,1401,1380.3,186660,262057076.5,01-JUL-2014,14314,INE069A01017,
ACC,EQ,1471,1486.8,1460.35,1480.6,1478,1469.25,208998,308821191.05,01-JUL-2014,9842,INE012A01025,
ACCELYA,EQ,695,744,695,735.8,737,680.45,138235,100312385.15,01-JUL-2014,5703,INE793A01012,
ACE,EQ,32.4,33.5,32.1,33.5,33.5,31.95,324071,10706580.65,01-JUL-2014,970,INE731H01025,
ACROPETAL,EQ,4.1,4.2,4,4.1,4.05,4.1,44819,183537.9,01-JUL-2014,82,INE055L01013,
ADANIENT,EQ,457.6,463.7,455.2,458.6,457.9,455.05,1585495,729862392.7,01-JUL-2014,22992,INE423A01024,
ADANIPORTS,EQ,245.45,247.3,242.7,244.2,244.5,243.7,1969294,482237593.95,01-JUL-2014,26606,INE742F01042,
ADANIPOWER,EQ,62.95,64.15,62.35,63.55,63.55,62.55,7691253,487333726.5,01-JUL-2014,24871,INE814H01011,
ADFFOODS,EQ,61,66.45,59.5,65.5,65.95,60.4,562685,36037635.45,01-JUL-2014,3922,INE982B01019,
ADHUNIK,EQ,52.1,53.45,52,52.35,52.2,52.6,87187,4611939.7,01-JUL-2014,676,INE400H01019,
ADORWELD,BE,239,241,230.05,240.1,241,234.85,7446,1781784.95,01-JUL-2014,142,INE045A01017,
ADSL,EQ,22.1,23.2,22.1,23.2,23.2,22.1,38266,877926.4,01-JUL-2014,139,INE102I01027,
ADVANIHOTR,EQ,49,49,45.65,48,48,47,513,24696.6,01-JUL-2014,10,INE199C01026,
ADVANTA,BE,276.7,282,276,279.15,279.6,279.45,13887,3884810.9,01-JUL-2014,311,INE517H01028,
AEGISCHEM,EQ,243.9,243.9,235,238.05,238.5,241.2,30420,7236374.5,01-JUL-2014,1176,INE208C01017,
AFL,EQ,46.25,50.25,46.2,49,49,48.2,1587,77597.25,01-JUL-2014,31,INE020G01017,
AFTEK,BE,7.05,7.5,6.8,7.5,7.5,7.15,133421,983021.5,01-JUL-2014,144,INE796A01023,
AGARIND,EQ,142.5,149.95,136,136.55,141,142.8,411,57755.9,01-JUL-2014,20,INE204E01012,
AGCNET,EQ,75.75,76,72.2,72.55,72.6,75.75,21932,1606660.35,01-JUL-2014,269,INE676A01019,
AGRITECH,BE,9.2,9.8,9.2,9.25,9.25,9.35,6258,58878.55,01-JUL-2014,28,INE449G01018,
AGRODUTCH,BE,3.95,4,3.95,4,4,3.9,15878,63298.15,01-JUL-2014,34,INE135B01014,
AHLEAST,EQ,206.55,212.95,205,212.7,212.7,207.9,908,188384.8,01-JUL-2014,28,INE926K01017,
AHLUCONT,EQ,116.1,127.4,116.1,125.35,125,117.65,333905,41401640.1,01-JUL-2014,4168,INE758C01029,
AHLWEST,EQ,107.05,113.55,106.75,109,109.25,110,719,78438.85,01-JUL-2014,34,INE915K01010,
AHMEDFORGE,EQ,321.1,337,315,325.95,336,321.25,215420,69710466.05,01-JUL-2014,3051,INE425A01011,
AIAENG,EQ,777,780,765,769.6,767.75,776.4,48876,37733672.45,01-JUL-2014,2862,INE212H01026,
AIL,EQ,519,530.05,519,520.65,521.75,516.15,41076,21531414.4,01-JUL-2014,1533,INE878A01011,
AJANTPHARM,EQ,1661,1694,1628.65,1640.3,1636,1642.15,76646,127741800.5,01-JUL-2014,5263,INE031B01031,
AJMERA,EQ,82.35,82.35,78.35,80.65,79.6,80.05,21178,1713746.5,01-JUL-2014,114,INE298G01027,
AKSHOPTFBR,EQ,22.5,23.55,22.3,23.55,23.55,22.45,386276,9052567.65,01-JUL-2014,732,INE523B01011,
AKZOINDIA,EQ,1082,1090,1075,1081.6,1080,1082.45,9667,10445664.95,01-JUL-2014,536,INE133A01011,
ALBK,EQ,146,146,140.6,141.3,140.9,145.05,4213981,599694904.45,01-JUL-2014,28210,INE428A01015,
ALCHEM,EQ,58.2,59.5,58,59.15,59.5,58.9,5452,319651.35,01-JUL-2014,57,INE964B01033,
ALEMBICLTD,EQ,26,27.45,25.9,26.6,26.7,25.8,1883729,50393291.5,01-JUL-2014,4660,INE426A01027,
ALICON,EQ,177.4,184.75,173.25,177.75,179.5,174.6,22044,3946589.25,01-JUL-2014,393,INE062D01024,
ALKALI,EQ,23.1,24.55,23.1,24.35,24.5,23.55,9203,217429.25,01-JUL-2014,84,INE773I01017,
ALKYLAMINE,EQ,560,569.95,560,561.55,562,561.55,914,515340.2,01-JUL-2014,81,INE150B01013,
ALLCARGO,EQ,239,258.9,230.35,258.9,258.9,235.4,3372831,827284172.8,01-JUL-2014,3823,INE418H01029,
ALLSEC,EQ,30.5,31.6,30.5,30.75,30.65,31.05,4872,151742.25,01-JUL-2014,42,INE835G01018,
ALMONDZ,EQ,11.7,11.75,10.85,11.65,11.65,11.2,17562,199155.05,01-JUL-2014,40,INE326B01027,
ALOKTEXT,EQ,14.35,15.15,14.25,14.7,14.7,14.25,28183850,416893982.4,01-JUL-2014,20366,INE270A01011,
ALPA,BE,10.05,10.05,9.35,9.9,9.9,9.65,1651,15957.4,01-JUL-2014,12,INE385I01010,
ALPHAGEO,EQ,260,273.4,260,269.05,270,260.4,5821,1572774.55,01-JUL-2014,175,INE137C01018,
ALPSINDUS,BE,2.15,2.15,2.15,2.15,2.15,2.2,100,215,01-JUL-2014,1,INE093B01015,
ALSTOMT&D,EQ,347.25,352.9,341,342.65,342,346.4,90614,31348226.2,01-JUL-2014,2273,INE200A01026,
AMARAJABAT,EQ,470.15,478.7,468,470.8,472,470.8,533098,252124654.85,01-JUL-2014,16943,INE885A01032,
AMARJOTHI,EQ,95.4,95.4,81.1,83.45,83,83.95,2770,240435.45,01-JUL-2014,42,INE484D01012,
AMBIKCO,EQ,392.95,399,383.05,385,385,387.7,2835,1103469.3,01-JUL-2014,230,INE540G01014,
AMBUJACEM,EQ,222.1,225.4,220.6,223.75,224,220.6,2461424,550792817.35,01-JUL-2014,26889,INE079A01024,
AMDIND,BE,24,24,23.1,23.65,23.25,23.5,5997,139991.75,01-JUL-2014,36,INE005I01014,
