SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,98,98,96,97,96,98,300,29100,24-APR-1995,
AARTIIND,EQ,78.5,78.5,78.5,78.5,78.5,82.05,400,31400,24-APR-1995,
ABANLLOYD,EQ,123.5,123.5,123.5,123.5,123.5,123,100,12350,24-APR-1995,
ABB,EQ,585,585,566,566,566,570,1750,999950,24-APR-1995,
ABSIND,EQ,140.1,141,131.25,133.15,135,143.9,2950,409237.5,24-APR-1995,
ACC,EQ,3940,3950,3925,3940,3940,4000,400,1575085,24-APR-1995,
ADVANIORLI,EQ,122,122,120.25,120.5,120.5,120.05,800,96500,24-APR-1995,
AEGISCHEM,EQ,44,44,42,42,42,44.25,650,28400,24-APR-1995,
AGRIHATCH,EQ,20,20,20,20,20,20.5,300,6000,24-APR-1995,
AHMEDELEC,EQ,44,49,44,47.75,49,45,1600,75375,24-APR-1995,
ALPICFIN,EQ,246,247.5,243.5,243.5,243.5,248.45,1300,318825,24-APR-1995,
ALPINEIND,EQ,44,44,44,44,44,43.75,100,4400,24-APR-1995,
AMERICADRY,EQ,51,51,50,50,50,51,1000,50200,24-APR-1995,
AMRUTIND,EQ,68,70,68,70,70,70,1200,82800,24-APR-1995,
ANDHRAPET,EQ,21.75,22,21.55,22,22,22.25,13000,284730,24-APR-1995,
ANDHRSUGAR,EQ,102,108,102,105,105,106,1400,146000,24-APR-1995,
ANDRAVALLY,EQ,950,960,920,920,920,985,45,42500,24-APR-1995,
ANSALPROP,EQ,128,128,128,128,128,125,100,12800,24-APR-1995,
APOLLOTYRE,EQ,118.05,119.5,116.25,117,117,118,3300,387712.5,24-APR-1995,
APPAPER,EQ,3300,3300,3250,3250,3250,3300,30,97750,24-APR-1995,
APPLECREDT,EQ,138.6,141.5,138.6,141.5,141.5,142.5,1300,182165,24-APR-1995,
APPLEIND,EQ,65,65,62.5,63,63,66,4000,252910,24-APR-1995,
APRAYON,EQ,80,80,80,80,80,87,200,16000,24-APR-1995,
ARVINDMILL,EQ,131,132.5,129,130.85,129,132,6750,890337.5,24-APR-1995,
ASHKLEYFIN,EQ,95,95,95,95,95,96,400,38000,24-APR-1995,
ASHOKLEY,EQ,153,153,152.5,152.5,152.5,153,450,68775,24-APR-1995,
ASIANPAINT,EQ,600,600,590,590,590,605,150,89500,24-APR-1995,
ATCOIND,EQ,230,230,229.1,229.1,229.1,230,400,91910,24-APR-1995,
ATULPROD,EQ,104,104,104,104,104,108,100,10400,24-APR-1995,
ATVPETRO,EQ,31.5,31.5,31.5,31.5,31.5,31.5,300,9450,24-APR-1995,
ATVPROJ,EQ,37,37,34.95,36,36,37.05,600,21295,24-APR-1995,
AUTORIDFIN,EQ,265,265,263,263,263,266,200,52800,24-APR-1995,
BAJAJAUTO,EQ,720,720,700,701.15,701,723,1500,1066225,24-APR-1995,
BAJAUTOFIN,EQ,141,142,140,140,140,144,900,126600,24-APR-1995,
BALMLAWRIE,EQ,95,97,95,97,97,91,100,9600,24-APR-1995,
BANKRAJAS,EQ,340,340.5,340,340.5,340.5,355,100,34025,24-APR-1995,
BARATBIJLE,EQ,1820,1820,1800,1800,1800,1950,10,18100,24-APR-1995,
BARODARAYN,EQ,625,629.95,614,615,615,620,320,197275.75,24-APR-1995,
BASF,EQ,350,350,330,330,330,326.5,350,117500,24-APR-1995,
BATAINDIA,EQ,110,110,105,107.1,108.7,111.25,1750,188080,24-APR-1995,
BAUSCHLOMB,EQ,62,62,62,62,62,62.5,200,12400,24-APR-1995,
BAYER,EQ,3010,3010,2950,2950,2950,3300,55,163300,24-APR-1995,
BELLARYSTL,EQ,29,29,29,29,29,32,100,2900,24-APR-1995,
BHARATFORG,EQ,116,116,112,112.05,112,118,850,96905,24-APR-1995,
BHARATHOT,EQ,178,178,175,175,175,178,350,61850,24-APR-1995,
BHARTITELE,EQ,82,85,82,85,85,82.25,1900,160540,24-APR-1995,
BHEL,EQ,110,110,110,110,110,115,100,11000,24-APR-1995,
BHORIND,EQ,85,85,85,85,85,84,200,17000,24-APR-1995,
BHUSANSTL,EQ,117,124.95,117,119.8,120,119.6,13000,1567240,24-APR-1995,
BINANIZINC,EQ,180,185,180,183.3,183.55,180,1650,301885,24-APR-1995,
BINDALAGRO,EQ,17,17.2,16.75,17.15,17.05,17,5800,98632.5,24-APR-1995,
BIRLA3M,EQ,180,180,180,180,180,190,900,162000,24-APR-1995,
BIRLAERIC,EQ,66,66,62.5,63.25,62.5,66.5,900,57910,24-APR-1995,
BIRLAJUTE,EQ,243,243,243,243,243,244.95,100,24300,24-APR-1995,
BIRLCENFIN,EQ,30.5,30.5,29.3,29.3,29.3,29,1000,29640,24-APR-1995,
BLUEBLENDS,EQ,40.5,40.5,40.5,40.5,40.5,42,150,6075,24-APR-1995,
BLUESTAR,EQ,172,172,166,166,166,171,850,143200,24-APR-1995,
BOID2PLANA,EQ,175,177.05,175,177.05,177.05,175,810,143025.5,24-APR-1995,
BOID2PLANB,EQ,176,176,176,176,176,176,180,31680,24-APR-1995,
BOMDYEING,EQ,382,382,380,380,380,382,1650,628425,24-APR-1995,
BONGAIREFN,EQ,30,30,30,30,30,30,300,9000,24-APR-1995,
BOOTSPHARM,EQ,530,530,530,530,530,530,100,53000,24-APR-1995,
BPCL,EQ,279,279.5,279,279.5,279.5,279.5,300,83750,24-APR-1995,
BPLSANTECH,EQ,31.95,31.95,31.95,31.95,31.95,34,100,3195,24-APR-1995,
BPLSANUTIL,EQ,32,32,32,32,32,32,100,3200,24-APR-1995,
BROOKBOND,EQ,315,317,312,312,312,320,750,236112.5,24-APR-1995,
BSES,EQ,156.5,156.5,150,151.2,151,155.05,6750,1024962.5,24-APR-1995,
BURRWELCOM,EQ,230,230,230,230,230,241,100,23000,24-APR-1995,
CADBURY,EQ,368,368,355,355,355,362,250,89900,24-APR-1995,
CANTRIPLUS,EQ,14.35,14.55,14.35,14.55,14.55,14.5,11000,159950,24-APR-1995,
CAPRIHANS,EQ,245,245,245,245,245,257,150,36750,24-APR-1995,
CARRIERAIR,EQ,149,151.9,149,149.3,149.5,152,8200,1232715,24-APR-1995,
CASTROL,EQ,870,880,865,880,880,870,1000,869775,24-APR-1995,
CCI,EQ,125,125,125,125,125,140,100,12500,24-APR-1995,
CEAT,EQ,87.5,87.5,82.5,82.5,82.5,85,850,72300,24-APR-1995,
CENTENKA,EQ,3030,3030,3030,3030,3030,3075,10,30300,24-APR-1995,
CENTURYTEX,EQ,5550,5550,5435,5450,5450,5500,15,82175,24-APR-1995,
CESC,EQ,191.25,191.25,190,190,190,188,250,47725,24-APR-1995,
CHAMBLFERT,EQ,28,28.3,27.25,28,28,28.25,10300,287905,24-APR-1995,
CHEMNODRUG,EQ,440,440,440,440,440,445,50,22000,24-APR-1995,
CHEMPLAST,EQ,185,185,185,185,185,195,200,37000,24-APR-1995,
CHLORIDIND,EQ,68,68,67.3,67.3,67.3,71.1,400,27060,24-APR-1995,
CHOWGULSTM,EQ,49,49,48,48,48,48,300,14500,24-APR-1995,
CIPLA,EQ,577,580,550,570,570,576.25,1650,942440,24-APR-1995,
CITICORSEC,EQ,46.95,46.95,46.95,46.95,46.95,52,100,4695,24-APR-1995,
COCHINREFN,EQ,236,241.95,236,241.95,241.95,240,700,167367.5,24-APR-1995,
COLGATE,EQ,381,391,380,383.65,382.25,390,4050,1564242.5,24-APR-1995,
COREFBAMLA,EQ,36.05,37.5,36,36.35,36.45,37.1,34200,1233580,24-APR-1995,
COREPARENT,EQ,201,205,201,202.25,202.25,203.25,2500,506925,24-APR-1995,
COSMOFILMS,EQ,142,142,142,142,142,155,100,14200,24-APR-1995,
CRBCAPS,EQ,104,106,103,105,106,104,1900,198500,24-APR-1995,
CRISIL,EQ,115,115,113,114,113,118,200,22800,24-APR-1995,
CROSLANDS,EQ,370,379,360,360,360,376.7,2700,1013075,24-APR-1995,
CYNAMID,EQ,606,606,606,606,606,620,50,30300,24-APR-1995,
DABUR,EQ,263,265,260,260,260,264,1600,418700,24-APR-1995,
DALMIACEM,EQ,420,420,400,400,400,420,400,162000,24-APR-1995,
DAMANIAAIR,EQ,24,24,23.6,23.6,23.6,23.6,1200,28735,24-APR-1995,
DCLPOLY,EQ,37.25,37.25,36.25,36.4,36.25,36.6,3200,116600,24-APR-1995,
DCMDAEWOO,EQ,75,76,74,74.85,74,76.75,2900,217762.5,24-APR-1995,
DCW,EQ,75,75,75,75,75,77,200,15000,24-APR-1995,
DEEPAKFERT,EQ,25.5,25.5,23.3,23.7,24,25.25,3800,91590,24-APR-1995,
DEWANRUB,EQ,77,77,72,75,75,78,2400,179900,24-APR-1995,
DHAMPURSUG,EQ,190,190,189.95,190,190,187,700,132997.5,24-APR-1995,
DHARNENIND,EQ,14.5,15.25,14.5,15,15,15,500,7500,24-APR-1995,
DIGITALEQP,EQ,80,81,78,78.3,78,81.7,6000,475975,24-APR-1995,
DLFCEMENT,EQ,16.35,16.5,16.05,16.1,16.15,16.5,10800,175640,24-APR-1995,
DRREDDY,EQ,332,335,320,320,320,332.5,800,264700,24-APR-1995,
DSJFINCORP,EQ,43,45,42,45,45,45,7200,317555,24-APR-1995,
DSKULKARNI,EQ,23.5,23.5,22,22,22,23,800,17945,24-APR-1995,
EASTMINING,EQ,31,31,30,30.5,30.5,31.6,600,18395,24-APR-1995,
EICHERMOT,EQ,58.5,58.6,56.5,56.65,56.5,58.25,7800,452585,24-APR-1995,
EIDPARRY,EQ,150,150,150,150,150,146.05,250,37500,24-APR-1995,
