SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3IINFOTECH,EQ,236,247,235.25,238,237,246.9,416650,99346639.75,28-MAR-2007,
3MINDIA,EQ,1512,1569,1511,1557.2,1560,1569.2,24101,37129565.6,28-MAR-2007,
AARTIDRUGS,EQ,61.05,63.3,61.05,62.65,62.3,62.75,11560,719646.9,28-MAR-2007,
AARTIIND,EQ,22.8,23.2,22.25,22.5,22.6,22.95,57702,1301018.7,28-MAR-2007,
AARVEEDEN,EQ,108.5,109,104,105,104,108.9,1201,128658.8,28-MAR-2007,
ABAN,EQ,1916,1949.7,1900,1937,1916.1,1915.6,196635,379358958.95,28-MAR-2007,
ABB,EQ,3688,3688,3451.05,3560.4,3556,3594.8,54010,192553200.5,28-MAR-2007,
ABIRLANUVO,EQ,1060,1064.8,1041,1048.95,1049.6,1065.4,32869,34479575.25,28-MAR-2007,
ABSHEKINDS,EQ,19.05,20.3,19.05,20.05,19.95,19.8,104145,2088190.75,28-MAR-2007,
ACC,EQ,732.85,740,723,734.7,736,733.6,854941,625620933.75,28-MAR-2007,
ACE,EQ,192,192,183.4,183.4,183.4,193.05,25484,4698766.05,28-MAR-2007,
ADANIENT,EQ,204,208,198.6,200.7,201,205.55,384455,77705627.45,28-MAR-2007,
ADHUNIK,EQ,34.9,35,34,34.3,34.4,34.85,75746,2624229.6,28-MAR-2007,
ADLABSFILM,EQ,422.7,425,411.1,416.65,415.5,426.5,41379,17336917.9,28-MAR-2007,
ADORWELD,EQ,183,183.75,175,175.4,175.2,181.1,23715,4295864.65,28-MAR-2007,
AEGISCHEM,EQ,115,117.5,113.5,116.65,116,115.45,19558,2247932.25,28-MAR-2007,
AFL,BE,56.6,57.7,54.1,54.85,54.6,56.4,12106,674698.85,28-MAR-2007,
AFTEK,EQ,71,71,67.5,67.55,67.55,70.85,1630436,110637139.5,28-MAR-2007,
AGRODUTCH,EQ,26.5,27,26.4,26.85,27,26.75,32215,862153.2,28-MAR-2007,
AHMEDFORGE,EQ,245,245,233.5,234.65,236,245.05,72414,17062324.25,28-MAR-2007,
AIAENG,EQ,1224.8,1224.8,1195.1,1201.55,1219.85,1223.7,1807,2174539.05,28-MAR-2007,
AICHAMP,EQ,129,129,124.6,125.15,125,131.15,81327,10168676.5,28-MAR-2007,
AIRDECCAN,EQ,98.4,98.4,93.1,93.95,93.1,97.4,224809,21274497.15,28-MAR-2007,
AJANTPHARM,EQ,73.5,73.5,71.1,71.3,71.1,73.05,10322,752110.45,28-MAR-2007,
AKRUTI,EQ,399.9,399.9,385.15,388.95,386,401.5,102289,40122689.45,28-MAR-2007,
AKSHOPTFBR,EQ,48.15,49.05,46,46,46,48.15,88730,4227966.8,28-MAR-2007,
ALBK,EQ,73.75,75,73.4,73.6,73.4,75.1,183398,13564342.85,28-MAR-2007,
ALCHEMIST,EQ,8.45,8.5,8,8.1,8,8.45,250233,2062540.45,28-MAR-2007,
ALEMBICLTD,EQ,55.75,56.2,55,55.25,55.05,55.75,28752,1596304.8,28-MAR-2007,
ALFALAVAL,EQ,854,854.5,836.15,849.85,850,844.1,3047,2588404.1,28-MAR-2007,
ALLCARGO,EQ,1108,1135,1045,1058.65,1060,1094.45,22394,24465868.9,28-MAR-2007,
ALLSEC,EQ,275,275.95,262,265.5,265,270.5,4526,1219511.4,28-MAR-2007,
ALOKTEXT,EQ,57,57,56,56.5,56.1,56.95,155445,8771841.15,28-MAR-2007,
ALPSINDUS,EQ,52,55.05,52,53.5,54.8,53.65,81702,4334358.45,28-MAR-2007,
AMAR,EQ,32.4,32.4,30.8,31,30.9,32.4,103871,3258717.3,28-MAR-2007,
AMARAJABAT,EQ,325,325.5,315.15,320,320.05,324.15,17451,5569495.15,28-MAR-2007,
AMBICAAGAR,EQ,9.5,9.5,8.9,9,9,9.1,15027,135899.5,28-MAR-2007,
AMDMET,EQ,76.9,76.9,69.1,69.8,69.85,75.75,399480,28718772.55,28-MAR-2007,
AML,EQ,65.05,69.95,62.75,63.5,63,68.85,186254,12127586.2,28-MAR-2007,
AMTEKAUTO,EQ,370,378.8,346.4,367.2,360.95,376.5,476438,175147657.65,28-MAR-2007,
AMTEKINDIA,EQ,142.15,142.15,140,140.25,140.9,142.4,224876,31568281.2,28-MAR-2007,
ANANTRAJ,EQ,1030,1095,1009.2,1061.25,1095,1062.3,5705,6007229.8,28-MAR-2007,
ANDHRABANK,EQ,76.3,78,75,77,77.2,76.3,315126,24254564.65,28-MAR-2007,
ANDHRSUGAR,EQ,86.9,88,84,84.45,85,85.65,212053,18184120.45,28-MAR-2007,
ANGAUTO,EQ,270,290,265.1,280.95,289.9,290.55,3115,853837.85,28-MAR-2007,
ANSALHSG,EQ,265,268,260,261.55,262,271.05,22370,5869660.45,28-MAR-2007,
ANSALINFRA,EQ,522,528.45,515,521.3,522,521.55,143426,74734472.25,28-MAR-2007,
ANTGRAPHIC,EQ,0.4,0.4,0.3,0.3,0.35,0.35,145789,49664.2,28-MAR-2007,
APARINDS,EQ,134,134,122.1,127.85,130,132.55,8166,1056296.15,28-MAR-2007,
APCOTEXIND,EQ,38.7,39,36.4,37.25,37.2,36.95,5511,207551.55,28-MAR-2007,
APIL,EQ,395.25,400.05,391.05,392.95,393,402,63020,24878780.65,28-MAR-2007,
APOLLOHOSP,EQ,491,505,491,493.7,500,493.15,13826,6838614.95,28-MAR-2007,
APOLLOTYRE,EQ,270,270,255.3,262.05,265.95,263.75,107151,28079643.95,28-MAR-2007,
APPAPER,EQ,93,93,90.3,91.3,91.3,92.75,655,59680,28-MAR-2007,
