SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1018GS2026,GS,113,113,112.4,112.4,112.4,113,820,92260.6,26-APR-2024,4,IN0020010081,,820,100.00
182D031024,TB,96.61,96.96,96.61,96.96,96.96,96.96,800,77533,26-APR-2024,2,IN002024Y019,,,
182D040724,TB,98.42,98.42,98.42,98.42,98.42,98.42,1000,98420,26-APR-2024,1,IN002023Y417,,,
182D060624,TB,98.87,98.87,98.87,98.87,98.87,98.84,300,29661,26-APR-2024,1,IN002023Y375,,,
182D080824,TB,97.17,97.17,96.56,96.56,96.56,98,500,48402,26-APR-2024,2,IN002023Y466,,,
182D090524,TB,99.65,99.65,99.65,99.65,99.65,99.65,200,19930,26-APR-2024,1,IN002023Y334,,,
182D111024,TB,96.85,96.85,96.85,96.85,96.85,96.8,800,77480,26-APR-2024,1,IN002024Y027,,,
182D150824,TB,97.5,97.5,97.5,97.5,97.5,97.5,100,9750,26-APR-2024,1,IN002023Y474,,,
182D200624,TB,98.41,98.5,98.41,98.5,98.5,98.41,300,29532,26-APR-2024,3,IN002023Y391,,,
182D241024,TB,96,96.01,96,96.01,96.01,96.61,200,19201,26-APR-2024,2,IN002024Y043,,,
182D250724,TB,98,98,98,98,98,98,800,78400,26-APR-2024,4,IN002023Y441,,,
182D270624,TB,98.22,98.22,98.22,98.22,98.22,98.22,100,9822,26-APR-2024,1,IN002023Y409,,,
182D290824,TB,97.06,97.6,97.06,97.6,97.6,97.6,6100,592660,26-APR-2024,3,IN002023Y508,,,
182D300524,TB,99.3,99.3,99.3,99.3,99.3,99.3,100,9930,26-APR-2024,1,IN002023Y367,,,
20MICRONS,EQ,161.95,168,158.75,162.85,163.45,156.95,211163,34291379.6,26-APR-2024,7181,INE144J01027,,112683,53.36
21STCENMGM,BE,50.95,50.95,50.95,50.95,50.95,51.95,383,19513.85,26-APR-2024,7,INE253B01015,,-,-
360ONE,EQ,840,841.85,800,808.05,810.8,838.75,2460020,1991723765.75,26-APR-2024,53231,INE466L01038,,1650798,67.11
364D020125,TB,95,95,95,95,95,95.2,1000,95000,26-APR-2024,1,IN002023Z422,,,
364D031024,TB,96.5,96.6,96.5,96.6,96.6,95,95000,9176950,26-APR-2024,20,IN002023Z299,,,
364D050924,TB,97.29,97.47,97.29,97.47,97.47,97.39,60000,5846040,26-APR-2024,6,IN002023Z257,,,
364D060225,TB,94.64,94.64,94.64,94.64,94.64,94.64,100,9464,26-APR-2024,1,IN002023Z471,,,
364D090524,TB,99.8,99.8,99.7,99.7,99.7,99.07,18000,1794845,26-APR-2024,7,IN002023Z075,,,
364D110425,TB,93.5,93.5,93.5,93.5,93.5,93.58,100,9350,26-APR-2024,1,IN002024Z024,,,
364D120924,TB,97.2,97.42,97.2,97.38,97.38,97.26,30000,2920034,26-APR-2024,11,IN002023Z265,,,
364D130225,TB,94.5,94.5,94.5,94.5,94.5,94.32,100,9450,26-APR-2024,1,IN002023Z489,,,
364D130325,TB,93.95,93.95,93.95,93.95,93.95,93.95,100,9395,26-APR-2024,1,IN002023Z539,,,
364D180425,TB,93.2,93.2,93.2,93.2,93.2,93.3,100,9320,26-APR-2024,1,IN002024Z032,,,
364D180724,TB,98,98,98,98,98,97.81,300,29400,26-APR-2024,1,IN002023Z174,,,
364D200225,TB,96.47,96.47,96.47,96.47,96.47,93.2,1000,96470,26-APR-2024,1,IN002023Z505,,,
364D200325,TB,93.65,93.65,93.65,93.65,93.65,93.91,200,18730,26-APR-2024,1,IN002023Z547,,,
364D211124,TB,95.05,95.05,95.05,95.05,95.05,95.06,100,9505,26-APR-2024,1,IN002023Z364,,,
3IINFOLTD,EQ,40.3,40.55,39.75,40,40.1,40.1,694162,27819728.65,26-APR-2024,3573,INE748C01038,,369506,53.23
3MINDIA,EQ,29981.4,30419.4,29500,29967.95,29700,29975.6,4523,136551491.45,26-APR-2024,1398,INE470A01017,,3115,68.87
3PLAND,EQ,31.5,31.5,29.3,29.7,29.75,30.05,4535,135381.6,26-APR-2024,123,INE105C01023,,4327,95.41
515GS2025,GS,99.6,99.6,99.6,99.6,99.6,99.6,1,99.6,26-APR-2024,1,IN0020200278,,1,100.00
574GS2026,GS,99.05,99.05,98.5,98.5,98.5,98.5,2511,248714,26-APR-2024,3,IN0020210186,,2511,100.00
585GS2030,GS,95.02,95.02,95.02,95.02,95.02,95.02,10,950.2,26-APR-2024,2,IN0020200294,,10,100.00
5PAISA,EQ,542.1,545.1,535.4,538.1,540,536.35,87993,47548205.35,26-APR-2024,7386,INE618L01018,,33973,38.61
619GS2034,GS,91.7,92,91.7,92,92,95.05,186,17084.1,26-APR-2024,2,IN0020200096,,93,50.00
63MOONS,EQ,427.9,433.3,416,419.8,419,425.2,88925,37440087.95,26-APR-2024,2890,INE111B01023,,63091,70.95
654GS2032,GS,98.05,98.05,98.05,98.05,98.05,97.9,6102,598301.1,26-APR-2024,2,IN0020210244,,6102,100.00
667GS2035,GS,97.75,97.75,97.75,97.75,97.75,97.75,10,977.5,26-APR-2024,1,IN0020210152,,10,100.00
667GS2050,GS,96.25,96.4,96.25,96.4,96.4,96.35,1700,163775,26-APR-2024,5,IN0020200252,,1700,100.00
669GS2024,GS,102,102.15,102,102.15,102.15,102.13,5626,573852.15,26-APR-2024,7,IN0020220052,,5626,100.00
676GS2061,GS,95.65,95.65,95.65,95.65,95.65,98.1,1,95.65,26-APR-2024,1,IN0020200401,,1,100.00
699GS2026,GS,100,100,99.33,99.33,99.33,100.05,2200,218653.4,26-APR-2024,6,IN0020230028,,2200,100.00
706GS2028,GS,100.35,100.59,100.15,100.53,100.59,100.39,28510,2859601.5,26-APR-2024,18,IN0020230010,,27020,94.77
710GS2029,GS,100.5,101.88,100.5,100.61,100.6,100.5,13323,1339869.87,26-APR-2024,15,IN0020220011,,13322,99.99
717GS2030,GS,100.65,100.8,100.5,100.51,100.5,100.65,17272,1738222.3,26-APR-2024,33,IN0020230036,,17261,99.94
718GS2033,GS,101.35,101.6,101.35,101.6,101.6,101.35,20701,2098761.6,26-APR-2024,8,IN0020230085,,20701,100.00
