SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIDRUGS,EQ,19.3,20,19.25,19.6,19.6,19.95,670,13118.5,31-JAN-2001,
AARTIIND,EQ,34.9,34.9,33.6,33.9,33.9,34,225,7697.5,31-JAN-2001,
ABANLLOYD,EQ,42.1,44.5,42,42.05,42,41.5,11948,512102,31-JAN-2001,
ABB,EQ,268,269.75,265,265.2,265.4,262.2,66747,17814095.55,31-JAN-2001,
ABBALPO,EQ,26.55,28,26.55,27.5,27.5,27.4,2194,60672.4,31-JAN-2001,
ABBOTTLAB,EQ,216,220,210,212,212,211.8,1012,216756,31-JAN-2001,
ABSIND,EQ,24.25,26.75,24.15,25.3,25.9,25.25,1130,28161.5,31-JAN-2001,
ACC,EQ,180,182.3,175.65,179.6,179.2,177.1,7491949,1347732893.5,31-JAN-2001,
ADANIEXPO,EQ,790,824.75,766,810.35,813,789.15,616967,505110847.85,31-JAN-2001,
ADITYAINTL,EQ,71,71,71,71,71,72,100,7100,31-JAN-2001,
ADLABSFILM,EQ,90.9,91.5,87,88.95,89.1,86.7,9755,877808.7,31-JAN-2001,
ADVANIORLI,EQ,15,15.5,15,15.15,15.15,15.25,1441,22120,31-JAN-2001,
AEGISCHEM,EQ,8.6,9.25,8.6,9.25,9.25,10,1050,9135,31-JAN-2001,
AFTEKINFO,BE,740,748.95,705,713.9,718.75,735,26198,19109840.8,31-JAN-2001,
AGREVOIND,EQ,171.9,171.9,167,167,167,174,465,78189.75,31-JAN-2001,
AGRODUTCH,EQ,55.9,56,51.75,51.8,52,53.55,19718,1061643.5,31-JAN-2001,
AHMEDELEC,EQ,40.1,41.05,40,41,41,40.5,564,22957.5,31-JAN-2001,
AHMEDFORGE,EQ,10.05,10.05,10.05,10.05,10.05,10.7,400,4020,31-JAN-2001,
AJANTPHARM,EQ,105.1,107.75,105.1,106.1,106.1,105.15,1637,173076.9,31-JAN-2001,
AKARLAMIN,EQ,3.1,3.1,3.1,3.1,3.1,3,400,1240,31-JAN-2001,
AKSHOPTFBR,EQ,135.05,136.45,133,133.45,133.5,134.45,92938,12503843,31-JAN-2001,
ALBRMORARJ,EQ,161.5,161.5,161.5,161.5,161.5,173.05,1,161.5,31-JAN-2001,
ALEMBICLTD,EQ,154.05,156,152.5,155.4,156,149.6,2844,439522.75,31-JAN-2001,
ALFALAVAL,EQ,145.9,146.9,144.05,145.35,146,145,1437,209703.85,31-JAN-2001,
ALKYLAMINE,EQ,15.5,16.8,15.5,15.95,15.95,16.95,644,10431.8,31-JAN-2001,
ALOKTEXT,EQ,17.45,17.45,16.5,16.8,17,16.85,84515,1440182.75,31-JAN-2001,
ALPICFIN,EQ,24.95,26.05,24.15,25.55,25.5,24.1,6098,155873,31-JAN-2001,
ALPSINDUS,EQ,104.8,109.85,104.2,109.3,109.85,101.7,79900,8587050,31-JAN-2001,
AMARAJABAT,EQ,244.8,244.8,241.5,242.75,243,240.25,698481,168959641.7,31-JAN-2001,
AMBASARABH,EQ,6.9,7.5,6.65,6.85,6.85,6.85,1701,11750.1,31-JAN-2001,
AMFORGEIND,EQ,5.5,5.5,4.55,4.6,4.55,4.6,2100,9985,31-JAN-2001,
AMTEKAUTO,BE,310,319,310,318.75,318.75,301.35,60,18688.75,31-JAN-2001,
AMTEKAUTO,EQ,309,318,302.05,310.75,310,304.4,45300,14131605,31-JAN-2001,
AMTREXAPPL,EQ,16.75,16.75,16.7,16.7,16.7,16.5,400,6695,31-JAN-2001,
ANAMALFIN,EQ,5.6,5.75,5.55,5.55,5.55,5.5,2100,11765,31-JAN-2001,
ANDHRAPET,EQ,3.75,4,3.75,4,4,3.75,4500,17875,31-JAN-2001,
ANDHRSUGAR,EQ,22.5,22.5,22.5,22.5,22.5,22,100,2250,31-JAN-2001,
ANSALHOUS,EQ,6.6,8,6.6,8,8,7.4,3900,29851.8,31-JAN-2001,
ANTGRAPHIC,EQ,4.65,5.2,4.65,4.95,4.85,4.85,4552,23054.65,31-JAN-2001,
APCOTEXLAT,EQ,13.2,13.65,13.2,13.65,13.65,14.05,608,8059.2,31-JAN-2001,
APOLLOHOSP,EQ,184.9,185,172,183.2,183,178.45,37833,6775202,31-JAN-2001,
APOLLOTYRE,EQ,81.5,82.5,80.3,80.65,80.65,80.45,64267,5226900.25,31-JAN-2001,
APOWERTOOL,EQ,1.15,1.15,1.1,1.15,1.15,1.1,16990,18959,31-JAN-2001,
APPAPER,EQ,59.95,60.6,59.25,60.6,60.6,58.55,303,18164.85,31-JAN-2001,
APPLECREDT,EQ,4.5,4.5,4.45,4.45,4.45,4.5,6300,28345,31-JAN-2001,
APPLEIND,EQ,2.5,2.5,2.45,2.5,2.5,2.5,17480,43631,31-JAN-2001,
APTECH,EQ,403,405,389,390.6,391,399.15,441424,175478675.8,31-JAN-2001,
ARCHIES,BE,174,177.95,170.05,175.8,177.95,173.45,1025,177491.45,31-JAN-2001,
ARHAMFISCL,EQ,15,15,14.25,14.8,14.8,13.95,1900,27655,31-JAN-2001,
ARIHANTCRE,BE,20,20.65,19,19.1,19,19.85,130151,2614209.2,31-JAN-2001,
ARVINDMILL,EQ,12.2,13.05,12,12.55,12.55,11.95,626731,7909089.75,31-JAN-2001,
ASAHIINDIA,EQ,320,325,319,319.2,319,317.1,42,13414,31-JAN-2001,
