SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,84.7,84.7,77.55,79.9,80.75,83.05,207894,16899807.1,04-MAY-2022,4916,INE144J01027,,110453,53.13
21STCENMGM,EQ,29.45,29.5,28.45,29.5,29.5,28.95,13086,383071.2,04-MAY-2022,140,INE253B01015,,7855,60.03
3IINFOLTD,EQ,57,57.35,54,54.5,54.3,55.75,353068,19576850.05,04-MAY-2022,5145,INE748C01038,,204288,57.86
3MINDIA,EQ,19950,19950,18810.25,19150.3,19011,19831.1,4062,78647835.3,04-MAY-2022,1875,INE470A01017,,2489,61.28
3PLAND,BE,16,16,14.95,15.5,15.1,15.4,1937,30513.95,04-MAY-2022,24,INE105C01023,,-,-
448GS2023,GS,95,95,95,95,95,93.9,100,9500,04-MAY-2022,1,IN0020200211,,100,100.00
563GS2026,GS,103.95,103.95,103.95,103.95,103.95,99,1990,206860.5,04-MAY-2022,1,IN0020210012,,1990,100.00
5PAISA,EQ,348,354.95,331.9,337.1,338.5,339.9,40808,13968453.95,04-MAY-2022,2283,INE618L01018,,16883,41.37
622GS2035,GS,94.4,94.4,94.4,94.4,94.4,99.26,2,188.8,04-MAY-2022,1,IN0020200245,,2,100.00
63MOONS,EQ,199.5,199.5,199.5,199.5,199.5,209.95,13214,2636193,04-MAY-2022,294,INE111B01023,,13214,100.00
667GS2035,GS,98,98,98,98,98,97,101,9898,04-MAY-2022,2,IN0020210152,,101,100.00
667GS2050,GS,97,97,93.35,93.7,93.7,93.51,2164,203350.45,04-MAY-2022,18,IN0020200252,,1103,50.97
676GS2061,GS,95,95,94,94,94,94,501,47395.01,04-MAY-2022,5,IN0020200401,,501,100.00
68GS2060,GS,97.5,97.5,97.5,97.5,97.5,97.5,1,97.5,04-MAY-2022,1,IN0020200187,,1,100.00
695GS2061,GS,99,99,97.99,97.99,97.99,99,1403,137491.99,04-MAY-2022,7,IN0020210202,,1403,100.00
699GS2051,GS,98.94,98.94,97,97,97,98.99,826,80460.94,04-MAY-2022,11,IN0020210194,,826,100.00
716GS2050,GS,102.3,102.3,102,102,102,104,490,50039,04-MAY-2022,5,IN0020200054,,390,79.59
772GS2055,GS,108,108,107,107,107,107,1400,150800,04-MAY-2022,3,IN0020150077,,1400,100.00
835GS2022,GS,105,105,105,105,105,103.75,100,10500,04-MAY-2022,1,IN0020020072,,100,100.00
A2ZINFRA,EQ,13.2,13.45,12.55,12.55,12.55,13.2,605634,7731362.15,04-MAY-2022,948,INE619I01012,,412520,68.11
AAATECH,SM,71,71,69.1,69.1,69.1,69,6000,420300,04-MAY-2022,2,INE0D0U01013,,6000,100.00
AAKASH,EQ,29.6,29.8,27,27.7,27.8,29.5,146929,4137147.3,04-MAY-2022,624,INE087Z01024,,83115,56.57
AAREYDRUGS,EQ,41.75,42.75,41.05,41.95,42.15,41.7,12252,513322.95,04-MAY-2022,269,INE198H01019,,8178,66.75
AARON,EQ,117.45,118.3,113.5,114.05,115,118.05,3508,407538.2,04-MAY-2022,104,INE721Z01010,,2883,82.18
AARTIDRUGS,EQ,455.2,459.7,440.85,444.75,446.8,457.25,101687,45718907.3,04-MAY-2022,6014,INE767A01016,,48810,48.00
AARTIIND,EQ,855.65,855.65,830.5,836.05,839.95,847.65,643173,543115236.2,04-MAY-2022,23913,INE769A01020,,300320,46.69
AARTISURF,EQ,792.5,800,752.05,764.9,765,776.95,9613,7435497.3,04-MAY-2022,1165,INE09EO01013,,6404,66.62
AARVEEDEN,EQ,28.6,29,25.6,26,25.65,28.4,169932,4770444.05,04-MAY-2022,1439,INE273D01019,,46628,27.44
AARVI,EQ,105.8,110.7,105,105.7,105,106.9,9013,970350.7,04-MAY-2022,204,INE754X01016,,5624,62.40
AAVAS,EQ,2286,2300,2238.05,2287.8,2298,2289.4,56225,127840309.2,04-MAY-2022,9103,INE216P01012,,27734,49.33
ABAN,EQ,58.5,60,54.3,55.45,55,58.15,396816,22618938.5,04-MAY-2022,5031,INE421A01028,,218866,55.16
ABB,EQ,2066.7,2072.9,2000,2014.45,2020.85,2051.35,70125,142718065.7,04-MAY-2022,8110,INE117A01022,,31711,45.22
ABBOTINDIA,EQ,17081.55,17081.55,16550,16665.5,16646.5,17081.55,8932,150045638.35,04-MAY-2022,3028,INE358A01014,,4105,45.96
ABCAPITAL,EQ,117,119,113,114,113.7,116.95,6056977,704308138.1,04-MAY-2022,28551,INE674K01013,,2261687,37.34
ABCOTS,SM,43.45,43.65,43,43,43,41.8,16000,694400,04-MAY-2022,4,INE08PH01015,,12000,75.00
ABFRL,EQ,284.9,288.3,276.1,278.6,277.65,282.45,1424245,403322056.05,04-MAY-2022,21783,INE647O01011,,372674,26.17
ABMINTLLTD,EQ,93.05,95.9,93,94.95,94.95,93.95,1623,152917.05,04-MAY-2022,355,INE251C01025,,231,14.23
ABSLAMC,EQ,519.4,520.95,503.2,513.95,515,519.4,153974,78611878.25,04-MAY-2022,11470,INE404A01024,,100267,65.12
ABSLBANETF,EQ,36.2,36.2,34.87,34.91,35.22,36.01,26573,934231.07,04-MAY-2022,257,INF209KB17D5,,12345,46.46
ABSLNN50ET,EQ,45.36,45.36,42,42.03,42.3,43.3,10437,444251.14,04-MAY-2022,166,INF209KB16D7,,10286,98.55
ACC,EQ,2350,2363.35,2273.5,2300.1,2306,2347.2,451428,1048105553.95,04-MAY-2022,32330,INE012A01025,,203249,45.02
ACCELYA,EQ,1040,1055,985.5,1014.9,1021.95,990.05,109226,112288132,04-MAY-2022,10961,INE793A01012,,37513,34.34
ACCURACY,EQ,239,239.15,227.1,237,238.65,230.85,34238,8043965.5,04-MAY-2022,709,INE648Z01015,,24728,72.22
