SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,39.9,40.5,39.9,40.5,0.0,37.15,950,38135,3-MAR-1997,
21STCENMGM,EQ,6.1,6.2,6.1,6.2,0.0,5.5,2600,16000,3-MAR-1997,
AARTIDRUGS,EQ,13,13,13,13,0.0,12,100,1300,3-MAR-1997,
AARTIIND,EQ,31,31.5,31,31.4,0.0,28.65,1400,43650,3-MAR-1997,
ABANLLOYD,EQ,61,61,59.45,59.5,0.0,58.25,2700,163205,3-MAR-1997,
ABB,EQ,628,640.25,625,633,0.0,610.3,11000,6999365,3-MAR-1997,
ABBOTTLAB,EQ,222,222,222,222,0.0,222,50,11100,3-MAR-1997,
ABGHEAVY,EQ,28,30.25,28,29.45,0.0,28,14400,412345,3-MAR-1997,
ABSIND,EQ,75,80,75,78.5,0.0,75.95,31900,2494710,3-MAR-1997,
ACC,EQ,1660,1740,1643.3,1703,0.0,1680.6,529700,908669088.5,3-MAR-1997,
ACELAB,EQ,22,22.85,21,22.65,0.0,20.75,11100,251345,3-MAR-1997,
ADANIEXPO,EQ,260.05,272.95,259.75,261,0.0,261,3600,948245,3-MAR-1997,
ADITYAINTL,EQ,70,76,70,76,0.0,75,10000,730000,3-MAR-1997,
ADITYASPIN,EQ,2.45,2.45,2.2,2.2,0.0,2.5,1000,2325,3-MAR-1997,
ADVANIORLI,EQ,54.5,56.6,51,55.15,0.0,53,5900,322825,3-MAR-1997,
AEGISCHEM,EQ,24,24.5,23.55,24.25,0.0,23,4500,108480,3-MAR-1997,
AGRODUTCH,EQ,4,4.75,4,4.75,0.0,4.3,900,3675,3-MAR-1997,
AHMEDELEC,EQ,65.25,65.25,62.2,63,0.0,65.2,1850,118072.5,3-MAR-1997,
AHMEDFORGE,EQ,50.75,50.75,50.75,50.75,0.0,52.75,100,5075,3-MAR-1997,
AIMCOPEST,EQ,16.45,16.5,16,16.05,0.0,15.75,2300,37245,3-MAR-1997,
AKAIMPEX,EQ,8,8.5,8,8.45,0.0,8,4200,34615,3-MAR-1997,
AKARLAMIN,EQ,11,11,10.5,10.7,0.0,9.55,10900,118725,3-MAR-1997,
AKGACOUST,EQ,9.8,10.45,9.75,10,0.0,9.85,3300,33250,3-MAR-1997,
ALBRMORARJ,EQ,256,267.4,256,267.4,0.0,249.95,1400,371430,3-MAR-1997,
ALFALAVAL,EQ,155,160,153.5,155,0.0,154,2900,454525,3-MAR-1997,
ALFREDHERB,EQ,79,79,79,79,0.0,78.5,100,7900,3-MAR-1997,
ALIANCREDT,EQ,12.2,12.5,12.15,12.5,0.0,12.15,12000,146945,3-MAR-1997,
ALKYLAMINE,EQ,56,58,55,57.5,0.0,53.95,1450,83200,3-MAR-1997,
ALMBICHEM,EQ,990,990.05,990,990.05,0.0,926,35,34650.5,3-MAR-1997,
ALPHADRUG,EQ,8.5,8.5,8.25,8.3,0.0,7.95,2400,20145,3-MAR-1997,
ALPICFIN,EQ,77,79,74.1,75.65,0.0,73.9,33700,2611430,3-MAR-1997,
ALPINEIND,EQ,20.65,20.65,20.6,20.65,0.0,19.3,3700,76355,3-MAR-1997,
ALPSINDUS,EQ,31.5,31.5,31.5,31.5,0.0,30,100,3150,3-MAR-1997,
ALSAMARINE,EQ,6,6.1,5.8,6.05,0.0,5.5,2100,12655,3-MAR-1997,
ALTOS,EQ,38.1,39.6,38.1,39.5,0.0,37,20400,801895,3-MAR-1997,
AMARAJABAT,EQ,75.45,78,74.75,75.45,0.0,74.2,46000,3526335,3-MAR-1997,
AMBASARABH,EQ,15.25,15.5,15.2,15.3,0.0,15.35,10700,164802.5,3-MAR-1997,
AMBUJELCST,EQ,4.25,4.5,4,4,0.0,4,4200,18150,3-MAR-1997,
AMERICADRY,EQ,9.9,10.25,9.3,9.6,0.0,9.05,19400,194790,3-MAR-1997,
AMFORGEIND,EQ,29.5,30,29.5,30,0.0,28,200,5950,3-MAR-1997,
AMITSPIN,EQ,6,6,6,6,0.0,6.5,5000,30000,3-MAR-1997,
AMRUTIND,EQ,14.25,15.7,14.25,15.7,0.0,14.65,3800,58870,3-MAR-1997,
AMTEKAUTO,EQ,32,32.4,32,32.35,0.0,31.2,6600,212185,3-MAR-1997,
AMTREXAPPL,EQ,20.5,22,20,22,0.0,20,3300,71650,3-MAR-1997,
ANAGRAMFIN,EQ,40,43.6,40,43.6,0.0,41,2950,125505,3-MAR-1997,
ANAMALFIN,EQ,17.2,17.2,17.2,17.2,0.0,16.05,600,10320,3-MAR-1997,
ANDHRAPET,EQ,7.25,7.75,7.05,7.05,0.0,7.05,10500,78010,3-MAR-1997,
ANDHRSUGAR,EQ,50,50.5,50,50.5,0.0,47.5,1200,60450,3-MAR-1997,
ANDRAVALLY,EQ,115,119.45,113,113.85,0.0,116,36050,4168652.5,3-MAR-1997,
ANIKSHIP,EQ,10.2,10.2,10.2,10.2,0.0,10.05,80000,816000,3-MAR-1997,
ANSALHOUS,EQ,16.4,16.65,16,16.65,0.0,15.55,13600,225715,3-MAR-1997,
ANSALPROP,EQ,34,34,34,34,0.0,33,100,3400,3-MAR-1997,
ANTFRIBEAR,EQ,60,62,60,60,0.0,57.2,850,51450,3-MAR-1997,
APCOTEXLAT,EQ,90,96,90,96,0.0,93,350,32350,3-MAR-1997,
APOLLOHOSP,EQ,30.45,30.55,28.5,29.15,0.0,28.6,16500,496467.5,3-MAR-1997,
APOLLOTYRE,EQ,133,139.3,133,135.2,0.0,130.15,44200,6081920,3-MAR-1997,
APPAPER,EQ,1151,1199,1100,1199,0.0,1175,75,86610,3-MAR-1997,
APPLECREDT,EQ,33,34.55,32.95,34.55,0.0,32.25,1000,33985,3-MAR-1997,
APPLEIND,EQ,18,19.15,18,19.15,0.0,17.9,13100,249235,3-MAR-1997,
