SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.9,36.9,35.2,35.35,35.35,36.45,14082,507268.05,03-JUL-2014,148,INE144J01027,
3IINFOTECH,BE,11.15,11.45,10.9,10.95,10.95,11.15,834791,9219950.85,03-JUL-2014,1124,INE748C01020,
3MINDIA,EQ,4840,4840,4670.65,4720.1,4720,4748.2,380,1804835.35,03-JUL-2014,117,INE470A01017,
8KMILES,EQ,189,194,186,189.55,190,187.65,161198,30526915.55,03-JUL-2014,1617,INE650K01013,
A2ZMES,EQ,20.9,20.9,20.9,20.9,20.9,19.95,91931,1921357.9,03-JUL-2014,168,INE619I01012,
AARTIDRUGS,EQ,552.4,560.05,547.4,552.5,553.4,545.7,7273,4038798.05,03-JUL-2014,359,INE767A01016,
AARTIIND,EQ,220.45,225.7,219.45,223.45,223,219.9,85393,19068549.75,03-JUL-2014,1441,INE769A01020,
AARVEEDEN,EQ,55.95,56.7,53.2,54.35,53.4,54.4,5942,327170.4,03-JUL-2014,105,INE273D01019,
ABAN,EQ,805,822.85,803.6,810.05,808.8,801.65,1566492,1273161532.55,03-JUL-2014,37819,INE421A01028,
ABB,EQ,1150.45,1170,1129.05,1136.75,1135.05,1150.25,117215,135054829.35,03-JUL-2014,3552,INE117A01022,
ABBOTINDIA,EQ,2234.95,2234.95,2165.35,2184.95,2165.35,2198.4,5936,13052093.65,03-JUL-2014,382,INE358A01014,
ABCIL,EQ,186,193.8,184.15,191.4,193.45,184.65,102137,19304454.4,03-JUL-2014,1346,INE605B01016,
ABGSHIP,EQ,282.4,285.8,278.1,278.5,278.1,282.85,37061,10401916.35,03-JUL-2014,964,INE067H01016,
ABIRLANUVO,EQ,1412.35,1416.9,1381,1390.35,1391.8,1405.3,82085,114537312.9,03-JUL-2014,5744,INE069A01017,
ACC,EQ,1500,1514.95,1476,1480.05,1479.8,1498.4,144786,215251589.95,03-JUL-2014,10498,INE012A01025,
ACCELYA,EQ,758.6,758.6,728.25,731.7,732.9,748.05,27776,20453692.5,03-JUL-2014,1084,INE793A01012,
ACE,EQ,33.85,33.85,31.3,31.45,31.3,32.9,396794,12714827.9,03-JUL-2014,1320,INE731H01025,
ACROPETAL,EQ,4.05,4.1,3.9,3.95,3.95,3.95,38750,154356.85,03-JUL-2014,70,INE055L01013,
ADANIENT,EQ,495.35,506.5,489,495.45,494.2,492.7,5036208,2509437201.85,03-JUL-2014,70508,INE423A01024,
ADANIPORTS,EQ,271.9,276.35,267.8,270.4,270,271.25,10025759,2727758689.8,03-JUL-2014,73545,INE742F01042,
ADANIPOWER,EQ,66,67.25,65.05,65.5,65.2,65.35,15783771,1043850900.3,03-JUL-2014,43680,INE814H01011,
ADFFOODS,EQ,68.5,68.8,66.4,66.8,66.9,68.65,148587,10016290.95,03-JUL-2014,1455,INE982B01019,
ADHUNIK,EQ,53.4,54.3,52.45,53.1,52.9,52.9,128645,6878185.25,03-JUL-2014,842,INE400H01019,
ADORWELD,BE,252,252,238,246.35,248,245.65,8688,2135632.95,03-JUL-2014,253,INE045A01017,
ADSL,EQ,25.55,25.55,23.9,24.3,24.25,24.35,252301,6299319.35,03-JUL-2014,731,INE102I01027,
ADVANIHOTR,EQ,48.85,50,48.85,49.9,49.9,50.15,600,29690,03-JUL-2014,8,INE199C01026,
ADVANTA,BE,288,288,276,280.7,281.55,283.1,8654,2427119.35,03-JUL-2014,256,INE517H01028,
AEGISCHEM,EQ,247,268,238.55,262.7,262.65,245.2,317550,82434045.45,03-JUL-2014,6884,INE208C01017,
AFL,EQ,46,49.5,45.7,47.75,47.75,47.95,1304,61151.35,03-JUL-2014,21,INE020G01017,
AFTEK,BE,8.2,8.2,7.7,7.8,7.9,7.85,138817,1111221.05,03-JUL-2014,253,INE796A01023,
AGARIND,EQ,140,142,136,141.9,141.9,139.4,436,60933.3,03-JUL-2014,29,INE204E01012,
AGCNET,EQ,72.1,72.35,71.15,71.7,71.65,71.7,12283,880849,03-JUL-2014,66,INE676A01019,
AGRITECH,BE,9.15,9.85,9.1,9.5,9.5,9.4,3878,37148.85,03-JUL-2014,41,INE449G01018,
AGRODUTCH,BE,4.2,4.2,4,4,4,4,24436,100594,03-JUL-2014,35,INE135B01014,
AHLEAST,EQ,212.3,223,207.3,218,218,211.05,92575,19304991.15,03-JUL-2014,76,INE926K01017,
AHLUCONT,EQ,124.5,128,122.4,123.95,125.9,123.1,47514,5916098.65,03-JUL-2014,838,INE758C01029,
AHLWEST,EQ,109.8,112.6,105.05,108.85,108.65,112,3951,430471.4,03-JUL-2014,74,INE915K01010,
AHMEDFORGE,EQ,325,336,315.8,329.2,333.3,327.8,164522,53494076.7,03-JUL-2014,2351,INE425A01011,
AIAENG,EQ,792.45,792.45,765.1,767.9,765.2,784.75,32478,25257852.5,03-JUL-2014,989,INE212H01026,
AICHAMP,BE,16.05,16.25,16,16,16,16.8,4200,67217.75,03-JUL-2014,56,INE768E01024,
