SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,34.1,34.2,33.9,33.9,0.0,34.05,1950,66460,21-NOV-1996,
ABANLLOYD,EQ,44,45,44,45,0.0,45,200,8900,21-NOV-1996,
ABB,EQ,780,780,771.5,773.25,0.0,785,850,659652.5,21-NOV-1996,
ABBOTTLAB,EQ,203.5,203.5,203.5,203.5,0.0,201.5,50,10175,21-NOV-1996,
ABGHEAVY,EQ,22.75,22.75,22.6,22.65,0.0,25,600,13585,21-NOV-1996,
ABSIND,EQ,69,69.6,69,69.55,0.0,69.1,900,62390,21-NOV-1996,
ACC,EQ,1162,1186,1146,1159.4,0.0,1173.25,152430,177227945.5,21-NOV-1996,
ACELAB,EQ,12.75,12.75,12.3,12.65,0.0,12.25,500,6310,21-NOV-1996,
ADANIEXPO,EQ,265.1,265.1,265.1,265.1,0.0,265,100,26510,21-NOV-1996,
ADVANIORLI,EQ,47.05,47.5,47.05,47.5,0.0,48.5,400,18955,21-NOV-1996,
AEC,EQ,14.5,14.75,14.5,14.75,0.0,15,500,7275,21-NOV-1996,
AEGISCHEM,EQ,21.25,21.75,21.25,21.55,0.0,21.6,1300,28007.5,21-NOV-1996,
AHMEDELEC,EQ,60.25,62.1,60.25,62.05,0.0,61.65,4350,268697.5,21-NOV-1996,
AHMEDFORGE,EQ,46,46,44.95,44.95,0.0,48,2900,131845,21-NOV-1996,
AKAIMPEX,EQ,7.75,7.8,7.75,7.75,0.0,7.8,500,3880,21-NOV-1996,
AKARLAMIN,EQ,6.4,6.6,6.4,6.6,0.0,6.6,2300,14990,21-NOV-1996,
ALBRMORARJ,EQ,189.95,189.95,189.95,189.95,0.0,188,50,9497.5,21-NOV-1996,
ALFALAVAL,EQ,169,169,161,161,0.0,169.1,150,24950,21-NOV-1996,
ALFREDHERB,EQ,64,64,64,64,0.0,64,50,3200,21-NOV-1996,
ALIANCREDT,EQ,13.75,13.75,13.75,13.75,0.0,13.65,800,11000,21-NOV-1996,
ALMBICHEM,EQ,840,840,840,840,0.0,840,5,4200,21-NOV-1996,
ALOKTEXT,EQ,46,46,46,46,0.0,45,1000,46000,21-NOV-1996,
ALPHADRUG,EQ,6.05,6.05,5.9,6.05,0.0,5.65,3800,22735,21-NOV-1996,
ALPICFIN,EQ,56.1,58,55.85,57.75,0.0,56.05,1900,107880,21-NOV-1996,
ALPINEIND,EQ,19.5,19.5,19.4,19.4,0.0,19.25,300,5830,21-NOV-1996,
ALTOS,EQ,27,28,27,28,0.0,27.65,2600,72150,21-NOV-1996,
AMARAJABAT,EQ,67.4,67.4,66.5,66.5,0.0,67.3,2400,160590,21-NOV-1996,
AMBASARABH,EQ,14.5,14.9,14.5,14.85,0.0,14.85,12750,188600,21-NOV-1996,
AMBUJELCST,EQ,3.8,3.8,3.8,3.8,0.0,3.95,500,1900,21-NOV-1996,
AMERICADRY,EQ,10.75,10.9,10.75,10.9,0.0,10.35,1200,12985,21-NOV-1996,
AMRUTIND,EQ,14.1,14.1,13.75,13.8,0.0,13.8,1900,26355,21-NOV-1996,
AMTEKAUTO,EQ,39,39,39,39,0.0,39.45,200,7800,21-NOV-1996,
ANAGRAMFIN,EQ,76.5,78.95,76,77,0.0,76.5,250,19370,21-NOV-1996,
ANAMALFIN,EQ,15.5,15.6,15.5,15.5,0.0,15.35,500,7770,21-NOV-1996,
ANDHRAPET,EQ,6,6.15,5.9,6,0.0,5.9,9100,54460,21-NOV-1996,
ANDHRSUGAR,EQ,45,45,45,45,0.0,44.55,1000,45000,21-NOV-1996,
ANDRAVALLY,EQ,99,99,98,98,0.0,98.55,8950,881565,21-NOV-1996,
ANSALHOUS,EQ,13,13,12.7,12.9,0.0,12.9,4800,62150,21-NOV-1996,
ANSALPROP,EQ,30.5,30.95,30.5,30.5,0.0,30.8,900,27675,21-NOV-1996,
ANTFRIBEAR,EQ,49,50,49,49,0.0,49,1450,71305,21-NOV-1996,
APOLLOHOSP,EQ,27.7,29,27.7,28.5,0.0,29,750,21265,21-NOV-1996,
APOLLOTUBE,EQ,3.7,3.7,3.7,3.7,0.0,3.7,400,1480,21-NOV-1996,
APOLLOTYRE,EQ,112.5,114,110.75,112.15,0.0,113.95,2050,229742.5,21-NOV-1996,
APPAPER,EQ,1195,1205,1195,1205,0.0,1205,45,54000,21-NOV-1996,
APPLECREDT,EQ,32.9,33.7,32.5,32.5,0.0,33,300,9910,21-NOV-1996,
APPLEIND,EQ,15,15.15,14.8,15,0.0,14.95,10100,151325,21-NOV-1996,
ARAVALISEC,EQ,6.5,6.5,6.5,6.5,0.0,6.95,400,2600,21-NOV-1996,
ARENTERP,EQ,13,13.25,12.85,12.95,0.0,12.8,4700,61420,21-NOV-1996,
ARIHANTCRE,EQ,9.25,9.25,9.25,9.25,0.0,8.95,100,925,21-NOV-1996,
ARIHANTIND,EQ,3,3,3,3,0.0,3.25,200,600,21-NOV-1996,
ARIHANTRED,EQ,1.9,2,1.9,2,0.0,2,2000,3970,21-NOV-1996,
ARUNASUGAR,EQ,14,14,12.75,13.05,0.0,13.25,1950,25407.5,21-NOV-1996,
ARVINDMILL,EQ,113.8,113.8,112.25,112.5,0.0,113.2,7650,861727.5,21-NOV-1996,
ARVINDPOLY,EQ,8.75,8.8,8.7,8.75,0.0,8.85,1400,12265,21-NOV-1996,
ASHIMASYN,EQ,33,33.8,33,33.75,0.0,33.25,400,13375,21-NOV-1996,
ASHKLEYFIN,EQ,53.75,53.95,52.5,52.5,0.0,52.5,1800,95535,21-NOV-1996,
ASHOKALCO,EQ,26,29,26,27,0.0,28.8,600,16300,21-NOV-1996,
ASHOKLEY,EQ,102.5,103,101.3,102.45,0.0,103.85,2100,213842.5,21-NOV-1996,
ASIANCABLE,EQ,11.35,11.5,11.05,11.05,0.0,11.3,1600,18050,21-NOV-1996,
ASIANCOFFE,EQ,34.3,34.5,33.5,33.5,0.0,36,2400,81505,21-NOV-1996,
ASIANCONSO,EQ,3.85,3.85,3.85,3.85,0.0,3.8,500,1925,21-NOV-1996,
ASIANELEC,EQ,106,111.5,105.25,105.7,0.0,113.05,1500,158662.5,21-NOV-1996,
ASIANHOTEL,EQ,245,246,243.5,243.5,0.0,243.1,850,208450,21-NOV-1996,
ASIANPAINT,EQ,307.25,314.25,306,310.65,0.0,312,2600,805397.5,21-NOV-1996,
ASILIND,EQ,16.95,16.95,15.4,15.4,0.0,16.5,200,3235,21-NOV-1996,
ASOCALCHOL,EQ,11.5,11.5,10.2,10.2,0.0,11.3,300,3320,21-NOV-1996,
ASSAMCO,EQ,25.85,27.2,25.85,26.75,0.0,26.1,800,21437.5,21-NOV-1996,
ATASHIND,EQ,4.65,4.65,4.2,4.65,0.0,4.25,700,3165,21-NOV-1996,
ATCOIND,EQ,56.1,56.1,56.1,56.1,0.0,56.5,200,11220,21-NOV-1996,
ATLASCOPCO,EQ,225,225,225,225,0.0,225,350,78750,21-NOV-1996,
ATLASCYCLE,EQ,72,72,70.2,71.9,0.0,72,200,14305,21-NOV-1996,
ATULPROD,EQ,37,37.25,36,37,0.0,36.5,3600,132897.5,21-NOV-1996,
ATVPETRO,EQ,4.55,4.6,4.5,4.6,0.0,4.6,1600,7285,21-NOV-1996,
ATVPROJ,EQ,5.6,5.65,5.5,5.6,0.0,5.55,23000,128615,21-NOV-1996,
AUROPHARMA,EQ,58.6,62,58.6,62,0.0,63,4700,287195,21-NOV-1996,
AUTOLEC,EQ,60,60.1,59,59.5,0.0,61,1300,77375,21-NOV-1996,
AUTOLITIND,EQ,95,95,95,95,0.0,95,100,9500,21-NOV-1996,
AUTOPALIND,EQ,20,20,20,20,0.0,20,100,2000,21-NOV-1996,
AUTORIDFIN,EQ,17,18.7,16,18.05,0.0,17,30900,552900,21-NOV-1996,
BABABUSERV,EQ,348,348.75,343,348.75,0.0,345,4600,1593550,21-NOV-1996,
BAGWATIGAS,EQ,7.05,7.2,7.05,7.2,0.0,7,500,3555,21-NOV-1996,
BAJAJAUTO,EQ,919,924.95,904,914.6,0.0,918.7,57550,52613022.5,21-NOV-1996,
BAJAJHIND,EQ,33,33,32,32,0.0,34,300,9800,21-NOV-1996,
BAJAJPLAST,EQ,14.45,14.45,14.05,14.05,0.0,14.5,500,7105,21-NOV-1996,
BAJAJTEMPO,EQ,410.95,420,410.95,419.9,0.0,415.35,750,312307.5,21-NOV-1996,
BAJAUTOFIN,EQ,45.15,45.15,43.5,43.55,0.0,45.2,1000,44045,21-NOV-1996,
BALAJHOTEL,EQ,48.05,49.9,47.3,47.3,0.0,48.25,1600,76930,21-NOV-1996,
BALAJIDIST,EQ,131,131,130.1,130.1,0.0,134,200,26110,21-NOV-1996,
BALAJIFOOD,EQ,5.15,5.25,4.9,5,0.0,5.25,5400,27610,21-NOV-1996,
BALAJIIND,EQ,131.65,131.65,131.65,131.65,0.0,135,400,52660,21-NOV-1996,
BALKRISIND,EQ,35,35,35,35,0.0,70.95,50,1750,21-NOV-1996,
BALMLAWRIE,EQ,34.15,35,34.15,34.5,0.0,36,600,20715,21-NOV-1996,
BALRAMCHIN,EQ,59.5,59.95,57.7,58.45,0.0,59.75,1000,58900,21-NOV-1996,
BANARBEADS,EQ,37.05,37.05,37.05,37.05,0.0,39.8,100,3705,21-NOV-1996,
BANKMADURA,EQ,99.95,100,94,94.65,0.0,101.95,2000,191762.5,21-NOV-1996,
BANKPUNJAB,EQ,15.8,15.8,15.6,15.7,0.0,15.7,12700,199295,21-NOV-1996,
BANKRAJAS,EQ,102.35,102.4,95,99.85,0.0,102,179400,17812620,21-NOV-1996,
BARATBIJLE,EQ,1650,1695,1625,1695,0.0,1693.7,85,141026.5,21-NOV-1996,
BARODARAYN,EQ,120.5,121.15,120.5,121.15,0.0,122,45,5440.75,21-NOV-1996,
BASF,EQ,160,161.5,158,161.5,0.0,162.9,550,88285,21-NOV-1996,
BATAINDIA,EQ,43.9,44,43.25,43.25,0.0,43.05,650,28285,21-NOV-1996,
BAUSCHLOMB,EQ,42.05,44.45,42.05,43.5,0.0,43.25,700,30400,21-NOV-1996,
BAYER,EQ,1900,1905,1900,1900,0.0,1900,110,209025,21-NOV-1996,
