SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,53.3,54.5,51.6,52.75,52.8,53.3,65185,3459736.75,26-AUG-2021,1210,INE144J01027,,35607,54.62
21STCENMGM,EQ,31.7,31.7,31.7,31.7,31.7,31.1,46,1458.2,26-AUG-2021,5,INE253B01015,,46,100.00
3IINFOTECH,BE,8.05,8.05,8.05,8.05,8.05,7.7,3436619,27664782.95,26-AUG-2021,1894,INE748C01020,,-,-
3MINDIA,EQ,22818.05,23100,22760,22828.1,22870.45,22791.5,1862,42632479.5,26-AUG-2021,1217,INE470A01017,,1058,56.82
3PLAND,BE,12.65,13.75,12.65,13.7,13.7,13.25,8916,119192.1,26-AUG-2021,25,INE105C01023,,-,-
585GS2030,GS,95.05,95.05,95.05,95.05,95.05,95.05,90,8554.5,26-AUG-2021,1,IN0020200294,,90,100.00
5PAISA,EQ,452.6,457,424.9,441.1,440.05,450.25,31068,13721256.05,26-AUG-2021,1122,INE618L01018,,13693,44.07
618GS2024,GS,97.5,97.5,97.5,97.5,97.5,96.75,500,48750,26-AUG-2021,1,IN0020190396,,500,100.00
63MOONS,EQ,93.15,97.75,90.1,96.8,97,93.1,174075,16531789.05,26-AUG-2021,2677,INE111B01023,,99337,57.07
667GS2050,GS,96.25,96.25,96,96.15,96.15,96,431,41455.25,26-AUG-2021,6,IN0020200252,,431,100.00
676GS2061,GS,97,97,96.16,96.24,96.2,97,5061,487430.75,26-AUG-2021,14,IN0020200401,,5061,100.00
A2ZINFRA,EQ,4.35,4.45,4.2,4.35,4.35,4.35,270505,1167520.65,26-AUG-2021,780,INE619I01012,,120544,44.56
AAATECH,SM,44.5,44.5,44,44,44,45.15,42000,1866150,26-AUG-2021,3,INE0D0U01013,,39000,92.86
AAKASH,EQ,250,257.95,241.05,244.6,244.95,250.1,87647,21590969.2,26-AUG-2021,799,INE087Z01016,,32624,37.22
AAREYDRUGS,EQ,40.75,40.75,38.25,38.75,38.55,39.95,21408,834995.9,26-AUG-2021,429,INE198H01019,,15882,74.19
AARON,EQ,95.8,99.7,93.85,97.6,97.05,95.8,8070,783920.25,26-AUG-2021,164,INE721Z01010,,4754,58.91
AARTIDRUGS,EQ,633.9,633.9,611.25,613.85,615,629.4,162597,100718218.9,26-AUG-2021,9483,INE767A01016,,59658,36.69
AARTIIND,EQ,919.9,921.65,903,906.85,914,917.65,596477,544490536.05,26-AUG-2021,25870,INE769A01020,,307540,51.56
AARTISURF,EQ,1413,1427.45,1382,1392.5,1396,1418.95,9839,13791436.5,26-AUG-2021,1769,INE09EO01013,,4819,48.98
AARVEEDEN,EQ,19.85,19.85,18.3,18.5,18.4,19,30029,575440.8,26-AUG-2021,132,INE273D01019,,24505,81.60
AARVI,EQ,53,57,52.5,55.75,55.25,54.9,29149,1631479.85,26-AUG-2021,416,INE754X01016,,15235,52.27
AAVAS,EQ,2410.85,2444,2371.7,2389.7,2373,2399.6,59718,144009141.2,26-AUG-2021,9553,INE216P01012,,30631,51.29
ABAN,EQ,41.5,42.4,38.3,39.5,39.6,41.25,128233,5126702,26-AUG-2021,1774,INE421A01028,,49913,38.92
ABB,EQ,1743.5,1775.7,1722.4,1736.35,1739,1731.1,91908,160925466.3,26-AUG-2021,10641,INE117A01022,,32879,35.77
ABBOTINDIA,EQ,18999.9,19351.5,18760.05,18906.65,18840,18898.9,11606,222372957.3,26-AUG-2021,4798,INE358A01014,,3766,32.45
ABCAPITAL,EQ,107.4,108.75,105.4,106.3,106,106.45,3260971,349602748.75,26-AUG-2021,21740,INE674K01013,,786952,24.13
ABFRL,EQ,198,202.25,197.1,200.35,200.65,197.85,1827130,365940638.9,26-AUG-2021,12992,INE647O01011,,532893,29.17
ABSLBANETF,EQ,354.91,356.23,354.88,355.18,355.18,354.33,39,13845.24,26-AUG-2021,10,INF209KB1O58,,25,64.10
