SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,50.7,51.5,48.9,49.1,49.25,49.9,122489,6171079.6,11-SEP-2018,1102,INE144J01027,
21STCENMGM,EQ,31.7,31.7,31.1,31.2,31.2,31.7,1365,42697.6,11-SEP-2018,20,INE253B01015,
3IINFOTECH,EQ,3.55,3.55,3.4,3.4,3.4,3.5,3125404,10828289.75,11-SEP-2018,927,INE748C01020,
3MINDIA,EQ,25300.05,25498.35,24721,24892.1,24850,25272.7,1063,26789506.05,11-SEP-2018,445,INE470A01017,
3PLAND,BE,12.15,12.35,12.15,12.35,12.35,12.6,1000,12250,11-SEP-2018,2,INE105C01023,
5PAISA,EQ,286.65,299.75,286.65,287.2,287.1,292.85,5694,1653661.9,11-SEP-2018,281,INE618L01018,
63MOONS,EQ,80.3,81,77.1,77.6,77.65,79.95,91920,7250769.3,11-SEP-2018,1490,INE111B01023,
8KMILES,BE,280.35,298.75,270.4,281.8,282,284.6,132540,36828249.7,11-SEP-2018,2541,INE650K01021,
A2ZINFRA,EQ,19,19.2,18.8,18.95,18.9,18.8,277011,5261414.55,11-SEP-2018,782,INE619I01012,
AARON,ST,39,39.95,39,39.95,0.0,39,18000,708000,11-SEP-2018,6,INE721Z01010,
AARTIDRUGS,EQ,624.4,628.4,618,623.35,624.75,622.15,22732,14163755.1,11-SEP-2018,997,INE767A01016,
AARTIIND,EQ,1331.25,1342.65,1299.05,1309.9,1325,1331.25,15078,19905755.65,11-SEP-2018,1581,INE769A01020,
AARVEEDEN,EQ,28.5,29,27.9,28.05,28.1,28.4,13471,380352.35,11-SEP-2018,105,INE273D01019,
ABAN,EQ,110.25,110.6,106.9,107.35,107.05,110.1,414333,44961389.4,11-SEP-2018,5018,INE421A01028,
ABB,EQ,1376,1398.45,1356.65,1390.5,1381.95,1373.7,166801,230610218.75,11-SEP-2018,14709,INE117A01022,
ABBOTINDIA,EQ,8670,8729.1,8370,8428.3,8488.85,8593.35,9988,85126753.35,11-SEP-2018,2112,INE358A01014,
ABCAPITAL,EQ,134.85,135.35,132,132.55,132.6,134.9,673496,90043190.75,11-SEP-2018,8029,INE674K01013,
ABFRL,EQ,192.75,196.8,187.4,188.65,190.1,192.05,1438437,275380124,11-SEP-2018,30293,INE647O01011,
ABGSHIP,BZ,4.45,4.65,4.4,4.6,4.6,4.6,12325,54917.5,11-SEP-2018,44,INE067H01016,
ACC,EQ,1535.85,1549,1516.2,1519.4,1525.4,1528.5,350877,537286917.85,11-SEP-2018,12861,INE012A01025,
ACCELYA,EQ,995.7,999.85,985.6,986.6,986,995.7,5240,5186315.4,11-SEP-2018,529,INE793A01012,
ACCORD,SM,36,39.95,36,38.3,38.95,41.4,16000,603700,11-SEP-2018,8,INE113X01015,
ACCURACY,SM,81.8,84,81.8,83.5,84,82,12800,1055360,11-SEP-2018,5,INE648Z01015,
ACE,EQ,137.85,138.4,130.95,132.6,130.95,137.8,334794,45245138.45,11-SEP-2018,2532,INE731H01025,
ADANIENT,EQ,151,153.7,146.3,148.25,148,150.75,15083637,2263625463.5,11-SEP-2018,71244,INE423A01024,
ADANIGREEN,EQ,54.35,55.4,52,52.5,53.15,54.05,281671,15089646,11-SEP-2018,2390,INE364U01010,
