SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,91.65,93.7,89.5,90.6,91,90.9,260677,23776270.1,03-FEB-2022,4001,INE144J01027,,105320,40.40
21STCENMGM,EQ,42.05,42.05,42.05,42.05,42.05,42.9,3341,140489.05,03-FEB-2022,47,INE253B01015,,3341,100.00
3IINFOLTD,EQ,77.35,78.4,76.6,76.9,76.9,77.35,374402,28911018,03-FEB-2022,4000,INE748C01038,,270957,72.37
3MINDIA,EQ,25221.5,25221.5,24520.8,24868.65,24580,24982.75,3570,88819292.65,03-FEB-2022,2078,INE470A01017,,1882,52.72
3PLAND,BE,19,19.6,19,19.6,19.6,18.7,4268,83450.55,03-FEB-2022,60,INE105C01023,,-,-
426GS2023,GS,93.05,93.05,93.05,93.05,93.05,97,100,9305,03-FEB-2022,1,IN0020210046,,100,100.00
563GS2026,GS,96,100,96,100,100,101,10,980,03-FEB-2022,2,IN0020210012,,5,50.00
574GS2026,GS,92.6,92.6,92.6,92.6,92.6,96.88,100,9260,03-FEB-2022,1,IN0020210186,,100,100.00
5PAISA,EQ,408,409.2,395.15,399.4,400,402.4,62017,24862426.55,03-FEB-2022,2543,INE618L01018,,35211,56.78
63MOONS,BE,299,302.3,288,302.3,302.3,287.95,127119,38001807.2,03-FEB-2022,1386,INE111B01023,,-,-
667GS2035,GS,97.5,97.5,97.5,97.5,97.5,97.5,15,1462.5,03-FEB-2022,1,IN0020210152,,15,100.00
667GS2050,GS,94.5,94.5,94.16,94.24,94.16,94.16,2075,195608.5,03-FEB-2022,11,IN0020200252,,2075,100.00
676GS2061,GS,98,98,98,98,98,101.45,385,37730,03-FEB-2022,8,IN0020200401,,385,100.00
68GS2060,GS,99.5,99.5,99.5,99.5,99.5,99.01,200,19900,03-FEB-2022,2,IN0020200187,,200,100.00
699GS2051,GS,97.5,97.5,96.9,97.05,97,97.45,6428,624440.95,03-FEB-2022,38,IN0020210194,,6228,96.89
716GS2050,GS,103.1,105,103.1,104.99,105,108.5,3648,383034.3,03-FEB-2022,3,IN0020200054,,3648,100.00
717GS2028,GS,103,103,103,103,103,102,250,25750,03-FEB-2022,1,IN0020170174,,250,100.00
74GS2035,GS,105.95,105.95,105.95,105.95,105.95,108,300,31785,03-FEB-2022,2,IN0020050012,,300,100.00
763GS2059,GS,108.5,108.5,108.5,108.5,108.5,108.5,184,19964,03-FEB-2022,1,IN0020190057,,184,100.00
772GS2055,GS,109,109,109,109,109,108.95,360,39240,03-FEB-2022,5,IN0020150077,,360,100.00
795GS2032,GS,110.03,110.03,110.03,110.03,110.03,115.75,1000,110030,03-FEB-2022,1,IN0020020106,,1000,100.00
A2ZINFRA,EQ,12.6,12.7,11.8,11.8,11.8,12.4,1095993,13264807.55,03-FEB-2022,1212,INE619I01012,,844223,77.03
