SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,60.65,61.4,60,60.25,60.1,60.8,106172,6418162,05-OCT-2021,983,INE144J01027,,78936,74.35
21STCENMGM,EQ,51.15,51.15,51.15,51.15,51.15,50.15,23138,1183508.7,05-OCT-2021,47,INE253B01015,,23133,99.98
3MINDIA,EQ,25435.9,25769.25,25195.2,25254.55,25245.2,25435.9,22642,575191108.8,05-OCT-2021,1140,INE470A01017,,21608,95.43
3PLAND,BE,13.8,13.9,13.2,13.3,13.7,13.8,7587,102721.8,05-OCT-2021,48,INE105C01023,,-,-
5PAISA,EQ,465.5,480,465.5,467.3,467.65,467.65,29710,13964454.7,05-OCT-2021,3350,INE618L01018,,12622,42.48
618GS2024,GS,103.75,103.75,103.75,103.75,103.75,104,90,9337.5,05-OCT-2021,1,IN0020190396,,90,100.00
622GS2035,GS,96,96,96,96,96,93.63,2200,211200,05-OCT-2021,2,IN0020200245,,2200,100.00
63MOONS,EQ,92.15,96.15,91.5,94.05,94,92.2,108151,10197199.7,05-OCT-2021,2139,INE111B01023,,52313,48.37
667GS2050,GS,97.51,97.51,97.4,97.45,97.4,98.7,500,48728,05-OCT-2021,5,IN0020200252,,500,100.00
676GS2061,GS,98,99.34,98,99.17,99.34,99.34,19299,1895091.2,05-OCT-2021,17,IN0020200401,,19299,100.00
719GS2060,GS,106,112,106,106,106,111,66,7002,05-OCT-2021,3,IN0020200039,,66,100.00
A2ZINFRA,EQ,4.25,4.35,4.2,4.25,4.25,4.25,565222,2413209.8,05-OCT-2021,368,INE619I01012,,300770,53.21
AAKASH,EQ,217.3,227,215.25,223.6,223,217.3,69245,15531919.85,05-OCT-2021,804,INE087Z01016,,36969,53.39
AAREYDRUGS,EQ,37.95,38,36.6,37.5,37.7,37.4,64654,2416074.9,05-OCT-2021,519,INE198H01019,,43404,67.13
AARON,EQ,104.5,108.2,103.85,108.2,108.2,103.05,11629,1247779.15,05-OCT-2021,240,INE721Z01010,,10520,90.46
AARTIDRUGS,EQ,609.8,634.4,607.05,625.3,623.65,606.4,613426,384133203.35,05-OCT-2021,26736,INE767A01016,,211414,34.46
AARTIIND,EQ,1030,1073.6,1009.6,1066.2,1064.4,1021.35,4383093,4612385632.15,05-OCT-2021,125254,INE769A01020,,1020297,23.28
AARTISURF,EQ,1495,1517,1482.05,1498.55,1498.85,1494.2,17099,25683286.45,05-OCT-2021,2322,INE09EO01013,,9911,57.96
AARVEEDEN,EQ,23.5,24.15,22.25,24,24.15,23,42678,1000461.7,05-OCT-2021,241,INE273D01019,,29270,68.58
AARVI,EQ,62.45,65.75,62.2,65.35,65.2,63.4,67029,4315953.1,05-OCT-2021,866,INE754X01016,,54912,81.92
AAVAS,EQ,2561,2625.95,2561,2598.7,2594,2606.35,33026,85890758.75,05-OCT-2021,9160,INE216P01012,,16945,51.31
ABAN,EQ,44.4,47.35,43.55,47.35,47.35,43.05,876486,40750377.45,05-OCT-2021,4514,INE421A01028,,410257,46.81
ABB,EQ,1858,1905.6,1858,1877.95,1881.9,1873.2,159998,303414230.15,05-OCT-2021,7534,INE117A01022,,126147,78.84
ABBOTINDIA,EQ,23200,23934.45,23100,23184.5,23188,23108.85,82214,1923970333.6,05-OCT-2021,30655,INE358A01014,,17069,20.76
ABCAPITAL,EQ,111.25,113.25,110.55,110.9,110.75,111.15,3147728,350911513.3,05-OCT-2021,19424,INE674K01013,,1314919,41.77
ABFRL,EQ,240.8,259.4,238.65,255.6,256.3,240.8,11071898,2800371701.45,05-OCT-2021,89641,INE647O01011,,2261150,20.42
ABINFRA,SM,7.35,7.35,7.35,7.35,7.35,7,4000,29400,05-OCT-2021,1,INE00YB01017,,4000,100.00
ABMINTLLTD,EQ,138.25,138.25,138.25,138.25,138.25,131.7,1947,269172.75,05-OCT-2021,38,INE251C01025,,1946,99.95
ABSLBANETF,EQ,378,385,372.95,376.39,376.1,374.19,1181,444984.63,05-OCT-2021,57,INF209KB1O58,,126,10.67
ABSLDAF2DN,MF,9.02,11,9.02,11,11,10,2002,20040.02,05-OCT-2021,4,INF209KB1E27,,0,0.00
ABSLNN50ET,EQ,432,443.99,432,439.86,438,436.99,893,393140.29,05-OCT-2021,46,INF209KB1B87,,846,94.74
ACC,EQ,2253.15,2284,2253.15,2263.7,2264,2265.65,251071,569363953.85,05-OCT-2021,19606,INE012A01025,,88138,35.10
ACCELYA,EQ,1335,1345,1304.35,1309.85,1311.65,1341.35,37347,49375312.95,05-OCT-2021,5851,INE793A01012,,21679,58.05
ACCURACY,EQ,135.5,144,131.85,133.45,133.9,132.6,118211,16219483.4,05-OCT-2021,4223,INE648Z01015,,41391,35.01
ACE,EQ,267.95,274.9,265.5,271.35,272,265.7,1020671,276898286.55,05-OCT-2021,21998,INE731H01025,,361647,35.43
ACEINTEG,SM,22.2,22.2,22.2,22.2,22.2,21.15,3000,66600,05-OCT-2021,1,INE543V01017,,3000,100.00
ACRYSIL,EQ,791,791,767.1,773.95,774.55,787.65,65364,50869656.25,05-OCT-2021,5646,INE482D01024,,42971,65.74
ADANIENT,EQ,1515,1557.85,1512.35,1527.65,1526.55,1526.65,2544835,3916781107.8,05-OCT-2021,56806,INE423A01024,,434243,17.06
ADANIGREEN,EQ,1203,1230,1199.3,1222.2,1220.7,1176.1,583547,710813071.4,05-OCT-2021,36344,INE364U01010,,328259,56.25
ADANIPORTS,EQ,744.15,753.8,742,743.95,743.9,744.2,3270764,2439565161.4,05-OCT-2021,48463,INE742F01042,,841108,25.72
ADANIPOWER,EQ,102.8,106.8,101.75,106.5,106.05,101.75,18388056,1937160781.7,05-OCT-2021,101231,INE814H01011,,8659949,47.10
ADANITRANS,BE,1674.8,1717.8,1656.7,1717.8,1717.8,1636,104466,177396314.15,05-OCT-2021,10252,INE931S01010,,-,-
ADFFOODS,EQ,896.9,899.8,877.1,890.75,893,889.15,8981,7984396.7,05-OCT-2021,1380,INE982B01019,,4602,51.24
ADL,BE,44.55,45.9,43.5,45.55,45.55,44.55,1538,68852.1,05-OCT-2021,28,INE0CHO01012,,-,-
ADORWELD,EQ,705,745,683.85,740.1,744.55,700.15,83231,60642662.6,05-OCT-2021,4512,INE045A01017,,37605,45.18
ADROITINFO,BE,10.1,10.1,9.4,9.7,9.65,9.75,4709,45696.8,05-OCT-2021,48,INE737B01033,,-,-
ADSL,EQ,75.6,82.8,75,82.8,82.8,75.3,1723612,139157525.4,05-OCT-2021,13266,INE102I01027,,814432,47.25
ADVANIHOTR,EQ,83.5,84.25,82,82.45,82.05,82.8,23296,1938055.85,05-OCT-2021,741,INE199C01026,,11671,50.10
ADVENZYMES,EQ,388.7,394,387,389,387.6,387.8,264097,102970723.05,05-OCT-2021,10109,INE837H01020,,97158,36.79
AEGISCHEM,EQ,230.85,232.95,229.25,230.15,229.75,229.25,691195,159563032.65,05-OCT-2021,17650,INE208C01025,,398263,57.62
AFFLE,EQ,5649,5889.9,5645,5743.35,5766,5612.65,161892,935305360.95,05-OCT-2021,27458,INE00WC01019,,84661,52.29
AGARIND,EQ,356,373.8,356,373.8,373.8,356,49541,18416660.05,05-OCT-2021,816,INE204E01012,,44816,90.46
AGCNET,BE,1025,1025,995,995.05,1008.8,1000.7,6209,6192111.35,05-OCT-2021,173,INE676A01019,,-,-
AGRITECH,BE,77.55,77.55,72.7,75.45,74.9,76.45,8308,627341.6,05-OCT-2021,114,INE449G01018,,-,-
AGROPHOS,EQ,15.6,16.15,15.6,15.8,15.75,15.95,54244,863086.55,05-OCT-2021,265,INE740V01019,,35139,64.78
AHLADA,EQ,152.15,162.55,151.3,161.95,162.55,154.85,60786,9672699.45,05-OCT-2021,1363,INE00PV01013,,42578,70.05
AHLEAST,EQ,182,189,182,186,185.55,183.8,8721,1614804.4,05-OCT-2021,310,INE926K01017,,5016,57.52
AHLUCONT,EQ,358.25,362,355.85,357.5,357.8,358.25,14654,5261976.6,05-OCT-2021,1206,INE758C01029,,9350,63.81
AHLWEST,EQ,277.9,281.45,251.35,278.3,279.95,278.35,7327,1976026.75,05-OCT-2021,298,INE915K01010,,4355,59.44
AIAENG,EQ,1956.95,1956.95,1915.15,1935.95,1931,1940.7,393459,761695401.1,05-OCT-2021,4660,INE212H01026,,382948,97.33
AILIMITED,SM,23.6,23.6,23.6,23.6,23.6,24.8,3000,70800,05-OCT-2021,1,INE0CAJ01017,,3000,100.00
AIRAN,BE,22.75,22.75,21.5,21.75,22,22.15,37974,839836.25,05-OCT-2021,422,INE645W01026,,-,-
AIROLAM,SM,75,80,75,77.05,77.1,74.35,120000,9370650,05-OCT-2021,40,INE801L01010,,66000,55.00
AIRTEL-RE,BE,204.95,204.95,204.85,204.95,204.95,146.4,7207556,1477188575.85,05-OCT-2021,9073,INE397D20024,,-,-
AISL,SM,64.75,64.75,61.1,64.75,64.75,58.9,26400,1704000,05-OCT-2021,21,INE635Y01015,,22800,86.36
AJANTPHARM,EQ,2297,2297,2259.1,2264.55,2259.1,2301.35,54272,123124637.15,05-OCT-2021,4333,INE031B01049,,40090,73.87
AJMERA,BE,352.15,358,345,350.9,354.9,352.15,9907,3483190.7,05-OCT-2021,285,INE298G01027,,-,-
AJOONI,EQ,60,60.5,57,59.5,59.15,59.75,144128,8590960,05-OCT-2021,900,INE820Y01013,,93517,64.88
AJRINFRA,BE,1.6,1.6,1.55,1.55,1.55,1.6,1530305,2404600.8,05-OCT-2021,695,INE181G01025,,-,-
AKASH,EQ,219,233,214,228.6,228.95,217.85,145543,32638224.8,05-OCT-2021,4394,INE737W01013,,53408,36.70
AKG,EQ,24.4,25.5,24.4,25.45,25.1,24.6,9052,226578,05-OCT-2021,76,INE00Y801016,,8668,95.76
AKSHARCHEM,EQ,451.8,538.05,450,534.75,524.1,448.4,687454,353314102.8,05-OCT-2021,32276,INE542B01011,,171042,24.88
AKSHOPTFBR,BE,8.75,9.1,8.6,8.95,8.95,8.75,376622,3309594,05-OCT-2021,453,INE523B01011,,-,-
AKZOINDIA,EQ,2239,2271,2234.55,2266.2,2266,2252.6,7088,16007624.65,05-OCT-2021,1415,INE133A01011,,4268,60.21
ALANKIT,EQ,18.6,19.1,18.55,18.85,18.85,18.6,3090499,58281101.6,05-OCT-2021,4613,INE914E01040,,974114,31.52
ALBERTDAVD,EQ,605.9,625.8,605,610.8,609.1,604.25,29563,18160589.2,05-OCT-2021,2553,INE155C01010,,14057,47.55
ALEMBICLTD,EQ,115.3,116.5,114.6,115.1,115.2,114.95,200712,23178426.9,05-OCT-2021,2798,INE426A01027,,84846,42.27
ALICON,EQ,771.4,779.8,765.4,768.7,766,769.5,8591,6620478.25,05-OCT-2021,913,INE062D01024,,5543,64.52
ALKALI,EQ,105,111.7,101.5,103.4,104,103,1791652,192162825.6,05-OCT-2021,23274,INE773I01017,,513274,28.65
ALKEM,EQ,3962,3987,3886.25,3970.4,3985.75,3969.9,162567,638807083.9,05-OCT-2021,19292,INE540L01014,,97110,59.74
ALKYLAMINE,EQ,3830.55,4040,3824.4,3991.2,3995,3832.5,186471,740115515.45,05-OCT-2021,26841,INE150B01039,,84653,45.40
ALLCARGO,EQ,292.95,318,290.4,298.1,299.7,293.6,3197852,976722803.2,05-OCT-2021,40807,INE418H01029,,1119300,35.00
ALLSEC,EQ,420.95,424.35,414.9,417.4,416,420.35,6990,2926279.95,05-OCT-2021,484,INE835G01018,,4687,67.05
ALMONDZ,EQ,102.8,105.05,100.5,105,104.9,100.05,37182,3889210.8,05-OCT-2021,432,INE326B01027,,31092,83.62
ALOKINDS,EQ,24.1,25.1,24.05,24.45,24.45,24.1,13084954,320757951.15,05-OCT-2021,17919,INE270A01029,,4991755,38.15
ALPA,EQ,56.45,59.75,54,57.5,57.55,55.3,237711,13711820.1,05-OCT-2021,2471,INE385I01010,,133837,56.30
ALPHAGEO,EQ,465,511.25,461,481.05,479,459.25,382952,185293148.5,05-OCT-2021,25702,INE137C01018,,97990,25.59
ALPSINDUS,BE,3.2,3.2,3.2,3.2,3.2,3.05,17364,55564.8,05-OCT-2021,19,INE093B01015,,-,-
AMARAJABAT,EQ,767,771.3,762.65,765.5,764.5,766.05,895931,686642348.75,05-OCT-2021,26718,INE885A01032,,352497,39.34
