SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,34.3,36.45,34.25,35.95,36.15,34.85,12831,456033.35,23-JUL-2019,285,INE144J01027,
21STCENMGM,EQ,16.25,16.5,15.95,15.95,15.95,16.25,64,1040.2,23-JUL-2019,4,INE253B01015,
3IINFOTECH,EQ,2.7,2.7,2.5,2.6,2.6,2.65,960762,2486803.85,23-JUL-2019,465,INE748C01020,
3MINDIA,EQ,21848,21900,21600,21828.4,21812.35,21677.2,612,13344505.1,23-JUL-2019,274,INE470A01017,
3PLAND,EQ,7.6,7.95,7.6,7.9,7.9,7.95,2237,17438.4,23-JUL-2019,9,INE105C01023,
5PAISA,EQ,187.25,206.5,187.1,193.1,192,196.9,25773,4935747.5,23-JUL-2019,1286,INE618L01018,
63MOONS,EQ,94.9,96.5,92.6,93.2,93,92.3,80786,7629978.6,23-JUL-2019,1377,INE111B01023,
706GS2046,GS,92,92,92,92,92,92,200,18400,23-JUL-2019,2,IN0020160068,
74GS2035,GS,99.5,99.5,99.5,99.5,99.5,99.5,400,39800,23-JUL-2019,1,IN0020050012,
762GS2039,GS,99,99,99,99,99,100.01,100,9900,23-JUL-2019,1,IN0020190024,
772GS2055,GS,100,100,100,100,100,100,600,60000,23-JUL-2019,1,IN0020150077,
8KMILES,EQ,70,77.3,70,77.3,77.3,73.65,258469,19443053.6,23-JUL-2019,1722,INE650K01021,
A2ZINFRA,EQ,9.65,10.1,9.25,9.95,10,9.4,302168,2918801.3,23-JUL-2019,589,INE619I01012,
AARON,SM,45.1,46.95,45.1,46.7,46.95,45.5,9000,415650,23-JUL-2019,3,INE721Z01010,
AARTIDRUGS,EQ,484,490.1,480.5,486,484,484.8,5045,2454709.4,23-JUL-2019,445,INE767A01016,
AARTIIND,EQ,1629,1640.95,1601.1,1631.4,1627.45,1629.75,19813,32031893.1,23-JUL-2019,2255,INE769A01020,
AARVEEDEN,EQ,17.85,17.85,15.8,16.25,16.9,16.6,2587,42050.85,23-JUL-2019,95,INE273D01019,
AARVI,SM,35.95,36,35.45,35.45,35.45,35,8000,286800,23-JUL-2019,4,INE754X01016,
AAVAS,EQ,1473.95,1500,1413.05,1497.85,1499,1458.8,21475,31422760.65,23-JUL-2019,2860,INE216P01012,
ABAN,EQ,33,34.3,31.5,32.35,32.6,32.7,173539,5771475.25,23-JUL-2019,2089,INE421A01028,
ABB,EQ,1410,1444.95,1361.85,1374.95,1381,1403.9,236225,333352440.55,23-JUL-2019,13664,INE117A01022,
ABBOTINDIA,EQ,8510,8675,8510,8629.35,8635,8545.25,5875,50759833.7,23-JUL-2019,1004,INE358A01014,
ABCAPITAL,EQ,88.15,88.4,86.2,86.4,86.2,88,568058,49481066.45,23-JUL-2019,6953,INE674K01013,
ABFRL,EQ,206.15,206.15,201.2,201.85,201.25,207.55,765214,155339195.75,23-JUL-2019,7962,INE647O01011,
ABINFRA,ST,22.1,24.4,22.1,23.45,24.25,23.25,244000,5510600,23-JUL-2019,23,INE00YB01017,
ABSLNN50ET,EQ,267,267,266,266,266,267.23,7,1868,23-JUL-2019,3,INF209KB1B87,
ACC,EQ,1581.1,1599,1568,1584.85,1578.5,1581.3,1217773,1932975809.1,23-JUL-2019,52629,INE012A01025,
ACCELYA,EQ,821,833.45,812,829.3,833.45,813.75,2780,2279034,23-JUL-2019,432,INE793A01012,
ACE,EQ,77,77.8,73.6,75.95,75.75,77,106549,8102206.55,23-JUL-2019,2511,INE731H01025,
ADANIENT,EQ,131.45,135.95,130.75,134.05,134.4,131.65,5753483,769396876.7,23-JUL-2019,28265,INE423A01024,
ADANIGAS,EQ,165.75,166.9,161.5,163.5,163.4,164.6,272935,44957553.55,23-JUL-2019,4120,INE399L01023,
ADANIGREEN,EQ,46.9,49.35,46.7,48.8,48.8,46.8,1756709,85244967.5,23-JUL-2019,6275,INE364U01010,
