SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
1018GS2026,GS,111.73,111.73,111.73,111.73,111.73,117.55,1,111.73,09-SEP-2022,1,IN0020010081,
182D090323,TB,96.82,96.82,96.62,96.71,96.62,97.05,10000,967180,09-SEP-2022,55,IN002022Y245,
20MICRONS,EQ,106.4,106.7,102.4,103.55,103.4,105.45,203318,21142666.55,09-SEP-2022,4156,INE144J01027,
21STCENMGM,EQ,26.85,27.4,26.45,26.5,26.45,26.95,7201,191887.2,09-SEP-2022,110,INE253B01015,
364D060723,TB,94.44,94.6,94.44,94.6,94.6,94.35,22500,2126430,09-SEP-2022,8,IN002022Z143,
364D070923,TB,94.3,94.9,94.02,94.02,94.02,94.07,25800,2431722,09-SEP-2022,8,IN002022Z234,
3IINFOLTD,EQ,49,53.3,47.4,52.55,52.9,47,3853001,196027933.15,09-SEP-2022,20931,INE748C01038,
3MINDIA,EQ,22999.95,22999.95,22656.55,22839.95,22889.9,22739.5,1150,26219981.85,09-SEP-2022,569,INE470A01017,
3PLAND,EQ,17.65,18.3,17.65,18,18.25,17.7,2043,36725,09-SEP-2022,50,INE105C01023,
456GS2023,GS,99.99,100.45,97.01,98.82,97.2,97.77,6,591.69,09-SEP-2022,6,IN0020210210,
4THDIM,BE,22.9,22.9,22.9,22.9,22.9,21.85,100,2290,09-SEP-2022,1,INE382T01022,
563GS2026,GS,98.25,98.25,98.25,98.25,98.25,98.55,306,30064.5,09-SEP-2022,3,IN0020210012,
5PAISA,EQ,354.45,354.45,345,346.1,345,350.6,19438,6796250.35,09-SEP-2022,1072,INE618L01018,
63MOONS,EQ,184,185.9,180.65,181.15,182,184.5,47122,8602570.05,09-SEP-2022,1111,INE111B01023,
654GS2032,GS,96.7,96.7,96.7,96.7,96.7,96.62,921,89060.7,09-SEP-2022,2,IN0020210244,
667GS2050,GS,93.9,93.9,92.2,93,93,91.5,1664,153913.16,09-SEP-2022,8,IN0020200252,
699GS2051,GS,96.8,96.8,96.05,96.05,96.05,95.99,1601,153800.7,09-SEP-2022,10,IN0020210194,
716GS2050,GS,105,105,105,105,105,105.95,2,210,09-SEP-2022,2,IN0020200054,
726GS2032,GS,101,101,100.25,100.25,100.25,101,7394,741250,09-SEP-2022,4,IN0020220060,
737GS2023,GS,102.28,102.28,101.28,101.28,101.28,97.41,1800,182416.61,09-SEP-2022,3,IN0020180025,
754GS2036,GS,104.49,104.49,104.1,104.2,104.2,104.5,800,83364.5,09-SEP-2022,7,IN0020220029,
772GS2055,GS,106,106,106,106,106,106,5,530,09-SEP-2022,1,IN0020150077,
824GS2027,GS,103.01,103.01,103,103,103,101.8,660,67981.61,09-SEP-2022,2,IN0020060078,
A2ZINFRA,EQ,12.45,12.95,12.45,12.6,12.7,12.7,217577,2774209,09-SEP-2022,394,INE619I01012,
AAATECH,SM,133,135,133,135,135,137,9000,1209000,09-SEP-2022,2,INE0D0U01013,
AAKASH,EQ,13.9,13.95,13.5,13.95,13.95,13.3,180881,2521636,09-SEP-2022,295,INE087Z01024,
AAREYDRUGS,EQ,41.45,42.5,40.35,41.15,41.2,40.95,77093,3191404.45,09-SEP-2022,830,INE198H01019,
AARON,EQ,187.05,191,177.65,179.35,181,187.75,43911,8000087.9,09-SEP-2022,1823,INE721Z01010,
AARTIDRUGS,EQ,470,488,465,469.45,467.5,466.15,369486,175118945.35,09-SEP-2022,14467,INE767A01016,
AARTIIND,EQ,858,861.8,850,859.8,857.95,854.85,458201,392971854.4,09-SEP-2022,15527,INE769A01020,
AARTISURF,EQ,835.45,857.4,825,828.6,838,830.1,24011,20124773.55,09-SEP-2022,2310,INE09EO01013,
AARVEEDEN,EQ,27.4,27.5,25.2,25.6,25.35,27.4,32617,855168.3,09-SEP-2022,318,INE273D01019,
AARVI,EQ,110.05,114,109,109.6,109.15,110.15,10273,1140110.95,09-SEP-2022,262,INE754X01016,
AAVAS,EQ,2300,2325.85,2282,2313.25,2320,2290.7,102379,236540599.05,09-SEP-2022,11145,INE216P01012,
ABAN,EQ,56.6,57,53.9,54.5,54.25,56,232559,12854832.35,09-SEP-2022,2362,INE421A01028,
ABB,EQ,3333,3356.95,3305,3314.65,3315,3318.25,215708,718811232.8,09-SEP-2022,22705,INE117A01022,
ABBOTINDIA,EQ,18200,18384,18105,18276.4,18213.45,18138,26150,478405947.5,09-SEP-2022,3197,INE358A01014,
ABCAPITAL,EQ,115.95,117.85,114.65,115.1,115,115.3,2922896,339947282.25,09-SEP-2022,18004,INE674K01013,
ABFRL,EQ,323,327.6,321.65,324.95,322.9,322.45,2586674,839873049.75,09-SEP-2022,35033,INE647O01011,
ABMINTLLTD,BE,79.25,79.25,77.25,79.25,79.25,79.25,104,8188.5,09-SEP-2022,11,INE251C01025,
ABSLAMC,EQ,474.3,476.65,470.75,473.9,474.9,474.15,55527,26300498.2,09-SEP-2022,2315,INE404A01024,
ABSLBANETF,EQ,41.06,41.06,40.31,40.43,40.32,40.18,6451,261229.36,09-SEP-2022,173,INF209KB17D5,
ABSLNN50ET,EQ,45.32,45.9,45.11,45.24,45.23,45.32,4401,199732.77,09-SEP-2022,94,INF209KB16D7,
ACC,EQ,2448,2507.95,2352.05,2365.6,2371,2421.15,1690337,4118510308.35,09-SEP-2022,89613,INE012A01025,
ACCELYA,EQ,1142,1160,1125,1128.8,1130,1126.1,33027,37611851.65,09-SEP-2022,2421,INE793A01012,
ACCURACY,EQ,252.8,252.8,237.2,242.85,242,242.55,259334,63152936.05,09-SEP-2022,5046,INE648Z01015,
ACE,EQ,309.35,316,303.35,307.85,306.7,307.8,2085647,645261216.55,09-SEP-2022,27618,INE731H01025,
ACRYSIL,EQ,689,696.75,677.95,685.25,686.6,683.4,87955,60598734.2,09-SEP-2022,4917,INE482D01024,
ADANIENT,EQ,3479,3507.95,3415.15,3451.2,3450,3462.8,1614634,5598014814,09-SEP-2022,66777,INE423A01024,
