SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1018GS2026,GS,100,100,100,100,100,96,10,1000,18-NOV-2021,2,IN0020010081,,10,100.00
20MICRONS,EQ,61.65,62.7,59,60.25,60,60.9,99195,6007842.25,18-NOV-2021,1992,INE144J01027,,56397,56.85
21STCENMGM,EQ,62.8,62.8,60.4,62.75,62.8,61.6,99566,6189048.75,18-NOV-2021,898,INE253B01015,,63439,63.72
3IINFOLTD,EQ,85.1,85.1,85.1,85.1,85.1,81.05,1596988,135903678.8,18-NOV-2021,1671,INE748C01038,,1477324,92.51
3MINDIA,EQ,25458,25587.65,24872.15,25194.15,25219.85,25457,1859,46769953.05,18-NOV-2021,1197,INE470A01017,,1010,54.33
3PLAND,EQ,13.75,13.75,13,13.4,13.55,13.5,4616,62466.15,18-NOV-2021,80,INE105C01023,,3730,80.81
5PAISA,EQ,411.05,417.5,406.1,408.45,411,415.3,13168,5403201.2,18-NOV-2021,779,INE618L01018,,8732,66.31
63MOONS,EQ,135.8,135.8,122.9,122.9,122.9,129.35,1651230,211172543.2,18-NOV-2021,8487,INE111B01023,,676597,40.98
645GS2029,GS,99.5,99.5,99.5,99.5,99.5,99.5,10000,995000,18-NOV-2021,1,IN0020190362,,10000,100.00
667GS2050,GS,98.5,98.96,98.01,98.6,98.6,97.51,5541,544391.34,18-NOV-2021,7,IN0020200252,,5100,92.04
676GS2061,GS,98.99,98.99,98.99,98.99,98.99,99,50,4949.5,18-NOV-2021,1,IN0020200401,,50,100.00
772GS2049,GS,112,112,112,112,112,114.01,100,11200,18-NOV-2021,1,IN0020190032,,100,100.00
772GS2055,GS,108.82,109,108.81,109,109,108.82,1410,153430,18-NOV-2021,7,IN0020150077,,1410,100.00
A2ZINFRA,BE,5.5,5.55,5.5,5.5,5.5,5.75,601619,3310158.25,18-NOV-2021,715,INE619I01012,,-,-
AAKASH,EQ,218.65,219.7,210.4,217.4,217.05,215.95,77254,16656820.95,18-NOV-2021,889,INE087Z01016,,44671,57.82
AAREYDRUGS,EQ,35.9,35.95,34.5,34.95,34.55,35.75,30760,1083774.3,18-NOV-2021,458,INE198H01019,,23126,75.18
AARON,EQ,111.9,114.95,108.25,113.7,110,111.9,2890,321093.1,18-NOV-2021,134,INE721Z01010,,1854,64.15
AARTIDRUGS,EQ,539,553.6,530.2,531.45,532,539.5,162062,86816004.4,18-NOV-2021,10964,INE767A01016,,70004,43.20
AARTIIND,EQ,993.2,993.9,955,972.7,972.2,987.2,757909,736966830.75,18-NOV-2021,30893,INE769A01020,,348249,45.95
AARTISURF,EQ,1199,1207.95,1153.5,1157.45,1159.9,1190.1,16979,19751240.05,18-NOV-2021,3822,INE09EO01013,,9982,58.79
AARVEEDEN,EQ,22.8,23.55,22.3,23.25,23.5,22.45,21155,491267.75,18-NOV-2021,192,INE273D01019,,13365,63.18
AARVI,EQ,59.4,60.1,58,58.1,58,60.6,9482,558778.65,18-NOV-2021,387,INE754X01016,,6858,72.33
AAVAS,EQ,2783,2800,2734,2776.9,2788,2749.4,88348,244144962.2,18-NOV-2021,8273,INE216P01012,,69846,79.06
ABAN,BE,56.4,57.15,54.3,56.45,56.7,54.45,189664,10627364.6,18-NOV-2021,1634,INE421A01028,,-,-
ABB,EQ,2200,2222.9,2124,2149.55,2137,2191.7,110299,238380359.2,18-NOV-2021,15154,INE117A01022,,51085,46.32
ABBOTINDIA,EQ,19775,19775,19251.25,19602.5,19630,19664.9,11976,233192345.7,18-NOV-2021,4464,INE358A01014,,5116,42.72
ABCAPITAL,EQ,104,105,102.25,102.7,102.7,104.55,1718998,177505217.1,18-NOV-2021,14015,INE674K01013,,641552,37.32
ABFRL,EQ,282.5,286.8,277.1,284.65,284,281.6,2959021,835658119.35,18-NOV-2021,33067,INE647O01011,,960244,32.45
ABMINTLLTD,EQ,109.95,110,104,105.25,104,108.35,1756,186286.5,18-NOV-2021,71,INE251C01025,,473,26.94
ABSLAMC,EQ,602,604.35,583.8,584.9,584,603.8,628805,369393243.85,18-NOV-2021,43663,INE404A01024,,433271,68.90
ABSLBANETF,EQ,380.1,380.1,376.44,378.22,378.22,378.01,1038,392958.08,18-NOV-2021,22,INF209KB1O58,,1031,99.33
ABSLNN50ET,EQ,452,454.98,443.3,445,445,452,588,261202.69,18-NOV-2021,25,INF209KB1B87,,509,86.56
ACC,EQ,2474.8,2502.3,2415.1,2440.5,2432,2471.55,237386,579717574.35,18-NOV-2021,15061,INE012A01025,,64930,27.35
ACCELYA,EQ,1175,1181.25,1125.05,1138.5,1149,1169.75,29183,33456701.55,18-NOV-2021,3684,INE793A01012,,17626,60.40
ACCURACY,EQ,188.5,191.35,181.55,183.1,184.9,186.8,26981,4993839.25,18-NOV-2021,990,INE648Z01015,,12882,47.74
ACE,EQ,243.8,244.4,228,232.3,234,242.5,856196,200526239.15,18-NOV-2021,25526,INE731H01025,,393493,45.96
ACEINTEG,SM,23.1,24.05,23.1,24.05,24.05,23.1,9000,212175,18-NOV-2021,2,INE543V01017,,9000,100.00
ACRYSIL,EQ,890,890,820.35,835.45,837,863.5,155114,129660407,18-NOV-2021,10574,INE482D01024,,83826,54.04
ADANIENT,EQ,1708,1714,1640,1688.75,1685.2,1706.45,2255988,3824782321.1,18-NOV-2021,44326,INE423A01024,,692841,30.71
ADANIGREEN,EQ,1299.8,1355,1292.4,1345.75,1344,1313.5,2032876,2693763968.7,18-NOV-2021,38818,INE364U01010,,1476477,72.63
ADANIPORTS,EQ,739.45,741.3,716.15,726.05,724.2,735.55,2202581,1599942705.75,18-NOV-2021,41823,INE742F01042,,458276,20.81
ADANIPOWER,EQ,105,105.8,101.4,102.9,103.25,104.3,3970297,410032276.55,18-NOV-2021,43253,INE814H01011,,2407074,60.63
ADANITRANS,BE,1880,1929.5,1789.9,1913.3,1921,1857.5,79598,149500802.5,18-NOV-2021,11867,INE931S01010,,-,-
ADFFOODS,EQ,838.4,855,820,838.6,835,837.55,9577,7983478.75,18-NOV-2021,1567,INE982B01019,,6110,63.80
ADL,BE,52.95,52.95,49.7,51.25,51.25,52.25,10864,543758.15,18-NOV-2021,37,INE0CHO01012,,-,-
ADORWELD,EQ,718.8,718.85,687.3,706,702,705.3,15978,11235322.4,18-NOV-2021,2172,INE045A01017,,8729,54.63
ADROITINFO,EQ,11.15,11.15,10.5,10.8,10.8,11,7186,76896.15,18-NOV-2021,79,INE737B01033,,6229,86.68
ADSL,EQ,117,118.65,104.45,106.55,107.85,116.05,540160,59161709.15,18-NOV-2021,12279,INE102I01027,,349470,64.70
ADVANIHOTR,EQ,78.1,79.65,76,76.45,77.15,79.35,9945,767464.8,18-NOV-2021,302,INE199C01026,,6983,70.22
ADVENZYMES,EQ,345,347.95,334.85,336.5,338,344.4,116435,39548450.65,18-NOV-2021,7100,INE837H01020,,61097,52.47
AEGISCHEM,EQ,205,210.55,197,197.65,197.3,202.3,966625,196313777.55,18-NOV-2021,14295,INE208C01025,,431761,44.67
