SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,32.3,33,32,32.8,32.5,31.9,72036,2329931.25,11-SEP-2014,260,INE144J01027,
3IINFOTECH,EQ,9.05,9.5,8.9,9.05,9.15,9.1,1360604,12551136.9,11-SEP-2014,2428,INE748C01020,
3MINDIA,EQ,6065,6520,5959.35,6314.4,6330,6018.3,4021,25309204.7,11-SEP-2014,1177,INE470A01017,
8KMILES,EQ,357.5,359,330.15,336.5,335,347.3,97089,33493651.7,11-SEP-2014,3144,INE650K01013,
A2ZMES,EQ,28.65,28.7,27.05,27.4,27.45,28.1,405292,11267091.45,11-SEP-2014,1576,INE619I01012,
AARTIDRUGS,EQ,787.9,800,779.45,783.4,783.8,781.3,13009,10251581.35,11-SEP-2014,900,INE767A01016,
AARTIIND,EQ,290.1,300,284.2,287.45,285,293.05,89175,26041249.95,11-SEP-2014,2325,INE769A01020,
AARVEEDEN,EQ,55.05,58.75,54.45,56.9,57,55.5,16991,966764.8,11-SEP-2014,308,INE273D01019,
ABAN,EQ,750,763.05,745,750.5,748.55,747.95,1211116,913923070.4,11-SEP-2014,31725,INE421A01028,
ABB,EQ,1147,1165.1,1140.55,1150.8,1150.05,1141.8,53073,61112744.55,11-SEP-2014,4589,INE117A01022,
ABBOTINDIA,EQ,2870,3426.8,2870,3354.5,3360,2855.7,60036,199766608,11-SEP-2014,9104,INE358A01014,
ABCIL,EQ,293.8,304,291.1,294.5,291.5,292.7,50468,15011131.35,11-SEP-2014,1556,INE605B01016,
ABGSHIP,EQ,256,264,247.1,251.65,250.7,257.4,566848,145543016.45,11-SEP-2014,10679,INE067H01016,
ABIRLANUVO,EQ,1571,1624,1571,1610.8,1621,1564.85,492558,783678374,11-SEP-2014,23258,INE069A01017,
ACC,EQ,1525.1,1540,1518,1532.05,1525,1532.25,324500,496639128.15,11-SEP-2014,11124,INE012A01025,
ACCELYA,EQ,692.8,705.95,692.8,697.2,697,721.05,13801,9647218.15,11-SEP-2014,1103,INE793A01012,
ACE,EQ,36,36.8,35.55,35.8,35.65,35.95,229135,8250603.75,11-SEP-2014,892,INE731H01025,
ACROPETAL,EQ,4,4.05,3.75,3.9,3.9,3.9,37470,146414.85,11-SEP-2014,71,INE055L01013,
ADANIENT,EQ,508.6,510.05,499.25,502.5,502.35,506.75,876223,441360159.35,11-SEP-2014,14704,INE423A01024,
ADANIPORTS,EQ,294.7,295.45,290.1,293.45,293,293.45,1911504,560551514.2,11-SEP-2014,30559,INE742F01042,
ADANIPOWER,EQ,50.45,51.45,50.1,51.15,51.15,50,5919949,301001325.95,11-SEP-2014,14830,INE814H01011,
ADFFOODS,EQ,71.8,72.9,68.3,70,69.85,71.15,184281,12972037.4,11-SEP-2014,1983,INE982B01019,
ADHUNIK,EQ,42.5,42.9,42.35,42.65,42.65,42.25,30722,1310640.25,11-SEP-2014,194,INE400H01019,
ADORWELD,EQ,229.5,253.1,225.75,251.75,252,230.1,45057,11152170.15,11-SEP-2014,898,INE045A01017,
ADSL,EQ,23.5,24.4,22.65,22.85,22.95,23.5,46213,1063310.8,11-SEP-2014,242,INE102I01027,
ADVANIHOTR,EQ,73.05,74.7,73,73.2,74.7,73.05,1826,133499,11-SEP-2014,14,INE199C01026,
ADVANTA,EQ,332.9,333.85,321.1,324.65,322.95,329.75,20236,6637451.95,11-SEP-2014,755,INE517H01028,
