SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20MICRONS,EQ,40.95,41.55,40.95,41.3,40.95,41.3,39146,1617130.95,24-JUN-2010,
3IINFOTECH,EQ,63.3,63.9,62.9,63.1,63,63.3,765570,48565794.35,24-JUN-2010,
3MINDIA,EQ,2652,2674.9,2640,2642.25,2650,2655.05,2379,6304416.95,24-JUN-2010,
AARTIDRUGS,EQ,138.5,142.4,136.75,138.45,138.5,136.8,54235,7552895.2,24-JUN-2010,
AARTIIND,EQ,49.55,50.2,49.05,49.8,50,49.9,82285,4084544.85,24-JUN-2010,
AARVEEDEN,EQ,56.75,57,55.75,56.8,57,55.6,1119,63444.95,24-JUN-2010,
ABAN,EQ,741.25,748.75,735,744.5,743.4,741.25,1197829,888341279,24-JUN-2010,
ABB,EQ,874,887.9,871,882.95,878.1,872.8,461615,406690749.45,24-JUN-2010,
ABBOTINDIA,EQ,1119.2,1139,1110,1117.25,1114.3,1125.1,2621,2947242.4,24-JUN-2010,
ABCIL,EQ,98,99.85,98,99.05,98.3,98.8,19574,1944579.35,24-JUN-2010,
ABGSHIP,EQ,261.2,269.9,260.95,268.45,268,256.7,821437,218159443.8,24-JUN-2010,
ABHISHEK,EQ,18.75,19.35,18.2,18.75,18.5,18.6,96844,1833092.8,24-JUN-2010,
ABIRLANUVO,EQ,782,790,774.8,776.65,780,787.05,176645,137388363.3,24-JUN-2010,
ABSHEKINDS,EQ,17.9,18.5,17.3,17.45,17.4,17.6,742498,13370315.05,24-JUN-2010,
ACC,EQ,897,897,867,871.1,867,871.15,338310,295524851.8,24-JUN-2010,
ACE,EQ,49.6,50.95,49.05,49.35,49.35,49.95,97955,4909629,24-JUN-2010,
ACKRUTI,EQ,474.5,479,468.15,470.95,470.9,473.1,12170,5760764.9,24-JUN-2010,
ADANIENT,EQ,532,540,532,535.05,537.8,537.15,1570890,841167212.85,24-JUN-2010,
ADANIPOWER,EQ,122.45,122.95,119.5,119.95,119.75,121.5,427862,51734089.15,24-JUN-2010,
ADHUNIK,EQ,109.2,113,108.9,109.3,109,109.15,173491,19225944.45,24-JUN-2010,
ADORWELD,EQ,209,222,208,216,214.9,207,328159,71459756.1,24-JUN-2010,
ADSL,EQ,227.6,233.85,227.6,228.65,228.85,227.4,45375,10440253.35,24-JUN-2010,
ADVANIHOTR,EQ,39.75,39.75,38.5,38.5,38.5,38.55,1762,68402,24-JUN-2010,
ADVANTA,EQ,416.65,420.5,414,415.55,414,416.65,14009,5866891.65,24-JUN-2010,
AEGISCHEM,EQ,375.6,405,375.6,398.6,393.8,378,615630,242041222.9,24-JUN-2010,
AFL,BE,50,50.9,49.75,50.3,50.4,50.2,6308,315616.7,24-JUN-2010,
AFTEK,EQ,14.75,15.6,14.5,15.05,14.95,14.6,393459,5981107.5,24-JUN-2010,
AGCNET,EQ,259,262.45,259,261.05,261.05,261.2,7717,2015164.7,24-JUN-2010,
AGRODUTCH,EQ,25.8,25.8,25.05,25.1,25.1,25.3,49611,1253129.95,24-JUN-2010,
AHLUCONT,EQ,203,203,199.5,199.95,200,201.75,105602,21136959.15,24-JUN-2010,
AHMEDFORGE,EQ,113,113,110.1,110.75,110.55,111.95,24015,2685902.9,24-JUN-2010,
AIAENG,EQ,404,404,388,392.4,392,400.05,16050,6310543.2,24-JUN-2010,
AJANTPHARM,EQ,211,215,207.4,211.3,214,203.35,412007,86448681.8,24-JUN-2010,
AJMERA,EQ,163.9,168.25,163.05,163.45,163.05,163.45,113875,18807191.55,24-JUN-2010,
AKSHOPTFBR,EQ,22.45,22.7,21.6,21.85,21.65,21.9,141925,3144234.55,24-JUN-2010,
AKZOINDIA,EQ,764.75,768.5,757,760.55,757,751.35,9184,7007553.8,24-JUN-2010,
ALBK,EQ,162.75,163.85,159.6,160.65,161,162.15,851230,137190325.4,24-JUN-2010,
ALCHEM,EQ,182,182,178.15,178.85,178.3,179.2,115305,20678291.2,24-JUN-2010,
ALEMBICLTD,EQ,45.85,47.25,45.6,46.3,46.2,45.65,286874,13386952.3,24-JUN-2010,
ALFALAVAL,EQ,1415,1417.95,1395.1,1399.95,1400,1405.95,739,1035689.85,24-JUN-2010,
