SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,94.6,96.8,92,92.35,93.2,94.5,225896,21276337.15,12-JUL-2012,3011,INE144J01019,
3IINFOTECH,EQ,12.4,12.4,12.05,12.3,12.3,12.5,2717266,33266493.25,12-JUL-2012,3089,INE748C01020,
3MINDIA,EQ,3855,3940,3849.8,3931.35,3889.8,3949.35,217,842206.95,12-JUL-2012,59,INE470A01017,
A2ZMES,EQ,103.25,103.85,101.2,102.5,103,103.8,156334,16048634.95,12-JUL-2012,2510,INE619I01012,
AANJANEYA,EQ,508.95,529.8,502.5,523.1,517.5,511.3,93653,48556164.05,12-JUL-2012,3887,INE928K01013,
AARTIDRUGS,EQ,120.35,122.3,120.3,121.05,121.05,121.55,2038,246522.35,12-JUL-2012,62,INE767A01016,
AARTIIND,EQ,73.5,73.7,71,72.4,72.3,73,5909,427602.45,12-JUL-2012,156,INE769A01020,
AARVEEDEN,EQ,35,35.7,34.35,35.7,35.7,35.6,179,6298.1,12-JUL-2012,9,INE273D01019,
ABAN,EQ,405.15,423.4,405.15,417.6,415.2,421.15,660731,276856351.65,12-JUL-2012,15321,INE421A01028,
ABB,EQ,783.05,798.8,780.75,783.1,782,792.15,19465,15307232.05,12-JUL-2012,1289,INE117A01022,
ABBOTINDIA,EQ,1496.95,1496.95,1470,1473.7,1475,1475.6,290,429117.15,12-JUL-2012,94,INE358A01014,
ABCIL,EQ,77.8,77.8,72.45,76.45,76.95,74.85,1977,148844.5,12-JUL-2012,242,INE605B01016,
ABGSHIP,EQ,369.7,369.7,365,367.25,367.55,368.65,47101,17331998.1,12-JUL-2012,589,INE067H01016,
ABHISHEK,EQ,7.75,7.75,7.7,7.75,7.75,7.85,210,1618,12-JUL-2012,3,INE004I01017,
ABIRLANUVO,EQ,790,794.45,781.6,784.3,783.5,796.5,59828,47044909.65,12-JUL-2012,4992,INE069A01017,
ACC,EQ,1260.95,1272.85,1255.15,1263.75,1265.85,1264.4,234747,296421245.2,12-JUL-2012,10589,INE012A01025,
ACE,EQ,30.05,30.05,29.5,29.6,29.5,30.15,25310,749496.45,12-JUL-2012,129,INE731H01025,
ACROPETAL,EQ,14.4,14.6,14,14.3,14.3,14.6,66235,948784.65,12-JUL-2012,307,INE055L01013,
ADANIENT,EQ,226.6,228.35,222.75,224.75,224.1,229.55,1641500,369355043.85,12-JUL-2012,19955,INE423A01024,
ADANIPORTS,EQ,120,120.25,117.5,118.85,119,120.55,642833,76062942.5,12-JUL-2012,6326,INE742F01042,
ADANIPOWER,EQ,51,51.65,49.95,51.25,51.1,51.35,2939866,149353089.25,12-JUL-2012,10587,INE814H01011,
ADFFOODS,EQ,48,48.7,48,48,48.05,48.6,1331,63964.8,12-JUL-2012,25,INE982B01019,
ADHUNIK,EQ,34.2,34.8,33.25,33.85,33.75,34.6,159160,5422110,12-JUL-2012,1423,INE400H01019,
ADORWELD,EQ,146.95,147.05,142.05,143.9,144.5,151.4,6401,919947.6,12-JUL-2012,233,INE045A01017,
ADSL,EQ,27,27.45,26.25,26.6,26.5,27.5,40245,1075548.45,12-JUL-2012,348,INE102I01027,
ADVANTA,EQ,498,500,484.9,491.5,492.5,502.7,15343,7538579.05,12-JUL-2012,885,INE517H01010,
AEGISCHEM,EQ,126.75,128.8,123.6,124.35,123.6,127.6,25137,3152877.5,12-JUL-2012,1047,INE208C01017,
AFL,EQ,34.5,35.3,34,35,35.3,35.1,7992,278723.55,12-JUL-2012,209,INE020G01017,
AFTEK,EQ,9,9.1,8.7,8.8,8.8,9.05,269135,2373710.95,12-JUL-2012,619,INE796A01023,
AGCNET,EQ,270,279,270,272.7,272.25,271.55,8386,2309873.85,12-JUL-2012,346,INE676A01019,
AGRODUTCH,EQ,5,5.15,4.9,4.95,4.95,5.1,26504,131262.2,12-JUL-2012,33,INE135B01014,
AHLEAST,EQ,242.3,242.3,240.4,240.45,240.4,242.65,411,99414.15,12-JUL-2012,7,INE926K01017,
AHLUCONT,EQ,51,53,50.85,51.6,51.5,50.5,126251,6488181.05,12-JUL-2012,2955,INE758C01029,
AHLWEST,EQ,129,132,129,132,132,131.7,470,60660.55,12-JUL-2012,6,INE915K01010,
AHMEDFORGE,EQ,141,141,138.6,139.15,140,138.95,1648,229680.65,12-JUL-2012,56,INE425A01011,
AIAENG,EQ,333,333,324.35,327.55,330,326.7,1193,390540,12-JUL-2012,178,INE212H01026,
AICHAMP,BE,22.1,22.3,22.1,22.3,22.3,22,15,333.5,12-JUL-2012,2,INE768E01024,
AIL,EQ,409.35,412,399,403.65,405,411.5,63649,25793703.6,12-JUL-2012,2559,INE878A01011,
AJANTPHARM,EQ,717.5,723.3,700.1,712.8,712.25,718.8,17216,12245375.85,12-JUL-2012,1069,INE031B01015,
AJMERA,EQ,115,120.8,113.5,117.4,117.7,115.6,12444,1459809.05,12-JUL-2012,569,INE298G01027,
AKSHOPTFBR,EQ,16.1,16.6,15.75,16.2,16.35,16,120286,1942453.4,12-JUL-2012,500,INE523B01011,
