SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,14.4,14.4,14.4,14.4,0.0,14.4,2950,42480,23-DEC-1997,
AARTIDRUGS,EQ,8.15,8.35,8.15,8.35,0.0,8.35,1100,9065,23-DEC-1997,
AARTIIND,EQ,32.25,32.5,32.1,32.1,0.0,33,600,19365,23-DEC-1997,
ABANLLOYD,EQ,39,39,37.3,37.5,0.0,39,7200,274135,23-DEC-1997,
ABB,EQ,472.5,479,470,474.3,0.0,472.85,9600,4552345,23-DEC-1997,
ABBOTTLAB,EQ,296,296,291.25,291.25,0.0,301,150,44112.5,23-DEC-1997,
ABGHEAVY,EQ,22.15,23.15,22,22.95,0.0,22.15,12900,292810,23-DEC-1997,
ABSIND,EQ,42,43.5,42,43.5,0.0,42.1,850,36505,23-DEC-1997,
ACC,EQ,1344.25,1376.65,1344.25,1363.55,0.0,1341.65,293555,399500206,23-DEC-1997,
ACELAB,EQ,17.25,17.25,16.95,16.95,0.0,17.15,4000,68315,23-DEC-1997,
ADANIEXPO,EQ,271.25,304,271.25,298.45,0.0,290,20000,5708175,23-DEC-1997,
ADITYAINTL,EQ,59.5,59.5,59.5,59.5,0.0,59.9,300,17850,23-DEC-1997,
ADVANIORLI,EQ,24,24.45,23.8,24.1,0.0,24,8000,192670,23-DEC-1997,
AEGISCHEM,EQ,11.8,12,11.4,11.45,0.0,12,2000,23250,23-DEC-1997,
AGRODUTCH,EQ,2.1,2.1,2.1,2.1,0.0,2.25,200,420,23-DEC-1997,
AHMEDELEC,EQ,79.25,81,78.9,79.75,0.0,80.5,1550,124125,23-DEC-1997,
AHMEDFORGE,EQ,17.7,17.7,17.5,17.5,0.0,18,500,8820,23-DEC-1997,
AKAIMPEX,EQ,1.65,1.65,1.65,1.65,0.0,1.9,100,165,23-DEC-1997,
AKARLAMIN,EQ,2.9,3.25,2.9,3.25,0.0,3,1500,4725,23-DEC-1997,
AKGACOUST,EQ,4.95,4.95,4.95,4.95,0.0,4.7,200,990,23-DEC-1997,
ALFALAVAL,EQ,84,85.95,84,85,0.0,83,500,42320,23-DEC-1997,
ALKYLAMINE,EQ,21,21,21,21,0.0,21.9,350,7350,23-DEC-1997,
ALMBICHEM,EQ,501,510,501,501,0.0,499.8,85,42815,23-DEC-1997,
ALOKTEXT,EQ,10.5,10.5,10.5,10.5,0.0,10.4,200,2100,23-DEC-1997,
ALPHADRUG,EQ,17.25,17.7,16.3,17,0.0,17.35,63800,1107730,23-DEC-1997,
ALPICFIN,EQ,22,22.85,21.25,21.35,0.0,22.85,53700,1173075,23-DEC-1997,
ALPINEIND,EQ,7.05,7.7,7,7.5,0.0,7,2500,18180,23-DEC-1997,
ALPSINDUS,EQ,35,35,35,35,0.0,34.45,100,3500,23-DEC-1997,
ALTOS,EQ,6.2,7.35,6.2,6.75,0.0,6.85,8600,58145,23-DEC-1997,
AMARAJABAT,EQ,76,77.75,76,76.65,0.0,75.8,8000,616755,23-DEC-1997,
AMBASARABH,EQ,9,9.1,8.75,9.1,0.0,8.8,3650,32507.5,23-DEC-1997,
AMERICADRY,EQ,3.05,3.15,3.05,3.1,0.0,3,7100,22320,23-DEC-1997,
AMITSPIN,EQ,5.15,5.15,5.1,5.1,0.0,5.15,1100,5630,23-DEC-1997,
AMTEKAUTO,EQ,19.7,20,19.7,20,0.0,19.9,1300,25885,23-DEC-1997,
AMTREXAPPL,EQ,20,20.4,20,20.3,0.0,19.6,3000,60450,23-DEC-1997,
ANAGRAMFIN,EQ,32.95,33.45,32,32.9,0.0,32.75,8950,293117.5,23-DEC-1997,
ANAMALFIN,EQ,13.65,13.7,13.65,13.7,0.0,13.7,200,2735,23-DEC-1997,
ANDHRAPET,EQ,3.95,4.4,3.5,4.15,0.0,3.85,7400,30080,23-DEC-1997,
ANDHRSUGAR,EQ,35,35,34,34,0.0,34.9,5100,177980,23-DEC-1997,
ANDRAVALLY,EQ,78.5,80.6,78.5,78.75,0.0,78.35,18300,1455887.5,23-DEC-1997,
ANDREWYULE,EQ,13.75,13.75,13.75,13.75,0.0,13.85,100,1375,23-DEC-1997,
ANSALHOUS,EQ,8.7,9.25,8.7,9.25,0.0,9,6100,54170,23-DEC-1997,
ANSALPROP,EQ,15.8,16,15.8,16,0.0,16,400,6360,23-DEC-1997,
ANTFRIBEAR,EQ,32.45,32.7,32.45,32.7,0.0,31.8,600,19497.5,23-DEC-1997,
APCOTEXLAT,EQ,60.25,60.25,60,60,0.0,58,2150,129525,23-DEC-1997,
APOLLOHOSP,EQ,30,30,29.75,29.8,0.0,30.75,1850,55367.5,23-DEC-1997,
APOLLOTYRE,EQ,79.5,79.5,72,77.7,0.0,79,8500,662067.5,23-DEC-1997,
APPAPER,EQ,525,525,520,520,0.0,516,15,7850,23-DEC-1997,
APPLECREDT,EQ,18.5,19.1,18.5,18.75,0.0,19,1600,30110,23-DEC-1997,
APPLEIND,EQ,10.5,10.7,10.5,10.55,0.0,10.55,5900,62320,23-DEC-1997,
APTECH,EQ,543.95,544.6,525.1,535.05,0.0,542.65,7300,3906180,23-DEC-1997,
ARAVALISEC,EQ,3.5,3.5,3.4,3.4,0.0,3.5,100,345,23-DEC-1997,
ARIHANTIND,EQ,1.35,1.4,1.2,1.2,0.0,1.35,1200,1585,23-DEC-1997,
ARIHANTRED,EQ,1.5,1.5,1.5,1.5,0.0,1.5,500,750,23-DEC-1997,
ARUNASUGAR,EQ,7.4,7.6,7.4,7.6,0.0,7.75,500,3740,23-DEC-1997,
ARVINDMILL,EQ,84.75,85.35,84.2,84.55,0.0,84.25,47000,3987037.5,23-DEC-1997,
ARVINDPOLY,EQ,9.5,10,9,9.25,0.0,9.5,2300,21465,23-DEC-1997,
ARYAFINFAB,EQ,1.9,1.9,1.75,1.75,0.0,1.9,3300,5950,23-DEC-1997,
ASHAPURMIN,EQ,74,75,74,75,0.0,75,600,44900,23-DEC-1997,
ASHIMASYN,EQ,41,41.95,41,41.55,0.0,40.8,4100,170845,23-DEC-1997,
ASHKLEYFIN,EQ,30.5,32.75,30.5,31.05,0.0,30.9,2400,76195,23-DEC-1997,
ASHOKALCO,EQ,24.1,24.95,24,24.95,0.0,24.1,400,9715,23-DEC-1997,
ASHOKLEY,EQ,39.1,40.85,38.5,39.9,0.0,39.95,36500,1455447.5,23-DEC-1997,
ASIANCOFFE,EQ,21.2,21.2,20.25,20.3,0.0,20.7,3700,76825,23-DEC-1997,
ASIANELEC,EQ,85.05,87,84.25,86.25,0.0,86.75,3500,300835,23-DEC-1997,
ASIANHOTEL,EQ,177.95,177.95,171,172.6,0.0,176,5350,933162.5,23-DEC-1997,
ASIANPAINT,EQ,295.95,303,294,298.9,0.0,294.2,14150,4230652.5,23-DEC-1997,
ASSAMCO,EQ,43.15,43.95,43,43.65,0.0,43.5,2500,108425,23-DEC-1997,
ASSAMFRONT,EQ,177.4,177.4,175.75,177.4,0.0,175.6,700,124015,23-DEC-1997,
ATCOIND,EQ,27,27,27,27,0.0,28.4,800,21600,23-DEC-1997,
ATLANTSPG,EQ,10.35,10.35,10.35,10.35,0.0,10.1,200,2070,23-DEC-1997,
ATLASCOPCO,EQ,180,183.25,176,176.05,0.0,180.5,8600,1540545,23-DEC-1997,
ATLASCYCLE,EQ,51.5,54,51.35,52.5,0.0,53.25,7900,415777.5,23-DEC-1997,
ATULPROD,EQ,21,21.95,21,21.95,0.0,21,900,19317.5,23-DEC-1997,
ATVPETRO,EQ,3.5,3.5,3.5,3.5,0.0,3.8,500,1750,23-DEC-1997,
AURANPAPER,EQ,3.6,3.6,3.6,3.6,0.0,3.5,100,360,23-DEC-1997,
AUROPHARMA,EQ,80,87,80,87,0.0,85.75,1400,119980,23-DEC-1997,
AUTOAXLES,EQ,27.95,27.95,27.95,27.95,0.0,27.9,1200,33540,23-DEC-1997,
AUTOCORP,EQ,25.5,25.5,24.5,24.6,0.0,25.7,2400,59147.5,23-DEC-1997,
AUTOLEC,EQ,29.85,30,29.5,29.6,0.0,29.75,2000,59550,23-DEC-1997,
AUTOLITIND,EQ,29.15,29.15,27.05,28.05,0.0,28.3,34000,959470,23-DEC-1997,
AUTOPALIND,EQ,4.1,4.2,4,4.1,0.0,4.2,14400,58195,23-DEC-1997,
AUTORIDFIN,EQ,8.8,10.8,8.8,10.8,0.0,9.5,300,2935,23-DEC-1997,
AVERY,EQ,49,49,47.25,47.25,0.0,47.05,150,7175,23-DEC-1997,
BABABUSERV,EQ,369,369,369,369,0.0,369,200,73800,23-DEC-1997,
BAGWATIGAS,EQ,8.3,8.5,8.3,8.5,0.0,8.85,1600,13445,23-DEC-1997,
BAJAJAUTO,EQ,619,623.7,600.1,607.35,0.0,619.35,316700,194100815,23-DEC-1997,
BAJAJHIND,EQ,56,56,56,56,0.0,54.5,50,2800,23-DEC-1997,
BAJAJTEMPO,EQ,227.5,230,227.5,230,0.0,230.45,650,149217.5,23-DEC-1997,
BAJAUTOFIN,EQ,29.3,30.35,29.3,30.15,0.0,29.95,1200,35940,23-DEC-1997,
BALAJHOTEL,EQ,30.05,30.25,29.75,30.25,0.0,29.75,800,23985,23-DEC-1997,
BALAJIDIST,EQ,105.75,105.95,104,104,0.0,100.9,400,42145,23-DEC-1997,
BALAJIFOOD,EQ,3.35,3.75,3.35,3.75,0.0,3.7,5000,17080,23-DEC-1997,
BALAJIIND,EQ,100,102,95.85,99.6,0.0,100,1000,99070,23-DEC-1997,
BALKRISIND,EQ,45.15,45.15,45.15,45.15,0.0,43,100,4515,23-DEC-1997,
BALMLAWRIE,EQ,41.75,41.75,38.5,38.6,0.0,40.4,1550,61915,23-DEC-1997,
