SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
182D291222,TB,97.21,97.21,97.21,97.21,97.21,97.21,500,48605,06-JUL-2022,1,IN002022Y138,,,
20MICRONS,EQ,70,72.1,69.65,71,71.25,69.7,112836,8023162.85,06-JUL-2022,2213,INE144J01027,,44518,39.45
21STCENMGM,EQ,24.8,24.8,23.9,24.5,24.7,24.35,5128,124299.5,06-JUL-2022,163,INE253B01015,,1796,35.02
3IINFOLTD,EQ,42,42.3,41.3,41.65,41.85,41.95,159959,6673534.65,06-JUL-2022,2178,INE748C01038,,87452,54.67
3MINDIA,EQ,22400,22850,22400,22723,22799.5,22397.4,2960,67271593.35,06-JUL-2022,1437,INE470A01017,,1369,46.25
3PLAND,EQ,14.15,14.65,14,14.35,14.45,14.15,2434,34945.5,06-JUL-2022,104,INE105C01023,,1910,78.47
5PAISA,EQ,287.65,289.2,268.3,271.35,270.15,285.8,54435,15090820.4,06-JUL-2022,2673,INE618L01018,,35702,65.59
63MOONS,EQ,176,181.5,167.35,181.5,181.5,172.9,140994,24788301.05,06-JUL-2022,2592,INE111B01023,,70462,49.98
667GS2050,GS,93.19,93.19,90.52,90.53,90.52,90.5,201,18463.2,06-JUL-2022,3,IN0020200252,,101,50.25
695GS2061,GS,94.9,94.9,94.85,94.85,94.85,93.7,67,6355.95,06-JUL-2022,3,IN0020210202,,47,70.15
699GS2051,GS,94.5,94.5,92.62,93.98,93.79,94.94,16695,1555087.31,06-JUL-2022,15,IN0020210194,,16695,100.00
716GS2050,GS,105.95,105.95,105.95,105.95,105.95,106.05,7,741.65,06-JUL-2022,1,IN0020200054,,7,100.00
738GS2027,GS,101,101.2,101,101.2,101.2,102,3100,313300,06-JUL-2022,5,IN0020220037,,3100,100.00
754GS2036,GS,101.3,101.3,101.3,101.3,101.3,101.24,140,14182,06-JUL-2022,1,IN0020220029,,140,100.00
813GS2045,GS,115.85,115.85,115.85,115.85,115.85,115.85,110,12743.5,06-JUL-2022,1,IN0020150044,,110,100.00
A2ZINFRA,EQ,11.6,11.6,11,11.6,11.6,11.05,679087,7845343.9,06-JUL-2022,700,INE619I01012,,393680,57.97
AAATECH,SM,82,94.1,82,89.8,91.2,78.45,420000,37703850,06-JUL-2022,123,INE0D0U01013,,234000,55.71
