SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIDRUGS,EQ,23.25,24,23.25,24,24,23.55,675,15963.75,16-JAN-2002,
ABANLLOYD,EQ,37.3,40,37.3,39.45,39.85,39.25,2645,103856.25,16-JAN-2002,
ABB,EQ,205.05,207.45,205.05,206.25,205.75,205.6,4553,936447.55,16-JAN-2002,
ABBALPO,EQ,33,36.5,33,35.35,35,32.35,24898,864891.75,16-JAN-2002,
ABBOTTLAB,EQ,141,145,140,144.65,145,136.1,647,93240,16-JAN-2002,
ABSIND,EQ,32.15,32.75,32.15,32.5,32.5,32.75,2675,86895,16-JAN-2002,
ACC,EQ,172.8,173.8,167.5,168.45,168,171.7,1353872,230269279.7,16-JAN-2002,
ADANIEXPO,EQ,163.35,167.2,163,164.8,166,163.2,61636,10143310.35,16-JAN-2002,
ADLABSFILM,EQ,44.1,47,44.1,45.55,45.2,44.55,4435,204118.2,16-JAN-2002,
ADVANIORLI,EQ,16.5,17.1,16.3,16.95,16.9,15.8,4168,69325.65,16-JAN-2002,
AEGISCHEM,EQ,8.65,8.85,8.5,8.85,8.85,9,819,7189.9,16-JAN-2002,
AFTEKINFO,EQ,354,371.7,350.25,360.8,365,344.9,1144316,415072646.55,16-JAN-2002,
AGREVOIND,EQ,136.05,138,130,130.6,130,133.6,4680,621566,16-JAN-2002,
AGRODUTCH,EQ,26.75,27.6,26.75,27.3,27.3,27.15,933,25477.6,16-JAN-2002,
AHMEDELEC,EQ,60.5,60.6,60,60,60,59.1,525,31582.5,16-JAN-2002,
AJANTPHARM,EQ,63.7,64.5,63.5,63.5,63.5,63.25,2200,140998.75,16-JAN-2002,
AKSHOPTFBR,EQ,63.45,64,62,62.3,62.75,63.1,14284,897674.1,16-JAN-2002,
ALBRMORARJ,EQ,182,182,182,182,182,190,5,910,16-JAN-2002,
ALEMBICLTD,EQ,79,81,77.6,79.4,80,78.95,2087,165796.95,16-JAN-2002,
ALFALAVAL,EQ,146,149,145.1,145.6,146,148.5,648,95035.8,16-JAN-2002,
ALKYLAMINE,EQ,9.1,9.1,9,9,9,9,646,5834,16-JAN-2002,
ALOKTEXT,EQ,8.65,8.65,8.1,8.45,8.3,8.6,18195,151368.25,16-JAN-2002,
ALPSINDUS,EQ,38,38,29.7,31.2,31.2,31.8,2522,80640.1,16-JAN-2002,
AMARAJABAT,EQ,74,74.95,73.2,73.65,73.2,73.7,12482,924805.25,16-JAN-2002,
AMBASARABH,EQ,4.3,4.7,4.3,4.5,4.5,4.65,2232,10100.6,16-JAN-2002,
AMBUJARAJN,EQ,4.45,4.45,4.15,4.25,4.25,4.2,7951,34143,16-JAN-2002,
AMITSPIN,EQ,2,2,1.95,1.95,1.95,2,1000,1955,16-JAN-2002,
AMTEKAUTO,EQ,447.7,449.25,439.35,444.7,440,444.5,25005,11116657.5,16-JAN-2002,
AMTREXAPPL,EQ,10,10,10,10,10,9.8,250,2500,16-JAN-2002,
ANAMALFIN,EQ,4.5,4.7,4.5,4.7,4.7,4.5,400,1820,16-JAN-2002,
ANDHRABANK,EQ,7.95,7.95,7.85,7.95,7.95,7.95,85545,677059.2,16-JAN-2002,
ANDHRAPET,EQ,1.7,1.75,1.7,1.75,1.75,1.7,3337,5675.4,16-JAN-2002,
ANDHRSUGAR,EQ,19.55,20.15,19.55,20.15,20.15,19.7,1000,19850,16-JAN-2002,
ANTGRAPHIC,EQ,2.4,2.4,2.2,2.2,2.2,2.35,2800,6325,16-JAN-2002,
APCOTEXLAT,EQ,18.05,18.4,18.05,18.4,18.4,18.5,101,1858.05,16-JAN-2002,
APOLLOHOSP,EQ,111,112.9,106.1,107.3,107,109.1,21963,2374271.55,16-JAN-2002,
APOLLOTYRE,EQ,72.3,75.5,72.3,73.9,75,74.25,6049,449685.85,16-JAN-2002,
APPAPER,EQ,37.2,37.2,36,36,36,35.95,187,6852,16-JAN-2002,
APTECH,EQ,73.6,75.5,70.5,71.3,70.65,72.95,285900,20815153.05,16-JAN-2002,
ARCHIES,EQ,52.5,52.5,49,49.9,50,49.95,2482,123931.2,16-JAN-2002,
ARHAMFISCL,EQ,5.6,6.65,5.5,6.3,6.35,5.65,61463,383758.7,16-JAN-2002,
ARIHANTCRE,EQ,4.9,5.1,4.8,4.85,4.95,4.75,62951,308716.5,16-JAN-2002,
ARVINDMILL,EQ,8.95,9.05,8.75,8.9,9,8.8,39584,350521.7,16-JAN-2002,
ASAHIINDIA,EQ,241.1,262.1,240,262.1,262.1,242.65,9654,2496795.3,16-JAN-2002,
