SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,59.05,59.85,55.5,56.9,56.95,58.4,110375,6275068.9,25-OCT-2021,2310,INE144J01027,,55342,50.14
21STCENMGM,EQ,50.3,50.3,50.3,50.3,50.3,49.35,14793,744087.9,25-OCT-2021,28,INE253B01015,,14793,100.00
396GS2022,GS,81.3,81.3,81.3,81.3,81.3,81.3,100,8130,25-OCT-2021,1,IN0020200260,,100,100.00
3IINFOLTD,BE,32.55,32.55,32.55,32.55,32.55,31,94036,3060871.8,25-OCT-2021,1138,INE748C01038,,-,-
3MINDIA,EQ,26017,26299,25290,26146.9,26001.2,26187.95,3346,86266018.75,25-OCT-2021,2445,INE470A01017,,1669,49.88
3PLAND,EQ,13.35,13.4,12.5,12.95,13,13.05,7789,99919.55,25-OCT-2021,99,INE105C01023,,5926,76.08
5PAISA,EQ,443,450,428.65,431.3,434,441.65,28279,12303476.7,25-OCT-2021,2716,INE618L01018,,13392,47.36
619GS2034,GS,98,98,90.59,94.29,90.59,95.3,4,377.18,25-OCT-2021,2,IN0020200096,,2,50.00
63MOONS,EQ,98.5,98.5,93.55,94.15,94,97.6,94175,8966849.95,25-OCT-2021,1659,INE111B01023,,60699,64.45
667GS2035,GS,97.6,98,97.6,98,98,97.5,399,39022.4,25-OCT-2021,2,IN0020210152,,399,100.00
667GS2050,GS,97.01,97.01,97.01,97.01,97.01,97.9,1,97.01,25-OCT-2021,1,IN0020200252,,1,100.00
676GS2061,GS,98.5,98.5,96,97.5,97.5,96.72,1823,177664.5,25-OCT-2021,15,IN0020200401,,1813,99.45
68GS2060,GS,96.51,96.51,96.51,96.51,96.51,96.51,100,9651,25-OCT-2021,1,IN0020200187,,100,100.00
719GS2060,GS,109,109,109,109,109,109.5,826,90034,25-OCT-2021,6,IN0020200039,,826,100.00
A2ZINFRA,EQ,4.45,4.45,4.3,4.3,4.3,4.35,398697,1741522.3,25-OCT-2021,519,INE619I01012,,261661,65.63
AAKASH,EQ,194.05,198.6,186.55,186.85,186.55,196.35,9921,1868180.1,25-OCT-2021,223,INE087Z01016,,6490,65.42
AAREYDRUGS,EQ,34.6,34.95,33.35,33.8,33.6,34.6,26430,899794.5,25-OCT-2021,403,INE198H01019,,16927,64.04
AARON,EQ,103.3,103.8,100.25,101.15,101,103.3,4206,426854.5,25-OCT-2021,111,INE721Z01010,,2987,71.02
AARTIDRUGS,EQ,634,642,607,634.05,632.5,609.55,502271,314601030.35,25-OCT-2021,30625,INE767A01016,,207450,41.30
AARTIIND,EQ,1018,1018.9,963.3,1000.65,1000,1010.1,741144,734600002.35,25-OCT-2021,36909,INE769A01020,,258717,34.91
AARTISURF,EQ,1375,1375,1237.55,1303.7,1303,1381.9,35886,46388731.4,25-OCT-2021,5563,INE09EO01013,,18074,50.37
AARVEEDEN,EQ,27,27,25.3,26.35,26.4,26.45,57328,1486144.65,25-OCT-2021,278,INE273D01019,,41029,71.57
AARVI,EQ,60.1,60.1,57.3,58.8,59.95,60.1,3725,221377.75,25-OCT-2021,81,INE754X01016,,2680,71.95
AAVAS,EQ,2757.25,2822.95,2625,2791.9,2762,2731.05,38558,105146583.55,25-OCT-2021,7402,INE216P01012,,17145,44.47
ABAN,BE,59.7,60,55.9,56.45,56,58.5,95431,5471300.2,25-OCT-2021,1023,INE421A01028,,-,-
ABB,EQ,1920,1970,1830,1850.2,1839.95,1909.3,335087,630859530.15,25-OCT-2021,27930,INE117A01022,,164241,49.01
ABBOTINDIA,EQ,20280,20444.8,19700,20049.8,20110,20239.55,15978,320157264.15,25-OCT-2021,6628,INE358A01014,,4157,26.02
ABCAPITAL,EQ,101.6,102.05,97.05,97.45,97.35,100.65,3230435,318562227.6,25-OCT-2021,33819,INE674K01013,,1525082,47.21
ABFRL,EQ,254.1,254.9,242.15,248.45,249,252.75,4300724,1065114828.8,25-OCT-2021,35588,INE647O01011,,1306683,30.38
ABMINTLLTD,EQ,116.8,119.8,111.15,111.85,111.2,116.8,3122,359007.35,25-OCT-2021,103,INE251C01025,,431,13.81
ABSLAMC,EQ,658.65,662,635.75,651.25,649.5,658.65,395106,256427322.9,25-OCT-2021,26046,INE404A01024,,180720,45.74
ABSLBANETF,EQ,401.65,415.21,401.44,411.23,411.9,401.65,2128,875168.83,25-OCT-2021,100,INF209KB1O58,,658,30.92
