SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 19-Mar-2025"," 104.75"," 104.75"," 105.30"," 104.50"," 105.30"," 105.08"," 104.63"," 8520"," 8.91"," 16"," 7920"," 92.96"
20MICRONS," EQ"," 19-Mar-2025"," 198.99"," 199.00"," 214.00"," 198.00"," 201.11"," 201.15"," 203.27"," 147127"," 299.07"," 3515"," 69918"," 47.52"
21STCENMGM," BE"," 19-Mar-2025"," 63.91"," 62.63"," 63.90"," 62.63"," 62.63"," 62.63"," 63.31"," 9760"," 6.18"," 88"," -"," -"
360ONE," EQ"," 19-Mar-2025"," 914.80"," 914.80"," 943.85"," 887.30"," 919.00"," 923.80"," 910.13"," 2776070"," 25265.85"," 77034"," 1977642"," 71.24"
3IINFOLTD," EQ"," 19-Mar-2025"," 22.13"," 22.20"," 23.18"," 22.19"," 22.92"," 22.76"," 22.57"," 1799506"," 406.18"," 5795"," 955549"," 53.10"
3MINDIA," EQ"," 19-Mar-2025"," 27564.35"," 27610.00"," 28539.25"," 27459.70"," 28101.00"," 28343.70"," 28176.35"," 5635"," 1587.74"," 3274"," 3049"," 54.11"
3PLAND," BE"," 19-Mar-2025"," 40.17"," 40.20"," 41.74"," 40.20"," 41.00"," 40.50"," 41.02"," 3843"," 1.58"," 56"," -"," -"
574GS2026," GS"," 19-Mar-2025"," 99.65"," 99.65"," 99.75"," 99.65"," 99.75"," 99.75"," 99.66"," 37"," 0.04"," 3"," 37"," 100.00"
577GS2030," GS"," 19-Mar-2025"," 99.56"," 94.59"," 94.59"," 94.58"," 94.58"," 94.58"," 94.59"," 27"," 0.03"," 5"," 26"," 96.30"
5PAISA," EQ"," 19-Mar-2025"," 320.65"," 321.65"," 341.90"," 321.65"," 337.00"," 337.20"," 336.04"," 42202"," 141.82"," 3319"," 17976"," 42.60"
622GS2035," GS"," 19-Mar-2025"," 95.49"," 93.83"," 93.84"," 93.80"," 93.80"," 93.80"," 93.83"," 367"," 0.34"," 11"," 351"," 95.64"
63MOONS," EQ"," 19-Mar-2025"," 723.65"," 731.00"," 759.80"," 725.30"," 759.80"," 759.80"," 749.28"," 200626"," 1503.25"," 3787"," 120883"," 60.25"
654GS2032," GS"," 19-Mar-2025"," 100.39"," 100.07"," 100.07"," 100.02"," 100.02"," 100.02"," 100.04"," 3000"," 3.00"," 2"," 3000"," 100.00"
675GS2029," GS"," 19-Mar-2025"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 101.00"," 1"," 0.00"," 1"," 1"," 100.00"
676GS2061," GS"," 19-Mar-2025"," 96.98"," 97.19"," 97.19"," 96.50"," 97.19"," 96.94"," 97.03"," 533"," 0.52"," 28"," 533"," 100.00"
679GS2031," GS"," 19-Mar-2025"," 100.00"," 100.58"," 100.58"," 100.58"," 100.58"," 100.58"," 100.58"," 100"," 0.10"," 1"," 100"," 100.00"
