SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
3MINDIA,EQ,540,545,529,533.05,529,532,1340,722164.5,3-MAR-2005,
AARTIDRUGS,EQ,148,152,144.5,148.95,148.4,147.05,125767,18704569.45,3-MAR-2005,
AARTIIND,EQ,122.85,125.65,120.25,125.6,125.5,119.65,197508,24504691.8,3-MAR-2005,
ABANLOYD,EQ,1680,1724.9,1670,1707.2,1720,1657.25,13146,22406083.3,3-MAR-2005,
ABB,EQ,1284,1300,1277.1,1289.95,1291.3,1276.85,39961,51421640.55,3-MAR-2005,
ABSHEKINDS,BE,32.5,36.9,32.5,36.3,36.05,36,526487,19061169,3-MAR-2005,
ABSIND,EQ,134.3,134.85,130.4,131.65,131.5,132.2,19089,2538095.35,3-MAR-2005,
ACC,EQ,369,372.5,368,371.95,372.5,368.15,909494,337387313.05,3-MAR-2005,
ADANIEXPO,EQ,77,77,75.5,75.85,75.75,75.35,512068,38895610.2,3-MAR-2005,
ADLABSFILM,EQ,120,127.7,120,126.5,126.5,120.25,162991,20498877.35,3-MAR-2005,
ADORWELD,EQ,91.05,95.85,91.05,93.5,93.8,91.05,93560,8786267.5,3-MAR-2005,
AEGISCHEM,BE,73.9,76.1,73.35,76.1,76.1,72.45,25025,1880553.4,3-MAR-2005,
AFTEKINFO,EQ,71.75,72.1,70.85,71.15,71.5,70.95,110671,7905260.75,3-MAR-2005,
AGEEGOLD,EQ,24.5,24.95,24.15,24.3,24.5,24.55,3638,89019.6,3-MAR-2005,
AGRODUTCH,EQ,44.5,45.4,44.15,44.7,44.55,43.7,131918,5910252.9,3-MAR-2005,
AHMEDELEC,EQ,148.9,150.65,144.5,145.2,145.9,147.25,66650,9800224.1,3-MAR-2005,
AHMEDFORGE,EQ,200,204.85,199,200.6,200,197.45,18483,3721361.15,3-MAR-2005,
AJANTPHARM,EQ,58,60,58,59.25,60,57.4,61847,3649612.3,3-MAR-2005,
AKSHOPTFBR,BE,41.5,41.5,39.2,40,39.8,39.8,24349,978189.6,3-MAR-2005,
ALBK,EQ,76.2,77.4,76,76.55,76.5,75.3,1524765,117006590.65,3-MAR-2005,
ALEMBICLTD,EQ,313.85,313.85,310,310.55,310,310.4,43909,13667173.2,3-MAR-2005,
ALFALAVAL,EQ,730,770,730,767.4,769,745.4,3560,2704197.1,3-MAR-2005,
ALOKTEXT,EQ,66.5,67.9,66.2,67.55,67.4,66.4,1773689,118916764.1,3-MAR-2005,
ALPSINDUS,EQ,100.95,107.25,99.6,105.95,106.5,99.05,454673,47782089.15,3-MAR-2005,
AMARAJABAT,BE,97.4,101.45,97.4,100.45,100,98.05,19462,1943452.8,3-MAR-2005,
AMBICAAGAR,EQ,25.95,26.65,25.7,25.85,25.75,25.5,85288,2219080.65,3-MAR-2005,
AMITSPIN,EQ,9,9.75,9,9.1,9.05,8.95,118004,1096540.05,3-MAR-2005,
