SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 11-Apr-2025"," 106.35"," 104.51"," 106.35"," 104.50"," 105.10"," 105.10"," 104.77"," 1149"," 1.20"," 8"," 1149"," 100.00"
20MICRONS," EQ"," 11-Apr-2025"," 190.32"," 196.60"," 199.79"," 192.16"," 195.28"," 195.15"," 195.07"," 43483"," 84.82"," 2783"," 19516"," 44.88"
21STCENMGM," EQ"," 11-Apr-2025"," 71.40"," 72.75"," 72.75"," 70.93"," 71.89"," 71.63"," 71.53"," 3021"," 2.16"," 127"," 2319"," 76.76"
360ONE," EQ"," 11-Apr-2025"," 808.55"," 825.95"," 880.90"," 812.00"," 873.00"," 870.20"," 846.69"," 1958890"," 16585.81"," 122451"," 1164710"," 59.46"
3IINFOLTD," EQ"," 11-Apr-2025"," 21.42"," 21.75"," 21.98"," 20.99"," 21.24"," 21.08"," 21.42"," 629134"," 134.76"," 2128"," 362321"," 57.59"
3MINDIA," EQ"," 11-Apr-2025"," 28028.10"," 28388.00"," 29199.50"," 28200.25"," 29130.00"," 29006.30"," 28879.84"," 4190"," 1210.07"," 2325"," 1940"," 46.30"
3PLAND," EQ"," 11-Apr-2025"," 40.52"," 43.43"," 43.43"," 40.17"," 41.28"," 40.75"," 40.91"," 4762"," 1.95"," 81"," 3188"," 66.95"
515GS2025," GS"," 11-Apr-2025"," 100.25"," 102.75"," 102.75"," 100.75"," 100.75"," 100.75"," 102.29"," 39"," 0.04"," 2"," 30"," 76.92"
522GS2025," GS"," 11-Apr-2025"," 100.99"," 100.22"," 100.22"," 100.22"," 100.22"," 100.22"," 100.22"," 500"," 0.50"," 1"," 500"," 100.00"
563GS2026," GS"," 11-Apr-2025"," 101.99"," 99.60"," 99.60"," 99.10"," 99.10"," 99.10"," 99.10"," 27420"," 27.17"," 4"," 27418"," 99.99"
