SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20MICRONS,EQ,40.9,45.15,39.25,39.6,39.25,39.6,7257,296682.2,04-MAR-2011,
3IINFOTECH,EQ,43,43.8,42.1,42.3,42.2,42.2,644064,27638039.5,04-MAR-2011,
3MINDIA,EQ,3385.95,3385.95,3206.25,3213.9,3206.25,3294.5,127,413481.7,04-MAR-2011,
A2ZMES,EQ,271,276.95,260.1,262.5,262,267.8,106857,28778797.65,04-MAR-2011,
AARTIDRUGS,EQ,133,133,130,130.65,130,130.05,565,73839.8,04-MAR-2011,
AARTIIND,EQ,51.5,51.5,49.25,50.75,50.8,49.65,29874,1510598.1,04-MAR-2011,
AARVEEDEN,EQ,62.3,63.75,61.55,62.15,61.55,63.8,2325,146208.35,04-MAR-2011,
ABAN,EQ,577,593.25,577,585.5,592.2,573.75,808939,472277155.15,04-MAR-2011,
ABB,EQ,687.05,748.9,682.15,729.75,727,688.55,714839,523765261.25,04-MAR-2011,
ABBOTINDIA,EQ,1284,1284,1265.1,1270.9,1266,1272.15,717,913283.1,04-MAR-2011,
ABCIL,EQ,132.75,134.8,131.85,134.15,134.5,132.75,1574,209581.25,04-MAR-2011,
ABGSHIP,EQ,367,367,352.95,355.05,356,359.3,218223,77885159.9,04-MAR-2011,
ABHISHEK,EQ,15.9,16,15.3,15.75,15.6,15.35,9161,143156.95,04-MAR-2011,
ABIRLANUVO,EQ,781.6,790.05,766.6,773.8,775,789.2,50016,39074828.15,04-MAR-2011,
ABSHEKINDS,EQ,14.3,14.5,13.8,13.95,14.1,14.35,41189,579884.2,04-MAR-2011,
ACC,EQ,999.9,999.9,982.3,987.25,985,990.15,111247,110061581.9,04-MAR-2011,
ACE,EQ,42.95,43.45,42,42.15,42,42.3,137098,5849861.3,04-MAR-2011,
ACKRUTI,EQ,220,230,192.1,216.55,230,217.6,1212816,251637345.65,04-MAR-2011,
ADANIENT,EQ,618,619.7,598,599.6,600,605.75,320423,192929719.3,04-MAR-2011,
ADANIPOWER,EQ,113,113.5,109.2,110.35,110.9,112.8,2932643,323723491.8,04-MAR-2011,
ADFFOODS,EQ,58.6,61.65,54.05,56.25,56.25,56.4,20352,1143595.55,04-MAR-2011,
ADHUNIK,EQ,102.85,104.15,99.5,101.1,104,100.2,846162,85393668.5,04-MAR-2011,
ADORWELD,EQ,166.25,172.95,166.25,168.2,168.1,168.1,5870,997317.75,04-MAR-2011,
ADSL,EQ,86,86.65,81.05,81.05,81.05,85.3,382858,31560100.9,04-MAR-2011,
ADVANIHOTR,EQ,37,37.1,35.25,35.35,35.35,35.25,264,9478.4,04-MAR-2011,
ADVANTA,EQ,321,350.7,317.05,329.7,328.1,320.9,66027,22526383,04-MAR-2011,
AEGISCHEM,EQ,289.05,292.6,286.8,289.45,288.55,289.1,23573,6840161.45,04-MAR-2011,
AFL,EQ,41.85,42.45,40.9,41.1,40.9,41.5,940,39065.65,04-MAR-2011,
AFTEK,EQ,12.95,12.95,12.4,12.45,12.5,12.6,324931,4097081.25,04-MAR-2011,
AGCNET,EQ,175.25,176,170.55,172.9,172.9,171.7,2742,474176.25,04-MAR-2011,
AGRE,EQ,47.8,49.3,46.2,47.9,48.4,46.95,148211,7224252.4,04-MAR-2011,
AGRODUTCH,EQ,10,10.4,10,10.05,10,10.15,17656,178480.75,04-MAR-2011,
AHLEAST,EQ,277.1,285,277.1,279.75,278.1,278.25,299,83460.9,04-MAR-2011,
AHLUCONT,EQ,122.65,125,119.15,119.95,119.65,119.7,7657,928273.05,04-MAR-2011,
AHLWEST,EQ,212.2,214.95,208,211.6,209.5,208,7336,1562365.6,04-MAR-2011,
AHMEDFORGE,EQ,140.05,142,138.1,139,138.1,138.6,6565,920269.7,04-MAR-2011,
AIAENG,EQ,325,338.9,321.05,322.75,321.05,327,63398,20978566.6,04-MAR-2011,
AICHAMP,BE,25.9,26,23.85,24.85,23.85,24.75,213,5297.55,04-MAR-2011,
AJANTPHARM,EQ,201.5,204.9,199,199.4,199,201.5,25045,5049058.85,04-MAR-2011,
AJMERA,EQ,167.1,172.05,163.05,163.85,163.95,166.15,25437,4252515.65,04-MAR-2011,
AKSHOPTFBR,EQ,6,6.45,5.85,6.3,6.4,6.1,1390907,8517900.2,04-MAR-2011,
AKZOINDIA,EQ,740,740,722.6,728.6,734,725.05,539,393948.25,04-MAR-2011,
ALBK,EQ,209.9,209.9,203.55,204.65,204.5,205.9,362563,74910679.35,04-MAR-2011,
ALCHEM,EQ,228,228.7,227.85,227.9,227.85,228.25,112964,25784429.2,04-MAR-2011,
ALEMBICLTD,EQ,64.8,65.95,64.1,64.4,64.7,64.7,79667,5156037.2,04-MAR-2011,
ALFALAVAL,EQ,1131.1,1199,1131.1,1177.2,1174.1,1168.55,772,908599.4,04-MAR-2011,
ALKALI,EQ,49.65,51.9,49.65,50.7,51,49.85,13609,696280.7,04-MAR-2011,
ALKYLAMINE,EQ,87,87,82.1,82.8,82.8,82.55,163,14076,04-MAR-2011,
ALLCARGO,EQ,143.2,148.5,143.2,146.7,148,146.3,58079,8493040.9,04-MAR-2011,
ALLSEC,EQ,28.2,28.2,26.2,26.35,26.35,26.8,2094,56006.7,04-MAR-2011,
ALMONDZ,EQ,29,31.75,29,30.2,30.2,29.75,2383,71604.3,04-MAR-2011,
ALOKTEXT,EQ,21.6,21.6,20.8,20.9,20.85,21.15,5574064,117337033.85,04-MAR-2011,
ALPA,EQ,11.35,11.5,10.7,10.75,11,11.15,14993,164668.15,04-MAR-2011,
ALPHAGEO,EQ,112.5,113.5,111,111.35,111,111.85,1351,151098.95,04-MAR-2011,
ALPSINDUS,EQ,4,4.1,3.9,4,4.1,3.9,29545,118568.85,04-MAR-2011,
AMAR,EQ,89.85,90.9,87.2,90.3,90.5,86.55,161383,14519326.65,04-MAR-2011,
AMARAJABAT,EQ,168,171.6,167,170.45,170.95,166.45,24242,4115655.2,04-MAR-2011,
AMARJOTHI,EQ,51.4,55.8,51.4,54.55,54.9,52.6,1540,81362.45,04-MAR-2011,
AMBIKCO,EQ,217,217,199,199.4,201.5,206.45,1365,276072.9,04-MAR-2011,
AMBUJACEM,EQ,123.6,124.9,121.85,123.2,123.8,123.15,1941190,239055448.45,04-MAR-2011,
AMDIND,EQ,16.7,17.75,16.7,17.4,17.75,16.85,8587,146752.95,04-MAR-2011,
AMLSTEEL,EQ,22,22,21.05,21.05,21.05,21.9,89,1933.25,04-MAR-2011,
AMRUTANJAN,EQ,625,716.9,625,687.15,680,639.05,1255667,871781598.55,04-MAR-2011,
AMTEKAUTO,EQ,114.35,114.35,108.85,110.65,111.05,112.15,601804,66941455.5,04-MAR-2011,
AMTEKINDIA,EQ,73,73.2,71.7,71.9,71.9,72.85,187765,13532059.55,04-MAR-2011,
ANANTRAJ,EQ,78.5,81.4,77.1,80.2,80.25,77.4,774454,61935620.3,04-MAR-2011,
ANDHRABANK,EQ,143,144.55,139.35,140.15,140.3,141.95,1123555,159266618.05,04-MAR-2011,
ANDHRACEMT,EQ,11.7,11.7,11.4,11.6,11.6,11.7,25893,299031.75,04-MAR-2011,
ANDHRSUGAR,EQ,91.9,92,91.2,91.85,91.55,90.2,4085,375146.4,04-MAR-2011,
ANGIND,EQ,34.45,34.45,33.2,33.5,33.65,33.85,2165,72612.65,04-MAR-2011,
ANIKINDS,EQ,47,50.85,46,48.8,48.25,45.35,165934,8183971.9,04-MAR-2011,
ANKURDRUGS,EQ,64.4,64.4,57.75,58.35,58.5,62,498397,29907587.05,04-MAR-2011,
ANSALAPI,EQ,39.9,40.3,37.4,38,37.85,39.25,217049,8307074.45,04-MAR-2011,
ANSALHSG,EQ,47.05,48.65,46.6,47.25,47.8,47.65,7039,332958.2,04-MAR-2011,
ANTGRAPHIC,EQ,0.4,0.4,0.3,0.35,0.4,0.35,149940,53149.4,04-MAR-2011,
APARINDS,EQ,191.45,206.75,191.4,195.2,196.65,195.15,44032,8856950.9,04-MAR-2011,
APCOTEXIND,EQ,136.95,137,133,133.7,133,136.4,1579,213183.5,04-MAR-2011,
APIL,EQ,534.9,545,531,532.9,532.2,532.25,71810,38603339.25,04-MAR-2011,
APLAB,EQ,27.1,28,27,27,27,27.2,650,17660,04-MAR-2011,
APOLLOHOSP,EQ,464.5,466.85,460,462.85,463.1,461.6,14078,6539140.15,04-MAR-2011,
APOLLOTYRE,EQ,58.3,60,57.85,59.25,58.85,57.85,6676704,393252229.2,04-MAR-2011,
APPAPER,EQ,155,160,155,157.7,156.05,156.85,7232,1142108,04-MAR-2011,
APTECHT,EQ,102,106.3,101.5,102.45,102.55,101.55,712719,74162851,04-MAR-2011,
AQUA,EQ,18,18.2,17.2,17.45,17.3,17.9,383703,6738327.2,04-MAR-2011,
ARCHIDPLY,EQ,18.5,18.8,18.3,18.65,18.7,18.3,2184,40446.7,04-MAR-2011,
ARCHIES,EQ,38.75,38.75,37.5,37.95,38,37.85,20856,796487.6,04-MAR-2011,
AREVAT&D,EQ,271.2,275.5,262.9,266.15,266,272.6,287736,77266278.95,04-MAR-2011,
ARIES,EQ,112.55,114.9,112,112.75,113,113.25,5142,581918.35,04-MAR-2011,
ARIHANT,EQ,65,65,60,60.7,61.9,65.25,764,46400.55,04-MAR-2011,
ARL,EQ,2.05,2.1,2,2,2.05,2.05,31282,63609.55,04-MAR-2011,
AROGRANITE,EQ,50.5,50.5,42.75,44.25,44.2,43.35,4687,210250.65,04-MAR-2011,
ARROWTEX,BE,10,10.05,10,10.05,10.05,9.55,1395,13952.25,04-MAR-2011,
ARSHIYA,EQ,189.9,190,185.3,186.5,187.3,187.3,1837,344311.55,04-MAR-2011,
ARSSINFRA,EQ,614,625,600.7,603.75,602.2,607.85,401145,244863234.85,04-MAR-2011,
ARVIND,EQ,57.7,57.85,55.15,55.6,55.3,57.4,705066,39666853.1,04-MAR-2011,
ASAHIINDIA,EQ,84.2,87.9,84.2,86.15,86.75,85.3,9776,847428.45,04-MAR-2011,
ASAL,EQ,70,71,68.4,68.5,68.4,69.6,6363,444962.55,04-MAR-2011,
ASHAPURMIN,EQ,30.75,33.25,30.4,31.2,30.75,30.45,384849,12412668.2,04-MAR-2011,
ASHCONIUL,EQ,2.95,3.1,2.9,2.95,3,2.95,19459,57945.3,04-MAR-2011,
ASHIMASYN,BE,4.7,4.8,4.6,4.6,4.6,4.8,20239,93835.4,04-MAR-2011,
ASHOKA,EQ,236.1,247,236.1,244.95,245,247.2,1584,385036.1,04-MAR-2011,
ASHOKLEY,EQ,53.9,54.45,53,53.8,53.55,53.2,7725105,415766998.35,04-MAR-2011,
ASIANELEC,EQ,14.1,14.3,13.8,13.9,13.8,14.1,55782,779736.45,04-MAR-2011,
ASIANHOTNR,EQ,215,217.95,213.65,215,214.5,214.55,3954,851563.4,04-MAR-2011,
ASIANPAINT,EQ,2574.95,2597,2491.1,2508.25,2495,2537.95,132235,335509163.55,04-MAR-2011,
ASIANTILES,EQ,48.6,48.6,45,46.95,46.95,44.6,533,24580.25,04-MAR-2011,
ASIL,EQ,3.65,3.65,3.4,3.4,3.4,3.55,104,354.1,04-MAR-2011,
ASSAMCO,EQ,17.3,17.5,16.6,16.7,16.75,17.1,1149187,19484756.3,04-MAR-2011,
ASTEC,EQ,48.3,49.5,46.6,47.65,47.25,48.2,35208,1693083.7,04-MAR-2011,
ASTERSILI,EQ,26.15,27.5,25.7,26.2,25.7,26.05,21263,570105.65,04-MAR-2011,
ASTRAL,EQ,124.95,124.95,123.1,123.3,124,124.7,267,33106.6,04-MAR-2011,
ASTRAMICRO,EQ,40,40.75,39.2,39.45,39.2,39.9,69927,2791262.7,04-MAR-2011,
ASTRAZEN,EQ,1143.75,1143.75,1142.75,1142.75,1142.75,1120,8,9146,04-MAR-2011,
ATFL,EQ,311,326,307.6,319.45,321,307.6,49731,15729601.6,04-MAR-2011,
ATLANTA,EQ,75.15,77.4,75.1,75.6,75.3,75.35,153348,11661148.35,04-MAR-2011,
ATLASCYCLE,EQ,216.6,222.35,211.2,217.65,217.2,214.25,102020,22220562.45,04-MAR-2011,
ATNINTER,EQ,1.5,1.6,1.45,1.6,1.6,1.5,9512,14622.6,04-MAR-2011,
ATUL,EQ,160,160,157.05,157.65,157.5,156.75,17120,2709239.8,04-MAR-2011,
AURIONPRO,EQ,220,220,197,198.85,198.65,200.85,940,186462.2,04-MAR-2011,
AUROPHARMA,EQ,179.45,186.3,178,183.75,183.2,176.45,3522483,644820832.65,04-MAR-2011,
AUSTRAL,BE,3.25,3.5,3.25,3.35,3.35,3.4,284042,957310.95,04-MAR-2011,
AUTOAXLES,EQ,427.5,432,417.9,419.2,417.9,427.3,330,139092.75,04-MAR-2011,
AUTOIND,EQ,138,147,138,139.65,139.1,139.6,34914,4899423,04-MAR-2011,
AUTOLITIND,EQ,16.45,17.75,16.05,16.9,16.9,15.75,1746,28667.35,04-MAR-2011,
AVANTI,EQ,34.45,34.45,33.75,33.95,33.8,34.45,2109,72555.7,04-MAR-2011,
AVENTIS,EQ,1850.1,1909,1850.1,1891.3,1895.55,1861.45,164,308110.15,04-MAR-2011,
AVTNPL,EQ,103.05,114,103.05,113.7,113.7,111.95,849,96263.5,04-MAR-2011,
AXIS-IT&T,EQ,72.15,77.9,72.15,77.1,77.3,75.85,3315,254346.85,04-MAR-2011,
AXISBANK,EQ,1324.4,1341,1313.15,1328.3,1331.1,1309.8,1629482,2164268704.65,04-MAR-2011,
AXISGOLD,EQ,2075,2079,2062.5,2065.55,2070,2085,487,1006454.2,04-MAR-2011,
BAGFILMS,EQ,7.65,7.8,7.5,7.55,7.55,7.55,182680,1389505.35,04-MAR-2011,
BAJAJ-AUTO,EQ,1384.8,1389,1367.4,1376.9,1375,1350.1,828802,1143126797.1,04-MAR-2011,
BAJAJCORP,EQ,489.9,499,475,478.1,475,477.5,21785,10614276.8,04-MAR-2011,
BAJAJELEC,EQ,234.7,240,228.5,230.15,231.75,231.8,46915,11014858.5,04-MAR-2011,
BAJAJFINSV,EQ,531,607,531,547.05,545.15,530.25,6271671,3555054162.75,04-MAR-2011,
BAJAJHIND,EQ,72.6,73.4,70.35,70.75,70.55,72.3,1617337,115494194.3,04-MAR-2011,
BAJAJHLDNG,EQ,795,812,785,792.1,794,785.95,172549,137815440.6,04-MAR-2011,
BAJFINANCE,EQ,619.1,645.55,611.1,636.35,640,617.35,37610,23775649.95,04-MAR-2011,
BALAJITELE,EQ,34.25,35.25,34.05,34.45,34.4,34.45,25183,873430.4,04-MAR-2011,
BALAMINES,EQ,42.9,49.4,40.5,45.1,43.85,41.35,523459,24094735.35,04-MAR-2011,
BALKRISIND,EQ,133,139.9,131.05,132.6,132.5,131.5,3282,443100.95,04-MAR-2011,
