SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
20MICRONS,EQ,68.15,70.45,67.45,68.55,68.45,67.6,92908,6393657.9,27-JUN-2022,2245,INE144J01027,,42508,45.75
21STCENMGM,EQ,24.6,24.6,24.6,24.6,24.6,24.15,160,3936,27-JUN-2022,7,INE253B01015,,160,100.00
3IINFOLTD,EQ,41.6,42.6,40.35,41.9,42.1,40.8,299521,12564383.95,27-JUN-2022,3514,INE748C01038,,147081,49.11
3MINDIA,EQ,20700,20975,20100,20838.75,20650.5,20456.45,20933,428395338.5,27-JUN-2022,1639,INE470A01017,,19040,90.96
3PLAND,EQ,14.55,14.55,13.85,13.85,13.85,13.95,1133,15948.9,27-JUN-2022,43,INE105C01023,,986,87.03
456GS2023,GS,97.8,97.8,97.8,97.8,97.8,97.5,100,9780,27-JUN-2022,2,IN0020210210,,100,100.00
563GS2026,GS,94,94.05,93.5,93.5,93.5,93.6,200,18757.75,27-JUN-2022,4,IN0020210012,,200,100.00
574GS2026,GS,97.9,97.9,97.9,97.9,97.9,95.9,10,979,27-JUN-2022,2,IN0020210186,,10,100.00
5PAISA,EQ,299.45,302.95,288,292.75,292.5,293.45,29210,8756205.6,27-JUN-2022,551,INE618L01018,,24999,85.58
63MOONS,EQ,178,183.4,167.65,170.25,169.55,174.7,166000,29115455.15,27-JUN-2022,3387,INE111B01023,,50761,30.58
654GS2032,GS,99,99,95,95,95,95.11,10310,1020461,27-JUN-2022,8,IN0020210244,,10290,99.81
667GS2035,GS,95.9,95.9,95,95,95,93.5,2,190.9,27-JUN-2022,2,IN0020210152,,2,100.00
667GS2050,GS,93.59,93.59,90,92.44,92.44,90.99,1288,116373.57,27-JUN-2022,15,IN0020200252,,1194,92.70
676GS2061,GS,96,96,96,96,96,96,30,2880,27-JUN-2022,2,IN0020200401,,30,100.00
695GS2061,GS,92.3,92.3,92.3,92.3,92.3,92.35,1042,96176.6,27-JUN-2022,4,IN0020210202,,1027,98.56
699GS2051,GS,93.8,93.8,93.5,93.5,93.5,94.94,514,48059.3,27-JUN-2022,4,IN0020210194,,514,100.00
754GS2036,GS,100,100.02,100,100.02,100.02,100,5100,510100,27-JUN-2022,2,IN0020220029,,5100,100.00
A2ZINFRA,EQ,10.05,10.4,10.05,10.4,10.4,9.95,207230,2153973.1,27-JUN-2022,140,INE619I01012,,196499,94.82
AAATECH,SM,72.75,72.75,72.75,72.75,72.75,71.75,9000,654750,27-JUN-2022,1,INE0D0U01013,,9000,100.00
AAKASH,EQ,15.35,16,15.25,15.25,15.25,16.05,305863,4709526.75,27-JUN-2022,944,INE087Z01024,,209432,68.47
