SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIDRUGS,EQ,15.9,16.2,15.75,15.75,15.75,15.8,1090,17322.5,24-APR-2001,
AARTIIND,EQ,31.5,31.95,31.35,31.95,31.95,31.5,390,12351,24-APR-2001,
ABANLLOYD,EQ,36.8,37.6,35.7,35.95,35.7,37.5,4856,177540.35,24-APR-2001,
ABB,EQ,244.5,262,243,256.95,261.65,244.35,46301,11778493.15,24-APR-2001,
ABBALPO,EQ,29.9,30.6,29.15,29.6,29.85,30.15,12487,374416,24-APR-2001,
ABBOTTLAB,EQ,157,166,156.05,156.7,156.75,157,974,158048.2,24-APR-2001,
ABGHEAVY,BE,16.25,16.25,16.25,16.25,16.25,15.8,200,3250,24-APR-2001,
ABGHEAVY,EQ,15.25,15.25,15.2,15.2,15.2,15.45,1000,15205,24-APR-2001,
ABSIND,EQ,21.15,21.7,21,21.45,21.7,21,825,17550,24-APR-2001,
ACC,EQ,150.5,154.25,149.25,152,152.5,153,1736444,264141051.6,24-APR-2001,
ADANIEXPO,EQ,266.15,278,265.05,272.65,269.15,274.7,22725,6174267.05,24-APR-2001,
ADLABSFILM,EQ,47.7,47.85,46,47.85,47.85,44.3,3520,167880.75,24-APR-2001,
ADVANIORLI,EQ,12.95,13.4,12.55,13.05,13.4,12.7,861,11229.65,24-APR-2001,
AEGISCHEM,EQ,8.5,9,8.5,9,9,7.65,50,437.5,24-APR-2001,
AFTEKINFO,BE,159.5,171.3,159,171.3,171.3,147.65,30578,5082367.05,24-APR-2001,
AGREVOIND,EQ,89.7,89.7,85,86,86,88,488,42671,24-APR-2001,
AGRODUTCH,EQ,26,28,26,27.8,28,26.9,6400,173747.75,24-APR-2001,
AHMEDELEC,EQ,36.3,38.75,36.3,38.7,38.75,37.5,835,30622.1,24-APR-2001,
AJANTPHARM,EQ,88.5,90,84.05,86.2,84.05,87.4,875,76136.5,24-APR-2001,
AKSHOPTFBR,EQ,102,105,98.5,104.1,104.5,104.55,71369,7308752.6,24-APR-2001,
ALBRMORARJ,EQ,216,216,190.45,190.45,190.45,207,27,5181.45,24-APR-2001,
ALEMBICLTD,EQ,136.05,142.45,136.05,140.45,138.55,141.15,1321,185715.55,24-APR-2001,
ALFALAVAL,EQ,118,120,117,118.75,119,119,1813,215414.4,24-APR-2001,
ALKYLAMINE,EQ,8.4,8.5,8.2,8.5,8.5,8.45,1400,11647.15,24-APR-2001,
ALOKTEXT,EQ,11.3,12,11.3,11.65,11.7,11.75,18600,217702.5,24-APR-2001,
ALPICFIN,EQ,12.8,13.8,12.8,13.4,13.2,13.95,3759,50635.55,24-APR-2001,
ALPSINDUS,EQ,94,94,85.5,85.5,85.5,87,35700,3155110,24-APR-2001,
AMARAJABAT,EQ,77.65,79,76.25,77.3,77.3,80.6,28059,2175191.65,24-APR-2001,
AMBASARABH,EQ,4.75,5.1,4.75,4.95,4.9,5.2,3194,15482.6,24-APR-2001,
AMFORGEIND,EQ,4.5,4.5,3.2,3.45,3.45,3.65,2453,8513.4,24-APR-2001,
AMITSPIN,EQ,3.9,3.9,3.9,3.9,3.9,3.9,1,3.9,24-APR-2001,
AMTEKAUTO,EQ,370,374.9,368.1,373.9,374.9,369.05,30646,11352545.05,24-APR-2001,
AMTREXAPPL,EQ,14.1,14.1,13.8,13.95,13.8,14.15,1553,21803.9,24-APR-2001,
ANDHRABANK,EQ,8.3,8.45,8.3,8.4,8.4,8.4,50336,420793.85,24-APR-2001,
ANDHRAPET,EQ,2.4,3,2.35,2.95,3,2.3,2685,6808,24-APR-2001,
ANDHRSUGAR,EQ,19.55,19.55,19.55,19.55,19.55,21.15,500,9775,24-APR-2001,
ANTGRAPHIC,EQ,3.05,3.05,2.95,3.05,3.05,3.15,5600,16991.25,24-APR-2001,
APCOTEXLAT,EQ,12,12,12,12,12,12,22,264,24-APR-2001,
APOLLOHOSP,EQ,107.5,107.5,103.9,105.5,106,106.15,5541,582886,24-APR-2001,
APOLLOTYRE,EQ,49.85,50.5,49.8,50.1,50.3,50.5,45196,2265840.2,24-APR-2001,
APOWERTOOL,EQ,0.55,0.55,0.5,0.55,0.55,0.55,31032,16191.8,24-APR-2001,
APPAPER,EQ,45.5,45.5,41,42.1,42.1,44.5,475,20600.1,24-APR-2001,
APPLECREDT,EQ,1.9,1.95,1.75,1.95,1.95,1.8,7752,14376,24-APR-2001,
APPLEIND,EQ,1.2,1.25,1.2,1.2,1.2,1.35,1010,1242,24-APR-2001,
APTECH,EQ,139,146.9,133.15,144.1,145,141.15,327538,45429551.55,24-APR-2001,
ARCHIES,BE,71.25,74.65,70.5,72.05,71.95,70.2,1405,100429.75,24-APR-2001,
ARHAMFISCL,EQ,6.1,7.1,6.1,6.6,6.8,6.6,1803,11921.35,24-APR-2001,
ARIHANTCRE,BE,6.55,8,6,7.25,7.55,7.45,18410,133991.5,24-APR-2001,
ARVINDMILL,EQ,7.75,8,7.75,7.9,7.85,8,64260,504820.1,24-APR-2001,
ASAHIINDIA,EQ,310,325,310,325,325,320,200,63500,24-APR-2001,
ASHAPURMIN,EQ,65.2,65.2,65.2,65.2,65.2,67,75,4890,24-APR-2001,
ASHKLEYFIN,BE,29.75,29.75,27.15,29.5,29.65,28.5,4027,116618.65,24-APR-2001,
ASHOKLEY,EQ,56.8,60.35,52.9,59.25,58.65,57.15,317083,18161584.4,24-APR-2001,
ASIANELEC,EQ,20,20,18.45,19,19,18.85,1831,34569.15,24-APR-2001,
ASIANHOTEL,EQ,95.5,95.5,92.5,94.9,95,95,2145,202778.75,24-APR-2001,
ASIANPAINT,EQ,263.15,263.15,260.1,260.9,261.6,263.45,2982,779585,24-APR-2001,
ASSAMCO,EQ,29.8,29.8,27.5,27.5,27.5,27.8,1425,39733.75,24-APR-2001,
ASSAMFRONT,EQ,74.5,78.55,74.5,78.55,78.55,75.85,200,15305,24-APR-2001,
ASTRAIDL,EQ,363.1,380,362.95,374.9,368,390,811,298971.9,24-APR-2001,
ATCOIND,BE,20.5,22,20,21.75,22,20.4,5151,105768.95,24-APR-2001,
ATLASCOPCO,EQ,106,110,101.25,109,110,105.05,15183,1605589.7,24-APR-2001,
ATLASCYCLE,EQ,50,53.25,50,51.5,51.5,51.55,617,31837.2,24-APR-2001,
ATULPROD,EQ,12.6,12.8,12.5,12.65,12.75,12.5,3814,48073.75,24-APR-2001,
AUROPHARMA,BE,275,275,275,275,275,456.95,100000,27500000,24-APR-2001,
AUROPHARMA,EQ,242,248,230,241.9,242,255.85,79865,19211958.95,24-APR-2001,
AUTOAXLES,EQ,40,43,40,43,43,40,750,30300,24-APR-2001,
AZTEC,EQ,44,50.5,44,50.5,50.5,46.8,43084,2129356.15,24-APR-2001,
BAGYAMETAL,EQ,55,55,55,55,55,57,125,6875,24-APR-2001,
BAJAJAUTO,EQ,240,240,229.5,230.8,232,242.95,36075,8375249.9,24-APR-2001,
BAJAJHIND,EQ,70.95,70.95,70.95,70.95,70.95,66,5,354.75,24-APR-2001,
BAJAUTOFIN,EQ,28.5,29.25,28.15,29.25,29.25,29.05,954,27762.6,24-APR-2001,
BALAJIDIST,EQ,80,82.75,80,82.2,82.2,80.8,520,42194.5,24-APR-2001,
BALAJIIND,EQ,92,92.95,90.5,90.7,91,93,2400,220600,24-APR-2001,
BALAJITELE,EQ,114.5,122.65,110.7,122.65,122.65,113.55,260546,31353333.45,24-APR-2001,
BALKRISIND,EQ,19,19,19,19,19,19.6,100,1900,24-APR-2001,
BALMLAWRIE,EQ,22.1,22.25,21.9,22,22,22.1,1350,29705.8,24-APR-2001,
BALRAMCHIN,EQ,85,88,85,86,86,86.9,3156,273409.1,24-APR-2001,
BANARISUG,EQ,102.6,102.6,98.15,102.6,102.6,95,226,22965.1,24-APR-2001,
BANCOPROD,EQ,22.35,23,22.35,22.95,23,23,225,5095,24-APR-2001,
BANKBARODA,EQ,51.1,53,51.05,52.6,52.7,52.45,40778,2119663.35,24-APR-2001,
BANKINDIA,EQ,11.95,12.15,11.75,11.95,11.9,12.15,72413,862966.9,24-APR-2001,
BANKPUNJAB,EQ,14.15,14.15,13.85,13.95,13.85,14.05,73983,1034169.85,24-APR-2001,
BANKRAJAS,EQ,10.95,10.95,10.6,10.8,10.7,10.95,35478,381638.7,24-APR-2001,
