SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
AARTIDRUGS,BE,22,22.1,21.75,22.05,22.1,20.75,2201,48279.5,12-NOV-2001,
AARTIDRUGS,EQ,22,22,22,22,22,20.75,100,2200,12-NOV-2001,
AARTIIND,BE,37.05,37.05,37,37,37,37.65,300,11101.25,12-NOV-2001,
AARTIIND,EQ,35.4,35.4,35.4,35.4,35.4,34.35,100,3540,12-NOV-2001,
ABANLLOYD,BE,40.9,41,40.1,40.95,40.95,39.3,7526,308057.75,12-NOV-2001,
ABANLLOYD,EQ,41,41,40,40,40,39.6,110,4410,12-NOV-2001,
ABB,EQ,217,218,206.25,207.75,206.25,213.75,47599,10053571.8,12-NOV-2001,
ABBALPO,BE,37.3,38,36.2,37.9,37.65,35.25,19804,742861.1,12-NOV-2001,
ABBALPO,EQ,37.45,37.85,37.45,37.5,37.5,36.15,650,24435,12-NOV-2001,
ABBOTTLAB,BE,148.4,148.4,137.5,138.9,139.5,138.3,3757,521544.75,12-NOV-2001,
ABBOTTLAB,EQ,140.95,141,136.5,139.8,139.9,134.05,273,37967.45,12-NOV-2001,
ABSIND,BE,34.1,34.1,34.1,34.1,34.1,34.25,200,6820,12-NOV-2001,
ABSIND,EQ,34,34,34,34,34,33.05,50,1700,12-NOV-2001,
ACC,EQ,147.1,149.65,146.1,147.65,146.6,147.1,2359284,349082113.5,12-NOV-2001,
ADANIEXPO,EQ,154.95,167,147,164.05,162.05,146.65,98641,15883176.2,12-NOV-2001,
ADLABSFILM,BE,49.2,52.65,49.2,52.55,52.65,48.75,32503,1698361.1,12-NOV-2001,
ADLABSFILM,EQ,51.1,52.5,51.1,52.5,52.5,51,553,28791.25,12-NOV-2001,
ADVANIORLI,BE,15.5,16.05,15.5,16,16,15.65,1200,19142.5,12-NOV-2001,
AEGISCHEM,BE,9.1,9.1,8.8,9,9,9,2710,23871,12-NOV-2001,
AEGISCHEM,EQ,9,9,9,9,9,8.5,10,90,12-NOV-2001,
AFTEKINFO,EQ,179,182.9,172.5,173.7,174.2,174.6,254222,45151134.05,12-NOV-2001,
AGEEGOLD,EQ,133,133,114,115.15,118,112.1,706,84393.2,12-NOV-2001,
AGREVOIND,EQ,104,105,102.55,103.9,104,102.85,4295,444246.9,12-NOV-2001,
AGRODUTCH,BE,22.5,23.9,22.5,23.9,23.9,22.1,2910,68464.5,12-NOV-2001,
AGRODUTCH,EQ,23.9,23.9,23.9,23.9,23.9,22.35,150,3585,12-NOV-2001,
AHMEDELEC,EQ,61.3,63,60.6,61.55,61.9,62.85,3964,245847.25,12-NOV-2001,
AJANTPHARM,BE,71.1,76,71,75.9,76,73.95,1895,141446.5,12-NOV-2001,
AKSHOPTFBR,BE,68,72.25,67.65,72.2,72.25,66.9,409045,29150923.9,12-NOV-2001,
AKSHOPTFBR,EQ,69.1,72.25,69.05,72.2,72.25,66.9,46296,3317465.2,12-NOV-2001,
ALBRMORARJ,BE,235,236.85,235,236.85,236.85,219.3,1680,397712.5,12-NOV-2001,
ALBRMORARJ,EQ,235,236.85,235,236.85,236.85,219.3,200,47153.5,12-NOV-2001,
ALEMBICLTD,BE,74.05,78.4,74.05,77.85,78,74.25,4916,379454.3,12-NOV-2001,
ALEMBICLTD,EQ,75.35,78,75.35,77.85,78,74.8,370,28597.75,12-NOV-2001,
ALFALAVAL,EQ,159.8,160,157,159,159,155.85,120,19082.5,12-NOV-2001,
ALKYLAMINE,BE,11.1,11.1,10.75,11,11,11.15,3460,38012.3,12-NOV-2001,
ALOKTEXT,BE,8.5,8.5,8.05,8.15,8.15,8.1,17900,146250,12-NOV-2001,
ALOKTEXT,EQ,8.05,8.65,8,8.05,8,8.1,11985,99183.95,12-NOV-2001,
ALPICFIN,BE,6.9,7.15,6.8,7.15,7.15,6.7,2000,13965,12-NOV-2001,
ALPICFIN,EQ,6.8,7.2,6.75,6.9,7.2,7,1350,9357.5,12-NOV-2001,
ALPSINDUS,BE,36.25,36.75,33.35,33.4,33.35,35.85,4050,147515.45,12-NOV-2001,
ALPSINDUS,EQ,34.15,34.15,33,33,33,34.15,650,22140,12-NOV-2001,
AMARAJABAT,EQ,72.4,74.9,71.65,73.55,73.5,70.6,290241,21300806.9,12-NOV-2001,
AMBASARABH,BE,3.85,4.1,3.85,4,4,3.9,2962,11910.2,12-NOV-2001,
AMBASARABH,EQ,4.15,4.15,3.85,4,4,4,149,596,12-NOV-2001,
AMBUJARAJN,BE,4.5,4.6,4.4,4.6,4.6,4.45,6800,30670,12-NOV-2001,
AMBUJARAJN,EQ,4.5,4.6,4.25,4.55,4.55,4.3,4753,21407.65,12-NOV-2001,
AMTEKAUTO,BE,443.75,443.75,435,438.5,438.5,445.15,21000,9267262.5,12-NOV-2001,
AMTREXAPPL,BE,9.85,9.95,9.85,9.9,9.95,9.15,2480,24576,12-NOV-2001,
AMTREXAPPL,EQ,9.15,9.7,9.15,9.7,9.7,8.6,100,942.5,12-NOV-2001,
ANDHRABANK,BE,8.4,8.4,8.25,8.3,8.3,8.4,21700,180138.85,12-NOV-2001,
ANDHRABANK,EQ,8.3,8.4,8.2,8.3,8.3,8.35,2701,22383.4,12-NOV-2001,
ANDHRAPET,BE,2.5,2.5,2,2.25,2.25,2,13703,29131.95,12-NOV-2001,
ANDHRAPET,EQ,2.05,2.05,2.05,2.05,2.05,2.05,150,307.5,12-NOV-2001,
