SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,,DELIV_QTY,DELIV_PER
1018GS2026,GS,125,125,125,125,125,121.81,26,3250,18-DEC-2023,4,IN0020010081,,26,100.00
182D010224,TB,98.98,98.98,98.98,98.98,98.98,99.3,100,9898,18-DEC-2023,1,IN002023Y185,,,
182D040124,TB,99.75,99.75,99.62,99.62,99.62,98.58,15300,1524225,18-DEC-2023,4,IN002023Y144,,,
182D040424,TB,97.87,97.87,97.87,97.87,97.87,97.81,500,48935,18-DEC-2023,1,IN002023Y284,,,
182D060624,TB,96.62,96.62,96.62,96.62,96.62,96.59,700,67634,18-DEC-2023,3,IN002023Y375,,,
182D090524,TB,97.24,97.24,97.24,97.24,97.24,97.14,100,9724,18-DEC-2023,1,IN002023Y334,,,
182D110124,TB,99.46,99.46,99.46,99.46,99.46,99.28,100,9946,18-DEC-2023,1,IN002023Y151,,,
182D210324,TB,98.11,98.11,98.11,98.11,98.11,98.15,500,49055,18-DEC-2023,1,IN002023Y268,,,
182D211223,TB,99.92,99.92,99.92,99.92,99.92,99.62,1000,99920,18-DEC-2023,1,IN002023Y128,,,
182D230524,TB,96.87,96.89,96.87,96.89,96.89,96.87,500,48443,18-DEC-2023,3,IN002023Y359,,,
182D300524,TB,96.75,96.75,96.75,96.75,96.75,96.74,100,9675,18-DEC-2023,1,IN002023Y367,,,
20MICRONS,EQ,181.55,184,177.05,178.65,181.3,178.85,73569,13286513.05,18-DEC-2023,3704,INE144J01027,,42948,58.38
21STCENMGM,EQ,29.9,29.9,29.9,29.9,29.9,29.35,14724,440247.6,18-DEC-2023,34,INE253B01015,,14724,100.00
360ONE,EQ,662.9,672,656.55,665.25,666.5,669.95,430401,286610655.15,18-DEC-2023,19290,INE466L01038,,183337,42.60
364D020524,TB,97.3,97.3,97.3,97.3,97.3,96.95,6000,583800,18-DEC-2023,2,IN002023Z067,,,
364D040724,TB,97,97,97,97,97,96.1,50000,4850000,18-DEC-2023,1,IN002023Z158,,,
364D051224,TB,93.5,93.5,93.5,93.5,93.5,93.5,100,9350,18-DEC-2023,1,IN002023Z380,,,
364D070324,TB,98.3,98.3,98.3,98.3,98.3,98.17,500,49150,18-DEC-2023,1,IN002022Z499,,,
