SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20THCENFIN,EQ,20.35,20.5,20.35,20.5,0.0,20.5,550,11255,3-NOV-1997,
21STCENMGM,EQ,0.9,0.9,0.9,0.9,0.0,0.75,1000,900,3-NOV-1997,
AARTIIND,EQ,32.75,32.95,32.75,32.85,0.0,32.1,500,16425,3-NOV-1997,
ABANLLOYD,EQ,48,48,48,48,0.0,48.05,800,38400,3-NOV-1997,
ABB,EQ,633.85,638.9,630.5,630.5,0.0,636.25,17450,11099805,3-NOV-1997,
ABBOTTLAB,EQ,302.25,302.25,302.25,302.25,0.0,298,300,90675,3-NOV-1997,
ABGHEAVY,EQ,28.5,28.85,28.05,28.05,0.0,29.25,600,16965,3-NOV-1997,
ABSIND,EQ,47.5,47.5,46.5,46.95,0.0,47.4,1850,86572.5,3-NOV-1997,
ACC,EQ,1181,1196,1154,1171.4,0.0,1169.45,121445,141872807,3-NOV-1997,
ACELAB,EQ,18.5,18.55,18,18.2,0.0,18.15,2200,39835,3-NOV-1997,
ADANIEXPO,EQ,285.5,285.5,285.5,285.5,0.0,278,100,28550,3-NOV-1997,
AEC,EQ,4.05,4.05,4,4,0.0,4.6,200,805,3-NOV-1997,
AEGISCHEM,EQ,14.9,15.5,14.9,14.9,0.0,14.85,3400,51427.5,3-NOV-1997,
AHMEDELEC,EQ,88.6,89.1,87,87,0.0,91.15,650,57180,3-NOV-1997,
AIMCOPEST,EQ,10.75,10.75,10.75,10.75,0.0,11,100,1075,3-NOV-1997,
AKARLAMIN,EQ,3.3,3.3,3,3,0.0,3.4,1700,5275,3-NOV-1997,
AKGACOUST,EQ,6.55,6.55,6.4,6.4,0.0,7.3,800,5190,3-NOV-1997,
ALFALAVAL,EQ,91.05,92.25,91.05,92.2,0.0,93,1350,123797.5,3-NOV-1997,
ALIANCREDT,EQ,8.1,9,8.1,8.75,0.0,8.9,1900,16260,3-NOV-1997,
ALKYLAMINE,EQ,25,25,24.1,24.3,0.0,25.35,550,13445,3-NOV-1997,
ALMBICHEM,EQ,560,575,560,565.35,0.0,560,30,16885,3-NOV-1997,
ALOKTEXT,EQ,12,12,12,12,0.0,12.5,100,1200,3-NOV-1997,
ALPHADRUG,EQ,15.25,16.35,15.1,16,0.0,15.25,43900,688060,3-NOV-1997,
ALPICFIN,EQ,30.05,30.05,29.25,29.9,0.0,30.25,1600,47500,3-NOV-1997,
ALPINEIND,EQ,9.5,9.95,9.5,9.55,0.0,9.6,550,5265,3-NOV-1997,
ALTOS,EQ,10.2,10.5,9.9,9.9,0.0,10.65,8000,80270,3-NOV-1997,
AMARAJABAT,EQ,79.65,79.75,77.65,78,0.0,79,5900,464810,3-NOV-1997,
AMBASARABH,EQ,11.2,11.5,11.2,11.5,0.0,11.5,2200,25095,3-NOV-1997,
AMERICADRY,EQ,3.95,3.95,3.75,3.75,0.0,3.75,200,770,3-NOV-1997,
AMFORGEIND,EQ,17.6,17.6,17.6,17.6,0.0,18.25,100,1760,3-NOV-1997,
AMTREXAPPL,EQ,16.8,16.8,16.75,16.75,0.0,17,200,3355,3-NOV-1997,
ANAGRAMFIN,EQ,26.1,27.2,26.05,26.5,0.0,26.6,850,22702.5,3-NOV-1997,
ANAMALFIN,EQ,13,13,13,13,0.0,13,300,3900,3-NOV-1997,
ANDHRAPET,EQ,3.55,3.6,3.55,3.55,0.0,3.85,1500,5355,3-NOV-1997,
ANDHRSUGAR,EQ,41,41.5,41,41.5,0.0,41.5,800,33050,3-NOV-1997,
ANDRAVALLY,EQ,94.15,94.75,94.1,94.7,0.0,94.65,1550,146075,3-NOV-1997,
ANSALHOUS,EQ,10,10,10,10,0.0,9.9,300,3000,3-NOV-1997,
