SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,
20MICRONS,EQ,53.9,55.4,53.1,53.7,53.5,52.95,39381,2128777.25,30-AUG-2010,
3IINFOTECH,EQ,60,60.45,59.3,59.6,59.6,59.9,402143,24032594.4,30-AUG-2010,
3MINDIA,EQ,3486.8,3487,3378,3392.35,3399,3401.95,407,1398293.8,30-AUG-2010,
AARTIDRUGS,EQ,145,153.45,142.55,147.8,147.9,138.95,659806,98797175.9,30-AUG-2010,
AARTIIND,EQ,54,57.4,53.75,55.25,55.3,53.6,733249,40964607.25,30-AUG-2010,
AARVEEDEN,EQ,88,93.7,82.5,84,85.2,82.5,204305,18049522.2,30-AUG-2010,
ABAN,EQ,795,800.3,777.25,784.75,786,782.3,857684,675346455.4,30-AUG-2010,
ABB,EQ,763,782,761.15,779.1,780.35,760.35,151348,117354835.4,30-AUG-2010,
ABBOTINDIA,EQ,1159,1173.9,1136.6,1143.9,1136.6,1160.6,2193,2523441.25,30-AUG-2010,
ABCIL,EQ,114.5,116,111.65,112.3,113,112.3,31765,3597281.9,30-AUG-2010,
ABGSHIP,EQ,238,238.85,232.55,235.25,235,236.55,147828,34889103.85,30-AUG-2010,
ABHISHEK,BE,19,19.35,18,19.2,19.2,18.8,9043,171963.35,30-AUG-2010,
ABIRLANUVO,EQ,812.1,820,800.15,805.05,805.1,801.4,86745,69979229.7,30-AUG-2010,
ABSHEKINDS,BE,18.8,18.95,18.1,18.2,18.1,18.25,93786,1716781.45,30-AUG-2010,
ACC,EQ,876,884.2,871.1,875.55,875.05,872.1,483071,425097683.9,30-AUG-2010,
ACE,EQ,67.9,68.5,64.2,65,65.5,65.55,154888,10313775.3,30-AUG-2010,
ACKRUTI,EQ,520.1,526.95,517.1,519.55,520,518.3,11570,6030524.3,30-AUG-2010,
ADANIENT,EQ,625,635.6,625,627.15,627.65,620,302939,189996567.45,30-AUG-2010,
ADANIPOWER,EQ,137.4,137.6,134.7,136.05,135.75,135.5,1130702,153652088.95,30-AUG-2010,
ADHUNIK,EQ,112.3,114.4,111.5,112,112,111.85,95863,10828133.2,30-AUG-2010,
ADORWELD,EQ,208.3,211.9,207.25,208.25,209.5,204.85,9920,2066854,30-AUG-2010,
ADSL,EQ,239.9,244,237.1,237.95,238.9,237.8,175594,42236148.1,30-AUG-2010,
ADVANIHOTR,EQ,43,44.95,43,43.85,43.75,43,8257,362651.6,30-AUG-2010,
ADVANTA,EQ,478.95,497.7,473.05,480.25,478.75,470.5,111640,54405387.15,30-AUG-2010,
AEGISCHEM,EQ,306.4,312.95,300.35,303,301.1,301.95,206218,62983845.8,30-AUG-2010,
AFL,EQ,49.25,51,49.25,49.8,49.55,49.9,2874,143120.4,30-AUG-2010,
AFTEK,EQ,13.8,14.05,13.4,13.5,13.45,13.6,286514,3932724,30-AUG-2010,
AGCNET,EQ,252,252.9,237,237.85,238,246.45,10104,2463175.1,30-AUG-2010,
AGRODUTCH,EQ,30.3,31.4,30.3,30.7,31,29.9,107568,3338268.35,30-AUG-2010,
AHLEAST,EQ,423,459,401.6,415.35,416,415.15,103894,44628000.35,30-AUG-2010,
AHLUCONT,EQ,214.9,214.9,207.2,210.5,211.7,209.55,24545,5181354.75,30-AUG-2010,
AHLWEST,EQ,348.85,370.55,332.5,336.15,333,341.6,40080,14166740.55,30-AUG-2010,
AHMEDFORGE,EQ,121.15,128,120.25,123,122.9,121.1,301997,37689071.15,30-AUG-2010,
AIAENG,EQ,363,363,353,360.2,360.9,357.1,11993,4301481.55,30-AUG-2010,
AICHAMP,EQ,44,44,42.05,42.7,42.7,42.5,1948,83531.3,30-AUG-2010,
AJANTPHARM,EQ,253,258,241.2,245.1,245.85,248.8,1220126,306858962.85,30-AUG-2010,
AJMERA,EQ,214,219.8,211.2,212.4,212.25,210.65,108281,23288281.9,30-AUG-2010,
AKSHOPTFBR,EQ,20.2,21.25,20.2,21,21,20.1,473969,9813173.25,30-AUG-2010,
