SYMBOL," SERIES"," DATE1"," PREV_CLOSE"," OPEN_PRICE"," HIGH_PRICE"," LOW_PRICE"," LAST_PRICE"," CLOSE_PRICE"," AVG_PRICE"," TTL_TRD_QNTY"," TURNOVER_LACS"," NO_OF_TRADES"," DELIV_QTY"," DELIV_PER"
1018GS2026," GS"," 18-Feb-2025"," 110.50"," 111.49"," 111.49"," 109.40"," 109.40"," 109.40"," 110.01"," 8720"," 9.59"," 15"," 6920"," 79.36"
20MICRONS," EQ"," 18-Feb-2025"," 170.61"," 169.23"," 171.31"," 164.18"," 168.55"," 167.67"," 166.29"," 80277"," 133.49"," 2559"," 55490"," 69.12"
21STCENMGM," BE"," 18-Feb-2025"," 71.57"," 70.13"," 70.13"," 70.13"," 70.13"," 70.13"," 70.13"," 147"," 0.10"," 15"," -"," -"
360ONE," EQ"," 18-Feb-2025"," 896.40"," 902.00"," 912.00"," 877.15"," 883.50"," 884.65"," 889.17"," 946760"," 8418.26"," 37710"," 735472"," 77.68"
3IINFOLTD," EQ"," 18-Feb-2025"," 25.37"," 25.37"," 25.74"," 24.30"," 24.40"," 24.53"," 24.72"," 691468"," 170.94"," 4379"," 355195"," 51.37"
3MINDIA," EQ"," 18-Feb-2025"," 26930.15"," 26900.00"," 26910.05"," 26526.00"," 26650.00"," 26678.00"," 26693.06"," 2475"," 660.65"," 1300"," 1048"," 42.34"
3PLAND," BE"," 18-Feb-2025"," 42.99"," 45.10"," 45.10"," 41.12"," 43.50"," 43.50"," 41.72"," 7853"," 3.28"," 104"," -"," -"
574GS2026," GS"," 18-Feb-2025"," 100.00"," 98.74"," 100.00"," 98.74"," 98.74"," 98.74"," 98.81"," 18"," 0.02"," 3"," 18"," 100.00"
5PAISA," EQ"," 18-Feb-2025"," 363.80"," 363.00"," 372.85"," 350.00"," 353.75"," 353.65"," 355.96"," 30136"," 107.27"," 2837"," 15221"," 50.51"
63MOONS," EQ"," 18-Feb-2025"," 613.95"," 606.05"," 622.05"," 591.25"," 617.50"," 615.80"," 606.45"," 131740"," 798.94"," 5049"," 62997"," 47.82"
654GS2032," GS"," 18-Feb-2025"," 99.66"," 99.62"," 99.80"," 99.61"," 99.80"," 99.80"," 99.67"," 55003"," 54.82"," 13"," 55002"," 100.00"
664GS2027," GS"," 18-Feb-2025"," 100.90"," 100.65"," 100.65"," 100.65"," 100.65"," 100.65"," 100.65"," 300"," 0.30"," 3"," 300"," 100.00"
667GS2035," GS"," 18-Feb-2025"," 100.00"," 100.00"," 100.00"," 99.60"," 99.60"," 99.60"," 99.60"," 9773"," 9.73"," 3"," 9772"," 99.99"
667GS2050," GS"," 18-Feb-2025"," 96.13"," 96.16"," 97.89"," 96.16"," 96.32"," 96.34"," 96.42"," 6156"," 5.94"," 13"," 3458"," 56.17"
675GS2029," GS"," 18-Feb-2025"," 100.00"," 100.45"," 100.45"," 100.45"," 100.45"," 100.45"," 100.45"," 100"," 0.10"," 1"," 100"," 100.00"
676GS2061," GS"," 18-Feb-2025"," 99.99"," 98.90"," 99.99"," 98.90"," 99.99"," 99.99"," 99.97"," 106"," 0.11"," 4"," 106"," 100.00"
679GS2031," GS"," 18-Feb-2025"," 99.55"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 100.00"," 1000"," 1.00"," 1"," 1000"," 100.00"
692GS2039," GS"," 18-Feb-2025"," 101.40"," 101.40"," 101.40"," 101.40"," 101.40"," 101.40"," 101.40"," 100"," 0.10"," 1"," 100"," 100.00"
695GS2061," GS"," 18-Feb-2025"," 99.50"," 100.25"," 100.25"," 100.25"," 100.25"," 100.25"," 100.25"," 100"," 0.10"," 1"," 100"," 100.00"
699GS2026," GS"," 18-Feb-2025"," 102.30"," 102.40"," 102.75"," 102.40"," 102.75"," 102.75"," 102.47"," 48000"," 49.18"," 10"," 48000"," 100.00"
699GS2051," GS"," 18-Feb-2025"," 100.02"," 100.00"," 100.09"," 100.00"," 100.09"," 100.09"," 100.00"," 177"," 0.18"," 2"," 177"," 100.00"
702GS2027," GS"," 18-Feb-2025"," 101.36"," 101.65"," 102.50"," 101.65"," 102.50"," 102.50"," 102.33"," 53800"," 55.05"," 10"," 45600"," 84.76"
702GS2031," GS"," 18-Feb-2025"," 101.75"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 10"," 0.01"," 1"," 10"," 100.00"
704GS2029," GS"," 18-Feb-2025"," 102.25"," 102.25"," 102.26"," 102.25"," 102.26"," 102.26"," 102.26"," 200"," 0.20"," 2"," 200"," 100.00"
706GS2028," GS"," 18-Feb-2025"," 102.79"," 103.03"," 103.12"," 103.03"," 103.12"," 103.12"," 103.03"," 4100"," 4.22"," 3"," 4100"," 100.00"
709GS2054," GS"," 18-Feb-2025"," 101.20"," 101.60"," 101.60"," 101.00"," 101.30"," 101.30"," 101.28"," 440"," 0.45"," 6"," 315"," 71.59"
709GS2074," GS"," 18-Feb-2025"," 101.50"," 101.50"," 102.35"," 101.50"," 101.80"," 101.80"," 101.89"," 15804"," 16.10"," 17"," 14802"," 93.66"
710GS2029," GS"," 18-Feb-2025"," 104.20"," 104.20"," 104.20"," 103.20"," 103.23"," 103.23"," 103.21"," 7829"," 8.08"," 8"," 7427"," 94.87"
716GS2050," GS"," 18-Feb-2025"," 104.35"," 102.57"," 104.35"," 102.57"," 104.35"," 104.35"," 104.34"," 502"," 0.52"," 4"," 501"," 99.80"
718GS2037," GS"," 18-Feb-2025"," 102.98"," 103.00"," 103.00"," 102.77"," 102.86"," 102.86"," 102.91"," 2646"," 2.72"," 3"," 2646"," 100.00"
71GS2034," GS"," 18-Feb-2025"," 103.50"," 103.70"," 103.70"," 103.70"," 103.70"," 103.70"," 103.70"," 2300"," 2.39"," 4"," 2300"," 100.00"
725GS2063," GS"," 18-Feb-2025"," 103.50"," 103.50"," 103.70"," 103.50"," 103.70"," 103.65"," 103.60"," 18649"," 19.32"," 15"," 18589"," 99.68"
726GS2032," GS"," 18-Feb-2025"," 106.01"," 106.40"," 106.50"," 106.20"," 106.20"," 106.20"," 106.34"," 20456"," 21.75"," 12"," 15956"," 78.00"
726GS2033," GS"," 18-Feb-2025"," 103.24"," 103.47"," 103.47"," 103.20"," 103.39"," 103.39"," 103.22"," 5439"," 5.61"," 4"," 5439"," 100.00"
732GS2030," GS"," 18-Feb-2025"," 103.91"," 103.64"," 104.00"," 103.64"," 103.64"," 103.64"," 103.64"," 11209"," 11.62"," 9"," 11209"," 100.00"
733GS2026," GS"," 18-Feb-2025"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 103.00"," 100"," 0.10"," 1"," 100"," 100.00"
734GS2064," GS"," 18-Feb-2025"," 105.90"," 105.10"," 106.39"," 105.10"," 105.84"," 105.84"," 105.89"," 8928"," 9.45"," 20"," 8928"," 100.00"
736GS2052," GS"," 18-Feb-2025"," 106.80"," 106.80"," 106.95"," 106.80"," 106.95"," 106.95"," 106.94"," 10"," 0.01"," 3"," 10"," 100.00"
737GS2028," GS"," 18-Feb-2025"," 104.80"," 104.50"," 104.70"," 104.50"," 104.70"," 104.70"," 104.60"," 1000"," 1.05"," 2"," 1000"," 100.00"
738GS2027," GS"," 18-Feb-2025"," 102.92"," 102.76"," 102.92"," 102.70"," 102.90"," 102.89"," 102.81"," 54270"," 55.79"," 19"," 50542"," 93.13"
73GS2053," GS"," 18-Feb-2025"," 103.73"," 104.40"," 104.40"," 104.40"," 104.40"," 104.40"," 104.40"," 500"," 0.52"," 3"," 500"," 100.00"
